           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        428.33832       -2269.6299        19075.273       -72873.211        10870.395        3831.9851
              -17              -18                7        949.28564       -2376.4771        19322.932       -74234.859        10839.367         4238.522
              -16              -18                7        1560.2749       -2397.7661        19514.371       -75305.758        10774.561         4708.042
              -15              -18                7        2261.3054       -2333.4973        19649.592       -76085.906        10675.974        5240.5464
              -14              -18                7        3052.3779       -2183.6709        19728.592       -76575.313        10543.606        5836.0327
              -13              -18                7        3839.5972       -991.59418        19691.535       -76106.242        10326.613        6723.1318
              -12              -18                7        4693.8545        454.89142        19438.609       -74900.023        10044.601        7293.6924
              -11              -18                7        5697.6865        1025.1382        19070.943       -73543.563        9746.3701        7325.8096
              -10              -18                7        6766.3882        1492.9358        18689.969       -71980.859        9426.6504        7319.8247
               -9              -18                7         7899.959        1858.2839        18295.684       -70211.883        9085.4414        7275.7393
               -8              -18                7        9230.7031        2658.3943        17273.047       -67144.664        8741.6924        5129.8569
               -7              -18                7        10943.624        3707.3735        15927.601       -62740.984        8088.8608         5071.585
               -6              -18                7        12470.627        4854.8418        14289.138       -57124.793        7290.0474        4971.7456
               -5              -18                7         13811.71        6100.7983        12357.656       -50296.105        6345.2515        4830.3403
               -4              -18                7        14966.875        7445.2427        10133.154       -42254.906        5254.4717        4647.3677
               -3              -18                7        15936.123        8888.1758        7615.6338       -33001.195        4017.7097        4422.8262
               -2              -18                7        16719.451        10429.598        4805.0947       -22534.982        2634.9648        4156.7192
               -1              -18                7        17324.449        11704.778        2006.6292       -11051.644        1232.7214        2984.4543
                0              -18                7        17389.631        11223.924       -795.89325        1224.7102        -93.63575        1646.0732
                1              -18                7        16978.564        8203.8135       -3881.9048        12291.991       -1576.1737        1541.0173
                2              -18                7        16347.333        6208.5615        -6632.396        22389.322       -2956.7993        1200.5701
                3              -18                7        15548.742        4683.2578       -9175.5459        31900.266       -4225.3267        719.90015
                4              -18                7        14582.792        3627.9033       -11511.354         40824.82       -5381.7559        99.006592
                5              -18                7        13449.478        3042.4937       -13639.824        49163.008       -6426.0874        -662.1109
