           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -15668.462        717.19312        15663.878       -134.90112       -230.60403       -55.919949
              -17              -18                7       -16620.084        453.90588        14711.185       -512.89502       -637.50293        311.02356
              -16              -18                7       -17625.412        130.39294         13500.07       -915.44031       -992.69342        748.99603
              -15              -18                7       -18684.445       -253.34357        12030.533       -1342.5383       -1296.1749        1257.9968
              -14              -18                7       -19797.182        -697.3056        10302.573        -1794.189       -1547.9484        1838.0269
              -13              -18                7       -21318.318       -1806.9069        8727.4805       -1938.3829       -1700.9137        2601.3813
              -12              -18                7        -22711.07       -3249.9351        7415.1074       -2088.0725       -2042.1625        3345.2539
              -11              -18                7       -23708.199        -4410.792         6004.439       -2505.2344       -2623.0435        3983.5498
              -10              -18                7       -24734.902       -5574.9756        4460.1406       -2982.2781       -3223.5918        4677.7012
               -9              -18                7       -25791.176       -6742.4839        2782.2153       -3519.2036       -3843.8071        5427.7085
               -8              -18                7       -27569.381       -7347.8164        390.07843       -6852.3027       -3982.1511        4710.4443
               -7              -18                7       -28876.754       -7598.3076       -2124.2275        -11047.83       -3955.9355        4598.3906
               -6              -18                7        -30350.25       -8002.5581       -4407.5547       -14468.885       -3739.4353        4511.9292
               -5              -18                7       -31989.863       -8560.5674       -6459.8994       -17115.463       -3332.6509        4451.0601
               -4              -18                7        -33795.59        -9272.333       -8281.2637       -18987.564        -2735.582        4415.7822
               -3              -18                7       -35767.441       -10137.859       -9871.6475       -20085.191       -1948.2299        4406.0977
               -2              -18                7       -37905.402       -11157.145        -11231.05       -20408.346       -970.59222        4422.0049
               -1              -18                7       -39744.059       -12239.077       -12823.897       -20976.734         430.0556        5353.9434
                0              -18                7        -38845.91       -11578.042       -13331.253       -21721.922        1605.7649        5019.2729
                1              -18                7       -37698.227        -10720.51       -11962.139       -21023.324        2352.0007        3933.1489
                2              -18                7       -36555.629       -9759.2227        -10766.62        -19935.75        3169.6047        2970.0393
                3              -18                7       -35219.031       -8584.1309       -9449.4727        -18584.91        3919.6279         2022.063
                4              -18                7       -33688.438       -7195.2363       -8010.6924       -16970.805        4602.0718        1089.2233
                5              -18                7       -31963.832       -5592.5352       -6450.2798       -15093.431        5216.9351        171.51465
                6              -18                7       -30045.227       -3776.0322       -4768.2354       -12952.789        5764.2153       -731.05774
                7              -18                7       -27932.621       -1745.7236       -2964.5583        -10548.88         6243.918       -1618.4974
                8              -18                7       -25730.838        287.66516       -539.84833       -7180.3428        6439.2607       -2127.4546
                9              -18                7       -24034.576        594.10059        2055.7903        -4541.418        6459.2183       -1568.9915
               10              -18                7       -22441.381        499.49451        3566.6992       -3762.5786        6682.8799       -1278.4807
               11              -18                7       -20937.609        452.38336        4998.4092       -2960.3469        6758.8916       -1101.5966
               12              -18                7       -19523.178        434.77039        6353.7886       -2148.0544        6654.7651       -1084.4546
               13              -18                7       -18272.143        -206.7729        7761.8125       -1653.6292        5411.5952       -2572.3098
               14              -18                7       -17227.844       -797.24744         9620.416       -290.09277        4613.7915       -2404.7383
               15              -18                7       -16385.363       -1432.8285         11332.18        1039.5553           3684.3       -2095.4783
               16              -18                7       -15744.713       -2113.5974        12896.781        2334.8408        2622.8052       -1645.4592
               17              -18                7       -15305.892       -2839.5535        14314.222        3595.7632        1429.3071       -1054.6812
               18              -18                7       -15068.898       -3610.6975        15584.501        4822.3237        103.80566       -323.14423
              -18              -17                7       -14683.669        1122.8024        16719.695        387.18115        102.89716       -610.01001
              -17              -17                7        -15730.01         835.0011        15861.109        31.206421       -303.09299       -247.66069
              -16              -17                7       -16830.057         486.9754        14744.104       -349.32184       -657.37463        185.71733
              -15              -17                7       -17983.807        78.724777        13368.675       -754.40173       -959.94757        690.12396
              -14              -17                7       -19551.988       -932.22534        12121.806       -777.89282       -1178.6289        1352.5493
              -13              -17                7       -21543.855       -2637.0984        11075.514       -482.17444       -1303.3127        2181.5542
              -12              -17                7       -23635.945       -4573.9497         9902.458       -254.50745        -1359.918        3101.1401
              -11              -17                7        -24987.99       -6015.6929        8624.8555       -503.70203        -1764.936        3817.6631
              -10              -17                7       -26155.883        -7293.272        7220.1865       -921.19226       -2290.0662        4516.3975
               -9              -17                7       -27353.348       -8574.1768        5681.8872       -1398.5648       -2834.8635        5270.9873
               -8              -17                7       -29973.834       -9882.7861        3222.5493       -5275.9014       -2427.1672        3994.1899
               -7              -17                7       -32275.732       -10849.791        446.82391       -9773.5996       -1585.1282        2862.8882
               -6              -17                7       -33762.797       -11213.082       -2044.0343       -13208.707       -929.83777        2832.6877
               -5              -17                7       -35415.977       -11730.133       -4303.9131       -15869.339       -84.262817        2828.0791
               -4              -17                7       -37235.273       -12400.941       -6332.8096       -17755.494        951.59668        2849.0623
               -3              -17                7       -39220.691       -13225.508       -8130.7266       -18867.176          2177.74        2895.6382
               -2              -17                7       -40449.609       -14876.459        -10206.02       -21083.701        3955.6194          6048.75
               -1              -17                7       -41070.965       -15521.716       -12173.419       -23463.814        5900.7515        8374.6514
                0              -17                7       -39304.723       -12917.843       -14009.135         -26755.9        7636.0952        8857.0137
                1              -17                7       -37956.234        -11659.21       -12966.005       -25788.201        8402.8301        7915.5591
                2              -17                7       -36503.219       -10244.693       -11989.199       -24695.824        9182.5957        7032.0176
                3              -17                7       -34856.199       -8616.3711       -10890.761       -23340.178        9894.7803        6163.6113
                4              -17                7        -33015.18       -6774.2461       -9670.6914       -21721.266        10539.383        5310.3364
                5              -17                7       -30980.154       -4718.3164       -8328.9883       -19839.088         11116.41        4472.1987
                6              -17                7       -28751.129       -2448.5828       -6865.6548       -17693.645        11625.852        3649.1924
                7              -17                7       -26328.102        34.956429        -5280.687       -15284.929        12067.715        2841.3206
                8              -17                7        -24030.73        1962.1349         -1720.28       -9211.1904        11064.773        2449.2476
                9              -17                7       -22286.791        2625.9971        1823.9197       -4256.5215        10324.899        2496.6584
               10              -17                7       -20734.508        2589.7449        3279.7861       -3615.3154        10371.575        2581.2131
               11              -17                7       -19271.646        2600.9883        4656.4512       -2950.7166        10270.605        2552.1411
               12              -17                7        -17845.35        2143.5928        6076.0308       -2453.1555        9123.5156        1127.9191
               13              -17                7       -16629.607        1454.8152        7513.9414       -1818.1111         7719.854       -538.68927
               14              -17                7       -15652.268        645.66931        8947.3965       -980.74243         6294.311        -2110.009
               15              -17                7       -14925.656       -146.57005        10715.213        458.72571        5306.2588        -2096.373
               16              -17                7        -14404.15       -972.19995        12381.776        1921.4871        4244.1772       -1774.5645
               17              -17                7       -14084.476       -1843.0176         13901.18        3349.8857        3050.0925       -1311.9973
               18              -17                7       -13966.627       -2759.0232         15273.42        4743.9219        1724.0046       -708.67126
              -18              -16                7       -13450.006        1505.7307        17798.969        802.54938        445.37244       -1101.2535
              -17              -16                7       -14591.064        1193.4142        17034.492        468.59332        40.290924       -743.49847
              -16              -16                7       -15785.826        820.87549        16011.595        110.08237       -313.08194       -314.71475
              -15              -16                7       -17401.012       -91.766052        15093.083        206.86621       -597.39539        246.92188
              -14              -16                7       -19447.414       -1642.7632        14354.608         693.9021       -801.38873        952.11542
              -13              -16                7       -21594.035       -3425.7341        13489.371        1112.8843       -937.30341        1747.8895
              -12              -16                7       -23840.879       -5440.6816        12497.372        1463.8149       -1005.1393        2634.2441
              -11              -16                7       -26153.965       -7657.6904        11378.117           1728.9       -1019.4783        3600.4993
              -10              -16                7       -27463.047        -9048.665        10113.073         1370.963       -1469.1904        4303.8164
               -9              -16                7       -28927.609       -10476.922          8644.75        647.71313       -1863.1261        4933.4102
               -8              -16                7       -31933.721       -12450.076        6173.0938       -3676.1614       -1045.7679        3830.0876
               -7              -16                7       -35517.773       -14819.074        3203.5586       -9157.9209        674.58051        1792.8796
               -6              -16                7       -37849.379       -15919.047        332.40204       -13444.381        2193.5742        937.86682
               -5              -16                7       -39516.125       -16395.139       -2135.0083       -16119.064        3477.9399        989.51855
               -4              -16                7       -40961.098       -17546.088       -4560.7168       -18344.172        5193.6133        3060.8293
               -3              -16                7       -41898.145       -19070.615       -6868.3853       -20846.469        7263.1719        7041.8555
               -2              -16                7       -42656.586       -20285.869       -8821.5879       -23520.857        9392.4893        10685.252
               -1              -16                7       -42469.402       -19327.143       -10700.897       -26138.717        11429.867        12071.873
                0              -16                7       -40822.461       -16170.787       -12758.342       -31257.082        13877.154        13672.791
                1              -16                7       -38487.082       -12532.813       -13581.049       -32364.514        15404.303        14036.685
                2              -16                7       -36723.641       -10665.064       -12822.951       -31267.328         16146.23        13232.712
                3              -16                7       -34766.199       -8583.5127       -11943.225       -29906.881        16820.578        12443.875
                4              -16                7       -32614.758       -6288.1563       -10941.864       -28283.164        17427.344        11670.169
                5              -16                7       -30269.313       -3778.9961       -9818.8721        -26396.18        17966.529        10911.598
                6              -16                7       -27729.863       -1056.0323        -8574.248       -24245.932        18438.137        10168.161
                7              -16                7       -24895.395        1850.2241       -6221.3354        -19078.51        17519.412        8845.0654
                8              -16                7        -22441.91        3834.0154       -2782.4207       -12229.054        15894.551        7537.4019
                9              -16                7       -20572.473         4659.626        1251.2595       -5357.2998        14370.458        6673.1816
               10              -16                7       -19062.977        4704.6787        3064.2212       -3957.1919        14043.789        6476.1924
               11              -16                7       -17524.283        4429.7505        4483.9453       -3497.7932        13068.582        5233.7559
               12              -16                7       -16105.434         3814.105        5956.2051       -2924.4517         11526.31         3293.104
               13              -16                7       -14924.984        3078.0933        7424.0049       -2148.7876        9962.1563        1447.7429
               14              -16                7       -13982.937        2221.7129        8887.3477       -1170.7988        8376.1211       -302.33057
               15              -16                7       -13279.285        1244.9645        10346.231        9.5134583        6768.2046       -1957.1145
               16              -16                7       -12861.128        254.74896        12039.102        1570.0317         5580.918       -2117.4094
               17              -16                7       -12660.597       -760.93024        13660.466        3165.9065        4386.2466       -1783.0535
               18              -16                7       -12661.895       -1821.7972        15134.667        4727.4189         3059.572       -1307.9377
              -18              -15                7        -11967.47        1865.9757        18901.699        1111.2031        796.82117       -1529.6504
              -17              -15                7       -13203.249        1529.1475        18231.334        799.26337        392.64859       -1176.4897
              -16              -15                7       -14865.395        714.46649        17641.311        1015.8979        42.787048       -715.50024
              -15              -15                7       -16966.328       -682.65234        17210.654          1694.25       -240.51587       -134.11829
              -14              -15                7       -19167.482       -2311.7461        16653.234        2304.5488       -455.73987        537.84393
              -13              -15                7       -21468.859       -4172.8149        15969.053        2846.7954       -602.88538        1300.3872
              -12              -15                7       -23870.455       -6265.8604        15158.109        3320.9895       -681.95209        2153.5107
              -11              -15                7       -26372.273       -8590.8828          14220.4        3727.1321       -692.94006        3097.2158
              -10              -15                7       -28656.389       -10841.151        13138.803        3894.1892       -760.96423        4039.9585
               -9              -15                7       -30497.551       -12567.818        11676.729        2677.4707        -901.2373        4549.7256
               -8              -15                7       -33820.352       -15215.279        9230.1543       -1921.5039        293.15131        3718.3188
               -7              -15                7       -37721.098        -18258.58        6285.6982       -7678.3643        2390.5308        1953.0259
               -6              -15                7       -42199.789       -21697.721        2843.3533       -14593.115        5390.8975       -746.15436
               -5              -15                7       -43477.961       -23813.758       -129.40289       -17615.402        7921.8076         3905.408
               -4              -15                7       -44197.539       -25125.961       -2614.5569       -20262.711        10242.124        8398.7656
               -3              -15                7       -44738.523       -26128.902       -4745.2461       -23082.113        12622.208        12554.501
               -2              -15                7       -45100.902       -26822.576       -6521.4683       -26073.611        15062.049        16372.604
               -1              -15                7       -44063.012       -23785.668       -8839.8633       -29859.637         17300.34        17322.855
                0              -15                7       -42581.332       -20438.012       -11241.452       -37093.277        20642.939        20461.611
                1              -15                7       -39166.938       -13440.782           -13535       -39882.285        22802.883        21849.271
                2              -15                7       -37216.898       -11020.338       -13267.881        -39650.27        24060.506        21572.121
                3              -15                7       -34949.035       -8485.5566       -12606.863       -38285.016        24697.014        20862.852
                4              -15                7       -32487.176       -5736.9697       -11824.213       -36656.496        25265.943        20168.715
                5              -15                7       -29831.305       -2774.5791       -10919.932       -34764.711        25767.293        19489.713
                6              -15                7       -26761.256        644.13947       -9517.6758       -30927.246        25301.441        18057.654
                7              -15                7       -23570.789        3852.8101       -6919.3555       -23591.734        23064.621        15375.602
                8              -15                7       -20964.375        5903.3018       -3726.2715       -16233.922        20928.578        13136.994
                9              -15                7       -18942.012        6795.6143        61.580444       -8853.8193        18893.305        11341.836
               10              -15                7       -17308.947        6651.6992        2985.5552       -4787.5396        17246.795        9745.2002
               11              -15                7       -15686.988        6109.1885        4492.1621       -4275.9038        15565.913        7530.5059
               12              -15                7       -14303.432        5446.3091        5994.3096       -3561.9429        13863.148        5411.1016
               13              -15                7       -13158.273        4663.0615        7491.9995       -2645.6594        12138.502        3386.9863
               14              -15                7       -12251.517         3759.447        8985.2305        -1527.051        10391.975        1458.1604
               15              -15                7       -11583.158        2735.4646        10474.001       -206.11938        8623.5674       -375.37683
               16              -15                7       -11153.201        1591.1132        11958.318        1317.1367        6833.2764       -2113.6255
               17              -15                7       -11034.258        406.70886        13592.078        3043.8262        5437.7695       -2467.8484
               18              -15                7         -11154.7       -799.01953        15168.244        4772.8149        4110.5083       -2120.9438
              -18              -14                7       -10236.064        2203.5413        20027.891        1313.1403        1157.2441       -1895.2009
              -17              -14                7       -11945.133        1486.4712        19766.484        1649.2029        741.91846       -1534.7172
              -16              -14                7         -14100.6        243.23228        19643.646        2518.8701        379.30588        -1077.147
              -15              -14                7       -16356.289       -1231.9833        19394.049        3320.4854        84.772217       -528.99597
              -14              -14                7       -18712.197       -2939.1741        19017.688        4054.0476       -141.68271        109.73538
              -13              -14                7       -21168.328       -4878.3423        18514.561        4719.5581        -300.0589        839.04785
              -12              -14                7        -23724.68       -7049.4849        17884.672        5317.0166       -390.35623        1658.9406
              -11              -14                7        -26381.25       -9452.6035         17128.02        5846.4224       -412.57501        2569.4146
              -10              -14                7       -29138.041       -12087.696        16244.604        6307.7754       -366.71494        3570.4675
               -9              -14                7       -31994.242       -14856.627        14815.215        4862.1436        18.170776         4218.375
               -8              -14                7        -35633.73       -18178.391        12393.718       -11.933105        1589.5901        3658.8821
