           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        122.82072        1106.1445        6080.5449       -2775.6882        8726.6826        77735.609
              -17              -18                7        385.97009        4121.0923        6222.0356       -2809.5581          8645.96        76865.641
              -16              -18                7        673.52069        7446.5635        6343.8799       -2865.2429        8529.6533        75840.641
              -15              -18                7         985.4726        11082.555        6446.0781       -2942.7424        8377.7617        74660.617
              -14              -18                7        1321.8258        15029.069        6528.6299       -3042.0576        8190.2842         73325.57
              -13              -18                7        1617.4504        19945.516        6535.6377       -2889.6931        7964.8979        71851.617
              -12              -18                7        1932.2703        25360.213        6440.8203       -2812.0627        7700.8389         69904.93
              -11              -18                7         2331.115         30464.23        6308.1675       -2902.7698        7402.3218        67476.328
              -10              -18                7        2760.5671        35637.758        6167.4404       -2893.3479        7077.2949        64875.188
               -9              -18                7        3220.6272        40880.801        6018.6377       -2783.7974        6725.7603        62101.461
               -8              -18                7        3728.7332        46129.023        5798.8281        -2093.885        6351.8325        56816.684
               -7              -18                7        4359.3911         53367.09        5483.2949       -1874.1528        5705.5791        51847.898
               -6              -18                7        4917.5806        59938.785        5040.7822       -1671.9163        5012.1768        46244.539
               -5              -18                7        5403.3003        65844.102        4471.2905       -1487.1763        4271.6245        40006.633
               -4              -18                7        5816.5508        71083.031        3774.8203       -1319.9331        3483.9229        33134.152
               -3              -18                7        6157.3335        75655.594        2951.3716       -1170.1854         2649.072        25627.109
               -2              -18                7        6425.6465        79561.781        2000.9438       -1037.9358        1767.0717        17485.506
               -1              -18                7         6626.896        82838.281        1049.3999        61.167725        882.61823        8596.3955
                0              -18                7         6658.915        82364.336        98.567848        1520.6165        10.082414       -112.55609
                1              -18                7        6561.1582        77975.531       -955.62549         1304.856       -910.77332       -8265.8711
                2              -18                7        6379.1924        73670.563       -1888.5383        1335.9948       -1795.4913       -16248.783
                3              -18                7        6129.3198        69225.805       -2742.0815        1477.8511       -2648.2966       -23948.668
                4              -18                7          5811.54        64641.266       -3516.2556        1730.4246       -3469.1899       -31365.527
                5              -18                7        5425.8535        59916.934        -4211.061        2093.7156       -4258.1704       -38499.367
                6              -18                7        4972.2607        55052.816       -4826.4971        2567.7231       -5015.2388       -45350.176
                7              -18                7        4450.7612        50048.914        -5362.564        3152.4495       -5740.3955       -51917.965
                8              -18                7        3910.8242        44641.188       -5764.6748        3264.0994       -6365.7271       -58044.859
                9              -18                7        3444.7905        39417.789       -5954.2437        2582.0903       -6741.1089       -62130.332
               10              -18                7        2964.3838        34596.695       -6145.1567        2724.5698       -7090.2827       -65426.703
               11              -18                7        2504.3281         29751.23       -6318.4663        2805.1958       -7409.5947       -68489.078
               12              -18                7        2069.0496        24861.928       -6472.6309        2845.5178       -7698.5151       -71284.633
               13              -18                7        1788.0549        19558.752       -6559.1401        3540.5605       -7945.7095       -72815.797
               14              -18                7        1402.2458        15566.955       -6502.6646         3351.583       -8160.0957       -74294.375
               15              -18                7        1049.9126        11777.528       -6427.1699          3173.79       -8344.0869       -75583.031
               16              -18                7         731.1286         8189.877       -6332.7305        3007.7095       -8497.6875       -76681.688
               17              -18                7        445.89417         4804.002       -6219.3462        2853.3423       -8620.8965       -77590.352
               18              -18                7        194.20935        1619.9044       -6087.0176        2710.6875       -8713.7158       -78309.016
              -18              -17                7        119.37976         777.6272        5888.1533       -7049.4634        8162.3647        80276.992
              -17              -17                7        385.24902        3637.8577         6021.937       -7186.3657        8083.0215        79478.547
              -16              -17                7        675.51965        6808.6094        6136.0742       -7345.0835        7968.0928        78525.078
              -15              -17                7        990.19135        10289.883        6230.5645       -7525.6157        7817.5801        77416.563
              -14              -17                7        1271.9708        14645.026        6254.8369       -7527.5674        7622.5439        76235.688
              -13              -17                7        1504.8826        20014.814        6217.1396       -7376.9126        7393.6221        75061.617
              -12              -17                7         1735.707        25934.123        6165.8467        -7263.209        7142.2715        73844.617
              -11              -17                7        2077.1169        31454.168        6043.1602       -7350.9238        6854.8955        71736.828
              -10              -17                7        2475.3745        36844.082        5896.6177        -7396.061        6537.8584        69246.891
               -9              -17                7        2904.2397        42303.512         5741.999       -7341.0679        6194.3125        66584.391
               -8              -17                7        3317.9756        47240.285        5524.3818       -7865.0605        5942.4727        60496.371
               -7              -17                7        3775.5056        53976.387        5179.3447       -8378.6172        5492.6406        54052.887
               -6              -17                7        4272.5254        61015.039        4704.0498       -8168.5273        4793.9233        48234.488
               -5              -17                7        4697.0767        67387.328        4101.7759       -7975.9336        4048.0552        41781.523
               -4              -17                7        5049.1582        73093.227        3372.5237       -7800.8374        3255.0386        34694.004
               -3              -17                7        5328.7715         78132.75         2516.292       -7643.2363        2414.8721        26971.914
               -2              -17                7        5560.1245        83535.375        1802.7571       -4893.8252        1592.5726        18873.732
               -1              -17                7        5704.0684        87892.453        1030.6039       -1174.0192        818.99011        9181.9434
                0              -17                7         5757.105        89340.664        172.53622        3551.8184        124.42813       -1203.0104
                1              -17                7        5688.2617        84656.063       -855.87585        4062.7471       -766.48981       -9989.5527
                2              -17                7        5546.2354        79944.898       -1788.4434        4705.3135       -1624.4856           -18499
                3              -17                7        5336.3022        75093.953       -2641.6409        5458.5972       -2450.5691       -26725.418
                4              -17                7        5058.4624        70103.203       -3415.4697        6322.5972       -3244.7397       -34668.813
                5              -17                7        4712.7158        64972.684       -4109.9297        7297.3174        -4006.998       -42329.184
                6              -17                7         4299.063        59702.363         -4725.02         8382.752       -4737.3442       -49706.523
                7              -17                7        3817.5027        54292.266       -5260.7422        9578.9063       -5435.7783       -56800.855
                8              -17                7        3476.6667        46712.055       -5499.8613        8352.7178       -5832.0996       -62613.539
                9              -17                7        3086.0469        40521.781       -5663.8613        6568.7754       -6191.9712       -66957.141
               10              -17                7        2637.0303        35528.758       -5854.9067        6706.0249       -6530.0029       -70165.992
               11              -17                7        2208.3657        30511.373       -6028.3467        6781.4233       -6838.1714       -73140.844
               12              -17                7        1910.7981        24951.832       -6137.6152        7189.2998       -7106.1719       -74869.023
               13              -17                7        1643.6213        19666.324       -6217.7954        7661.0498       -7351.0615       -76175.555
               14              -17                7        1377.5348        14829.845       -6280.4131        8102.2407        -7576.417       -77317.836
               15              -17                7        1033.8734         11092.32       -6222.7998        7868.4458       -7760.4951       -78532.438
               16              -17                7        713.13812        7643.2734       -6134.6157         7570.769       -7912.2603       -79585.328
               17              -17                7        425.95233        4396.0024       -6027.4873        7284.8071       -8033.6357       -80448.219
               18              -17                7        172.31612        1350.5081       -5901.4126        7010.5566       -8124.6196       -81121.109
              -18              -16                7        114.90866        574.20294        5712.6338       -11010.742        7597.8203        82729.734
              -17              -16                7        383.49799        3279.7151          5838.71       -11250.678        7519.8555        82002.805
              -16              -16                7         676.4884        6295.7485        5945.1396       -11512.428        7406.3062        81120.844
              -15              -16                7        944.37897        10090.118        5986.6475       -11668.283        7241.6587        80232.672
              -14              -16                7          1170.38        14812.896        5970.8452       -11738.259        7036.9287        79413.398
              -13              -16                7        1394.2935        20085.188        5941.4482       -11845.187        6809.7715        78551.203
              -12              -16                7        1616.1194        25906.998        5898.4551       -11989.066        6560.1846        77646.078
              -11              -16                7        1839.9465        32245.414        5839.2456       -12168.439        6287.7842         76657.32
              -10              -16                7        2207.0095        37851.711        5686.8857       -12268.133        5978.7363        74278.594
               -9              -16                7        2605.6436        43445.672        5530.0859       -12435.607        5654.5894        71504.008
               -8              -16                7        3000.3486        49123.684        5336.9189       -14622.222        5417.3604        65670.359
               -7              -16                7        3345.5813        56338.195        5020.0239       -17628.145        5160.2051        58316.719
               -6              -16                7        3732.7573        64010.668        4533.8018       -18653.164          4593.77        51445.723
               -5              -16                7        4096.1387        70849.922        3898.7461       -18452.721        3842.5867        44777.715
               -4              -16                7        4372.8545        77756.102        3220.7581       -16675.682        3027.1943        38027.352
               -3              -16                7        4573.9404        84546.961        2562.7856       -12653.429         2213.467         30565.98
