           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        11484.661        3981.1494        518.56995       -1973.1335       -220.82239        138.09801
              -17              -18                7        11866.679        5727.8857       -155.03625        211.05261       -1149.8353        -835.1756
              -16              -18                7        12343.663        7159.6133       -1078.5076        3466.9041        -2162.012       -1929.3011
              -15              -18                7        12915.611         8276.333       -2251.8416         7794.417       -3257.3513       -3144.2778
              -14              -18                7        13582.524        9078.0439       -3675.0413        13193.598        -4435.855       -4480.1074
              -13              -18                7        14054.724        10615.467       -5153.5977        18702.986       -5574.8906       -6266.7466
              -12              -18                7        14368.738        11515.555       -6461.6265        23436.449       -6701.9897       -7429.5234
              -11              -18                7        14775.664        10905.583       -7760.4268        28121.014       -7932.9961       -7584.2349
              -10              -18                7        15217.134        10117.048       -9129.7959        33150.363       -9231.9678        -7550.125
               -9              -18                7        15693.145        9149.9492       -10569.729        38524.496       -10598.903       -7327.1919
               -8              -18                7        15371.812        9082.4688       -11996.846        47792.387        -12183.12       -8810.7861
               -7              -18                7         14768.96        4871.3496       -13922.547        55961.875       -14465.729       -9134.2031
               -6              -18                7        13755.905        1986.7454       -15967.689        63942.297       -16479.666       -9571.7871
               -5              -18                7        12332.645        428.65527       -18132.271        71733.648       -18224.932       -10123.535
               -4              -18                7        10499.179        197.08203       -20416.291        79335.938       -19701.521       -10789.446
               -3              -18                7        8255.5088        1292.0205       -22819.756        86749.164       -20909.445       -11569.521
               -2              -18                7        5601.6328        3713.4771       -25342.658        93973.328       -21848.695       -12463.765
               -1              -18                7        2773.2412        5139.3281       -27705.361        100562.89       -22454.549       -13965.008
                0              -18                7        -271.4502       -217.62375        -27575.25        99458.227       -22589.205       -13660.668
                1              -18                7       -3196.4736        -20.75293       -26054.641        93822.633         -22036.5       -12676.596
                2              -18                7       -5823.4531        -317.4165       -24445.801        89332.906       -21217.479       -12056.553
                3              -18                7       -8172.3813       -1140.3682       -22711.008        84201.375       -20177.936       -11197.087
                4              -18                7       -10243.261       -2489.6074       -20850.266        78428.016       -18917.873       -10098.195
                5              -18                7       -12036.094       -4365.1362       -18863.572        72012.828       -17437.287       -8759.8809
                6              -18                7       -13550.875       -6766.9497       -16750.928        64955.816       -15736.179       -7182.1362
                7              -18                7       -14787.609       -9695.0557       -14512.329        57256.984       -13814.551       -5364.9688
                8              -18                7       -15722.188       -11581.038       -12460.295        48015.211       -11964.965        -2424.541
                9              -18                7       -15703.881       -10743.511       -11058.961        39687.793       -10753.008       -1883.3655
               10              -18                7       -15267.034        -11466.08       -9526.8857         34158.27        -9422.959       -3794.9111
               11              -18                7        -14857.15       -12136.102       -8088.6455        29090.426       -8130.8408       -5411.4639
               12              -18                7       -14475.095       -12677.967       -6735.9985         24449.91       -6879.4619       -6648.4883
               13              -18                7        -14146.29       -10834.631       -5202.4565        19067.709       -5757.2905       -5032.5161
               14              -18                7       -13462.178       -9997.9795       -3573.9111        13101.852       -4443.0298       -4376.2646
               15              -18                7       -12850.553       -8917.6055       -2179.8838        8010.8882       -3233.8862       -3530.9241
               16              -18                7       -12311.662       -7592.8833       -1020.5266        3795.5225         -2130.02       -2495.8806
               17              -18                7       -11845.502        -6023.814       -95.841187        455.76074       -1131.4314       -1271.1334
               18              -18                7       -11452.076        -4210.397        594.17358       -2008.4006       -238.12036        143.31702
              -18              -17                7        11332.512         1799.017        351.59137       -3828.8462        -283.6156         1362.097
              -17              -17                7         11684.93        3555.8516       -320.07693       -1667.5956       -1210.1343        387.30231
              -16              -17                7        12132.313        4997.6768       -1241.6094        1565.3196       -2219.8159       -708.34375
              -15              -17                7        12674.658        6124.4937       -2413.0056        5869.8989       -3312.6614       -1924.8419
              -14              -17                7        13064.705         7937.415       -3702.3247        10280.546       -4378.5439       -3503.8865
              -13              -17                7        13255.394        10858.714       -4973.2471        14437.175       -5390.5977        -5503.647
              -12              -17                7        13455.552         14116.35       -6301.9683         19099.42        -6439.958       -7723.8594
              -11              -17                7        13768.892        14815.407        -7565.917        23592.412       -7593.4893       -8526.8906
              -10              -17                7         14141.45        14627.839       -8866.8535        28269.379       -8829.3857       -8752.8447
               -9              -17                7        14548.551        14261.709       -10238.357        33291.133       -10133.246       -8789.9775
               -8              -17                7        13944.991        18280.494       -11302.643        44537.664        -11205.76       -13402.248
               -7              -17                7        13164.757        19691.477       -12669.822        56733.609       -12580.576       -18743.805
               -6              -17                7        12194.645        16736.859       -14628.928        66168.961       -14456.809       -21063.441
               -5              -17                7        10814.329        15108.752       -16707.475        75415.273       -16064.369       -23497.244
               -4              -17                7        9023.8086        14807.164       -18905.463        84472.516       -17403.256       -26045.211
               -3              -17                7        6823.0815         15832.09       -21222.891        93340.672       -18473.475       -28707.342
               -2              -17                7        4746.9346        12646.702       -23137.891        98265.727        -19570.59       -31322.492
               -1              -17                7        2467.8191        7473.7646         -24703.5        101854.93       -20147.512       -33819.684
                0              -17                7        62.993267       -4576.1323       -25112.926        100749.24       -20493.209       -33216.949
                1              -17                7       -2723.4158       -5285.7539       -23787.943        95505.242       -20022.617       -31176.691
                2              -17                7       -5218.8867       -6465.1895       -22305.623        90655.922       -19287.604       -29400.178
                3              -17                7       -7436.3076       -8170.9141       -20697.352        85164.789        -18332.07       -27384.236
                4              -17                7       -9375.6807       -10402.925       -18963.129        79031.828       -17156.016       -25128.869
                5              -17                7       -11037.004       -13161.225       -17102.955        72257.047       -15759.439       -22634.078
                6              -17                7        -12420.28       -16445.813       -15116.829        64840.434       -14142.341       -19899.859
                7              -17                7       -13525.507       -20256.689       -13004.752        56781.996       -12304.721       -16926.215
                8              -17                7       -14308.483       -17501.496       -11961.092        45230.281       -11316.299        -8678.207
                9              -17                7       -14765.201       -14322.032        -10858.03        35147.344       -10280.177       -4446.4814
               10              -17                7       -14377.316       -14543.213       -9393.3721        29973.699       -8997.4805        -5961.835
               11              -17                7       -14016.395       -14711.845       -8022.5469        25261.738       -7752.7163       -7182.1963
               12              -17                7       -13698.176       -12702.537       -6534.9507        20331.621       -6611.9824       -6086.3667
               13              -17                7       -13407.704        -10333.85       -5077.1406        15543.583       -5525.5317       -4527.8145
               14              -17                7       -13140.749       -8155.5474       -3699.8911        11049.106       -4477.0151       -3043.0083
               15              -17                7        -12598.33       -6914.3843       -2329.0361        6135.1768       -3294.3987       -2127.5918
               16              -17                7       -12092.059       -5536.1978       -1176.5183         1985.833       -2194.0127       -1092.4229
               17              -17                7       -11658.521       -3913.6628       -258.67188       -1287.9087       -1198.9048         132.4502
               18              -17                7       -11297.717       -2046.7802        424.50378       -3686.0493       -309.07407        1547.0266
              -18              -16                7        11153.903        -1606.474        209.06134       -5273.0137       -363.60535         2487.646
              -17              -16                7        11476.719        160.45911       -460.66882       -3134.6968       -1287.6298        1511.3301
              -16              -16                7        11894.499         1612.384       -1380.2627        75.282127       -2294.8171        414.16278
              -15              -16                7        12202.156        3701.0654       -2479.9905        3387.2183       -3287.4766       -957.78101
              -14              -16                7        12348.526        6857.0776       -3618.7998         6436.436       -4237.3423       -2669.7822
              -13              -16                7        12504.363        10349.426       -4815.4053        9991.2598       -5224.5137       -4602.2354
              -12              -16                7        12669.668        14178.108       -6069.8076        14051.689       -6248.9907       -6755.1406
              -11              -16                7        12847.729        18225.238        -7377.564        18597.246       -7312.5605       -9069.9951
              -10              -16                7        13151.377        18638.637       -8610.0693        22921.832       -8485.3818       -9556.0137
               -9              -16                7        13408.112        19244.051       -9882.0576        28029.609       -9715.9775       -10228.187
               -8              -16                7        12738.204        24709.559       -10795.666        39670.723       -10656.158        -16798.07
               -7              -16                7        11779.133        32686.434       -11542.715        55254.926       -11188.511       -27707.111
               -6              -16                7        10732.864        33981.055       -13021.691        68533.258       -12410.877        -35080.09
               -5              -16                7        9395.4922        32282.941       -15014.202        79234.492       -13880.732       -39395.945
               -4              -16                7        7860.4937        29324.244       -17012.965        88106.148        -15303.49       -43913.922
               -3              -16                7        6222.3228        23743.227        -18895.17        93478.164       -16682.523         -48075.5
               -2              -16                7        4278.6221        17928.133       -20743.133        96582.195       -17773.578       -51587.418
               -1              -16                7        2228.5713        9463.5264       -21770.496        99849.336       -17986.201       -53703.305
                0              -16                7         144.3663       -2772.1733        -22044.01        98967.227       -18123.346       -54034.578
                1              -16                7       -2256.9546       -11231.484       -21628.123        94918.656       -18262.299       -51649.559
                2              -16                7       -4620.9185       -13293.691        -20272.32        89709.734       -17611.293        -48716.57
                3              -16                7       -6706.8325       -15882.188       -18790.566            83859       -16739.768       -45544.156
                4              -16                7       -8514.6973       -18996.975       -17182.863        77366.438       -15647.721       -42132.313
                5              -16                7       -10044.513       -22638.043       -15449.209        70232.047       -14335.152       -38481.047
                6              -16                7       -11296.281       -26805.408       -13589.603        62455.832       -12802.063       -34590.352
                7              -16                7       -12201.413       -26755.877       -12325.138        52378.199       -11634.772       -25066.523
                8              -16                7       -12982.755       -23035.656        -11451.24         41408.93       -10738.147        -14736.94
                9              -16                7       -13724.633       -18105.768       -10566.212        30685.531         -9801.71        -7354.002
               10              -16                7       -13535.796       -17073.373       -9245.5898        25086.813       -8607.4014        -7498.356
               11              -16                7       -13230.752       -15082.839        -7803.019        20466.447       -7450.6079         -6949.29
               12              -16                7       -12955.103       -11998.415       -6340.3804        15979.014       -6361.9429       -5374.4116
               13              -16                7       -12702.966       -9104.3789       -4958.3037        11785.142       -5311.2129         -3873.28
               14              -16                7       -12474.344       -6400.7251       -3656.7859        7884.8301        -4298.416       -2445.8933
               15              -16                7       -12269.235       -3887.4534       -2435.8284        4278.0776       -3323.5525       -1092.2504
               16              -16                7       -11859.152       -2238.7192       -1303.7393        399.09668       -2264.7456        14.324707
               17              -16                7       -11458.236       -562.71973       -392.73206       -2808.6235       -1273.1177        1239.3232
               18              -16                7       -11130.054        1357.6283        283.60461       -5140.7432       -386.76752        2654.0254
              -18              -15                7        10948.833       -6235.3213        90.979797       -6305.6338       -460.79181        3514.7434
              -17              -15                7        11242.047       -4458.2891       -576.81189       -4190.2529       -1382.3215        2536.9072
              -16              -15                7        11467.078       -2093.5837       -1486.5975       -1976.9893       -2301.6887        1371.5698
              -15              -15                7        11569.129        1297.1414       -2493.2922       -35.188965       -3189.3662       -52.671875
              -14              -15                7        11680.646        5024.2017        -3557.783        2412.2168       -4114.3496       -1697.3649
              -13              -15                7        11801.632        9087.5986       -4680.0708        5365.2329       -5076.6387       -3562.5103
              -12              -15                7        11932.086        13487.331       -5860.1543        8823.8545       -6076.2334       -5648.1069
              -11              -15                7        12072.011        18223.398       -7098.0361         12788.09       -7113.1338       -7954.1558
              -10              -15                7        12246.914        22149.445       -8359.4414        17107.719       -8199.9561       -9959.6328
               -9              -15                7        12323.672        24060.375       -9501.1797        22622.395        -9344.043       -11788.375
               -8              -15                7        11641.632        30772.438       -10280.268        34403.961       -10156.448       -20156.154
               -7              -15                7        10670.429        39995.875       -10892.797        50128.625       -10561.028       -32863.094
               -6              -15                7        9410.0645        51730.664        -11338.77        69796.406       -10557.779       -49909.184
               -5              -15                7        8443.4961        46210.344        -13078.66            79259       -12291.234       -57988.465
               -4              -15                7        7195.9541        38702.789       -14971.982        85350.797       -13922.596       -63678.289
               -3              -15                7        5642.8823         30961.16       -16831.066        89174.625       -15265.973       -68718.484
               -2              -15                7         3784.281        22985.457       -18655.908        90730.461       -16321.369       -73109.016
               -1              -15                7        2002.9543        11353.694       -19156.713        95733.453       -16107.581       -74808.688
                0              -15                7        154.01115       -1261.2307       -19329.463        95459.797       -16161.136       -77185.641
                1              -15                7       -1879.3455       -17259.916       -19553.385        91685.055       -16701.732       -72263.703
                2              -15                7       -4029.5449        -20802.92       -18345.893        86494.344       -16188.545       -70005.734
                3              -15                7       -5983.9517       -24274.189       -16990.658            80284       -15401.027       -65676.836
                4              -15                7       -7660.3091       -28271.744       -15509.476        73431.836        -14392.99       -61108.523
                5              -15                7       -9058.6182       -32795.594       -13902.338        65937.852       -13164.429       -56300.785
                6              -15                7       -10122.529       -35387.785       -12501.515        57073.902       -11950.363       -47378.168
                7              -15                7       -10953.499       -32390.471       -11721.694        46689.602       -11110.344       -32516.125
                8              -15                7       -11745.006       -28183.496       -10930.744        36551.164       -10230.512       -20600.725
                9              -15                7       -12497.051       -22766.857       -10128.661         26658.59       -9310.8662       -11631.975
               10              -15                7       -12744.024       -17975.533       -9006.6611        19472.195        -8273.166       -7621.2837
               11              -15                7       -12483.191       -14175.381       -7539.1953        15285.366       -7182.2876       -6030.0815
               12              -15                7       -12245.875       -10565.606         -6152.29        11392.098       -6129.3438        -4512.625
               13              -15                7       -12032.072       -7146.2188       -4845.9443        7792.3867        -5114.333       -3068.9121
               14              -15                7       -11841.784       -3917.2126       -3620.1594        4486.2397       -4137.2568       -1698.9448
               15              -15                7        -11675.01        -878.5907       -2474.9348        1473.6554       -3198.1138       -402.72253
               16              -15                7       -11531.749        1969.6453        -1410.269       -1245.3721       -2296.9041        819.75562
               17              -15                7       -11244.646        4029.0166       -498.02142       -4106.3848       -1354.0709        2049.4863
               18              -15                7       -10949.085        6002.8301        171.47601       -6372.4849       -471.20087        3464.3142
              -18              -14                7        10717.301       -12087.525       -2.6529045       -6926.7095       -575.17487        4443.3921
              -17              -14                7        10859.474       -9446.5361       -722.14575       -5812.0771       -1421.1814         3484.166
              -16              -14                7        10917.203       -5821.0957       -1596.7253       -4977.6943       -2246.6707        2347.6836
              -15              -14                7          10984.4       -1859.3206       -2529.1021       -3637.7051       -3109.4658        990.74976
              -14              -14                7        11061.067        2438.7886       -3519.2744       -1792.1072       -4009.5667       -586.63544
              -13              -14                7        11147.201        7073.2358       -4567.2446        559.10107       -4946.9731       -2384.4736
              -12              -14                7        11242.805        12044.015       -5673.0103        3415.9148       -5921.6851       -4402.7617
              -11              -14                7        11347.875        17351.133       -6836.5742        6778.3394       -6933.7036       -6641.5034
              -10              -14                7        11462.414        22994.582       -8057.9326        10646.363       -7983.0273       -9100.6943
               -9              -14                7        11349.449         28510.52       -9111.8867        16815.379       -9022.0039       -13310.828
               -8              -14                7        10655.277        36469.141       -9756.4551        28737.404       -9706.6338       -23476.506
               -7              -14                7        9671.9424        46939.125       -10234.462        44602.516       -9983.4385       -37981.336
               -6              -14                7        8644.8145        55307.516        -10670.87        61107.422       -10434.245       -57496.055
               -5              -14                7        7667.8267        57525.398       -11368.335        73883.625       -11290.801       -78130.891
               -4              -14                7        6505.3828        47857.219       -13238.541        78427.242       -12886.507       -84699.328
               -3              -14                7        5037.4102        37954.977       -15074.505        80702.875        -14194.23       -90618.125
               -2              -14                7         3381.395         28560.34       -16731.621        82347.586       -14981.042       -91376.625
               -1              -14                7        1765.3223         13130.95       -16881.104        88884.445       -14581.841       -97588.875
                0              -14                7        127.90805       -141.87305       -17009.512            89444        -14650.45       -102894.63
                1              -14                7       -1728.9711       -18917.859       -17378.996        84569.563       -15073.822       -90792.914
                2              -14                7       -3444.7683       -28992.883       -16526.334        81009.742       -15019.358       -93267.672
                3              -14                7       -5267.6675        -33346.93       -15297.619        74439.789        -14315.85       -87782.313
                4              -14                7       -6812.5176        -38227.25       -13942.955        67228.031        -13391.82       -82057.516
                5              -14                7        -8071.833       -43397.254       -12490.223         59317.43       -12263.076        -75613.18
                6              -14                7       -8952.4287       -41122.832        -11804.48        49518.074       -11479.658       -56218.664
                7              -14                7       -9793.5645       -37638.762       -11107.605        39964.594       -10656.432       -39770.801
                8              -14                7       -10595.236       -32945.031       -10399.601        30656.977       -9793.3906        -26269.58
                9              -14                7       -11321.185       -27636.428       -9518.0762        21313.916       -8831.7256       -15125.665
