           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        2398.6514       -21225.756       -2266.4216        17204.551        987.34735        145.87947
              -17              -18                7        2310.8386       -20739.299       -2448.6265        16497.707        984.97803        1007.4036
              -16              -18                7        2222.0396       -20062.195        -2644.406        15812.842        946.03229        1952.0258
              -15              -18                7        2132.2537       -19194.439         -2853.76        15149.957        870.51001        2979.7456
              -14              -18                7        2041.4806       -18136.033       -3076.6882        14509.052        758.41107        4090.5637
              -13              -18                7        1983.0898       -16869.846        -3308.165        13802.936        643.40228         4867.292
              -12              -18                7        1966.7174       -15602.541       -3497.4727        13159.804        541.09796        5025.4927
              -11              -18                7        1964.2859        -14445.51       -3655.1724        12623.877        420.70798        4996.5591
              -10              -18                7        1966.5671       -13237.137       -3812.8289        12048.924        283.55347        4925.2012
               -9              -18                7        1973.5608       -11977.423       -3970.4414        11434.941        129.63451         4811.415
               -8              -18                7        1833.9136       -10616.857       -3842.2664        10777.275        115.57143        5691.5146
               -7              -18                7        1712.2234       -8507.3896       -3397.9529         9091.207       -89.250839        6678.5488
               -6              -18                7        1598.5511         -6605.48       -3048.4719        7451.4502       -271.98138        7478.7471
               -5              -18                7        1492.8967       -4911.1309       -2793.8235        5858.0024        -432.6199        8092.1064
               -4              -18                7          1395.26       -3424.3403       -2634.0078        4310.8647        -571.1662         8518.627
               -3              -18                7        1305.6414       -2145.1086       -2569.0244        2810.0364       -687.62085        8758.3105
               -2              -18                7        1224.0403       -1073.4355        -2598.874        1355.5183       -781.98346        8811.1572
               -1              -18                7        1160.2443          113.845       -2627.2119         229.8363       -913.35596        8236.7441
                0              -18                7        1100.6486        1599.9545       -2368.4973       -1310.1279       -1041.6227        8500.2139
                1              -18                7         892.3125        3059.7534       -2131.1003       -2581.9673       -1076.4058        8728.7393
                2              -18                7        693.21814        4293.5757       -1979.0344       -3829.7029       -1102.0394        8871.8936
                3              -18                7        473.63123        5495.0278       -1829.7134        -5113.165       -1138.9349        9009.0225
                4              -18                7        233.55205        6664.1089       -1683.1361       -6432.3545       -1187.0924         9140.125
                5              -18                7       -27.019936        7800.8208       -1539.3029       -7787.2725       -1246.5123        9265.2061
                6              -18                7        -308.0842        8905.1611       -1398.2142        -9177.918        -1317.194        9384.2607
                7              -18                7       -609.64111        9977.1328       -1259.8696       -10604.293       -1399.1381         9497.293
                8              -18                7       -945.17944        11020.447       -1080.0452       -12472.644       -1509.6791         9318.709
                9              -18                7       -1190.6003        12321.121       -792.28174       -13750.689       -1530.7582        8430.4463
               10              -18                7       -1350.1755        13580.104       -535.14441       -13992.195       -1476.1598        7824.5869
               11              -18                7         -1505.51        14707.252       -283.71097       -14257.414       -1424.2314        7267.5137
               12              -18                7       -1656.1571        15711.491       -36.332733       -14529.577       -1374.4652         6772.001
               13              -18                7       -1782.7102        16885.814        259.01746       -14349.263        -1310.525        6697.0547
               14              -18                7       -1917.3682        17833.137        629.00854       -14866.175       -1219.2194        5188.7427
               15              -18                7       -2045.4596        18697.406        986.63696       -15369.417       -1148.8376        3646.5093
               16              -18                7       -2166.9729        19478.699        1331.8523       -15858.613       -1099.4038        2071.1982
               17              -18                7       -2281.9084         20177.02        1664.6541       -16333.759       -1070.9175        462.81213
               18              -18                7       -2390.2661        20792.363        1985.0427       -16794.859        -1063.379       -1178.6506
              -18              -17                7        2300.8591       -20580.063       -2133.2063        16709.904        1070.5913       -272.97034
              -17              -17                7        2211.7717       -20083.516       -2314.9375        16003.754         1072.146         573.5553
              -16              -17                7        2121.6973        -19396.32       -2510.2437         15319.58        1037.1243         1503.179
              -15              -17                7        2030.6361       -18518.473       -2719.1238        14657.386        965.52594        2515.9006
              -14              -17                7        1969.0604         -17440.5       -2936.5757          13942.6        882.11469        3301.4141
              -13              -17                7         1933.605        -16111.71       -3149.8257        13114.216        807.68396        3719.7307
              -12              -17                7        1895.6301       -14524.623        -3359.354        12220.381        726.41516        4007.2732
              -11              -17                7        1875.0374        -13181.21       -3516.9919         11540.74        625.80829        3997.5876
              -10              -17                7        1863.6406       -11896.978       -3661.5293        10892.896        506.18192        3892.4788
               -9              -17                7        1856.9562       -10561.403       -3806.0239        10206.027        369.79089        3744.9448
               -8              -17                7        1672.7617       -9074.2627       -3792.1475        10653.978        560.36639        4724.5933
               -7              -17                7        1529.1967       -7372.4912       -3665.1362        10770.745        671.28723        6129.1953
               -6              -17                7        1437.4811       -5604.1875       -3397.8521         9397.001        539.56836        6915.9136
               -5              -17                7        1353.7832       -4043.4419       -3225.4006        8069.5659        429.94138        7515.7939
               -4              -17                7        1278.1031       -2690.2554       -3147.7817        6788.4409        342.40665        7928.8359
               -3              -17                7        1210.4409       -1544.6279       -3164.9951         5553.625        276.96344         8155.041
               -2              -17                7        1223.9493        592.25604       -2922.5205        4240.0928       -1.2720833        6426.6904
               -1              -17                7        1222.0759        1979.9602       -2701.4939        3519.0098       -246.59491        5478.4824
                0              -17                7         1225.627        2072.4353       -2373.5593          3142.03       -455.97278        6021.1055
                1              -17                7        1042.0048        3205.7734       -2173.9429        1549.8672       -540.89563        6326.9287
                2              -17                7        851.42688        4237.2246       -2011.0369        78.158203       -621.91321        6595.9556
                3              -17                7        640.35663        5236.3042       -1850.8755       -1429.2773       -714.19293        6858.9585
                4              -17                7        408.79376        6203.0137       -1693.4581       -2972.4429       -817.73468        7115.9395
                5              -17                7        156.73859        7137.3525       -1538.7849        -4551.335       -932.53839        7366.8931
                6              -17                7       -115.80916        8039.3213        -1386.856       -6165.9551       -1058.6042        7611.8232
                7              -17                7       -408.84958        8908.9189       -1237.6714       -7816.3032       -1195.9321        7850.7314
                8              -17                7        -795.5343        9866.0674       -962.34961       -11701.461        -1399.495         7499.063
                9              -17                7       -1126.9454        11215.708       -676.67639        -14412.35       -1503.6604        6742.4385
               10              -17                7       -1291.6536         12409.65       -425.88586        -14517.58       -1458.2406        6261.6587
               11              -17                7        -1452.121        13471.758       -180.79936       -14646.523       -1415.4912        5829.6665
               12              -17                7       -1598.7241        14699.229        95.148682       -14453.405       -1359.4978        5826.6772
               13              -17                7       -1729.3939        15889.012        374.57568       -14319.155        -1301.678        5890.7324
               14              -17                7       -1845.4858        16969.875        648.45349       -14342.576       -1245.9065        5919.4521
               15              -17                7       -1968.1716        17884.691        990.02826       -14861.486        -1178.084        4642.9785
               16              -17                7       -2086.2822        18708.691        1327.8868       -15413.623        -1128.636        3188.6187
               17              -17                7       -2197.8149        19449.719        1653.3323       -15951.715       -1100.1357        1701.1833
               18              -17                7       -2302.7698        20107.771        1966.3643       -16475.758       -1092.5831        180.67206
              -18              -16                7        2231.7668       -19873.988       -2006.4951        16139.608        1139.5886        -820.8847
              -17              -16                7        2141.4043       -19367.352       -2187.7529        15434.148        1145.0674        10.642637
              -16              -16                7        2050.0549       -18670.063       -2382.5852        14750.667        1113.9697        925.26794
              -15              -16                7        1985.3103       -17780.258       -2586.0115         14027.14        1062.2061        1718.9666
              -14              -16                7        1944.1655       -16646.738       -2785.2427        13201.383        1011.2749        2243.1113
              -13              -16                7        1900.5012       -15254.916       -2980.7515        12310.174        953.50562         2636.481
              -12              -16                7        1854.3174       -13604.795       -3172.5381        11353.511        888.89844        2899.0752
              -11              -16                7        1806.3057       -11717.961       -3358.9126        10342.289        816.87665        3025.1755
              -10              -16                7        1781.2307       -10357.868       -3490.3315        9621.5596         714.7782        2886.3174
               -9              -16                7        1744.3572        -8889.252       -3602.8364        8967.0664        622.83643        2747.9365
               -8              -16                7        1558.7446       -6837.2305       -3594.8972        10012.882        878.41479        3583.2188
               -7              -16                7        1387.8789        -4767.459       -3698.8733        12346.913        1309.4272        5478.5361
               -6              -16                7        1288.9364       -3008.5171       -3643.9507        12659.724        1438.0812        6832.6968
               -5              -16                7        1227.1951       -1581.3762        -3553.696        11598.302        1379.4661        7419.0986
               -4              -16                7        1228.0752        247.75336       -3419.5955        10093.995        1200.6127        6508.1475
               -3              -16                7        1273.7269        2397.1287        -3144.594        8616.4238        888.02478        4322.1758
               -2              -16                7        1297.4081        4162.9033       -2848.2761        7872.1025        594.62677        2390.7695
               -1              -16                7        1299.2418        4297.1875        -2681.885        7557.0557        366.67932         2437.104
                0              -16                7        1288.7831        3598.2842       -2384.7083        9074.2773        130.52455        2548.2686
                1              -16                7        1203.0242        2974.3203       -2103.2529          7443.25       -48.524872        2801.2397
                2              -16                7        1020.9628        3803.3989       -1929.5068        5747.5679       -184.92651        3196.1414
                3              -16                7          818.409        4600.1074       -1758.5051        4016.1567       -332.59039          3585.02
                4              -16                7        595.36267        5364.4453       -1590.2477        2249.0178       -491.51624         3967.874
                5              -16                7        351.82397        6096.4121       -1424.7344        446.15137       -661.70404        4344.7026
                6              -16                7        87.792778        6796.0078       -1261.9653        -1392.442       -843.15393        4715.5088
                7              -16                7       -268.26962         7452.583       -1054.1385       -5323.3887        -1086.647        5238.7129
                8              -16                7       -662.07532        8492.3164       -808.30811       -9991.2764        -1308.913        5427.7671
                9              -16                7       -1046.0635        10017.099       -549.62915       -14075.355       -1466.0469        5094.2871
               10              -16                7       -1244.9042         11232.38       -302.50482       -14576.322       -1451.8843        4702.8521
               11              -16                7       -1408.2892        12476.601       -43.175812       -14358.124         -1405.49        4718.6909
               12              -16                7       -1557.6536        13790.764        225.87778       -14112.269       -1351.7424         4957.084
               13              -16                7       -1692.4401        14996.006         489.3819       -14024.083       -1300.0432        5160.1396
               14              -16                7       -1812.6489        16092.331        747.33679       -14093.566        -1250.392        5327.8604
               15              -16                7         -1918.28        17079.734        999.74237       -14320.719       -1202.7888        5460.2471
               16              -16                7       -2028.8127        17950.953        1312.6255       -14874.893       -1155.6581        4418.7979
               17              -16                7       -2136.9426        18734.688        1630.7141       -15475.925       -1127.1438         3052.314
               18              -16                7       -2238.4949        19435.449        1936.3896       -16062.911       -1119.5773        1652.7532
              -18              -15                7        2191.3748       -19107.527       -1886.2885        15493.663        1194.3396       -1497.8628
              -17              -15                7        2099.7371       -18590.797       -2067.0725        14788.893        1203.7424       -681.33405
              -16              -15                7        2031.8395       -17889.117       -2256.4729        14056.557        1183.6763        119.95105
              -15              -15                7        1985.0054       -16950.867       -2441.6846        13233.426        1156.2445        749.92297
              -14              -15                7        1935.6516       -15754.314       -2623.1738        12344.841         1121.975        1249.1196
              -13              -15                7        1883.7783       -14299.461       -2800.9417        11390.805        1080.8673        1617.5416
              -12              -15                7        1829.3859       -12586.307       -2974.9871        10371.316        1032.9218        1855.1887
              -11              -15                7        1772.4736       -10614.854       -3145.3113         9286.376          978.138        1962.0612
              -10              -15                7        1719.3378       -8619.8096       -3299.2344        8234.9102        909.34247         1906.715
               -9              -15                7        1647.8385       -6864.4185       -3374.0129        7808.6616        882.53888        1746.2637
               -8              -15                7        1472.1637       -4254.5654       -3384.8325        9419.0449        1187.7452        2397.7009
               -7              -15                7        1311.2354       -1626.9612       -3507.5674        12317.642        1668.3856        4109.1748
               -6              -15                7        1165.0537        1018.3881       -3742.2183        16504.457        2324.4592         6880.688
               -5              -15                7        1251.6237        3663.9761       -3520.4326        14811.969        2063.3296        4345.8511
               -4              -15                7         1320.979        5701.5103       -3242.2209         13212.94        1739.0934         1893.645
               -3              -15                7        1368.3639        7355.4507       -2942.6934         12347.17        1434.0479        -303.9986
               -2              -15                7        1393.7783        8625.7871       -2621.8489        12214.647        1148.1919       -2247.0769
               -1              -15                7        1392.8499        7134.9932       -2547.0525        12778.763        921.01886        -1579.249
                0              -15                7        1388.7291        5955.0488       -2257.2007        16257.789        669.66675       -2234.9409
                1              -15                7        1352.3168        2680.1221       -1930.3713        14486.628        366.58563       -1826.8333
                2              -15                7        1201.8259        2992.1003       -1734.4443        13178.525        208.92078       -1327.5503
                3              -15                7        1007.7886        3586.4365       -1552.6025        11223.141        5.8728943       -812.79718
                4              -15                7        793.25891        4148.4023       -1373.5049        9232.0273       -208.43701       -304.06839
                5              -15                7        558.23669        4677.9966       -1197.1514         7205.189       -434.00888        198.63513
                6              -15                7        253.59267        5121.2661       -1019.2385         3764.481        -704.6308        1070.2936
                7              -15                7       -150.51372        5767.7075       -825.00421       -2080.7104       -1003.8478        2348.8276
                8              -15                7       -544.80255        6899.1978       -617.92126       -7342.0933       -1237.9331        3104.8271
                9              -15                7       -929.27368        8515.7354       -397.98962       -12019.668       -1406.8865        3338.2922
               10              -15                7        -1211.406        10217.938       -155.95612       -14063.419       -1448.5017        3373.0996
               11              -15                7       -1379.4647        11656.479        102.72395       -13705.958       -1398.8267        3785.8276
               12              -15                7       -1532.9458        12986.103        355.85455       -13506.166       -1351.1997        4163.2212
               13              -15                7       -1671.8489        14206.802        603.43591       -13464.043       -1305.6207        4505.2778
               14              -15                7       -1796.1746        15318.584        845.46783        -13579.59       -1262.0898        4811.9995
               15              -15                7       -1905.9225        16321.446        1081.9506       -13852.809       -1220.6071        5083.3872
               16              -15                7       -2001.0925        17215.389        1312.8838       -14283.692       -1181.1722         5319.438
               17              -15                7       -2099.2917        18031.924           1596.8       -14906.393       -1151.9419        4516.2026
               18              -15                7       -2197.4412        18775.393        1895.1188       -15556.323       -1144.3612        3237.5935
              -18              -14                7        2179.6829        -18280.68       -1772.5856        14772.063        1234.8438       -2303.9055
              -17              -14                7        2108.6479       -17767.086       -1947.9603         14030.85        1246.5251       -1495.6338
              -16              -14                7        2056.1243         -17024.1       -2119.1528        13210.344        1242.5931       -759.83411
              -15              -14                7        2001.0814       -16022.815       -2286.6228        12324.387        1231.8231       -154.80969
              -14              -14                7        1943.5189        -14763.23       -2450.3708        11372.977         1214.215        319.43951
              -13              -14                7        1883.4369       -13245.345       -2610.3972        10356.113        1189.7689        662.91388
              -12              -14                7        1820.8353       -11469.159       -2766.7014        9273.7988        1158.4849         875.6131
              -11              -14                7        1755.7141       -9434.6738       -2919.2837        8126.0322        1120.3627        957.53784
              -10              -14                7        1688.0739       -7141.8882       -3068.1438        6912.8115        1075.4027        908.68677
               -9              -14                7        1578.7563        -4493.958       -3132.3765          6697.52        1133.5232        700.45221
               -8              -14                7        1413.0188       -1326.2717       -3161.9546        8872.4678        1488.3575        1168.0461
               -7              -14                7        1262.0281        1859.1643        -3303.448        12335.632        2018.6256        2695.6758
               -6              -14                7        1263.5706        6282.1392       -3351.6189        15327.714        2394.3259        1927.5255
               -5              -14                7        1365.7058         10505.41       -3215.4011         18029.65        2551.9348       -858.90485
               -4              -14                7        1436.7942        12047.505       -2912.6638        17042.418        2235.2402       -3322.7798
               -3              -14                7        1485.9126        13206.005       -2588.6096        16788.445        1937.7363       -5532.0947
               -2              -14                7        1487.9366        13424.064       -2353.3242        16617.047        1590.8217       -7230.0615
               -1              -14                7        1509.3254        10636.221       -2257.5728        19175.639         1424.385       -6571.5967
                0              -14                7        1520.4844        9122.0791        -1959.713        24725.645        1165.0289       -8257.3867
                1              -14                7        1436.4865         4146.082        -1663.127        22321.555        679.62036       -7621.7695
                2              -14                7        1394.0165        1803.3275       -1425.8492        22371.035        559.62885       -6975.1211
                3              -14                7        1208.4956         2195.291        -1233.167         20191.68        301.19693       -6334.4956
                4              -14                7        1002.4824         2554.885       -1043.2296         17976.59        31.502907       -5699.8906
                5              -14                7        770.05267        2872.1165       -857.65021        15562.156       -253.44586       -5006.1934
                6              -14                7         355.6456        3125.2639       -715.01147        8539.6582       -629.61426       -2638.1824
                7              -14                7       -48.943787        3863.4614       -559.52441        2100.9712        -940.6507       -792.70398
                8              -14                7       -443.71576         5086.708       -391.18872       -3753.9102       -1186.5553         530.2406
                9              -14                7       -826.51678        6390.7974       -173.72789       -8098.1519       -1373.6831        1392.6008
               10              -14                7       -1133.2701         8776.502        59.732887       -12094.859       -1413.3401        2597.5005
               11              -14                7       -1367.0029        10940.155         247.8716       -12788.826       -1399.3757        2928.6941
               12              -14                7       -1524.6008        12285.236        485.07928       -12635.098       -1357.8691        3445.0874
               13              -14                7       -1667.6207        13521.396        716.73755       -12639.038       -1318.4106        3926.1465
               14              -14                7        -1796.063        14648.639        942.84674       -12800.648       -1281.0001        4371.8696
               15              -14                7       -1909.9275        15666.959        1163.4064       -13119.929       -1245.6376        4782.2583
               16              -14                7       -2009.2142        16576.359        1378.4169       -13596.877        -1212.323        5157.3101
               17              -14                7       -2093.9231         17376.84        1587.8779       -14231.496       -1181.0569        5497.0259
               18              -14                7       -2179.6089        18127.609        1842.5522       -14955.991       -1166.9353        4935.1924
              -18              -13                7        2215.7354       -17414.152       -1660.4734        13950.017        1250.7528       -3127.7852
              -17              -13                7        2157.5227       -16866.438       -1817.6461        13132.138        1270.3204       -2286.1599
              -16              -13                7        2096.7903        -16060.42       -1971.0969        12248.807        1283.0498       -1575.3082
              -15              -13                7        2033.5385       -14996.104       -2120.8259        11300.023        1288.9414       -995.23169
              -14              -13                7        1967.7671       -13673.487       -2266.8325        10285.786         1287.995       -545.92975
              -13              -13                7        1899.4762       -12092.569       -2409.1177        9206.0977        1280.2106       -227.40311
              -12              -13                7        1828.6656       -10253.352       -2547.6804         8060.957         1265.588       -39.651001
              -11              -13                7        1755.3359        -8155.833       -2682.5215        6850.3633        1244.1276         17.32579
              -10              -13                7        1642.6896       -5470.1792       -2795.7241        5533.8062        1262.8236       -41.186516
               -9              -13                7        1537.1101       -1777.8635       -2877.9255        5633.6357        1375.7898       -389.50061
               -8              -13                7        1381.3101        1947.6558        -2926.262        8373.1494        1780.2518       -105.75211
               -7              -13                7        1293.7721        6271.0801       -3015.5659        11615.489        2233.7573        41.518738
               -6              -13                7        1372.5803        11716.488       -2903.7734         14199.84        2428.6797       -2874.5464
               -5              -13                7         1475.576        16431.959       -2714.7878        18373.146        2656.9751       -6098.4751
               -4              -13                7        1575.5211        19285.734       -2430.9238         21582.43         2689.053       -9141.1279
               -3              -13                7        1626.3726        19948.799       -2082.3433        21940.258        2399.0913       -11362.115
