           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -2804.6641        -18226.48        882.47137       -670.42108        66446.367        -69784.25
              -17              -18                7       -1320.7935       -19392.266        741.88141       -601.39081            68954       -68246.477
              -16              -18                7        142.79987       -20490.646        654.20642        -654.2204        71435.758       -66454.305
              -15              -18                7        1586.1149       -21521.621        619.44604       -828.90961        73891.617       -64407.711
              -14              -18                7        3009.1521       -22485.189        637.60065       -1125.4587        76321.586       -62106.711
              -13              -18                7        4702.9902       -23009.221        972.85187       -1452.6357        78499.766       -59076.609
              -12              -18                7        6493.6294       -22875.883        1317.6433       -1657.0067        80172.461       -55594.109
              -11              -18                7         8145.207       -22554.211        1412.3101       -1763.3613        81547.516       -52167.707
              -10              -18                7        9763.3721        -22175.51        1487.6737        -1790.859         82842.82       -48659.953
               -9              -18                7        11348.124       -21739.775         1543.734       -1739.4979        84058.367       -45070.836
               -8              -18                7        12588.006       -20387.309        1686.1694       -1510.8984        85098.867       -41707.773
               -7              -18                7        13663.492        -18626.84         1673.525       -1179.4756        86083.281       -36069.531
               -6              -18                7        14602.168       -16950.367        1629.2192       -923.12073         86893.07        -30432.52
               -5              -18                7        15404.029       -15357.887        1553.2521       -741.83411        87528.234       -24796.727
               -4              -18                7        16069.072       -13849.401        1445.6233       -635.61658        87988.766       -19162.156
               -3              -18                7        16597.307       -12424.911        1306.3328       -604.46643         88274.68       -13528.809
               -2              -18                7        16988.725       -11084.414         1135.381       -648.38501        88385.953       -7896.6831
               -1              -18                7        17133.926       -9879.3965        1178.2621       -558.62024        88262.953        -2367.363
                0              -18                7         17154.76       -9402.7432        1434.4266        247.76178        87102.977        4077.7312
                1              -18                7        17028.527       -10248.491        1486.3196         242.0459        85585.719        9982.2285
                2              -18                7        16841.445       -11030.154        1449.5093        275.66748        84076.586        15748.287
                3              -18                7        16588.074       -11757.457        1407.1575         391.0177        82464.633        21516.566
                4              -18                7        16268.412       -12430.401        1359.2643        588.09619        80749.875        27287.063
                5              -18                7        15882.455       -13048.991        1305.8296        866.90363        78932.297        33059.785
                6              -18                7         15430.21       -13613.221        1246.8508        1227.4382        77011.914        38834.723
                7              -18                7        14911.672       -14123.096        1182.3317        1669.7024        74988.719        44611.891
                8              -18                7        14387.787       -14553.995        983.22913        1623.2828        72858.898         49985.84
                9              -18                7        14591.047       -13904.174        831.11505         989.2594        70993.188        53564.309
               10              -18                7        15065.988       -12901.119        857.93854        1226.3914        69272.734        56853.668
               11              -18                7        15530.503       -11894.426        851.88306        1383.0447        67549.063        60159.836
