           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        1227.4165        25780.893        1205.3352        25470.219       -61830.738        46163.328
              -17              -18                7        1855.5381        26221.023        131.11725        26502.121        -62874.25         46308.32
              -16              -18                7        2410.4485        26755.592       -934.29303        27647.201       -63886.383        46195.875
              -15              -18                7        2892.1482        27384.602       -1990.8951        28905.461       -64867.148        45825.984
              -14              -18                7        3300.6367        28108.053       -3038.6902        30276.898       -65816.531        45198.656
              -13              -18                7        3556.3291        28904.953       -4100.3975        31577.768       -66926.281        43851.906
              -12              -18                7        3505.6934        29375.506       -5241.2773        32450.547       -68191.867        41739.414
              -11              -18                7        3270.0977        29579.164       -6476.1621        33047.543       -69462.406        39354.031
              -10              -18                7        2970.8479        29827.957       -7759.3115        33605.676       -70767.547        36806.301
               -9              -18                7        2607.9438        30121.889       -9090.7236        34124.949       -72107.273        34096.211
               -8              -18                7        2061.3354         30412.24         -9599.29        36470.852       -72758.297        33324.551
               -7              -18                7        784.68506        30449.928       -11001.991        39079.484       -73747.625        30780.977
               -6              -18                7       -622.14905        30417.492       -12417.033        41149.453       -74630.258        28099.662
               -5              -18                7       -2159.1667         30314.93       -13844.414        42680.773       -75406.203        25280.602
               -4              -18                7       -3826.3679        30142.242       -15284.135         43673.43       -76075.453        22323.799
               -3              -18                7       -5623.7534         29899.43       -16736.195        44127.426       -76638.016         19229.25
               -2              -18                7       -7551.3232         29586.49       -18200.596         44042.77       -77093.906        15996.958
               -1              -18                7       -9658.3438         29053.98       -19555.508        44167.727        -77558.93        12171.088
                0              -18                7       -12118.707        27660.555        -20348.32        44296.613       -77502.273          8758.04
                1              -18                7         -13813.7        26324.623       -20866.154        43539.367       -77184.391        6020.0698
                2              -18                7       -15487.455        24946.156       -20978.465        42501.105       -76779.297        3389.3569
                3              -18                7        -17104.59        23448.121       -20960.273        41228.102       -76293.758        760.25677
                4              -18                7       -18665.104        21830.521       -20811.576        39720.348       -75727.781       -1867.2301
                5              -18                7       -20169.002        20093.346       -20532.381        37977.844       -75081.359       -4493.1084
                6              -18                7       -21616.275        18236.602       -20122.678        36000.594       -74354.492       -7117.3721
                7              -18                7       -23006.936         16260.29       -19582.471        33788.594       -73547.195       -9740.0254
                8              -18                7       -24222.693        14313.412       -19491.051        31000.146        -72683.75       -12501.099
                9              -18                7       -24640.926          13667.8        -20188.26        28679.389       -72268.164       -14830.404
               10              -18                7       -24858.273        13419.654       -20308.359        27278.668       -72004.133       -16594.201
               11              -18                7       -25055.193        13161.621       -20487.758        25837.219       -71715.555       -18307.709
               12              -18                7        -25217.66        12902.464        -20723.59        24361.828       -71397.195       -19955.598
               13              -18                7       -24915.051        13004.183       -20938.424        23073.951       -70923.234       -21067.355
               14              -18                7       -24395.352        12926.285       -20804.094        21335.227       -71034.875       -22632.887
               15              -18                7       -23862.379        12921.422       -20728.588        19625.387       -71135.953       -24212.678
               16              -18                7       -23316.258        12989.773       -20712.156        17944.699       -71226.125       -25806.449
               17              -18                7       -22756.986        13131.334       -20754.797        16293.168       -71305.367       -27414.197
               18              -18                7       -22184.568        13346.106       -20856.516        14670.793       -71373.711       -29035.926
              -18              -17                7        252.64746        26906.395        1830.6797         26057.66       -62999.992        46100.582
              -17              -17                7        938.49506        27412.248         811.3042        27158.375       -64102.516        46202.848
              -16              -17                7         1551.132        28012.545       -199.26385        28372.268        -65173.66        46047.672
              -15              -17                7        2090.5574        28707.277       -1201.0239        29699.338        -66213.43        45635.047
              -14              -17                7        2502.7375        29499.635       -2208.2461        31023.637        -67421.25         44479.18
              -13              -17                7        2771.8682        30385.461        -3211.689        32295.107       -68827.805        42659.133
              -12              -17                7         2941.835        31360.559       -4195.5137        33602.805       -70262.391        40639.508
              -11              -17                7        2756.0112         31701.66       -5363.6475        34340.508       -71582.758         38332.91
              -10              -17                7         2435.313        31902.191       -6626.6318         34887.66       -72899.617        35837.086
               -9              -17                7        2050.9614        32147.863       -7937.8784        35395.945       -74251.055        33178.902
               -8              -17                7        1778.9263        32807.547       -7110.8096        38762.238       -74609.133        33922.398
               -7              -17                7        885.73126        33176.461       -6798.6616        41927.113       -75145.359        33444.484
               -6              -17                7         -627.034        32996.363       -7847.3975        44084.277         -76172.5        30580.045
               -5              -17                7       -2269.9839        32746.146       -8908.4746        45702.797       -77092.953        27577.855
               -4              -17                7       -4043.1172        32425.805       -9981.8887        46782.648       -77906.719        24437.932
               -3              -17                7       -5946.4346        32035.336       -11067.646        47323.844       -78613.797        21160.256
