           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -3646.2751        17385.455        1021.9109        587.14038        33100.414        102142.03
              -17              -18                7       -2704.9429        20298.348        748.94519        575.78833         30455.92        104230.88
              -16              -18                7       -1701.3683          23219.9        466.00159        719.36017        27766.986        106173.41
              -15              -18                7       -635.55206        26150.107        173.08041        1017.8555        25033.621         107969.6
              -14              -18                7        492.50726        29088.977       -129.81882        1471.2748        22255.811        109619.48
              -13              -18                7        1979.0803        32208.621       -694.24561        2527.4243        19750.641        110169.08
              -12              -18                7        3597.8892         34826.91       -1164.9432        3362.6348        17727.619        109238.98
              -11              -18                7        5087.2446        36830.031       -1289.3682        3507.0264        15792.814        107808.44
              -10              -18                7        6598.9727        38731.477       -1304.5771        3500.7751        13779.781        106211.98
               -9              -18                7        8133.0732        40531.242       -1210.5692        3343.8806        11688.516         104449.6
               -8              -18                7        9605.9951        41298.156       -1173.1221        5142.6465        8126.3262        104428.81
               -7              -18                7        11929.824        41063.203        -1231.407        5556.2217        4260.0283        103282.59
               -6              -18                7        14075.279        40421.883       -1245.1982        5669.9902        183.16504           102012
               -5              -18                7        16042.354         39374.18       -1214.4957        5483.9521       -4104.2578        100617.09
               -4              -18                7        17831.045        37920.117       -1139.2998        4998.1089       -8602.2422        99097.805
               -3              -18                7        19441.361         36059.68       -1019.6097         4212.457       -13310.791        97454.188
               -2              -18                7        20873.299        33792.871       -855.42615        3126.9988       -18229.902        95686.219
               -1              -18                7        22260.209        30857.199       -486.72479        2716.4321       -23235.699        93217.844
                0              -18                7        22597.074        26026.842       -373.79828        3100.6738       -28245.541        90694.578
                1              -18                7         21448.57        21979.145       -493.69336        2972.5732       -33087.457        88713.352
                2              -18                7        20311.105        17941.295       -569.25366        3200.1055       -37873.133        86912.453
                3              -18                7        19108.695         13892.65       -618.49121        3456.9585       -42588.508        85186.383
                4              -18                7        17841.338        9833.2129       -641.40576        3743.1313       -47233.594        83535.133
                5              -18                7        16509.031        5762.9751       -637.99719        4058.6191       -51808.379        81958.711
                6              -18                7        15111.774        1681.9443       -608.26538        4403.4229       -56312.867        80457.086
                7              -18                7        13649.572       -2409.8838       -552.21069        4777.5488       -60747.063        79030.313
                8              -18                7         11924.95       -6197.5845       -367.70758        3821.7715       -64912.656        77527.656
                9              -18                7        9327.6299       -7181.0469       -143.88986        2161.8074       -67724.672        76040.008
               10              -18                7        6573.1743       -7268.7344       -59.758064        2531.8687       -70196.828        74952.492
               11              -18                7        3784.1089       -7292.7266       -5.0707474        2729.9905       -72625.438        73962.805
               12              -18                7        950.26685       -7235.6699        17.392899        2743.3018       -75012.547        73075.695
               13              -18                7       -2247.1191       -6456.7407       -73.158073        2165.2434       -77443.391        72386.688
               14              -18                7       -4733.9233       -5594.8213       -247.25368        2093.6421       -79691.594        69913.141
               15              -18                7       -7233.1543        -4596.502       -420.88098        1919.2998       -81888.281        67494.539
               16              -18                7       -9745.2529       -3461.7185       -593.99402        1641.8265       -84033.547        65131.941
               17              -18                7       -12270.219       -2190.4712       -766.59283        1261.2224       -86127.375        62825.375
               18              -18                7       -14808.052        -782.7605       -938.67743        777.48749       -88169.789        60574.828
              -18              -17                7       -4986.7856        18357.977        1252.6278        2107.3218         33523.84        103402.66
              -17              -17                7       -4011.7678        21403.861        871.34558        2283.4141        30914.338        105350.02
