           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -11730.205       -1523.1493        1650.4438       -3278.3591        960.01843        887.27344
              -17              -18                7       -11633.178       -245.30206        1416.0829       -3842.8459        2049.6289        2463.8403
              -16              -18                7       -11450.423        1387.5383        1260.1392       -4145.8779        3076.5703        4000.4644
              -15              -18                7       -11181.935        3375.3718        1182.6123       -4187.4536        4040.8398        5497.1475
              -14              -18                7       -10827.716        5718.2002        1183.5021       -3967.5737         4942.439        6953.8887
              -13              -18                7       -10293.251        8730.0439        1043.0643       -3182.3008        5854.1138        8338.2383
              -12              -18                7       -9794.7656        11790.913        875.98102       -2482.3154        6741.8594        9272.7129
              -11              -18                7       -9375.0234        14455.139        815.56335       -2036.9507        7525.9712        9787.5918
              -10              -18                7       -8891.2441        17249.791        783.76904       -1426.9963        8226.3311        10254.444
               -9              -18                7       -8343.4287        20174.873        780.59772       -652.45068        8842.9395        10673.269
               -8              -18                7       -7448.0425        24780.664        924.50201       -1960.3562        9239.6592        10013.014
               -7              -18                7       -6806.0249        29495.098        924.87781       -2665.2473        9404.5264        9934.7031
               -6              -18                7       -6176.6387        33938.117        896.38501       -3115.9331        9538.6348        9571.2344
               -5              -18                7       -5559.8853        38109.727         839.0238       -3312.4126        9641.9824        8922.6074
               -4              -18                7       -4955.7651        42009.918        752.79431        -3254.687        9714.5713        7988.8218
               -3              -18                7       -4364.2778        45638.703        637.69604       -2942.7544        9756.4023        6769.8765
               -2              -18                7       -3785.4233         48996.07        493.72943       -2376.6182        9767.4727        5265.7739
               -1              -18                7       -3327.4714        51397.344        429.72253       -972.03992        9668.7217        2874.8662
                0              -18                7       -2999.5178        50783.895        495.41867        1278.0076         9505.873         373.0274
                1              -18                7       -2536.1541        47282.891        496.30811        1183.0857        9335.8096       -1385.9465
