           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        15559.053       -2669.7739        31026.387          141.755       -308.07526        1046.8577
              -17              -18                7        15220.555        -1998.217        30416.414        3898.8313       -888.44202        -738.6676
              -16              -18                7        14868.271        -1767.541        29628.414        8061.7969       -1345.8351       -2503.2354
              -15              -18                7        14502.201       -1977.7471        28662.371         12630.65       -1680.2546       -4246.8452
              -14              -18                7        14122.346        -2628.835        27518.295        17605.395       -1891.7004        -5969.498
              -13              -18                7        13534.627       -3503.5857        26467.787        22199.039       -1668.4658       -8410.5586
              -12              -18                7        13056.871       -4995.0947        25539.502        25964.887       -1201.5941       -10675.348
              -11              -18                7        12849.674       -7077.7715        24554.391        29559.539       -835.28882       -11904.741
              -10              -18                7        12654.708       -9418.8135        23555.275        33184.977        -453.6348       -12846.995
               -9              -18                7        12471.969       -12018.217        22542.154        36841.195       -56.631577       -13502.105
               -8              -18                7        12298.566       -14863.554         20390.52         44224.82       -817.36615       -12491.832
               -7              -18                7        13022.972       -20238.086        17730.898        51121.648       -598.67236        -12010.28
               -6              -18                7        13501.871       -24662.498        15460.579        57366.773       -377.79382       -11470.281
               -5              -18                7        13735.259       -28136.787        13579.563         62960.16       -154.73082       -10871.833
               -4              -18                7        13723.138       -30660.949        12087.846        67901.813        70.516754       -10214.938
               -3              -18                7        13465.508       -32234.994        10985.432        72191.758         297.9491       -9499.5918
               -2              -18                7         12962.37       -32858.914         10272.32        75829.969         527.5658       -8725.7988
               -1              -18                7        12511.228        -33137.34        9486.8398        79008.086        1297.6453       -7887.7764
                0              -18                7        13030.933       -35801.133        9155.8662            77953        1720.9866       -6222.8438
                1              -18                7        12804.777       -33753.414        9830.5322        74919.578        1540.3259       -4368.3203
                2              -18                7        12631.022       -31946.426        10693.422        72119.844        1416.4631       -2839.3467
                3              -18                7        12647.826       -30345.719        11782.078        68786.828         1315.304       -1324.0078
                4              -18                7        12855.186       -28951.285        13096.505        64920.516        1236.8468        177.69971
                5              -18                7        13253.103       -27763.129        14636.699        60520.926        1181.0923        1665.7788
                6              -18                7        13841.574        -26781.25         16402.66        55588.051        1148.0402        3140.2268
                7              -18                7        14620.601       -26005.656        18394.393        50121.883        1137.6906        4601.0449
                8              -18                7        15419.889       -24647.006        20848.514        43435.348        1184.9722        6346.8438
                9              -18                7        15562.779       -22252.879        22735.307        37044.582        1501.3552        5746.5825
               10              -18                7        15637.969       -20884.939        23765.525        32611.912        1765.7522        3662.9648
               11              -18                7        15712.514        -19559.77        24734.215        28574.059        1967.2251        1739.4385
               12              -18                7        15776.361       -18223.238        25633.486        24911.516        2080.8933        41.538086
               13              -18                7         15498.73       -15135.159        26255.949         20892.07        1366.6664        519.40491
               14              -18                7        15610.417       -13009.383        27334.561        15560.309        1124.2529        162.03131
               15              -18                7        15656.118       -10863.544        28342.063        10750.337        858.91333       -14.659363
               16              -18                7        15635.572       -8697.0488        29278.164        6463.1553        570.36212       -10.126343
               17              -18                7        15548.777       -6509.8975        30142.863        2698.7681         258.5994        175.63077
               18              -18                7        15395.735       -4302.0894        30936.164        -542.8252       -76.374771        542.61176
              -18              -17                7        15558.189       -617.63037        31203.934       -54.568237       -646.38849       -1676.0405
              -17              -17                7        15148.166        411.21625        30578.188        3896.7241       -1174.5338       -3495.2637
              -16              -17                7        14724.354        999.18079        29774.404        8253.9033       -1579.7053       -5293.5293
              -15              -17                7        14286.755         1146.265        28792.584        13016.972       -1861.9033       -7070.8374
              -14              -17                7        13645.424        1034.0789        27851.109        17501.332       -1699.0708       -9601.9072
              -13              -17                7        12777.274        624.91309        27024.176        21513.473       -1104.9808       -13082.365
              -12              -17                7        11846.867       -257.51343         26137.68        25611.551       -375.41107       -16873.205
              -11              -17                7        11467.215       -2105.3477        25221.371         29234.68        132.92047       -18985.605
              -10              -17                7        11253.324       -4363.4175        24294.145        32746.766        575.25592       -20349.816
               -9              -17                7        11051.661       -6879.8525        23352.912        36289.633        1032.9402       -21426.885
               -8              -17                7        10087.513       -7801.3613         20366.16        46649.973       -295.66571       -21217.381
               -7              -17                7        9868.6709       -10884.459        17086.801        56417.301       -1197.6989       -21917.938
               -6              -17                7        10468.023       -15935.154        14708.304        62979.598        -790.9364       -22641.688
               -5              -17                7        10821.868        -20035.73        12719.109         68890.18       -381.98941       -23306.992
               -4              -17                7        10930.203        -23186.18        11119.217        74149.039        29.142029       -23913.848
               -3              -17                7        10793.029       -25386.508         9908.627        78756.164        442.45822       -24462.254
               -2              -17                7        11096.383       -28657.855        8618.8965        80810.094        2817.2622       -25437.742
               -1              -17                7        11986.447         -32352.6        7617.2104        81571.906        4390.8374        -24510.84
                0              -17                7        14226.557       -40241.133        7113.0923        78806.906        4678.5664       -22176.236
                1              -17                7        14082.923       -38706.211        8031.8652        75493.844        4447.5557       -19561.736
                2              -17                7        14061.389       -37363.145        9039.5703         72233.07        4257.1025       -17226.236
                3              -17                7         14230.41       -36226.359        10273.041        68439.016        4089.3528       -14904.364
                4              -17                7        14589.988       -35295.852        11732.282        64111.668        3944.3037       -12596.118
                5              -17                7        15140.122       -34571.625         13417.29        59251.031        3821.9595       -10301.511
                6              -17                7        15880.813       -34053.668        15328.066        53857.121        3722.3159       -8020.5283
                7              -17                7        16812.059       -33741.992        17464.613        47929.914        3645.3757       -5753.1772
                8              -17                7        17009.434       -29853.295        20908.252        39313.473        3195.1284       -1215.2242
                9              -17                7        17033.766       -26001.928        23654.367        31660.148        3185.4685        625.90479
               10              -17                7        17063.262       -24364.746         24607.84        27516.277        3339.1108        -1113.061
               11              -17                7        17092.113       -22770.344        25499.785        23767.227        3429.8296       -2691.9348
               12              -17                7        16850.203       -19761.555        26127.375        19997.652        2813.3081       -2492.7554
               13              -17                7        16516.328       -16374.627        26715.578        16315.128        2051.1255       -1933.6646
               14              -17                7        16154.608         -12963.3        27322.533        12799.819        1311.0742       -1436.8865
               15              -17                7        16085.185       -10434.043        28313.242        8270.1172        985.16248       -1541.5741
               16              -17                7        15987.953       -7987.2261         29278.75        4110.3799        683.02515       -1538.9258
               17              -17                7        15824.476       -5519.7529        30172.863        473.43848        357.67624       -1355.0537
               18              -17                7        15594.749        -3031.623         30995.57       -2640.7122          9.11586       -989.95752
              -18              -16                7        15613.479        1526.2336        31426.313       -799.26874       -987.72235       -4089.7273
              -17              -16                7        15131.927        2912.3708        30784.781        3346.2405        -1463.646       -5942.6489
              -16              -16                7        14636.588         3857.624        29965.219        7897.6353       -1816.5961       -7774.6108
              -15              -16                7        13941.622        4508.1997        29133.082        12272.129       -1714.2295       -10395.475
              -14              -16                7        13022.668        4829.7725        28367.201        16265.913       -1169.2517       -14002.522
              -13              -16                7        12041.457         4678.083        27541.758        20345.625       -488.79437       -17919.943
              -12              -16                7        10997.985         4053.135        26656.752        24511.264        327.14374       -22147.748
              -11              -16                7         9919.915        2932.8955        25716.055        28734.766        1262.4641        -26600.99
              -10              -16                7        9687.1006        757.79541        24860.713        32133.496        1765.4806       -28387.154
               -9              -16                7        9371.1875       -1477.2729        23754.551        36314.852        2176.9893        -29808.83
               -8              -16                7        8074.5752       -1849.7217        19832.625        48793.168        1104.7717       -31039.455
               -7              -16                7        6652.5381       -2094.3796        14942.263        63183.445        -812.1087       -33519.719
               -6              -16                7        6612.4185       -5849.4697        11495.011        72882.945        -1230.554       -35936.578
               -5              -16                7        7086.7188       -10576.325        9397.6396        79110.719       -635.72333       -37865.633
