           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -20317.344        7506.6919       -20549.404        7623.4658        3272.4316        13862.485
              -17              -18                7       -20052.008        8727.0146       -19208.184        10857.427        3193.8518            11843
              -16              -18                7       -19859.193        9786.6182       -17721.383        13769.016        3188.8638        9934.8828
              -15              -18                7       -19738.902          10685.5        -16088.99        16358.228        3257.4666        8138.1299
              -14              -18                7       -19691.129        11423.659       -14311.015        18625.064        3399.6606        6452.7432
              -13              -18                7       -19619.895         11414.15       -12715.208        20397.709        3594.8831        4992.6768
              -12              -18                7       -19464.975        11114.564       -11345.459        21668.723        3797.0688        4125.9053
              -11              -18                7       -19317.734          11112.5       -9885.7637        22671.424        4020.2354        3753.1897
              -10              -18                7       -19181.631        11019.053       -8361.2129        23550.629        4276.0225        3497.5659
               -9              -18                7        -19056.66        10834.225       -6771.8027        24306.334        4564.4312        3359.0337
               -8              -18                7       -18321.172        9761.8369       -4738.6113         25918.17        4480.6377        2016.8577
               -7              -18                7       -17246.445         8008.668        -2656.582        25501.609        4678.3447         849.7027
               -6              -18                7       -16079.932        6188.6094       -361.41364        24705.885        4780.0195       -312.86267
               -5              -18                7       -14821.632        4301.6611        2146.8914            23531        4785.6606       -1470.8384
               -4              -18                7       -13471.545        2347.8223         4868.333        21976.955        4695.2676       -2624.2258
               -3              -18                7       -12029.668         327.0929        7802.9131        20043.748        4508.8423       -3773.0234
               -2              -18                7       -10496.007       -1760.5269        10950.631        17731.385        4226.3833       -4917.2339
               -1              -18                7       -8960.7725       -3699.8831         14216.11        15020.545        3769.2019       -5149.7305
                0              -18                7        -7697.814       -7095.7651        16105.284        11395.932        3102.2905       -5228.8179
                1              -18                7       -6591.6797       -8991.1689        17347.611        8194.9053        2386.2109        -5755.832
