           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -942.47839        481.84753       -21805.004       -38991.117       -5382.1719        2915.4658
              -17              -18                7       -2720.4949        1570.6563       -21719.242        -39123.93       -5392.1211        3331.3066
              -16              -18                7        -4590.479        2702.2583       -21612.633        -39085.18       -5407.7783        3710.8118
              -15              -18                7       -6552.4297        3876.6536       -21485.172       -38874.848       -5429.1436        4053.9819
              -14              -18                7       -8606.3496        5093.8418       -21336.859       -38492.938       -5456.2158        4360.8164
              -13              -18                7       -10579.308        6610.2715       -21253.168       -37743.328         -5457.21        4639.8179
              -12              -18                7       -12361.881        8019.4238       -20993.346       -36769.379       -5429.5498        4710.7725
              -11              -18                7       -14111.283        9031.2715       -20532.332       -35733.125       -5415.4009        4532.0244
              -10              -18                7       -15900.696        10003.607       -20056.293       -34590.102       -5423.4258        4296.4805
               -9              -18                7       -17730.121        10936.431       -19565.227       -33340.301        -5453.623        4004.1392
               -8              -18                7       -19691.461        12428.648       -18086.121        -31520.41       -5210.1909        3699.0679
               -7              -18                7        -21906.92        13749.781       -16275.341       -28929.385       -4965.2324        3242.5315
               -6              -18                7       -23920.488        15043.535       -14319.049       -25940.666       -4600.0586        2803.7109
               -5              -18                7       -25732.156        16309.906       -12217.241       -22554.244       -4114.6709        2382.6062
               -4              -18                7       -27341.928        17548.898       -9969.9219       -18770.119       -3509.0684        1979.2178
               -3              -18                7       -28749.805        18760.512       -7577.0884       -14588.302        -2783.252        1593.5452
               -2              -18                7       -29955.785        19944.742       -5038.7417       -10008.784       -1937.2211        1225.5891
               -1              -18                7       -30931.174        21001.135       -2572.7585       -4913.4258       -1032.7651        547.19788
                0              -18                7       -30960.822        20624.119       -155.34004        692.47974       -81.613831       -120.01134
                1              -18                7       -30219.855        18849.156        2733.4885        5392.3096        880.84412       -340.16351
                2              -18                7       -29276.664        17576.246        5386.2695         9848.501         1763.531       -592.60236
                3              -18                7       -28158.361          16427.6        7905.5591        14148.979        2556.5183       -958.47888
                4              -18                7       -26864.953        15403.213        10291.359        18293.744        3259.8054        -1437.793
                5              -18                7       -25396.434        14503.089         12543.67        22282.803        3873.3933       -2030.5455
                6              -18                7       -23752.805        13727.225         14662.49        26116.137        4397.2817       -2736.7349
                7              -18                7       -21934.068        13075.625        16647.824        29793.773        4831.4702       -3556.3628
                8              -18                7       -20029.941        12014.057        18381.789         32791.82        5210.8457       -4268.3862
                9              -18                7       -18189.623        10488.739        19274.148        33901.098        5411.2319        -4412.187
               10              -18                7       -16285.123        9604.7471        19904.656        35037.945        5470.1772       -4677.8223
               11              -18                7       -14409.081        8694.5527        20498.916        36095.117        5530.3501       -4926.1523
               12              -18                7       -12558.555        7740.5762        21045.426        37076.379        5589.5186       -5141.7393
               13              -18                7       -10654.292        6264.3301         21175.73        38114.543        5577.3652        -4868.541
               14              -18                7        -8492.624        5155.0908         21401.09        38407.156        5527.0508       -4638.3223
               15              -18                7        -6437.374        4033.8765        21577.373        38619.484        5484.8442       -4352.9702
               16              -18                7       -4488.7461        2900.4973        21704.496        38751.945        5450.7725       -4012.4548
               17              -18                7       -2646.7412        1754.9541        21782.457        38804.531         5424.834       -3616.7759
               18              -18                7       -911.35938        597.24683         21811.26        38777.258        5407.0293       -3165.9336
              -18              -17                7       -838.29053         374.9169       -19557.152       -40567.742       -5439.0986        4030.2183
              -17              -17                7       -2587.0518        1404.9691       -19452.152       -40720.316       -5445.4326        4427.2959
              -16              -17                7       -4427.7803        2477.8145       -19326.303       -40701.316       -5457.4751        4788.0381
              -15              -17                7       -6360.4751        3593.4531       -19179.602       -40510.738       -5475.2246        5112.4443
              -14              -17                7       -8224.4609        4942.8633       -19099.682       -39929.641       -5467.7939        5399.2656
              -13              -17                7       -10002.865        6634.6279       -19071.066       -39060.637       -5439.1455        5749.5352
              -12              -17                7       -11835.736        8530.3516       -19009.555       -38134.355       -5418.4834        6196.3994
              -11              -17                7       -13592.859        9844.9844        -18613.25       -37134.641       -5391.7773        6219.5166
              -10              -17                7       -15357.237        10938.906       -18120.631       -36029.055       -5382.0752        6064.9038
               -9              -17                7       -17161.629        11993.318       -17612.984       -34816.695       -5394.5464        5853.4951
               -8              -17                7       -18911.094        14101.367       -15942.126       -33501.879       -4956.1201        5939.4458
               -7              -17                7       -20731.988        16514.809       -14206.066        -31382.42       -4504.3457        5680.0513
               -6              -17                7       -22620.418        18297.373       -12366.548       -28177.811       -4133.7788        5148.8511
               -5              -17                7       -24306.949        20052.559       -10381.516         -24575.5       -3642.9976        4635.3652
               -4              -17                7       -25791.582        21780.361       -8250.9707       -20575.492       -3032.0015        4139.5967
               -3              -17                7       -27074.324        23480.787       -5974.9121       -16177.783       -2300.7915        3661.5439
               -2              -17                7       -28203.934         25014.99       -4066.8394       -11159.398       -1675.7965         2357.875
               -1              -17                7       -29070.141        25888.529       -2138.7361       -5196.6919       -911.05865        926.52802
                0              -17                7       -29348.627        26302.979       -675.27496        1243.2605       -209.72339       -1156.2861
                1              -17                7       -28675.773         24394.42        1995.5973        6189.0215        751.89148       -1575.3862
                2              -17                7       -27804.953        22823.217        4501.4966        10928.326        1622.3688       -2070.9404
                3              -17                7       -26759.023        21376.277        6873.9063        15511.917        2403.1462       -2679.9324
                4              -17                7       -25537.984        20053.596        9112.8271        19939.795        3094.2241       -3402.3618
                5              -17                7       -24141.832        18855.178        11218.255        24211.963        3695.6025       -4238.2295
                6              -17                7       -22570.572         17781.02        13190.197        28328.412        4207.2813       -5187.5342
                7              -17                7       -20824.207        16831.125         15028.65         32289.16        4629.2603       -6250.2773
                8              -17                7        -19226.85        13715.213        16286.092            33972        5097.5801       -6359.2422
                9              -17                7       -17523.979        11341.665        17376.779        34942.188        5431.4634       -6230.3911
               10              -17                7       -15654.131        10347.872        18006.533        36053.227        5495.6895       -6436.5313
               11              -17                7       -13812.746         9327.877        18600.039        37084.586        5561.1421       -6625.3677
               12              -17                7       -11919.522        7837.7544        18865.563        38092.508        5568.0425       -6361.6416
               13              -17                7       -10058.791        6343.5918        19011.988        39059.488        5561.3413       -6026.1001
               14              -17                7       -8253.0332          4969.71        19110.309        39974.355        5555.8228       -5732.2446
               15              -17                7       -6255.5386        3864.2476        19294.943        40231.719        5521.7119       -5469.1729
               16              -17                7       -4333.9111        2770.2744        19445.791        40341.656        5491.9883       -5154.6484
               17              -17                7        -2518.907        1664.1368         19547.48        40371.727        5470.3984       -4784.9604
               18              -17                7       -810.52502        545.83502        19600.004        40321.926        5456.9429       -4360.1094
              -18              -16                7       -756.66473        307.92612       -17394.488       -42021.813       -5505.6055        5069.1543
              -17              -16                7       -2476.1707         1279.222        -17270.25       -42194.141       -5508.3237        5447.4678
              -16              -16                7       -4287.6426        2293.3105        -17125.16       -42194.898       -5516.7515        5789.4468
              -15              -16                7       -6042.5854        3476.0667           -17049       -41782.449       -5500.8926        6084.1426
              -14              -16                7       -7722.4648        4941.3501       -17026.629       -41059.641         -5464.48        6433.1328
              -13              -16                7       -9456.8066        6610.5908       -16971.365       -40279.543       -5436.0527        6878.7178
              -12              -16                7       -11245.615        8483.7891       -16883.203       -39442.176       -5415.6118        7420.8975
              -11              -16                7       -13084.234        10531.952       -16750.902       -38544.727       -5402.2236        8037.1592
              -10              -16                7       -14823.576        11747.461         -16241.7       -37476.582       -5374.7949        7963.4785
               -9              -16                7       -16601.377         12990.45       -15603.993       -36342.023       -5329.5596        7896.8081
               -8              -16                7        -18296.82        15440.494       -13868.529       -35473.594       -4808.9619        8334.6895
               -7              -16                7       -19835.926        18950.949       -12135.631       -34469.898       -4104.5259        8619.1758
               -6              -16                7       -21468.873        21859.471       -10394.036       -31771.789       -3566.8752        8263.0225
               -5              -16                7       -23030.266        24103.465       -8525.7803        -27953.59       -3070.7004        7657.1572
               -4              -16                7       -24387.006        26622.852       -6764.9326       -23518.582       -2612.2786        6644.9585
               -3              -16                7       -25582.039        28734.324       -5171.1611       -18176.572       -2179.7107        5126.4194
               -2              -16                7        -26633.48        29862.953       -3485.2266       -12068.531       -1593.8474        3536.1863
               -1              -16                7       -27246.746        30720.871       -1761.1576       -5474.8696       -819.52649        1685.2428
                0              -16                7       -27457.449        31231.695       -424.33224        1068.0465       -96.009552       -1491.3813
                1              -16                7       -27227.006        30047.051        1295.4271        7063.0313        658.15686        -3121.498
                2              -16                7       -26428.553        28177.553        3654.4465        12085.449        1516.4248       -3860.1687
                3              -16                7       -25454.992        26432.318        5879.9766        16952.152        2284.9932       -4712.2764
                4              -16                7       -24306.322        24811.344        7972.0151        21663.145        2963.8613       -5677.8223
                5              -16                7       -22982.541        23314.633        9930.5645        26218.422        3553.0298       -6756.8047
                6              -16                7       -21483.654        21942.182        11755.624        30617.992         4052.499       -7949.2256
                7              -16                7       -19970.363        18929.771         13118.13        33607.859         4542.333       -8555.6221
                8              -16                7       -18457.021         15349.66        14276.929        35245.336        5010.4961       -8508.5137
                9              -16                7       -16867.699        12314.313        15452.863        36161.297        5414.8047       -8137.2524
               10              -16                7       -15062.635        10981.718        16157.771         37160.27        5526.2451       -8184.2754
               11              -16                7        -13190.07        9512.5879        16557.516        38166.031        5554.3311        -7970.606
               12              -16                7       -11317.888        7880.2295        16768.184        39113.945        5551.9023       -7531.0352
               13              -16                7       -9500.6846        6368.1514        16930.736        40009.746        5550.6548       -7133.1504
               14              -16                7       -7738.4565        4976.3525        17045.182         40853.43        5550.5884       -6776.9517
               15              -16                7       -6031.2065        3704.8333        17111.506            41645        5551.7026       -6462.4414
               16              -16                7       -4190.2065        2619.7952        17254.102         41863.16        5532.5361       -6169.2495
               17              -16                7       -2402.2031        1553.0634        17379.512        41870.703        5515.2944       -5825.5522
               18              -16                7       -720.82172        474.16711        17455.764        41798.379        5506.1875       -5426.6919
              -18              -15                7       -697.60083        280.87543       -15317.009        -43353.32       -5581.6929        6032.2725
              -17              -15                7       -2387.8506        1193.4146       -15173.531       -43545.414       -5580.7964        6391.8232
              -16              -15                7       -4033.6841        2209.8835       -15101.113       -43301.738       -5556.5049        6694.4487
              -15              -15                7       -5615.0356        3448.6841       -15084.992       -42725.121       -5512.3271        7042.1597
              -14              -15                7       -7250.8516        4891.4424       -15035.975       -42091.223       -5476.1357        7486.4653
              -13              -15                7       -8941.1328        6538.1582       -14954.061       -41400.043       -5447.9307        8027.3647
              -12              -15                7       -10685.877        8388.8311        -14839.25       -40651.586       -5427.7114        8664.8594
              -11              -15                7        -12485.09        10443.463       -14691.542       -39845.852       -5415.4785        9398.9492
              -10              -15                7       -14299.712         12429.27       -14419.503       -38932.684       -5401.5845        9992.2031
               -9              -15                7       -16046.545        13926.697       -13587.813       -38001.133       -5267.9316        10171.453
               -8              -15                7       -17688.107        16683.828       -11857.986       -37578.016       -4687.9976        10936.993
               -7              -15                7       -19173.338        20501.375       -10130.725       -37019.637       -3924.2256        11549.137
               -6              -15                7       -20502.238        25379.324       -8406.0313       -36325.992        -2976.616        12007.877
               -5              -15                7       -21864.482        29443.531       -7191.2153       -31794.844       -2809.5637        10520.383
               -4              -15                7       -23122.783        32103.445       -5864.1948       -26134.568       -2545.9478        8864.9893
               -3              -15                7       -24237.488        33780.516       -4445.0088       -19708.268       -2129.0354        7137.9067
               -2              -15                7       -25208.596        34474.738       -2933.6592        -12515.93       -1558.8278        5339.1299
               -1              -15                7       -25546.449        35490.781       -1433.7496       -5789.7949        -754.2981        2700.8225
                0              -15                7       -25718.543        36249.375       -209.38156        865.00195       -8.9612274       -1461.8818
                1              -15                7       -25833.305        35373.426        754.58221        7903.3511        622.09009       -4738.6123
                2              -15                7       -25147.467        33639.258        2845.1162        13319.863        1445.6985       -5960.2861
                3              -15                7       -24246.273        31595.725        4923.7646        18469.682        2202.0569       -7055.5093
                4              -15                7       -23169.975        29676.457        6868.9248        23463.787        2868.7158       -8264.1699
                5              -15                7       -21918.564        27881.455        8680.5938        28302.178         3445.675       -9586.2695
                6              -15                7       -20545.438        25172.496        10172.376        32423.152        3968.6052       -10666.945
                7              -15                7       -19170.938        20772.561        11254.774        34878.242        4491.0269       -10853.646
                8              -15                7       -17720.455        16917.389        12354.308         36611.82        4949.5942       -10716.195
                9              -15                7       -16193.995        13606.981        13470.977        37623.891        5344.3076       -10254.594
               10              -15                7       -14465.933        11288.831        14251.595        38335.102        5536.2324       -9695.4355
               11              -15                7       -12582.303        9518.2773          14526.5        39263.953        5538.0757        -9151.834
               12              -15                7        -10753.65        7868.0034        14753.293        40140.695        5541.1001       -8649.9199
               13              -15                7       -8979.9746        6338.0083        14931.972        40965.316        5545.3052       -8189.6924
               14              -15                7       -7261.2759        4928.2935        15062.538        41737.824        5550.6909       -7771.1519
               15              -15                7       -5597.5552        3638.8577         15144.99        42458.215        5557.2588       -7394.2979
               16              -15                7       -3988.8098        2469.7012        15179.331        43126.484        5565.0068       -7059.1304
               17              -15                7       -2296.6301        1421.7335        15278.559        43301.477         5559.522       -6738.5518
               18              -15                7       -642.24939        382.24301        15378.534        43206.625        5554.7632       -6365.6821
              -18              -14                7       -661.09851        293.76437       -13324.717       -44562.273       -5667.3594        6919.5742
              -17              -14                7       -2197.7571        1144.3134       -13256.027        -44487.52       -5634.6304        7230.1855
              -16              -14                7       -3680.5813        2156.6311       -13246.154        -44057.09       -5582.6885        7576.6157
              -15              -14                7       -5217.8706        3372.9065       -13203.386       -43569.391       -5538.7329        8019.6421
              -14              -14                7        -6809.624        4793.1396       -13127.719       -43024.406       -5502.7632        8559.2617
              -13              -14                7       -8455.8428         6417.332       -13019.154       -42422.141       -5474.7793        9195.4775
              -12              -14                7       -10156.525        8245.4805       -12877.694       -41762.598       -5454.7822        9928.2871
              -11              -14                7       -11911.673        10277.588       -12703.338       -41045.773         -5442.77        10757.693
              -10              -14                7       -13721.284        12513.651       -12496.084       -40271.672       -5438.7451        11683.691
               -9              -14                7       -15497.277        14767.155       -11634.692       -39792.953       -5232.4976        12653.156
               -8              -14                7       -17084.961        17831.377        -9910.498       -39815.141       -4593.2266        13746.351
               -7              -14                7       -18516.311        21956.004       -8188.8735       -39702.074       -3770.1182        14686.148
               -6              -14                7       -19725.805        28319.027       -7011.7192       -38363.266       -3180.9072        14557.324
               -5              -14                7       -20826.162        35122.352       -6145.9365       -35033.395       -2774.5063        13573.589
               -4              -14                7       -22004.133        37347.863          -4993.5       -28288.824       -2526.5457        11709.648
               -3              -14                7        -23038.51        38590.527       -3748.8999       -20778.223       -2125.2893        9774.0215
               -2              -14                7       -23831.076        38569.965       -2419.0991       -13223.858       -1531.1748        7352.7407
               -1              -14                7       -23998.859        40211.398       -1139.8177       -6105.4756       -717.06763        3956.2634
                0              -14                7       -24161.699         41304.34       -55.764908        693.86621        37.691437       -1175.9241
                1              -14                7       -24286.547        39399.715        728.24713        8047.6807        690.29932        -5566.248
                2              -14                7       -23961.691        39208.324        2073.5071        14631.577        1410.1903       -8371.2949
                3              -14                7       -23132.867          36866.5        4005.2759        20064.508        2154.3394       -9709.6357
                4              -14                7       -22128.938        34648.938        5803.5537        25341.723        2808.7888        -11161.41
                5              -14                7       -20952.076        32443.412        7448.8262        30417.883        3376.3955       -12693.215
                6              -14                7       -19716.414        27223.641        8454.8232        33690.582        3953.0752       -13113.727
                7              -14                7       -18404.775        22548.645        9477.9551        36241.781        4465.9019       -13210.084
                8              -14                7       -17017.154        18418.402        10518.225        38071.461         4914.874       -12982.291
                9              -14                7       -15527.971        14576.104        11368.136        39932.512        5183.2075       -12495.617
               10              -14                7       -13765.994        11539.102        12122.211        40298.891        5437.3398       -11174.194
               11              -14                7       -12011.932        9469.2646        12577.973        40367.195        5527.1572       -10282.554
               12              -14                7       -10226.807        7801.0737         12820.89        41172.754        5535.6348       -9718.2979
               13              -14                7       -8496.6621        6253.1636        13015.693        41926.199        5545.2925       -9195.7275
