           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        20495.352         21660.74        1008.2616       -1192.1744       -274.85242       -538.23816
              -17              -18                7        21284.098        24065.215       -188.41608       -399.76163       -1969.8092       -2659.9404
              -16              -18                7         22275.32         26335.68       -1872.1479         1066.892       -3813.2766       -5066.7798
              -15              -18                7         23469.01        28472.133       -4042.9319        3207.7869       -5805.2534       -7758.7554
              -14              -18                7        24865.174         30474.58       -6700.7705        6022.9224       -7945.7417       -10735.869
              -13              -18                7        25866.676        33006.609       -9494.4922        8967.1191       -10018.671       -14111.039
              -12              -18                7        26562.332        34607.563       -12034.735        11481.005       -12086.408       -16955.141
              -11              -18                7        27460.957        34748.414       -14597.857        13938.121       -14354.056       -19089.703
              -10              -18                7        28429.215        34785.797       -17299.178        16625.836       -16748.537       -21180.939
               -9              -18                7          29467.1        34719.711       -20138.695        19544.146       -19269.854        -23228.85
               -8              -18                7        29045.967        34234.402       -23124.857        26202.166       -22247.395       -27327.881
               -7              -18                7        28126.863        29241.211       -27149.541         31087.09        -26527.91        -31379.51
               -6              -18                7        26361.393        24846.887       -31364.266        35590.344        -30317.93       -35110.652
               -5              -18                7        23749.555        21051.422       -35769.016        39711.914       -33617.441       -38521.309
               -4              -18                7        20291.352         17854.82       -40363.793        43451.801       -36426.453       -41611.477
               -3              -18                7        15986.782         15257.08       -45148.613        46810.016       -38744.969        -44381.16
               -2              -18                7        10835.843        13258.204       -50123.461        49786.555        -40572.98       -46830.359
               -1              -18                7        5313.2793        9840.1943       -54707.797        52385.098       -41764.434        -49470.57
                0              -18                7       -547.47656       -472.29169       -54462.719        51505.543        -42006.27       -49394.578
                1              -18                7       -6229.8276       -5072.3301       -51444.844        48472.641       -40938.645       -47442.852
                2              -18                7       -11305.092       -9694.0371       -48243.594         46656.25        -39376.23       -45412.668
                3              -18                7       -15809.735        -14390.02       -44766.586        44402.555       -37399.996        -42802.25
                4              -18                7       -19743.754       -19160.281       -41013.809        41711.551       -35009.941       -39611.602
                5              -18                7        -23107.15       -24004.822       -36985.262        38583.238       -32206.074       -35840.719
                6              -18                7       -25899.922       -28923.635       -32680.957        35017.617       -28988.381       -31489.605
                7              -18                7       -28122.074       -33916.734       -28100.885        31014.689       -25356.873       -26558.254
                8              -18                7       -29746.352       -37364.832       -23875.461        25274.592       -21860.221       -20652.469
                9              -18                7       -29570.973       -36405.375       -21052.068        19591.422       -19579.096       -18112.277
               10              -18                7        -28583.93       -36276.953       -18016.775         16753.41        -17094.82       -17775.988
               11              -18                7        -27652.84       -36151.973       -15164.068        14201.045       -14688.688        -17236.26
               12              -18                7       -26780.639       -35950.703       -12480.911         11914.63       -12366.749       -16419.342
               13              -18                7       -26058.514       -33288.078       -9547.3984        9203.7725       -10316.106       -13181.878
               14              -18                7       -24603.781       -31234.826        -6473.269        6238.8423       -7920.9395       -10598.386
               15              -18                7       -23313.328       -29071.625       -3865.3027        3740.8477       -5718.0322       -8038.7539
               16              -18                7       -22187.668       -26798.148       -1723.7766        1710.1282       -3707.6748       -5502.6406
               17              -18                7       -21226.797       -24414.402       -48.693359        146.68579       -1889.8674       -2990.0464
               18              -18                7       -20430.715       -21920.381        1159.9486       -949.48047       -264.60999       -500.97021
              -18              -17                7        20326.605        18928.965        637.04736       -3419.7473       -430.48596        898.55847
              -17              -17                7        21058.387        21278.584       -565.00372       -2661.8284       -2122.9099       -1228.7661
              -16              -17                7        21992.641        23494.189       -2254.1074       -1229.6685        -3963.844       -3641.2283
              -15              -17                7        23129.363        25575.787       -4430.2651        876.73163       -5953.2886       -6338.8276
              -14              -17                7        23956.936        28205.672       -6860.5181        3021.5454       -7896.9033       -9358.8438
              -13              -17                7        24378.055        31739.084       -9282.5352        5055.6138       -9748.0254       -12687.729
              -12              -17                7        24824.846        35671.215       -11823.988        7507.0068       -11667.719       -16287.463
              -11              -17                7        25531.025        37035.375       -14308.446        9847.8252       -13790.757       -18845.125
              -10              -17                7        26363.748        37567.793       -16882.729        12299.795       -16070.022       -21046.742
               -9              -17                7        27266.105        37996.754       -19595.211        14982.362       -18476.123       -23205.033
               -8              -17                7        26268.674        41089.434       -21882.412        24028.656       -20519.355       -29488.877
               -7              -17                7        24940.145        41387.633       -24801.994            33706       -23127.465       -36884.012
               -6              -17                7        23244.752         37021.82       -28852.793        39845.438       -26665.008           -42174
               -5              -17                7        20702.996        33254.863       -33093.625        45603.203       -29712.055         -47143.5
               -4              -17                7        17314.873        30086.777       -37524.484        50979.281       -32268.598        -51792.52
               -3              -17                7        13080.381        27517.549       -42145.375        55973.688       -34334.641       -56121.051
               -2              -17                7        9084.7842        20830.965       -45878.328        57908.469       -36389.441       -60773.492
               -1              -17                7        4691.5181        11628.201       -48873.172        59110.539       -37470.508       -64561.805
                0              -17                7        140.94159       -4429.6904        -49728.73        57372.352       -38137.652       -64473.508
                1              -17                7        -5270.522        -9716.668        -47099.57        54304.297       -37226.699       -61609.188
                2              -17                7       -10087.764       -15003.695         -44143.5        51849.305       -35820.582       -58578.992
                3              -17                7       -14334.383       -20364.996        -40911.66        48956.996       -34000.641       -54968.563
                4              -17                7       -18010.379       -25800.576       -37404.055        45627.391       -31766.887       -50777.898
                5              -17                7       -21115.752       -31310.438       -33620.688        41860.469       -29119.307           -46007
                6              -17                7       -23650.502        -36894.57       -29561.553        37656.242       -26057.914       -40655.867
                7              -17                7       -25614.627       -42552.992       -25226.652        33014.707       -22582.697       -34724.508
                8              -17                7        -27000.83       -41006.906       -23028.055        23404.627       -20711.496       -25009.176
                9              -17                7       -27756.145       -38488.664       -20744.309        15535.656       -18753.801       -19219.299
               10              -17                7       -26870.436       -37939.512       -17836.021        12930.448         -16359.5         -18606.5
               11              -17                7       -26040.678       -37393.797       -15110.322        10610.887       -14043.344       -17790.266
               12              -17                7        -25330.33       -34596.254       -12233.428        8262.4961       -11947.398       -15026.617
               13              -17                7       -24689.521       -31466.484       -9440.6113        5999.7524       -9958.6973       -11943.434
               14              -17                7       -24102.346       -28586.752       -6812.6675        3886.9832       -8041.4424        -9006.748
               15              -17                7       -22950.004       -26366.402       -4236.0703         1517.605       -5884.6196       -6414.0098
               16              -17                7       -21886.262       -24100.852        -2097.554       -447.05322       -3878.7153       -3873.5759
               17              -17                7       -20987.313       -21725.029       -425.47974       -1944.4351       -2065.3613       -1356.6616
               18              -17                7       -20253.148       -19238.932        780.15332       -2974.5398        -444.5564        1136.7349
              -18              -16                7         20102.91        14952.266        322.98444       -5195.8462       -614.13696        2160.0403
              -17              -16                7        20777.725        17247.023       -884.43945       -4472.4204       -2304.0281        27.092533
              -16              -16                7        21655.012        19407.771        -2578.916       -3074.7546       -4142.4287       -2390.9922
              -15              -16                7        22308.172        22135.395       -4645.0322       -1728.8047       -5956.6089       -5056.2788
              -14              -16                7        22631.559        25787.234       -6811.6045       -581.00293       -7697.4561        -7960.459
              -13              -16                7        22980.617        29837.789       -9097.6104        984.12231       -9506.8721       -11135.484
              -12              -16                7        23355.344        34287.063       -11503.047        2966.5671       -11384.856       -14581.359
              -11              -16                7        23763.402        39012.914       -14021.546        5350.7705       -13335.078       -18251.395
              -10              -16                7        24460.596        40040.371       -16468.791        7566.9946       -15499.127       -20563.389
               -9              -16                7        25075.928        41191.141       -19008.303        10457.638       -17776.967       -23190.469
               -8              -16                7         23938.16        45637.148       -21008.197        20054.766       -19577.158       -31116.006
               -7              -16                7        22203.846        52202.172       -22715.484         33910.77       -20628.762       -42456.375
               -6              -16                7        20318.596         51985.23        -25841.51        44578.875       -22960.275       -51496.449
               -5              -16                7         17846.92        48246.789       -29918.414        51972.828       -25754.852       -58024.797
               -4              -16                7        14954.882        42919.063       -33931.418        57713.547       -28435.703       -64812.547
               -3              -16                7        11847.764        34689.559       -37630.328         60413.07       -31002.105       -71426.859
               -2              -16                7        8125.6494        25521.881       -41208.699         60993.25       -33036.418       -77073.617
               -1              -16                7        4211.1509        13313.483       -43165.531        62872.277       -33437.602       -79897.148
                0              -16                7        280.32108       -2645.6423        -43721.57        61750.734        -33710.34       -80470.031
                1              -16                7       -4324.8496       -15224.692       -42950.898        58103.082       -33969.137       -78093.398
                2              -16                7       -8884.0684       -21177.039       -40239.996         55009.48       -32719.309        -74063.18
                3              -16                7       -12872.666       -27203.664       -37253.332         51478.57       -31055.666       -69452.742
                4              -16                7       -16290.639       -33304.566       -33990.898        47510.352       -28978.203       -64262.063
                5              -16                7       -19137.986       -39479.746       -30452.703        43104.824        -26486.92       -58491.156
