           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -84931.234        825.41931        84999.531       -908.38019        7.8053598        39.834007
              -17              -18                7       -85078.422        -547.9281        85071.219        632.49005        146.82011        159.47131
              -16              -18                7       -85196.188       -1953.9391        85133.688          2324.49        291.22742        265.42169
              -15              -18                7       -85284.516       -3392.6111        85186.953        4167.6177        441.02719        357.68521
              -14              -18                7       -85343.414       -4863.9478        85231.008        6161.8745        596.21948        436.26184
              -13              -18                7       -85320.461       -6211.1274        85169.508        8169.7388        756.62317        495.20511
              -12              -18                7       -85214.633       -7574.6245         85036.57        10083.176        922.13196        592.33966
              -11              -18                7       -85069.688       -9099.0049        84925.453        12020.941        1094.7538        736.34436
              -10              -18                7       -84904.336       -10656.073         84814.57        14036.922        1270.9937        889.29913
               -9              -18                7       -84718.563       -12245.827        84703.922        16131.115        1450.8518        1051.2041
               -8              -18                7       -84369.523       -13178.201        84120.672        18307.855        1600.7406        941.82574
               -7              -18                7       -83856.609       -14724.137        83503.883        20616.928        1797.5089        827.72571
               -6              -18                7       -83333.164       -16190.022        82862.789        23007.789        1949.2368        681.83875
               -5              -18                7       -82799.172       -17575.863        82197.414        25480.441        2055.9241        504.16489
               -4              -18                7       -82254.656       -18881.652        81507.742        28034.883         2117.571        294.70389
               -3              -18                7       -81699.594       -20107.398        80793.781        30671.117        2134.1777        53.455933
               -2              -18                7           -81134       -21253.096        80055.531        33389.145        2105.7441       -219.57906
               -1              -18                7       -80527.586       -22538.264        79233.719        36249.379        2077.1731       -607.42273
                0              -18                7       -79523.609        -24621.15        77971.094        38521.129        2036.2209       -905.98169
                1              -18                7       -78460.148       -26715.631         76751.07        40184.359        1916.0808       -1079.6997
                2              -18                7       -77475.797       -28676.746        75567.281        41895.887        1784.9739       -1288.7959
                3              -18                7       -76517.781        -30658.83        74411.594        43567.625        1661.9282       -1492.2639
                4              -18                7       -75586.094       -32661.889        73284.023         45199.57        1546.9436       -1690.1036
                5              -18                7        -74680.75       -34685.918        72184.563        46791.723        1440.0198       -1882.3151
