           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        86917.242       -18699.828       -87004.219        18942.195       -108.12045       -85.900269
              -17              -18                7        87428.297        -17581.74       -87846.703        16868.531       -681.38672        -149.1347
              -16              -18                7        87880.055       -16402.459       -88797.391        14510.523       -1257.9163       -173.49799
              -15              -18                7        88272.516       -15161.989       -89856.273        11868.172       -1837.7087       -158.99008
              -14              -18                7        88605.656       -13860.329       -91023.367        8941.4746       -2420.7649       -105.61104
              -13              -18                7        88665.211       -12761.745       -91944.438        5940.5605       -2997.8618        23.890217
              -12              -18                7         88588.75       -11512.012        -92594.18        3096.1711       -3642.8879        73.025414
              -11              -18                7        88543.891        -9876.127       -93303.328        235.97021       -4369.1284       -3.6081784
              -10              -18                7        88460.078       -8180.6411       -94074.555       -2755.4778       -5112.9917       -94.830612
               -9              -18                7        88337.305       -6425.5547       -94907.859       -5878.1709        -5874.479       -200.64178
               -8              -18                7        87410.883       -5549.3774       -94788.305       -9740.3789       -6337.2007        235.45769
               -7              -18                7        86408.625       -3502.7654       -94647.688       -13714.611       -6907.8169         727.2876
               -6              -18                7        85326.844       -1619.1702       -94475.023       -17776.805       -7308.3174        1262.3191
               -5              -18                7        84165.508        101.40735        -94270.32       -21926.957       -7538.7002        1840.5513
               -4              -18                7        82924.625         1658.967       -94033.555       -26165.064       -7598.9648        2461.9846
               -3              -18                7        81604.188        3053.5107        -93764.75       -30491.135       -7489.1143        3126.6187
               -2              -18                7        80204.211        4285.0366       -93463.898        -34905.16       -7209.1465        3834.4543
               -1              -18                7        78851.633        5830.8525       -93100.445       -39622.953       -6824.1431        4813.6772
                0              -18                7        77468.828        9601.4824        -91302.07       -43490.789       -6423.8823        5615.2563
                1              -18                7        76024.578        13343.634       -88972.117       -45939.992        -5869.937        5952.2271
                2              -18                7         74723.57        16824.383       -86787.586       -48524.445       -5249.8833        6337.2725
                3              -18                7        73544.891        20341.414       -84644.164       -50982.688       -4642.8726        6668.8291
                4              -18                7        72488.563         23894.73       -82541.859       -53314.719       -4048.9065         6946.894
                5              -18                7        71554.578        27484.326       -80480.688       -55520.535       -3467.9827        7171.4683
                6              -18                7        70742.914        31110.205       -78460.625       -57600.125       -2900.1025        7342.5508
                7              -18                7        70053.617        34772.371       -76481.695       -59553.516       -2345.2659         7460.144
                8              -18                7        69267.438        38516.109       -74613.164       -60691.641       -1924.6189        7329.3311
                9              -18                7        68366.336        41859.859       -73036.047       -60724.887       -1610.1813        7106.3325
               10              -18                7        67785.719        44911.051       -71523.617       -61646.434       -1159.5791        7124.9893
               11              -18                7        67175.992        47898.508       -70080.672       -62590.621       -752.21484        7040.2051
               12              -18                7        66527.156         50820.59       -68696.852       -63545.949       -392.80365        6824.7646
               13              -18                7        65538.063        53542.281       -67045.578       -64123.945       -220.63089        5677.7095
               14              -18                7        64654.938        55946.348       -65466.188        -64120.98       -93.206253        4805.5547
               15              -18                7        63717.875        58221.023       -64009.961       -64164.492       -11.518204        3810.8813
               16              -18                7        62726.785        60366.391       -62676.922       -64254.824         24.43885        2693.4897
               17              -18                7        61681.664        62382.445       -61467.039       -64391.992        14.664795        1453.3792
               18              -18                7        60582.523        64269.195       -60380.352       -64575.984       -40.840317        90.549866
              -18              -17                7        87797.281       -16660.867       -87517.672        17876.801        482.73978       -106.21271
