           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        5556.3457        12371.435       -5645.1582       -12372.872       -14.115738        4.9558263
              -17              -18                7        3036.8154        14145.356       -5522.8652       -12358.378        296.17404        169.20743
              -16              -18                7        535.02417        15950.895       -5353.8691       -12329.623        618.34888        350.53851
              -15              -18                7       -1949.0261        17788.045       -5138.1689       -12286.604        952.40869        548.94879
              -14              -18                7       -4415.3384        19656.813       -4875.7661       -12229.323        1298.3536         764.4386
              -13              -18                7       -6688.6309        21418.219       -4740.5737       -12038.227         1656.693        1027.7756
              -12              -18                7       -8580.1816        22869.895       -4521.0537         -11840.7         2004.108        1303.1538
              -11              -18                7       -10290.926        24155.879       -4104.3281       -11711.766        2325.7012        1545.0088
              -10              -18                7       -11992.948        25434.891       -3656.5667       -11557.498        2631.7219        1787.3533
               -9              -18                7       -13686.249        26706.928       -3177.7686       -11377.895        2922.1707        2030.1868
               -8              -18                7       -15093.078        28229.473       -2660.4116       -11387.669        3480.5295        2419.8262
               -7              -18                7       -16285.064        29959.375       -1933.4955       -11303.375        4105.1079        2653.3242
               -6              -18                7       -17345.342          31527.5       -1134.8744       -11151.063        4662.9214        2853.6348
               -5              -18                7       -18273.908        32933.852       -264.54834       -10930.734        5153.9688        3020.7588
               -4              -18                7       -19070.764        34178.422        677.48236       -10642.389          5578.25        3154.6953
               -3              -18                7       -19735.912        35261.211        1691.2188       -10286.023        5935.7666        3255.4453
               -2              -18                7        -20269.35        36182.227        2776.6597       -9861.6426        6226.5176        3323.0083
               -1              -18                7       -20606.832        37204.598        3779.1318       -9259.7432        6479.7017        3447.6521
                0              -18                7       -20065.463        37461.184        4394.5049       -8187.0029        6651.4995        3632.1038
                1              -18                7       -19445.609        36535.617        5192.0664       -7421.1221        6553.0015        3519.3179
                2              -18                7       -18822.488        35647.418          5877.52       -6735.4229        6396.3447          3434.01
                3              -18                7       -18188.129        34708.797        6545.5044        -6053.167         6173.001        3255.4878
                4              -18                7       -17542.529        33719.758        7196.0195        -5374.356        5882.9688        2983.7517
                5              -18                7       -16885.688        32680.291        7829.0659       -4698.9873         5526.248        2618.8008
                6              -18                7       -16217.608        31590.406        8444.6436       -4027.0625        5102.8384        2160.6355
                7              -18                7       -15538.286        30450.104        9042.7539       -3358.5811        4612.7407        1609.2559
                8              -18                7       -14925.254        28881.648        9759.8008        -2606.998        4100.6406        986.62555
                9              -18                7       -14593.732        26566.879        10463.485         -1970.09        3742.2429        843.05524
               10              -18                7       -14287.273        24558.111        10864.557       -1545.2239        3386.7698        901.38391
               11              -18                7        -14012.68        22516.012          11254.2       -1153.6327        3028.1265        920.81964
               12              -18                7       -13769.374        20421.701        11630.692       -782.16528         2662.157        899.97272
               13              -18                7        -13558.11        17706.357         11949.74        2.9734504        2164.1196         801.7818
               14              -18                7       -13360.365        14652.738        12255.113        347.54211        1750.1201        647.94354
               15              -18                7        -13231.17        11563.098        12556.209        652.61499        1344.9016        485.60425
               16              -18                7       -13170.557        8437.6289        12853.036        918.44733        948.41846        314.78714
               17              -18                7       -13178.527        5276.3369        13145.594        1145.0387        560.67114        135.49232
               18              -18                7       -13255.082        2079.2207        13433.882        1332.3898        181.65938       -52.280289
              -18              -17                7        5456.8457        12339.928       -3141.2666       -14178.447       -360.53745       -154.82886
              -17              -17                7        2966.7275        14129.863       -3048.4468         -14179.6        -48.73341        7.6028671
              -16              -17                7          494.349        15951.411       -2908.9236       -14166.489        274.95547        187.11395
              -15              -17                7       -1960.2889        17804.574       -2722.6963       -14139.117        610.52954        383.70435
              -14              -17                7       -4213.8394        19553.383       -2658.6511       -13973.831        960.93103        613.78101
              -13              -17                7       -6291.5771        21197.432       -2709.0508       -13687.674        1321.1799        896.82642
              -12              -17                7       -8367.4199        22859.629       -2718.6272        -13397.93        1687.0361        1224.1692
              -11              -17                7       -10147.213        24243.512       -2402.7634       -13237.817        2023.0149         1497.334
              -10              -17                7         -11841.6        25545.037       -1979.9583       -13089.686         2336.291        1749.6407
               -9              -17                7       -13527.266        26839.592       -1526.1171       -12916.218        2633.9946         2002.437
               -8              -17                7       -14928.231        28428.539       -1153.2264        -13044.99        3283.8352        2605.4487
               -7              -17                7       -16195.047        30157.268       -785.06238       -13046.997        4011.5286        2995.3018
               -6              -17                7       -17226.207        31786.594       -155.17427       -12814.286        4640.3965        3201.6084
               -5              -17                7       -18125.654        33254.141        546.41919       -12513.557         5202.498        3374.7275
               -4              -17                7       -18893.396         34559.91        1319.7174        -12144.81        5697.8345        3514.6604
               -3              -17                7       -19529.426        35703.902        2164.7209       -11708.045        6126.4058        3621.4058
               -2              -17                7       -19922.723        37320.605        2916.4927       -11020.048        6574.9429        3730.9675
               -1              -17                7       -20047.652         38526.32         3609.762       -9687.9824        6965.1172        4156.9229
                0              -17                7       -19472.225        39352.191        3932.1489       -7830.7378        7305.5913        4122.9961
