           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -2.4012175        3445.7222        13.187037        2941.6348        34.490017        3381.1853
              -17              -18                7      -0.87377173        4175.9092        27.377718        12284.734         34.61924        1823.4132
              -16              -18                7        0.6222716        4819.8267        40.443943         22017.76        34.997471        313.90503
              -15              -18                7        2.0869114        5377.4746        52.385693        32140.701         35.62471       -1147.3374
              -14              -18                7         3.520149        5848.8525        63.202995         42653.57        36.500965       -2560.3159
              -13              -18                7         5.305109        5941.3418        75.928497            52343        39.344658       -4623.7827
              -12              -18                7        7.8250742        5780.0571        91.784286        60610.297        42.425552       -6373.2705
              -11              -18                7        10.667009        5568.3286        107.95993        68534.063        43.780945       -6994.1709
              -10              -18                7        13.537095        5271.2451        123.75041        76482.891        44.787594        -7295.853
               -9              -18                7        16.435333        4888.8062        139.15573        84456.773        45.445484       -7278.3149
               -8              -18                7        20.911613        4977.0205        141.91252        95092.914        39.486195       -6636.8438
               -7              -18                7        29.157524        2232.5366        139.13632        104542.06         36.91526       -6233.7671
               -6              -18                7        35.839306         333.9657        137.25706        113155.05        34.054501       -5981.1914
               -5              -18                7        40.956944       -718.69067        136.27475        120931.87        30.903936       -5879.1167
               -4              -18                7        44.510445        -925.4314        136.18935        127872.48        27.463545        -5927.543
               -3              -18                7        46.499817       -286.26074         137.0009        133976.97        23.733337       -6126.4668
               -2              -18                7        46.925049        1198.8251         138.7094        139245.27        19.713314       -6475.8945
               -1              -18                7         46.93689        2526.2415        138.40955        144267.41         16.91118       -7186.4473
                0              -18                7        50.514091       -1181.9656        138.29211        144188.81        12.171122       -7009.3291
                1              -18                7        47.324776       -1311.8711        139.32756        140117.56        5.4681225       -6239.7031
                2              -18                7        44.516136       -1454.5803        140.47171        136321.88      -0.47753525       -5825.1367
                3              -18                7        42.283844       -1851.9246         141.4684        131799.27       -6.1276588       -5339.4756
                4              -18                7        40.627892       -2503.9021         142.3176        126549.74        -11.48224       -4782.7197
                5              -18                7        39.548279       -3410.5142        143.01929         120573.3       -16.541302       -4154.8706
                6              -18                7        39.045002       -4571.7583        143.57349        113869.91       -21.304831       -3455.9211
                7              -18                7        39.118073       -5987.6382        143.98019        106439.63       -25.772827       -2685.8816
                8              -18                7        38.944977       -7050.7656         145.4189        96953.492       -30.090366       -1325.1365
                9              -18                7        35.195091       -6595.0898        138.44791        86252.727       -31.211884       -1653.5524
               10              -18                7        31.064392       -6617.3037        123.77459        77950.234       -31.180279       -3445.6416
               11              -18                7         27.09753       -6678.0117        108.25903        69867.555       -31.414036       -4883.2944
               12              -18                7        23.262533        -6776.395        91.962006         61969.07       -32.048363        -5879.688
               13              -18                7        18.660507       -6877.6216        77.196327        53013.723       -37.014645       -3897.2251
               14              -18                7        15.400084       -6198.5835        66.848061        42108.297       -38.222771       -3193.6836
               15              -18                7        12.316593       -5491.3926        55.660755        31562.363       -39.559319       -2150.2178
               16              -18                7        9.4093895       -4756.5181        43.631485        21377.199       -41.026482       -765.96014
               17              -18                7        6.6784744       -3993.9595        30.760237        11552.811       -42.624249        959.08813
               18              -18                7         4.123847        -3203.717         17.04702        2089.2007       -44.352631         3024.928
              -18              -17                7       -9.3110867        10000.354        10.402893        2484.2185        36.807583        2067.4087
              -17              -17                7       -8.1124954        10843.357        24.303253        11901.094        37.100899        477.96472
              -16              -17                7       -6.9453087         11600.09        37.079147        21707.891        37.643219       -1063.2145
              -15              -17                7       -5.8095236        12270.554        48.730579        31904.607        38.434551       -2556.1292
              -14              -17                7        -4.369781        12557.233         62.09864        41247.383        41.221359       -4704.1602
              -13              -17                7       -2.5973196        12574.249        77.578903        49611.023        46.298923       -7714.1177
              -12              -17                7      -0.78647232        12626.964        92.725998        58081.406        52.180511       -11015.084
              -11              -17                7        1.9701793        12553.604        108.94557          65940.5        55.111015       -12587.519
              -10              -17                7        4.9948049        12364.929        125.15524        73644.234        56.824821       -13372.923
               -9              -17                7        8.0475807        12090.899        140.97975        81373.039        58.189873       -13839.108
               -8              -17                7           9.6166        14462.444        138.34106         94407.75         51.22628         -14691.3
               -7              -17                7        14.384007        14553.096        133.45515        106809.91        46.448277       -16472.777
               -6              -17                7         21.98712        12011.011        131.75494        115960.04        45.535503       -17713.908
               -5              -17                7          28.0261        10314.837        130.95166        124274.01        44.332916       -19105.541
               -4              -17                7        32.500938        9464.5801        131.04532        131751.78        42.840504       -20647.676
               -3              -17                7        35.411648        9460.2324        132.03592        138393.41        41.058277       -22340.311
               -2              -17                7        39.910286        7630.5889        130.99934        143091.39        45.679985       -24815.988
               -1              -17                7        46.140923        4838.0444         130.4026        146496.66        45.256546       -26069.375
                0              -17                7        59.201805       -3961.6763        132.60538        146655.06        39.933228       -26031.645
                1              -17                7        56.686096       -4826.5615        135.02147        142775.16        32.047527       -24667.254
                2              -17                7        54.621155       -5814.7188        136.68835        138855.39         24.80558       -23541.268
                3              -17                7        53.132545       -7057.5112        138.20776        134208.69        17.859169        -22344.18
                4              -17                7        52.220276       -8554.9336        139.57965        128835.08        11.208288       -21075.996
                5              -17                7        51.884357       -10306.994        140.80406        122734.53        4.8529377       -19736.727
                6              -17                7        52.124771       -12313.686        141.88098        115907.06       -1.2068796       -18326.354
                7              -17                7        52.941532       -14575.012        142.81039        108352.66       -6.9711723       -16844.893
                8              -17                7        49.528397       -14302.568        147.63036        95458.305       -16.139673       -11815.189
                9              -17                7        45.306057       -13219.402        147.09331        82955.391       -20.789089       -9200.7471
               10              -17                7         40.97282       -13119.254        131.73383        74954.563       -21.560802       -10456.762
               11              -17                7        36.803417       -13057.599        115.53208        67173.586       -22.597878       -11358.339
               12              -17                7        31.929302       -13006.262         100.0173        58751.219       -27.353729       -9622.0469
               13              -17                7        27.194052       -12970.643        84.735565        50130.234       -32.655014       -7312.6357
               14              -17                7        22.833374       -12955.967        69.385391        41501.027       -37.584431       -5032.9556
               15              -17                7        19.464224       -12224.689        57.859451         31128.08       -39.335346       -3838.2212
               16              -17                7        16.351791       -11384.171        45.974651        20899.277        -40.87138       -2441.8794
               17              -17                7        13.415649       -10515.972        33.247879        11031.252       -42.538025       -704.74609
               18              -17                7        10.655795       -9620.0869        19.679134        1524.0015       -44.335281         1373.178
              -18              -16                7       -15.747016        16003.586        7.6267157        2269.9126        38.845619        1014.7319
              -17              -16                7       -14.877281        16959.406        21.236753        11760.564        39.303024       -606.38458
              -16              -16                7       -14.038945        17828.953        33.722321        21641.131        40.009441       -2179.2346
              -15              -16                7       -12.944155        18309.854        47.733963         30637.43        42.739174       -4411.7891
              -14              -16                7       -11.559195        18514.836        63.694965        38619.695          47.7948       -7514.1567
              -13              -16                7       -10.135845        18755.516        79.322784        46708.688        53.654446       -10907.532
              -12              -16                7       -8.6741142        19031.902        94.617416        54904.418         60.31813       -14591.916
              -11              -16                7       -7.1232419        19332.719        109.64142        63178.867        67.623734       -18484.576
              -10              -16                7       -3.9440775        19252.453        126.27027        70637.516        70.044685       -19753.701
               -9              -16                7      -0.99172974        19356.803        140.48169        78685.602        71.582726       -20758.725
               -8              -16                7      -0.65909052        22346.395        132.44862        93204.031        67.129059       -23243.029
               -7              -16                7      -0.65214044        25930.406        119.83228        109598.68        61.410667        -27725.99
               -6              -16                7        4.8232684        25197.729        113.75301        121813.19        59.912922       -31490.633
               -5              -16                7        11.783578        22858.039        113.12876         130664.3         60.65831       -34375.973
               -4              -16                7        19.141533        19780.164        114.64624        137452.34        67.145164       -38498.117
               -3              -16                7        27.836189        15586.401         118.0601        141501.41        76.759453       -42749.191
               -2              -16                7        36.023746        11899.009        121.90552        143933.52        81.903915       -45537.488
               -1              -16                7         47.34211         6315.793        125.79593        145703.16        76.861435       -45786.145
                0              -16                7        62.217735       -2550.6128        129.25362        145480.31        70.946556       -46146.301
                1              -16                7        68.455612       -8513.4746        131.92902        143824.27        63.852081       -45413.359
                2              -16                7        67.134354       -10347.079        134.11862        139780.39         55.31385       -43575.945
                3              -16                7        66.389435        -12435.32        136.16075        135009.59        47.071152       -41667.438
                4              -16                7        66.220871       -14778.195        138.05536        129511.88        39.123978        -39687.84
                5              -16                7        66.628632       -17375.699        139.80247        123287.24        31.472338       -37637.137
                6              -16                7        67.612747        -20227.84        141.40211         116335.7         24.11623       -35515.344
                7              -16                7        65.253838       -21653.424        145.40814        106083.13        11.229213       -29511.422
                8              -16                7        60.320618       -21250.273        149.90302        93557.328       -1.6546936       -22569.234
                9              -16                7        54.918602       -19755.576        153.19333        80259.766       -10.409653       -17234.195
               10              -16                7        50.233696       -19269.619        139.71303        71726.781       -12.677663       -17211.895
               11              -16                7        45.173023       -19066.053        123.62352        63765.961       -17.043964       -15868.473
               12              -16                7        39.929966       -18872.641        107.89418         55487.57       -23.052143       -13202.373
               13              -16                7        35.061489       -18700.178         92.09639        47200.957       -28.688438       -10566.012
               14              -16                7        30.567587       -18548.656        76.230133        38906.109       -33.952866       -7959.3818
               15              -16                7        26.448267       -18418.084        60.295433        30603.033       -38.845413       -5382.4858
               16              -16                7        23.027401       -17638.609        47.622803        20760.574       -41.085854        -3711.708
               17              -16                7         19.88603       -16664.766        35.040504        10848.908       -42.821377       -1962.4905
               18              -16                7         16.92095        -15663.24         21.61623        1298.0205       -44.687508        127.51816
              -18              -15                7          -21.709        21455.414        4.8585038        2298.7163        40.604126         223.1543
              -17              -15                7       -21.168121        22524.049        18.178217        11863.142        41.225624       -1429.6328
              -16              -15                7        -20.41802        23199.205        32.834473        20513.148        43.898094       -3746.6741
              -15              -15                7       -19.420557        23592.154        49.276207        28114.035        48.931786       -6941.4521
              -14              -15                7        -18.38471        24020.805         65.38475        35821.645        54.769501       -10427.237
              -13              -15                7       -17.310474        24485.158        81.160118        43635.992         61.41124       -14204.028
              -12              -15                7       -16.197857        24985.211        96.602303        51557.066        68.857018        -18271.83
              -11              -15                7       -15.046859        25520.967        111.71132        59584.883        77.106827       -22630.645
              -10              -15                7       -13.279552        25933.814         127.0955        67462.719        84.447205       -26438.191
               -9              -15                7       -10.897577        26657.344        137.34821        76497.734        86.405319       -28260.195
               -8              -15                7       -11.719625        30118.574        124.89862        92232.141        84.920029       -32400.148
               -7              -15                7       -12.867364        34174.223        107.86574        109842.75        82.170044       -38538.762
               -6              -15                7       -14.340769        38824.285        86.249557        129329.59        78.155289       -46676.012
               -5              -15                7       -2.2777824        32890.633         91.36908        135609.27        96.319252       -54859.836
               -4              -15                7        10.353302        26577.367        99.496994        139082.47        110.09026       -60753.352
               -3              -15                7        22.477278         20770.49        108.05643         140938.7        119.39151       -65184.113
               -2              -15                7        34.094154        15469.979        117.04742        141177.97        124.22292       -68152.102
               -1              -15                7        49.709435        7563.1138        121.70318        143373.02        113.92348       -67076.828
                0              -15                7        66.124481       -1404.8562        125.40655        143361.63        109.49061       -68722.422
                1              -15                7        81.681572       -12151.626        130.62294        142781.53        99.134216       -66975.422
                2              -15                7         82.05574       -15051.662        132.76253        139096.89        91.047272        -65929.18
                3              -15                7        82.054512        -17985.35        135.32735           134202        81.508286        -63309.25
                4              -15                7        82.629639       -21173.672        137.74469        128580.19        72.264824       -60618.219
                5              -15                7        83.781097       -24616.629        140.01451        122231.47        63.316895       -57856.105
                6              -15                7        83.101959        -27540.91        143.38216        114094.34        49.858032       -52255.941
