           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -12348.625       -7310.9673        811.50433       -1439.2938        214.46176       -651.22913
              -17              -18                7       -12523.528       -7391.7671        2610.5007        -6044.834       -33.153908       -2068.6255
              -16              -18                7       -12660.192       -7604.3872        4468.5752       -10923.692       -362.47394       -3137.9297
              -15              -18                7       -12758.616       -7948.8267        6385.7266       -16075.868       -773.49823       -3859.1416
              -14              -18                7       -12818.802       -8425.0859         8361.957       -21501.365       -1266.2268       -4232.2612
              -13              -18                7       -12726.354       -8876.6465        10109.847       -26976.078       -1688.0887       -3508.1375
              -12              -18                7       -12458.521       -8903.1914        11809.329       -31991.926       -1792.8187       -1815.5933
              -11              -18                7       -12102.647       -8692.9609        13697.969       -36625.984        -1714.988        -65.44751
              -10              -18                7        -11689.16       -8561.4463        15633.479       -41139.453       -1614.8621        1734.2445
               -9              -18                7       -11218.063       -8508.6455        17615.855       -45532.332       -1492.4398        3583.4834
               -8              -18                7       -10697.415       -8002.8076        19517.674       -52004.789       -1079.5863         1661.004
               -7              -18                7       -10163.415       -6213.1665        22491.285       -59675.434       -979.93066        1754.9355
               -6              -18                7       -9378.0049       -4755.3203        25106.322       -66136.539       -894.66541         1835.813
               -5              -18                7       -8341.1855       -3629.2703        27362.787       -71388.117       -823.78894        1903.6362
               -4              -18                7       -7052.9575       -2835.0149        29260.672       -75430.156       -767.30103         1958.406
               -3              -18                7       -5513.3203        -2372.553         30799.99       -78262.664       -725.20374        2000.1219
               -2              -18                7       -3722.2742       -2241.8867         31980.73       -79885.656       -697.49512        2028.7839
               -1              -18                7       -1832.2629       -1809.5752        32931.855       -81413.984       -806.35016        3000.4197
                0              -18                7       -34.734119        118.07545        33262.984       -82335.328       -741.35345        3017.3896
                1              -18                7        1718.2671        548.29858        32761.006       -81000.219       -492.06113        1914.3406
                2              -18                7        3432.8752        1066.7941        31716.586       -78795.102       -329.76624        854.20264
                3              -18                7         5006.165        1879.0204        30375.707       -75897.289       -257.80188       -46.011719
                4              -18                7        6438.1396        2984.9785        28738.371       -72306.797       -276.16663       -786.30151
                5              -18                7        7728.7964        4384.6699        26804.568       -68023.594       -384.86215       -1366.6677
                6              -18                7        8878.1367        6078.0889        24574.309       -63047.711       -583.88721       -1787.1104
                7              -18                7        9886.1611        8065.2441        22047.586       -57379.133       -873.24274       -2047.6294
                8              -18                7        10706.388        10111.297        19610.957       -50490.441       -1224.7681       -1949.6071
                9              -18                7        11296.087        10207.729        17871.109       -44598.406       -1452.6699       -1609.5605
               10              -18                7        11818.605         9831.291         15885.14       -40335.988       -1635.0953        -1730.479
               11              -18                7        12275.058        9596.2754        13942.193       -35986.832       -1805.0717       -1944.2552
               12              -18                7        12660.879        9488.3154        12049.738       -31551.891       -1949.8812       -2282.7139
               13              -18                7         12853.62        8977.8438        10437.487       -27026.848       -1680.0973       -3627.1919
               14              -18                7        12845.987          8503.04        8301.0654       -21732.615        -1243.913       -3237.0889
               15              -18                7        12796.311        8101.4111        6250.7739       -16525.334       -852.40741       -2710.3447
               16              -18                7        12704.691        7772.9561        4286.9663       -11405.453       -505.69803       -2047.9236
               17              -18                7        12571.126        7517.6733        2409.6431       -6372.9746       -203.78494       -1249.8262
