           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        716.59991        330.15842        18697.465       -8607.1387        21986.582        64241.414
              -17              -18                7        1555.6989        2861.1128        18988.705       -8887.5723        21843.395        63625.094
              -16              -18                7        2476.4475        5696.0645        19213.867       -9164.1748        21608.455        62904.008
              -15              -18                7        3478.8452        8835.0078        19372.949       -9436.9482        21281.762        62078.156
              -14              -18                7        4562.8931         12277.95        19465.949       -9705.8896        20863.314        61147.523
              -13              -18                7        5579.0259        16732.781        19357.086       -9618.5918        20340.438        60162.961
              -12              -18                7        6691.3584        21679.959        18970.367        -9500.002        19705.482        58739.953
              -11              -18                7        8041.1436        26251.992        18471.686       -9521.1133        18974.129        56831.203
              -10              -18                7        9475.8516         30880.02        17950.594       -9425.3926        18174.299        54777.758
               -9              -18                7        10995.481        35564.031        17407.086       -9212.8398         17305.99        52579.629
               -8              -18                7        12640.899         40405.82         16565.59       -8560.1035         16390.74        47934.996
               -7              -18                7        14713.732        47121.016        15423.544       -8179.2612        14778.333        43981.297
               -6              -18                7        16545.434        53242.695        13909.793       -7673.0942         13019.34         39446.77
               -5              -18                7            18136        58770.867        12024.331       -7041.6016        11113.759        34331.422
               -4              -18                7         19485.43         63705.52        9767.1602       -6284.7852        9061.5918         28635.25
               -3              -18                7        20593.729        68046.656        7138.2803       -5402.6436        6862.8369        22358.254
               -2              -18                7        21460.891        71794.297        4137.6919       -4395.1777        4517.4946        15500.436
               -1              -18                7        22108.754        74941.711        1157.3423       -2405.5261        2156.2004        7868.8877
                0              -18                7        22188.965        74548.117       -1734.1232        41.807587        -165.5567        410.37936
                1              -18                7         21738.26        70250.641       -4926.4614        848.62891       -2626.4739       -6457.9404
                2              -18                7        21034.723        66136.266       -7742.3877        1784.8948        -4968.771       -13200.474
                3              -18                7        20127.844        61948.988       -10304.644        2773.6616       -7206.6392       -19697.754
                4              -18                7        19017.625        57688.797       -12613.229        3814.9312       -9340.0791       -25949.783
                5              -18                7        17704.061        53355.695       -14668.146        4908.7026       -11369.096       -31956.564
                6              -18                7        16187.156        48949.676       -16469.389        6054.9731       -13293.681       -37718.094
                7              -18                7        14466.907        44470.754       -18016.965         7253.749       -15113.842       -43234.371
                8              -18                7        12684.187        39600.742       -19149.285        7838.2393       -16669.092       -48433.316
                9              -18                7        11123.435        34907.945       -19602.199        7379.7056       -17574.797       -51951.109
               10              -18                7        9527.9111        30683.723       -20035.047        7783.6035       -18395.406       -54745.516
               11              -18                7        7989.5615        26427.254       -20424.178         8105.251       -19141.701       -57342.852
               12              -18                7        6520.9727        22115.094       -20763.787        8366.5625       -19813.193       -59709.316
               13              -18                7        5497.0146        17272.758        -20868.08        9274.3066       -20406.787       -60810.094
               14              -18                7        4237.4326        13810.409       -20551.207        9138.1338       -20876.479       -61919.199
               15              -18                7        3085.3098        10534.021       -20183.311        8990.7168       -21275.363       -62883.258
               16              -18                7        2040.8257        7442.9619       -19764.617         8832.666        -21603.48       -63702.184
               17              -18                7        1103.9814        4537.2324       -19295.121        8663.9824       -21860.826       -64375.969
               18              -18                7        274.77618        1816.8325        -18774.83         8484.666       -22047.402       -64904.625
              -18              -17                7        611.57349       -110.15843        17931.145       -12886.116        20595.998        67172.695
              -17              -17                7        1453.6331        2239.0745        18194.525       -13271.221        20458.232        66631.641
              -16              -17                7         2377.342        4892.3022        18391.828       -13652.496        20228.709        65985.805
              -15              -17                7        3382.7002        7849.5244        18523.049       -14029.939        19907.434        65235.199
              -14              -17                7        4341.4766        11705.672        18464.234       -14129.654        19465.746        64510.063
              -13              -17                7        5205.2256        16631.783        18243.139       -13990.251        18936.186        63882.012
              -12              -17                7        6074.6294         22143.75        17980.721       -13871.808        18354.998        63255.898
              -11              -17                7        7265.7432        27188.494        17513.178       -13898.158         17663.23        61694.914
              -10              -17                7        8616.6816        32067.342        16978.152        -13854.61        16889.227        59758.031
               -9              -17                7        10052.544        37002.188        16420.717       -13694.231        16046.747        57676.469
               -8              -17                7        11380.492        41621.078        15513.436       -14441.442        15449.267        52110.363
               -7              -17                7        12891.482        48008.488         14240.26       -14915.001        14331.938        46474.543
               -6              -17                7        14559.508         54672.98        12638.227       -14341.748        12569.843        41785.285
               -5              -17                7        15986.399        60743.961        10664.484       -13643.169        10661.159        36515.203
               -4              -17                7        17172.156        66221.422        8319.0332       -12819.268        8605.8906        30664.305
               -3              -17                7        18116.781        71105.391         5601.873       -11870.042        6404.0342        24232.582
               -2              -17                7        18940.361        76356.531        3399.3359       -8384.1602        4271.5464        17371.818
               -1              -17                7        19497.457        80668.047        1061.9299       -3840.9229        2222.2466        8772.4004
                0              -17                7        19756.723        82295.867       -1402.3086        2024.9595        371.04062       -621.85492
                1              -17                7        19394.404        77684.438       -4486.9092        3570.8813       -2027.9565       -8166.0649
                2              -17                7        18810.436        73122.469       -7273.8584        5160.1787       -4315.9199        -15471.17
                3              -17                7        18023.125        68487.586       -9807.1357        6801.9775       -6499.4541       -22531.023
                4              -17                7        17032.471        63779.789       -12086.744        8496.2773       -8578.5625       -29345.625
                5              -17                7        15838.476        58999.086       -14112.682         10243.08       -10553.243       -35914.977
                6              -17                7        14441.138        54145.469        -15884.95        12042.382       -12423.496       -42239.074
                7              -17                7        12840.458        49218.934       -17403.549        13894.188       -14189.325       -48317.926
                8              -17                7        11601.196        41956.641        -18043.75        12916.133       -15220.254       -53497.156
                9              -17                7        10235.519        36190.219       -18467.641        11280.043       -16113.438       -57245.617
               10              -17                7        8725.4961        31764.082       -18908.742        11674.742       -16910.895       -59960.688
               11              -17                7        7272.6499        27305.703       -19306.129        11987.191       -17634.035       -62478.691
               12              -17                7        6192.8789        22204.205       -19495.678        12608.481       -18277.684       -63751.816
               13              -17                7        5210.5386        17381.678       -19595.867        13272.707       -18867.371       -64621.367
               14              -17                7        4243.3237        13040.095       -19646.742        13886.268       -19406.764       -65352.273
               15              -17                7        3112.3945        9835.5303       -19339.693        13694.725        -19809.27       -66235.859
               16              -17                7        2063.9949        6906.1709       -18946.758        13404.537       -20132.188       -67007.836
               17              -17                7        1123.2349        4162.1406       -18503.023        13103.717       -20384.338       -67634.688
               18              -17                7        290.11386        1603.4387        -18008.49        12792.262       -20565.719       -68116.398
              -18              -16                7        515.07813       -408.98352        17221.156       -16838.141        19199.852        69980.648
              -17              -16                7        1360.0983        1758.5272        17456.678       -17327.918        19067.502        69514.844
              -16              -16                7        2286.7673        4230.0332        17626.121       -17813.865        18843.402        68944.266
              -15              -16                7        3188.0679        7488.1182        17617.291        -18100.15        18482.996        68478.094
              -14              -16                7        4013.4922        11714.384        17456.461        -18218.66        18019.691        68183.328
              -13              -16                7        4844.5698        16526.496        17254.309       -18358.123        17504.766          67890.5
              -12              -16                7        5681.2998        21924.459        17010.836       -18518.547        16938.207        67599.602
              -11              -16                7        6535.3516        27872.285        16718.867       -18696.148        16317.874         67265.68
              -10              -16                7         7802.522        33001.957         16169.91       -18704.773        15569.699        65445.355
               -9              -16                7        9150.7793        38117.301        15589.377       -18814.182        14785.666        63249.254
               -8              -16                7        10423.571        43441.078        14690.586        -21346.43        14239.057        57961.633
               -7              -16                7        11555.597        50336.934        13389.868       -24575.178        13609.209        51209.027
               -6              -16                7        12879.891        57720.227        11698.835       -25347.635        12183.501         45351.68
               -5              -16                7        14143.107        64334.016        9636.8125       -24581.975        10271.718        39926.875
               -4              -16                7        15155.682         71123.43        7516.7935       -22093.502        8210.1191        34531.215
               -3              -16                7         15961.59        77881.898        5544.0488       -17286.537        6153.1357        28389.838
               -2              -16                7        16586.787        83685.055        3443.0459       -11721.729        4158.4878        20555.416
               -1              -16                7        16877.484        88099.633        970.69061       -5858.7114        2249.6191        10245.219
