           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        36022.336       -24371.896       -1191.3647       -2041.8613       -1871.2092       -3042.0225
              -17              -18                7        35879.617       -25109.285       -4990.8667       -9049.6934        -3111.624       -720.47595
              -16              -18                7        35669.859       -25719.215       -9048.6787       -16353.523       -4420.6406         1607.504
              -15              -18                7        35393.055       -26201.676       -13364.798       -23953.346       -5798.2593        3941.9165
              -14              -18                7        35049.199       -26556.674        -17939.23       -31849.166       -7244.4805        6282.7627
              -13              -18                7         34534.82       -26471.691       -22139.855       -39110.445       -8647.6719        9318.9277
              -12              -18                7        33780.441       -25985.734       -25723.242        -45262.98       -10262.734        12160.264
              -11              -18                7        32914.914       -25328.934       -29280.492        -51105.93       -12216.571        14006.285
              -10              -18                7        31996.457       -24546.102       -32933.703       -56936.016        -14297.74        15600.736
               -9              -18                7        31025.064       -23637.227       -36682.863        -62753.23        -16506.24        16943.615
               -8              -18                7        28820.234       -22490.461       -39768.723       -71977.266       -18572.303        17470.783
               -7              -18                7        26573.129       -18267.143       -43484.117       -79696.859       -21199.141        18646.375
               -6              -18                7        23880.992       -14698.535       -47115.609       -86583.258       -23459.953         19770.02
               -5              -18                7        20743.824       -11784.634       -50663.199        -92636.43       -25354.742        20841.715
               -4              -18                7        17161.621       -9525.4424       -54126.887       -97856.383       -26883.502        21861.467
               -3              -18                7         13134.39        -7920.958       -57506.684       -102243.13       -28046.242         22829.27
               -2              -18                7         8662.125       -6971.1846       -60802.578       -105796.66       -28842.953        23745.127
               -1              -18                7        4118.4766       -5817.0068        -63985.09       -109198.56       -29228.859        24868.109
                0              -18                7       -133.64592        542.89209       -63972.664        -109119.6        -29442.66        24882.471
                1              -18                7       -4534.8872        3205.6248       -62052.797       -105924.02       -29105.264        23888.105
                2              -18                7       -8760.8086        5806.7749       -59796.445       -103231.31       -28381.309        23047.766
                3              -18                7       -12746.329        8563.8936       -57247.535       -99959.602       -27380.814        21969.918
                4              -18                7       -16491.445        11476.979        -54406.07       -96108.875       -26103.785        20654.559
                5              -18                7       -19996.166        14546.035       -51272.055       -91679.133       -24550.211        19101.688
                6              -18                7       -23260.479        17771.055       -47845.473       -86670.359       -22720.104        17311.303
                7              -18                7       -26284.398        21152.045       -44126.332       -81082.586       -20613.455        15283.406
                8              -18                7       -29023.436        23982.426       -40428.594       -73326.063       -18618.078        12705.827
                9              -18                7       -30703.328        24502.854       -36946.664        -64350.75       -16850.539        12084.505
               10              -18                7        -31824.73        25220.988       -33169.074       -58198.281       -14604.392        12719.507
               11              -18                7       -32864.961         25928.65       -29524.004       -52220.789       -12425.063        13015.425
               12              -18                7       -33817.535        26618.406       -25996.025        -46391.52       -10329.576        12887.983
               13              -18                7        -34475.34         27051.58       -22062.092       -39758.367       -8834.8711        9883.7705
               14              -18                7       -35013.348        26679.842       -17279.859       -31556.826       -7154.7349        8176.1865
               15              -18                7       -35440.555        26202.348       -12724.688       -23627.254       -5605.1167        6193.5977
               16              -18                7       -35756.977        25619.541       -8397.1846       -15970.666       -4186.1768        3935.1516
               17              -18                7       -35962.605        24931.424       -4297.3467       -8587.0742       -2897.9165        1400.8486
               18              -18                7       -36057.445        24137.998       -425.17505       -1476.4719       -1740.3354       -1409.3112
              -18              -17                7        33904.242        -29529.07       -751.36401       -1747.5076       -1621.3901       -1908.2732
              -17              -17                7        33722.574       -30362.752       -4458.7949       -8884.9873        -2852.751        442.42004
              -16              -17                7        33473.855       -31068.969       -8424.5342       -16318.461       -4152.7139        2799.5464
              -15              -17                7        33158.086       -31647.721        -12648.58        -24047.93       -5521.2783        5163.1055
              -14              -17                7        32681.168       -31783.906       -16549.484           -31081        -6848.374         8225.417
