           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        520.17773       -1164.0978       -29592.701        27385.039        1296.3674       -1217.0192
              -17              -18                7        320.42465       -2597.6738       -28424.064        23011.746        1407.8613       -205.83282
              -16              -18                7        217.24745       -3775.3477       -27223.453        18070.979        1434.5643        813.68848
              -15              -18                7         210.6465       -4697.1182       -25990.867        12562.732        1376.4766        1841.5443
              -14              -18                7        300.62161       -5362.9868       -24726.307        6487.0044        1233.5979        2877.7354
              -13              -18                7        387.28845       -6273.3384       -23763.734         827.6748        664.98761        4511.0259
              -12              -18                7        576.40369       -6646.2178       -23048.885       -3920.1973       -101.11591        5877.3018
              -11              -18                7         863.6626       -6198.4072        -22334.66       -8603.9063       -693.85895        6301.8706
              -10              -18                7        1181.9663       -5574.7671       -21676.926       -13452.346        -1274.983        6496.3262
               -9              -18                7        1531.3142       -4775.2964        -21075.67       -18465.512       -1844.4879         6460.667
               -8              -18                7        1422.4919       -4680.5664       -19169.357       -26921.965       -944.42957        5838.1929
               -7              -18                7        625.91406       -2044.7808       -16929.721       -35012.234       -941.87781        5588.3633
               -6              -18                7        43.943176       -240.02429       -15265.332        -42545.98       -941.53735        5457.5728
               -5              -18                7       -323.42059        733.70374       -14176.194       -49523.191       -943.40833        5445.8203
               -4              -18                7       -476.17731        876.40259       -13662.307       -55943.871        -947.4903        5553.1084
               -3              -18                7       -414.32718        188.07361       -13723.667       -61808.023       -953.78387        5779.4316
               -2              -18                7        -137.8699       -1331.2842       -14360.279       -67115.648       -962.28894        6124.7969
               -1              -18                7        190.05569       -2725.2903       -15012.465       -72438.711       -1529.2903        6866.6108
                0              -18                7       -133.13503        511.09283       -15914.807       -73657.039       -1582.0858        6751.8862
                1              -18                7        378.10779        591.30908       -17646.883       -71551.656       -1096.8212        6010.5654
                2              -18                7        699.46106        703.07642       -19597.863       -69778.008        -665.9823        5587.4097
                3              -18                7        785.83789        1079.2046       -21741.299       -67462.633       -255.16089        5108.8701
                4              -18                7        637.23889        1719.6936       -24077.188       -64605.516        135.64331        4574.9424
                5              -18                7         253.6629        2624.5435       -26605.535        -61206.66        506.43079         3985.627
                6              -18                7       -364.88831        3793.7527       -29326.336        -57266.07        857.20129        3340.9219
                7              -18                7       -1218.4167        5227.3257       -32239.594        -52783.75        1187.9553        2640.8315
                8              -18                7       -2016.7609        6341.9038       -35508.211       -46543.289        1318.0641         1437.176
                9              -18                7       -1964.1641        6208.5122        -37581.09       -39751.402        846.03979        1823.2943
               10              -18                7        -1964.824        6594.4209       -38575.207       -35547.625        509.10162        3546.9985
               11              -18                7       -1955.5865        6945.5352       -39462.715       -31665.469        203.04547        4994.8755
               12              -18                7       -1909.3457         7230.084       -40227.484       -28083.223       -47.468872        6085.2529
               13              -18                7       -929.20093        6355.9014       -40414.207       -23991.383        496.42084        4410.5503
               14              -18                7       -792.48279        5612.1899       -40879.516       -18345.605        379.68292        3936.3354
               15              -18                7       -549.15967        4704.4365        -41202.57       -13179.571        206.66991        3189.7317
               16              -18                7        -198.6615        3632.4487        -41383.16       -8494.3926       -22.248947        2169.9446
               17              -18                7        259.01175        2396.2263       -41421.281       -4290.0732       -307.07336        876.97485
               18              -18                7        823.86005        995.76971       -41316.945       -566.60815       -647.80353       -689.17786
              -18              -17                7        2643.6882       -2149.2925       -29269.061        28600.922        1965.6902        792.22339
              -17              -17                7        2423.0557       -3897.7598       -28067.984        24180.393        2030.9288        1834.1904
              -16              -17                7        2298.9998       -5390.3247       -26834.926        19192.383        2011.3766        2884.4927
              -15              -17                7        2271.5188       -6626.9858       -25569.896        13636.896        1907.0333        3943.1289
              -14              -17                7        2236.6362       -8079.8613       -24621.916        8413.5605        1369.5054        5599.9351
              -13              -17                7        2254.0327       -9763.6875       -23991.203        3736.1208        385.32654        8010.4277
              -12              -17                7        2436.7073       -11255.949       -23362.008       -1141.7407       -734.52655        10690.177
              -11              -17                7        2688.9778       -11352.754       -22715.742       -5726.8008       -1524.5099        11896.576
              -10              -17                7        2961.0979        -10955.33        -22115.34       -10350.537       -2195.7249        12466.372
               -9              -17                7        3264.2629       -10382.079       -21571.422       -15139.002       -2855.3206        12806.054
               -8              -17                7        3660.0703       -12679.001       -18777.055       -25884.453        -1350.925        13398.921
               -7              -17                7        3416.1045       -12979.313       -15926.314       -36558.516       -123.96654        14995.783
               -6              -17                7         2612.468       -10791.026       -14271.119       -44645.367       -250.26534        16236.727
               -5              -17                7        2023.4375       -9433.7666       -13191.174       -52175.688        -378.7753        17596.707
               -4              -17                7        1649.0155        -8907.541       -12686.478       -59149.484       -509.49664        19075.732
               -3              -17                7        1489.1997       -9212.3389       -12757.033        -65566.75       -642.42932        20673.793
               -2              -17                7        1325.9205        -7817.667       -12656.343       -70377.867       -2930.7234        23192.291
               -1              -17                7        587.35846       -5463.0972       -12869.361        -74324.25       -4269.8223        24561.107
                0              -17                7       -1694.5022        2334.4951       -13408.929       -75684.219       -4127.0674        24744.602
                1              -17                7       -1289.9016        3038.6897       -15490.339       -73733.906       -3592.5359        23477.045
                2              -17                7       -1094.9272        3877.4265       -17636.912       -71866.359       -3095.4912         22430.17
                3              -17                7        -1134.929        4980.5244       -19975.939       -69457.063       -2618.4646        21327.904
                4              -17                7        -1409.906        6347.9834       -22507.422       -66506.031       -2161.4536         20170.25
                5              -17                7       -1919.8601        7979.8027       -25231.359        -63013.27       -1724.4609        18957.213
                6              -17                7         -2664.79        9875.9814       -28147.752        -58978.77       -1307.4834        17688.781
                7              -17                7        -3644.697        12036.523       -31256.604       -54402.535       -910.52399         16364.97
