           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -224.18388        436.84595        21489.695        53922.258        22777.867       -8516.6621
              -17              -18                7        384.18469        1536.1809        22346.391        57160.641        22935.926        -10244.27
              -16              -18                7        1227.9456        2268.3589        23295.652        60130.051        23076.453       -11800.883
              -15              -18                7        2307.0977        2633.3799        24337.475        62830.477        23199.436       -13186.496
              -14              -18                7        3621.6418        2631.2439        25471.859        65261.926        23304.881       -14401.113
              -13              -18                7        5201.4629        1481.1096        26531.313        66825.289        23175.178       -15804.515
              -12              -18                7        6903.3604       -246.41431        27234.795        67501.148        22860.115       -16462.895
              -11              -18                7        8671.9824       -1485.8591        27808.797        67856.609        22581.926       -15946.235
              -10              -18                7        10529.879       -2791.5842        28440.271        68051.313        22319.568       -15152.393
               -9              -18                7        12477.051       -4163.5889        29129.217        68085.258        22073.035       -14081.368
               -8              -18                7         15361.98       -6312.0874        27897.988        67371.367        21397.232       -11772.022
               -7              -18                7        19031.922        -8673.582        25941.844        63749.281        20385.035       -9625.7061
               -6              -18                7         22425.91       -11009.078        23573.756        58683.012        18899.791       -7734.4531
               -5              -18                7        25543.941       -13318.572        20793.715        52172.566         16941.51       -6098.2646
               -4              -18                7        28386.016       -15602.066        17601.725        44217.934        14510.185       -4717.1377
               -3              -18                7        30952.139       -17859.561        13997.788        34819.117        11605.817       -3591.0691
               -2              -18                7        33242.305       -20091.055        9981.9033        23976.125        8228.4082       -2720.0664
               -1              -18                7        35182.512       -21200.625        5989.1982        11354.707        4683.8877       -225.70752
                0              -18                7         35406.75       -19644.854        1372.9102       -3046.9458        1105.2911         3669.252
                1              -18                7        34323.289       -14336.278       -3858.2131       -14360.676       -2658.8704         4123.999
                2              -18                7        32854.402       -10785.171       -8415.8701       -24734.271       -6149.7993        4960.8711
                3              -18                7        31041.754       -7770.7607       -12601.723        -34572.59       -9319.8984        6111.7817
                4              -18                7        28885.352       -5293.0479        -16415.77       -43875.625       -12169.169        7576.7344
                5              -18                7        26385.193       -3352.0269       -19858.016       -52643.402       -14697.614        9355.7246
                6              -18                7        23541.281       -1947.7002       -22928.457       -60875.898       -16905.229        11448.751
                7              -18                7        20353.607       -1080.0691       -25627.098       -68573.117       -18792.018         13855.82
                8              -18                7        17103.316        252.72382       -27725.568           -73325       -20331.527        15867.897
                9              -18                7        14742.852        2113.6775       -27907.371       -71304.703        -21151.92        16362.547
               10              -18                7        12545.451        2895.8474       -27555.379       -70610.609       -21662.182        17464.184
               11              -18                7        10451.508        3679.4829       -27238.461       -69948.469       -22128.463        18417.629
               12              -18                7        8462.2666        4478.2749       -26942.861       -69306.461           -22550        19149.293
               13              -18                7        6610.6162        5394.3647       -26199.365       -68246.453       -22913.979        17455.059
               14              -18                7        4831.6436        4840.6265       -25184.564       -65058.039       -22906.979        16390.441
               15              -18                7        3341.6282        4162.6118       -24190.348       -61932.621       -22894.703        15061.068
               16              -18                7        2140.6421        3360.9797       -23216.879       -58871.473       -22877.363        13466.497
               17              -18                7        1228.6851        2435.7295        -22264.15       -55874.598       -22854.959         11606.73
               18              -18                7        605.75781        1386.8618        -21332.17       -52941.996        -22827.49        9481.7676
              -18              -17                7       -243.17029        1458.2183         19742.59        53434.383        22294.205        -13493.19
              -17              -17                7        425.79504        3076.3088        20521.375        56790.531        22438.891       -15171.327
              -16              -17                7        1330.1523        4327.2422        21392.721        59877.695        22566.035       -16678.469
              -15              -17                7        2469.9014         5211.019        22356.631        62695.871        22675.641       -18014.611
              -14              -17                7        3913.7095        5166.0493        23297.928        64624.293         22546.34       -19564.664
              -13              -17                7        5542.5615         3828.365        24140.961        65866.734        22190.469       -21665.307
              -12              -17                7        7256.6133        1590.7881        24965.977        67049.508        21812.244       -24074.957
              -11              -17                7         9011.252        -136.0585        25491.406        67568.344        21470.445       -24478.965
              -10              -17                7        10843.003       -1644.8558        25992.357        67777.961        21155.961       -24057.832
               -9              -17                7        12764.028       -3219.9336        26550.781        67826.836        20857.309       -23359.518
               -8              -17                7        15397.864       -6010.5122        24923.074        70128.828        19873.713       -22155.896
               -7              -17                7        18283.563       -10856.137        22926.662        69616.883        18576.039       -20734.672
               -6              -17                7        21391.949       -15005.372        20623.334        64181.973        17053.338       -18764.055
               -5              -17                7        24224.385       -19128.609        17908.057        57302.902        15057.595       -17048.504
               -4              -17                7        26780.865       -23225.844        14780.832        48979.645         12588.81        -15588.02
               -3              -17                7        29061.389        -27297.08        11241.658        39212.195        9646.9824       -14382.592
               -2              -17                7        30986.998       -29655.676        8398.6445        26183.436        7008.2871       -9564.9834
               -1              -17                7        32527.227       -30853.805         5268.561        11562.875        4161.5059       -2039.6641
                0              -17                7         33066.91       -32032.934        1946.4368       -5095.9712        1722.1454        8016.3296
                1              -17                7        32158.309       -26277.326       -2902.5012       -16786.379       -1988.6846        9789.1309
                2              -17                7        30874.941       -21615.566         -7267.04       -27783.211       -5390.4082        11805.566
                3              -17                7        29247.818         -17490.5       -11259.774       -38244.758       -8471.3027        14136.039
                4              -17                7        27276.938       -13902.124       -14880.707       -48171.043        -11231.37        16780.547
                5              -17                7        24962.301       -10850.447       -18129.834       -57562.039        -13670.61        19739.098
                6              -17                7         22303.91       -8335.4629       -21007.156       -66417.766       -15789.022        23011.684
                7              -17                7         19301.76       -6357.1729       -23512.676       -74738.219       -17586.607        26598.316
                8              -17                7        17014.957       -216.93652       -24793.121       -72848.063       -18981.215        26555.887
                9              -17                7        14668.404        3178.0989       -25542.322       -69338.781       -20075.863        25500.977
               10              -17                7            12533        4087.3865       -25271.658       -68722.938       -20599.199        26329.098
               11              -17                7        10501.054        4998.1396        -25036.07       -68139.047       -21078.559        27009.035
               12              -17                7        8588.2344        6203.9917       -24476.686       -67126.828       -21498.252         25465.41
               13              -17                7        6771.7451        6907.9658       -23801.137       -65918.516       -21890.176        23460.852
               14              -17                7         5046.498        6974.0469       -23091.313       -64615.398        -22260.43        21530.732
               15              -17                7        3498.3159        5924.4526       -22203.543       -61584.398       -22296.943        20205.129
               16              -17                7        2238.8254        4670.4976       -21317.332       -58423.453        -22291.99        18692.098
               17              -17                7        1268.3646        3292.9246       -20451.869       -55326.789       -22281.973        16913.871
               18              -17                7        586.93292        1791.7338        -19607.15       -52294.383       -22266.891         14870.45
              -18              -16                7        -273.0141          2149.95        18022.578        52043.523        21868.121        -18114.02
              -17              -16                7        456.54822        4286.7964        18723.451        55517.422        21999.426       -19742.688
              -16              -16                7        1421.5016        6056.4849        19516.885        58722.336        22113.193       -21200.355
              -15              -16                7        2729.0752        7115.4497        20339.732        61015.938         21984.32        -22896.91
              -14              -16                7         4258.166        7082.4819        21112.316        62599.898        21624.176       -25169.119
              -13              -16                7        5872.4546        6149.6211        21866.883         64124.18        21241.684       -27750.328
              -12              -16                7        7571.9414        4316.8667        22603.426        65588.789        20836.834       -30640.543
              -11              -16                7        9354.5811        1630.2053        23310.572        66960.766        20411.582       -33739.398
              -10              -16                7        11160.185       -81.665482        23681.004        67185.305        20044.977       -33690.973
               -9              -16                7        13131.428       -1800.2606        23920.031        67667.602        19642.646       -33397.781
               -8              -16                7        15755.333       -4894.2251        22195.871        72450.313        18468.609       -33630.219
               -7              -16                7        18154.705       -11495.391        20158.951        77863.094        16777.936       -34482.762
               -6              -16                7        20758.434       -18433.348         17872.84        75731.805        15009.465       -33552.559
               -5              -16                7        23305.268       -24370.322        15222.326        68484.094        12976.261       -31757.645
               -4              -16                7        25435.734       -30783.641        12634.938        57504.906        10834.709       -29037.666
               -3              -16                7        27240.473       -36078.445         10284.22        43007.988        8741.5703       -23502.492
               -2              -16                7        28906.785       -39139.137        7704.7813        27601.863        6347.8398       -15796.668
               -1              -16                7        29914.514       -42115.008        4573.1709        12075.311         3684.408       -5158.0078
                0              -16                7        30335.227       -44614.059        1413.7689        -5135.603          1447.08         9155.459
