           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        230.81905        312.67789       -6738.2051        74196.859         391.9202        562.59009
              -17              -18                7        226.84717        432.16052       -6374.8345        74683.422        250.96657       -172.67798
              -16              -18                7        226.48775        537.31415       -6016.0322        74892.266        126.34071        -837.0293
              -15              -18                7        229.74074        628.13885       -5661.7998        74823.367        18.042747       -1430.4633
              -14              -18                7        236.60619        704.63464       -5312.1353        74476.727       -73.927467       -1952.9808
              -13              -18                7        196.17099        205.01784       -5027.0957        73612.453       -196.92308       -2470.6904
              -12              -18                7        167.91148       -371.28738       -4838.4434        72230.719       -300.61911       -2669.4136
              -11              -18                7        182.64725       -406.03903       -4685.8203        70579.641       -335.65118       -2431.6404
              -10              -18                7        194.50099       -367.07278       -4541.4219        68761.203       -347.41595       -2081.4023
               -9              -18                7        203.47272       -254.38858        -4405.249         66775.43       -335.91333       -1618.6985
               -8              -18                7        198.39972       -764.99817       -4147.8184        63138.055       -327.20398       -1171.5216
               -7              -18                7        109.63737       -843.28601        -4039.804        57882.492       -276.55328       -618.32239
               -6              -18                7        45.786469       -1062.0453       -3976.5706        51860.867        -240.9382       -229.10292
               -5              -18                7        6.8470459       -1421.2754       -3958.1182        45073.199        -220.3587       -3.8638458
               -4              -18                7       -7.1809464       -1920.9773       -3984.4473        37519.469       -214.81491        57.394775
               -3              -18                7        3.7023811       -2561.1489       -4055.5571        29199.691       -224.30655       -45.325638
               -2              -18                7        39.497185       -3341.7925       -4171.4487        20113.857       -248.83401       -312.02664
               -1              -18                7         73.51236       -3972.6245       -4308.8418        10239.844       -258.75958       -14.555298
                0              -18                7       -103.00936       -3326.6084       -4607.3608       -481.03671       -240.97148        478.42764
                1              -18                7       -94.162567       -1212.5991       -5012.6611       -10074.793       -241.73505       -49.219482
                2              -18                7       -95.822479       -55.258789       -5387.3174       -19063.434       -252.37692       -418.37122
                3              -18                7       -105.96776        753.97266       -5787.0571       -27696.508       -254.98183       -540.08215
                4              -18                7        -124.5984        1215.0947       -6211.8804       -35974.016       -249.54951       -414.35291
                5              -18                7       -151.71442        1328.1099       -6661.7866       -43895.961          -236.08       -41.184143
                6              -18                7       -187.31563        1093.0187       -7136.7759       -51462.328       -214.57321        579.42377
                7              -18                7       -231.40234         509.8186       -7636.8496       -58673.141       -185.02937         1447.473
                8              -18                7       -258.53485        387.70026       -8201.5303       -64523.531       -124.36324        2207.3428
                9              -18                7       -220.86494        991.52826        -8713.082       -66527.563       -121.05962        2278.2822
               10              -18                7       -200.15399        714.66058       -9090.8584       -68440.961       -172.95401         2661.425
               11              -18                7       -181.26999        492.13266       -9452.7373       -70229.141       -206.24876        3008.7043
               12              -18                7       -165.97006        346.63229       -9800.9111       -71885.781       -217.65225        3295.4824
               13              -18                7       -216.67549        869.33008       -10211.681       -73215.203       -110.42572        2791.6484
               14              -18                7       -203.38524         519.9278       -10691.158       -73449.781       -70.799385        2412.8823
               15              -18                7        -195.9292        260.51764       -11157.383       -73545.828       -9.8972282         1924.121
               16              -18                7        -194.3526        91.598206       -11610.311       -73503.914        72.329628        1325.2722
               17              -18                7       -198.65538        13.169434       -12049.936       -73324.047        175.88107        616.33594
               18              -18                7       -208.83762        25.231285       -12476.264       -73006.234        300.75717       -202.68784
              -18              -17                7        786.04932        525.94373       -6752.3032        74354.594        409.32336       -1653.5486
              -17              -17                7        779.21356        762.08948       -6382.4517        74860.266        266.39764       -2360.2163
              -16              -17                7        775.99017        983.90631       -6017.1685        75088.203        139.79974       -2995.9668
              -15              -17                7        776.37915        1191.3942       -5656.4536        75038.398        29.529654        -3560.801
              -14              -17                7        729.13129        942.35327       -5368.7446        74439.547       -111.61061       -4112.3052
              -13              -17                7        638.98743        39.159454       -5150.7969        73432.125       -297.99426       -4807.3081
              -12              -17                7        553.82281        -1180.687       -4939.6597        72306.109       -491.46921       -5643.4023
              -11              -17                7        544.83405       -1645.7772       -4783.4922        70760.891       -581.41394       -5756.1934
              -10              -17                7        552.51428       -1795.9072       -4648.0737        68974.297        -622.1474       -5555.4951
               -9              -17                7        557.31256       -1872.3197       -4520.8809        67020.352        -639.6134        -5242.332
               -8              -17                7        598.08649       -3348.9595       -4132.1772        64163.973       -737.80334       -5488.2339
               -7              -17                7        558.09076       -5333.5874       -3865.9697        59899.641        -850.8551       -5392.4229
               -6              -17                7        446.35562       -6444.3232       -3791.2087        53661.797       -879.66937       -4891.9448
               -5              -17                7        359.53183       -7695.5303        -3761.229        46657.895       -923.51904       -4555.4463
               -4              -17                7        297.61966        -9087.209       -3776.0298        38887.945       -982.40466       -4382.9297
               -3              -17                7        260.61874       -10619.356       -3835.6125        30351.938       -1056.3257       -4374.3906
               -2              -17                7         160.7036       -11751.186       -3995.0386        20948.734       -1071.7655       -2798.0522
               -1              -17                7        44.895569       -12215.838       -4208.6768        10288.947       -1042.6033       -753.34106
                0              -17                7       -347.59882       -12653.707       -4552.1431       -944.29657       -985.11389        2412.4719
                1              -17                7       -369.69263       -10287.265       -4938.4756        -10697.19       -950.26935        2305.0684
                2              -17                7       -400.57294       -8593.0967       -5317.5723           -19982       -920.90576        2391.8618
                3              -17                7       -439.93857       -7247.0391       -5721.7524       -28911.244       -883.50507        2726.0959
                4              -17                7       -487.78943       -6249.0869       -6151.0161       -37484.918       -838.06708        3307.7686
                5              -17                7       -544.12579       -5599.2432       -6605.3623       -45703.027       -784.59192        4136.8818
                6              -17                7       -608.94733       -5297.5068       -7084.7925        -53565.57       -723.07959        5213.4355
                7              -17                7       -682.25433       -5343.8789       -7589.3062       -61072.551       -653.53015        6537.4287
                8              -17                7       -651.17419       -2263.0195       -8230.0859       -64206.508       -443.15723        6348.6006
                9              -17                7       -597.27435       -409.71692       -8832.9131        -66109.82       -325.16397        5834.5576
               10              -17                7       -573.42731       -511.12561       -9194.5791       -68002.156       -352.75711        6115.8662
               11              -17                7       -551.40729       -558.19482       -9540.3477       -69769.281       -361.75073         6361.313
               12              -17                7       -579.69214        19.445232       -9921.5957       -71187.172       -263.75543        5867.0137
               13              -17                7       -634.15723         576.2439       -10312.279       -72431.344       -137.48619        5243.4551
               14              -17                7       -704.17267        947.33075       -10701.082       -73557.961       -6.1456532        4673.6113
               15              -17                7       -712.66992        667.88916       -11161.672       -73731.719        66.281464        4211.2207
               16              -17                7        -718.7594        411.84903       -11617.941       -73673.375        151.91136        3653.2432
               17              -17                7       -730.72821        246.29956       -12060.912       -73477.094        258.86597        2985.1772
               18              -17                7       -748.57654        171.24071       -12490.581       -73142.852        387.14514        2207.0244
              -18              -16                7        1316.8479        655.36847       -6734.7686        74329.242        448.11047       -3742.5178
              -17              -16                7        1307.1483        1008.1773       -6358.4355        74854.008        303.21255       -4420.5845
              -16              -16                7        1301.0609        1346.6571       -5986.6714        75101.023        174.64258       -5027.7349
              -15              -16                7        1247.0027        1347.5243       -5696.2432        74767.797        15.357834       -5613.0781
              -14              -16                7        1149.4558        803.01392       -5483.7266         73995.25       -189.26682       -6334.1714
              -13              -16                7        1056.8881       -58.148514       -5278.0195        73104.117       -400.98254        -7196.354
              -12              -16                7        969.30011       -1235.9636       -5079.1216        72094.406       -619.78949       -8199.6289
              -11              -16                7        889.31897       -2691.2415       -4888.8257        70951.234        -841.1344       -9306.8027
              -10              -16                7        892.82587        -3030.468       -4762.3877        69196.461       -910.83661       -9255.6445
               -9              -16                7        898.01233       -3365.9285       -4613.7129        67270.094       -963.54797       -9187.4004
               -8              -16                7         943.3515       -5296.4678        -4174.231        65145.656       -1135.6582       -10050.063
               -7              -16                7        984.20898       -8972.9336       -3732.3547        62872.852       -1434.8501       -11029.242
               -6              -16                7        892.38141       -11924.528        -3533.384        57678.703       -1625.3942       -10985.045
               -5              -16                7        757.67352       -14067.713       -3491.8765        50458.582       -1733.6735       -10537.288
               -4              -16                7        576.34174       -16701.092       -3543.5061         42098.34       -1846.3013        -9474.001
               -3              -16                7        362.33051       -18822.336       -3725.4834          32400.5       -1908.7762       -7391.5439
               -2              -16                7        199.76697       -19692.631         -3997.29        21710.133       -1913.8275       -5011.8477
               -1              -16                7       -24.429516        -20612.99       -4257.0693         10414.97       -1857.4764        -2062.208
                0              -16                7       -400.52246       -21397.303       -4612.8179       -853.03479       -1782.1624        2877.9658
                1              -16                7       -631.95593       -19547.723       -4964.9507       -11375.253       -1723.5912        5262.9551
                2              -16                7       -692.05646        -17316.73       -5348.4878        -20956.23       -1654.2222        5805.6943
                3              -16                7       -760.64252       -15433.842       -5757.1084       -30181.645       -1576.8159         6595.873
                4              -16                7       -837.71387       -13899.064        -6190.812       -39051.492       -1491.3723        7633.4922
                5              -16                7       -923.27039       -12712.393       -6649.5996       -47565.766       -1397.8916        8918.5508
                6              -16                7       -1017.3124        -11873.83       -7133.4697       -55724.477       -1296.3739        10451.048
                7              -16                7        -1048.597       -8701.0059       -7681.5981       -61090.023       -1048.5454         11077.34
                8              -16                7       -1016.5045       -4826.3594       -8284.2754       -64055.844       -768.19189        10621.953
                9              -16                7       -955.99854       -1941.7979       -8919.9961       -65912.281       -549.24866        9613.5449
               10              -16                7       -922.15039        -1549.394       -9307.9424       -67685.203       -525.15515        9579.9912
               11              -16                7       -928.65875       -972.03741       -9664.9551       -69230.273       -442.75204        9164.2363
               12              -16                7       -971.33276       -195.42534       -10037.434       -70506.742       -302.51114        8367.2363
               13              -16                7       -1029.5574        395.47424       -10408.032       -71665.641        -157.1991        7623.9536
               14              -16                7       -1103.3325        800.66223        -10776.75       -72707.016       -6.8158503        6934.3848
               15              -16                7       -1192.6586        1020.1385       -11143.587       -73630.828        148.63867        6298.5327
               16              -16                7       -1224.2152        776.28357       -11582.965       -73734.117        253.57373        5754.8638
               17              -16                7       -1243.8502        523.61322       -12029.277       -73521.406        363.93137        5127.6689
               18              -16                7       -1269.3647        361.43365       -12462.291       -73170.742        495.61359        4390.3862
              -18              -15                7        1823.2148        700.95197       -6685.6006        74120.789        508.28131       -5704.3145
              -17              -15                7         1810.651        1170.4238       -6302.7866        74664.656        361.41138       -6353.7813
              -16              -15                7        1749.7855        1420.5304       -6009.5923        74597.219        183.98199       -6973.0127
              -15              -15                7        1644.8357        1234.7037       -5802.5059        74059.547       -38.883591       -7720.1963
              -14              -15                7        1544.8651        732.22498       -5602.2285        73403.281       -268.84015       -8608.4697
              -13              -15                7        1449.8738       -86.906235       -5408.7617        72628.453       -505.88797        -9637.832
              -12              -15                7        1359.8619       -1222.6897       -5222.1035        71735.031       -750.02692       -10808.285
              -11              -15                7        1274.8298       -2675.1257       -5042.2554        70723.047       -1001.2573       -12119.831
              -10              -15                7        1215.4357       -4070.7534       -4884.3623        69427.734       -1213.4836       -13181.851
               -9              -15                7        1225.3701        -4729.833        -4685.147        67708.922       -1313.0066       -13518.593
               -8              -15                7        1272.8689       -7076.8433       -4210.9663        66361.625       -1557.0259       -14963.789
               -7              -15                7        1315.8857       -11169.781       -3734.3911        64865.961       -1928.1265       -16525.498
               -6              -15                7        1354.4205       -17008.645       -3255.4209        63221.922       -2426.3081       -18203.719
               -5              -15                7        1003.9106       -21958.111       -3321.5107        54838.809       -2650.8018       -16297.512
               -4              -15                7        685.51617       -25059.693       -3522.6816        44846.117       -2764.2485       -13856.845
               -3              -15                7        418.56937       -26910.346       -3813.6824        33860.914       -2820.2725       -11118.944
               -2              -15                7        203.07043       -27510.053       -4194.5117        21883.191       -2818.8728       -8083.8042
               -1              -15                7       -99.312576       -28922.133       -4403.5688        10682.568       -2711.3733       -3719.1494
                0              -15                7       -471.77997       -30206.348       -4771.0381       -669.50171       -2653.5557        2815.6489
                1              -15                7       -867.71967       -28414.486       -5102.5029       -12070.995       -2503.9648        8361.2256
                2              -15                7       -970.27332       -26226.156       -5480.0635       -21986.125       -2452.3259         9823.125
                3              -15                7       -1068.0796       -23806.439       -5893.1245       -31507.705       -2334.9141        11069.249
                4              -15                7       -1174.3713       -21734.834        -6331.269       -40673.719       -2209.4651        12562.812
                5              -15                7       -1289.1482       -20011.338       -6794.4971       -49484.168       -2075.9788        14303.817
                6              -15                7       -1377.7544       -17054.982       -7284.3506       -56808.711       -1836.4272        15706.999
                7              -15                7       -1380.3467       -11683.607       -7807.7017        -60994.82       -1437.2416        15643.703
                8              -15                7       -1354.5253       -7302.3159       -8364.0957       -64071.539       -1099.4666        15027.389
                9              -15                7       -1300.2905       -3911.1079       -8953.5332       -66038.875       -823.10168        13858.056
               10              -15                7       -1263.5753       -2105.1174       -9441.7578       -67344.516       -647.41553        12683.316
               11              -15                7       -1294.4584       -1108.6924       -9796.0322       -68653.266       -493.20309        11712.877
               12              -15                7       -1340.8922       -297.97943       -10148.426       -69844.461       -333.91946        10796.152
               13              -15                7       -1402.8762        327.02115       -10498.938       -70918.109       -169.56461        9933.1426
               14              -15                7       -1480.4111         766.3103       -10847.571       -71874.219      -0.13856411        9123.8506
               15              -15                7       -1573.4967        1019.8875       -11194.324       -72712.781        174.35864        8368.2744
               16              -15                7       -1682.1324        1087.7527       -11539.196       -73433.789        353.92719        7666.4111
               17              -15                7       -1738.0214        845.11047       -11955.037       -73456.977        491.07736        7043.8101
               18              -15                7       -1771.2018        595.81012       -12391.394       -73089.891        626.16266        6347.3984
