           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        15306.594       -16625.354        15360.963       -16883.168       -5142.5801       -6619.5283
              -17              -18                7          14908.1       -16770.148         14209.64       -17916.914       -5290.7197       -4681.4795
              -16              -18                7        14499.569       -16793.039        13016.225       -18602.578       -5489.9756       -2860.2979
              -15              -18                7        14080.998       -16694.021        11780.715       -18940.152       -5740.3457       -1155.9844
              -14              -18                7        13652.384       -16473.094        10503.111       -18929.639        -6041.832         431.4624
              -13              -18                7        13271.056       -15876.934        9444.8262       -18824.309       -6343.3545        1436.5032
              -12              -18                7        12842.084       -15230.819        8635.9932       -18661.566       -6551.4546        1665.5923
              -11              -18                7        12333.644       -14787.195        7815.0137       -18322.146       -6696.4414        1581.0566
              -10              -18                7        11793.538       -14244.482        6969.1172       -17928.758       -6829.6782        1393.8369
               -9              -18                7        11221.767       -13602.676        6098.3018       -17481.393       -6951.1646        1103.9316
               -8              -18                7        10117.489       -12200.333        5011.4248       -16884.295       -6764.4463        2765.4302
               -7              -18                7        8689.3965       -10868.886         4254.752       -15146.714        -6606.562        3362.7883
               -6              -18                7        7353.2891       -9467.0322        3417.1843       -13398.363       -6370.7271        4022.4917
               -5              -18                7        6109.1685       -7994.7734        2498.7219       -11639.239       -6056.9434        4744.5366
               -4              -18                7        4957.0322       -6452.1084         1499.365       -9869.3438        -5665.209        5528.9233
               -3              -18                7        3896.8809       -4839.0366        419.11371       -8088.6748       -5195.5254        6375.6538
               -2              -18                7        2928.7156       -3155.5596       -742.03241       -6297.2349       -4647.8921         7284.728
               -1              -18                7        2088.1218       -1718.3528       -2047.3442        -4153.668       -3981.9802         7234.582
                0              -18                7        1615.3503        496.10306       -2837.1345       -1601.8909        -3154.885        7153.8052
                1              -18                7        1421.7523        2676.1865       -3326.8914          377.703       -2320.4824        7668.5273
                2              -18                7        1149.9844        4881.0337       -3979.3789        2184.6455       -1431.5903        8071.0664
                3              -18                7        834.07983         6995.126       -4692.3223        4097.3164       -511.17075        8251.3564
                4              -18                7        474.03885        9018.4629       -5465.7197        6115.7139        440.77582        8209.3965
                5              -18                7        69.861099        10951.049       -6299.5732        8239.8408         1424.251        7945.1875
                6              -18                7       -378.45276        12792.876       -7193.8813        10469.693         2439.252        7458.7295
                7              -18                7       -870.90356        14543.954       -8148.6465        12805.278        3485.7817        6750.0215
                8              -18                7       -1265.5737        15991.505       -8916.3877        15097.133         4347.603        5912.4102
                9              -18                7       -1246.7988        16777.652       -8511.2588        16283.522        4713.5513         5394.334
               10              -18                7       -1232.4109        17668.449       -7924.7573        16962.717        5189.6221        4962.4878
               11              -18                7       -1213.5693        18536.688       -7335.4932        17631.414          5614.29        4520.1523
               12              -18                7       -1181.2682        19388.516       -6734.8877        18302.199        5987.3599        4065.0928
               13              -18                7       -844.05963         20380.01         -5839.04        19335.264        6299.1172        3515.3845
               14              -18                7       -742.57257         20981.23       -4826.4512        20217.121        6667.1943        2673.8843
               15              -18                7       -572.91266        21504.414       -3775.9485        21003.076        6904.9834        1910.7695
               16              -18                7       -334.91055        21949.744       -2687.5833        21693.164        7012.3916         1226.231
               17              -18                7       -28.566467        22317.215       -1561.3563        22287.391        6989.4199         620.2691
               18              -18                7        346.11969        22606.836       -397.26703        22785.754        6836.0684        92.883789
              -18              -17                7        14191.465       -17395.203        14986.117       -16981.129       -5309.3647       -4870.6655
              -17              -17                7        13816.314       -17557.631         13853.33       -18016.918       -5461.5986       -3041.4114
              -16              -17                7        13431.119       -17598.154        12678.449       -18704.621       -5664.9473        -1329.024
              -15              -17                7        13035.886       -17516.768        11461.475       -19044.234       -5919.4116        266.49576
              -14              -17                7        12723.359        -17113.41        10436.604       -19138.492       -6181.8521        1260.6631
              -13              -17                7        12446.862        -16287.76        9633.8828        -19179.85       -6429.2817         1730.621
              -12              -17                7        12107.677       -15189.053         8850.918       -19136.336       -6693.4521        2139.2041
              -11              -17                7        11622.398       -14614.285        8071.1782        -18930.91       -6850.5928        2156.7017
              -10              -17                7        11080.279       -14132.006        7266.8252       -18648.023       -6966.3857        1989.0667
               -9              -17                7        10506.494       -13550.639        6437.5527       -18311.162       -7070.4287        1718.7472
               -8              -17                7        9380.0137       -11746.347        5311.7881       -17307.555       -6765.9199        4603.6504
               -7              -17                7        7986.2095       -9995.1719         4415.874       -15451.781       -6315.3706        7412.6943
               -6              -17                7        6621.7705       -8495.4385        3573.0388       -13563.557       -5918.2388        8121.7617
               -5              -17                7        5349.3174       -6925.3003        2649.3083        -11664.56       -5443.1572        8893.1748
               -4              -17                7        4168.8496       -5284.7554        1644.6841        -9754.792        -4890.127        9726.9287
               -3              -17                7        3080.3667       -3573.8049        559.16443        -7834.251       -4259.1465        10623.025
               -2              -17                7        2203.8369       -2540.9502       -481.30304       -5609.5342       -3685.0098        8576.2344
               -1              -17                7        1433.8518        -2230.417       -1638.4675        -3192.686       -2899.0483        7118.3545
                0              -17                7         768.3075       -716.58466       -2379.8347       -595.89404       -1666.9656        6612.8599
                1              -17                7        663.43182        1528.9348        -2967.375        971.25916       -802.72815        7069.5195
                2              -17                7        490.29785        3741.3862         -3650.23        2588.1292        110.43933        7375.1816
                3              -17                7        273.02765         5863.084       -4393.5405        4310.7256        1055.1342        7458.5952
                4              -17                7        11.620911        7894.0278       -5197.3057        6139.0498        2031.3558        7319.7593
                5              -17                7       -293.92258        9834.2158       -6061.5269        8073.1025        3039.1052        6958.6738
                6              -17                7       -643.60236        11683.651       -6986.2021        10112.882        4078.3818        6375.3389
                7              -17                7       -1037.4189        13442.332       -7971.3345        12258.393         5149.187        5569.7554
                8              -17                7       -851.34143        14723.604       -8135.8579        13563.682        5371.7764        5133.8945
                9              -17                7       -744.14868        15646.588       -7960.0322        15121.712        5523.9146        4582.7495
               10              -17                7       -709.24121         16569.43       -7399.7402        15834.721        5947.4526        4181.5322
               11              -17                7       -669.88025        17469.713       -6836.6885         16537.23        6319.5889        3769.8259
               12              -17                7       -376.08276        18512.578       -6062.7476        17594.215        6607.0005        3259.8059
               13              -17                7       -2.5449219        19508.113       -5211.0054        18667.359        6828.5415        2697.5188
               14              -17                7         390.3844        20408.256       -4330.3472        19659.395         6991.772        2102.4797
               15              -17                7        596.63757        20993.262       -3304.2708        20486.449        7194.9019        1353.6067
               16              -17                7        845.24829        21474.477       -2227.5137        21208.838        7282.5283        663.81927
               17              -17                7        1162.2013        21877.836       -1112.8951        21835.361        7239.7744        52.608398
               18              -17                7        1547.4963         22203.34        39.585876         22366.02        7066.6406       -480.02582
              -18              -16                7        13012.707       -18008.316         14585.59       -17012.496       -5511.9634       -3078.1489
              -17              -16                7        12660.893       -18188.379        13471.337       -18050.328         -5668.29        -1357.688
              -16              -16                7        12299.038       -18246.533        12314.992        -18740.07       -5875.7319        245.90488
              -15              -16                7        12055.113        -18035.68        11323.686       -19034.766       -6099.0469         1229.311
              -14              -16                7        11880.629       -17450.977        10530.509       -19137.234       -6314.5088        1668.2404
              -13              -16                7        11643.459       -16593.217        9757.0879        -19154.83         -6546.71        2045.7933
              -12              -16                7        11343.598       -15462.398        9003.4219       -19087.559       -6795.6504        2361.9709
              -11              -16                7        10976.889       -14094.467        8268.7207        -18936.92       -7056.1069        2606.8984
              -10              -16                7        10432.756       -13672.625        7505.9106       -18764.533       -7154.4556        2458.8481
               -9              -16                7        9815.3496       -13027.535        6694.5918       -18435.506       -7221.9629         2398.312
               -8              -16                7        8633.8398       -11035.261        5754.3838       -16505.725       -6937.2354        5332.4512
               -7              -16                7        7179.5469       -8847.0742        5014.3096       -13501.079       -6354.2969        10479.075
               -6              -16                7        5716.9648        -7004.314        4236.6572       -10914.916       -5713.9136        13173.816
               -5              -16                7        4416.1797       -5336.2964        3307.6592       -8876.0479       -5077.5356        13994.594
               -4              -16                7        3253.9368       -3719.6003        2301.9055       -6971.7515       -4436.1963        12861.619
               -3              -16                7        2287.9819       -2792.5447        1240.4542       -4954.5078       -3798.2249        9928.9189
               -2              -16                7        1486.9904       -2644.0815        126.10281        -2576.543       -3085.6948        7483.6895
               -1              -16                7        680.61243       -3007.5239       -948.26318       -843.40283       -2023.4819         6905.668
                0              -16                7       -119.83917       -2464.8872       -1748.2146        1253.6091       -542.08478        6234.5786
                1              -16                7       -268.31262       -615.19727       -2377.1709        2163.4358        687.49426        6207.2656
                2              -16                7       -342.81268        1604.8594       -3090.3936        3590.2317        1624.9374        6416.0513
                3              -16                7       -461.44861        3734.1626       -3864.0718        5122.7568        2593.9072        6402.5884
                4              -16                7       -624.22144        5772.7109       -4698.2051        6761.0088         3594.405         6166.876
                5              -16                7       -831.13055        7720.5029       -5592.7925        8504.9873        4626.4292        5708.9141
                6              -16                7       -1082.1761        9577.5439       -6547.8364        10354.694         5689.981        5028.7026
                7              -16                7       -899.03088        11501.811       -7127.0991        11250.828        6237.2959        4677.5776
                8              -16                7       -540.71802        13182.332       -7315.3994        12119.637        6369.2715        4411.9312
                9              -16                7       -301.66925        14470.754       -7324.2515        13693.129        6378.6973        3904.8584
               10              -16                7       -229.75333        15439.704       -6851.8145        14611.645        6686.0791        3495.1809
               11              -16                7        10.451515        16511.127        -6189.625        15648.561        6963.7412        3037.7998
