           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -5593.5063        15054.342       -4691.0391        22969.256        2310.8403        1877.4205
              -17              -18                7       -5443.4238        14808.693       -4355.6934        22791.109        2445.2307        135.76257
              -16              -18                7       -5265.7813        14475.193       -4019.5886        22294.906         2598.144       -1472.2731
              -15              -18                7       -5060.5767         14053.84       -3682.7236        21480.635        2769.5803       -2946.6858
              -14              -18                7       -4827.8096         13544.63       -3345.0984        20348.299          2959.54       -4287.4761
              -13              -18                7       -4593.5869        12909.945       -3110.5059        19357.227        3113.7295       -4924.6318
              -12              -18                7       -4326.5112        12337.832          -2969.5        18589.496        3171.1599       -4785.8721
              -11              -18                7       -4020.7004        11857.209       -2820.1987        17735.438        3176.2422       -4432.7529
              -10              -18                7       -3693.8264        11269.568       -2668.2917        16859.361        3165.5667       -3980.0864
               -9              -18                7       -3345.8877        10574.907       -2513.7786        15961.255        3139.1326       -3427.8716
               -8              -18                7       -2817.6206        9142.8896        -2224.678        14425.434        3131.9946       -4969.0088
               -7              -18                7        -2104.509        8211.3955       -2126.8943        12146.115        3074.8354       -4925.2612
               -6              -18                7       -1463.6136          7239.46       -2029.7672        10081.078         2982.354       -5005.6616
               -5              -18                7       -894.93451         6227.082       -1933.2965        8230.3174          2854.55       -5210.2085
               -4              -18                7       -398.47086        5174.2612       -1837.4821        6593.8354        2691.4238       -5538.9004
               -3              -18                7        25.776443        4080.9988       -1742.3237        5171.6323        2492.9756       -5991.7397
               -2              -18                7        377.80786        2947.2932        -1647.822        3963.7068        2259.2051       -6568.7261
               -1              -18                7        679.99695        2168.7959       -1469.6871         2478.749        1932.9976       -6317.9839
                0              -18                7        865.97278        1097.9845       -1349.8346        566.13068         1615.616       -5933.1802
                1              -18                7        906.40747       -556.01123       -1281.9176       -742.67328        1311.0371        -6203.561
                2              -18                7        953.88464       -2192.2695       -1140.4247       -2165.4204        998.91956       -6447.6733
                3              -18                7        1012.2363       -3714.0347       -959.05475       -3797.1245        684.25299       -6542.1821
                4              -18                7        1081.4626       -5121.3032       -737.80798       -5637.7847        367.03714       -6487.0864
                5              -18                7        1161.5636       -6414.0806       -476.68381       -7687.4058        47.271858       -6282.3853
                6              -18                7        1252.5393       -7592.3628       -175.68298       -9945.9814       -275.04248       -5928.0811
                7              -18                7        1354.3896       -8656.1504         165.1953       -12413.518       -599.90631       -5424.1724
                8              -18                7        1424.1443       -9548.0996        422.68893       -14825.769       -892.22729       -4926.1055
                9              -18                7        1434.4858       -10113.678        340.19327       -15915.327       -1080.6121        -4648.353
               10              -18                7        1473.9058       -10734.653        288.24466       -16568.791       -1265.2471       -4303.4634
               11              -18                7        1507.1948       -11371.122        229.24081       -17228.066       -1431.1873       -3962.0286
               12              -18                7        1532.9513       -12036.654        162.44717       -17900.074       -1577.9923       -3618.2219
               13              -18                7        1508.9141       -13081.225        55.887627       -18771.344       -1691.9424       -3063.4551
               14              -18                7        1556.2314       -13765.569       -106.31537       -19839.953       -1915.7939       -2342.0977
               15              -18                7        1584.7271       -14396.744        -290.4838       -20820.914       -2102.3418       -1728.9309
               16              -18                7        1594.3516       -14974.909       -496.59784        -21714.07       -2251.5024       -1224.0756
               17              -18                7        1585.1045       -15500.064       -724.65735       -22519.414       -2363.2764        -827.5318
               18              -18                7        1556.9867       -15972.211       -974.66248       -23236.953       -2437.6628       -539.29932
              -18              -17                7       -5144.9995        14841.986       -4553.4282        22452.074        2396.6814        184.26563
              -17              -17                7       -5005.7783        14593.567       -4226.3525        22253.275        2529.4026       -1430.3076
              -16              -17                7       -4838.9951        14257.293       -3898.5161         21736.41         2680.647       -2911.2581
              -15              -17                7       -4644.6504        13833.162       -3569.9204        20901.479        2850.4138       -4258.5854
              -14              -17                7       -4459.4126        13319.338       -3337.8789        20056.418        2992.3145       -4853.9473
              -13              -17                7       -4265.9707        12630.069       -3205.0203        19360.061        3093.1372       -4766.8052
              -12              -17                7       -4025.6597        11739.855       -3084.1221        18584.109        3190.6709       -4578.6826
              -11              -17                7       -3726.9082        11238.405       -2953.3789        17818.084        3210.9373       -4218.4795
              -10              -17                7       -3401.3606        10775.315       -2815.8098         17047.59        3197.2798        -3739.873
               -9              -17                7       -3054.7495        10205.207        -2675.635        16255.075         3167.864        -3161.718
               -8              -17                7       -2539.6797        8276.9443       -2278.3914         13754.76         3200.208         -6103.54
               -7              -17                7       -1908.3962        6767.9863       -2008.1196        10824.205        3178.9353       -8534.5996
               -6              -17                7       -1271.1055        5835.9751       -1894.9353        8573.6074        3043.5925       -8489.2744
               -5              -17                7       -706.03052        4863.5205       -1782.4075        6537.2881        2872.9272       -8568.0967
               -4              -17                7       -213.17168         3850.624        -1670.536        4715.2466        2666.9399       -8771.0645
               -3              -17                7        207.47116        2797.2847       -1559.3208        3107.4844        2425.6301       -9098.1777
               -2              -17                7        644.46021        2836.0896       -1394.9069        1459.3966        1995.9722       -6549.5098
               -1              -17                7        968.88293          3687.79       -1126.8003        -195.3894        1572.6923       -4936.3599
                0              -17                7        1164.7048        3650.0427       -905.41895       -1564.8533        1123.8771       -4313.3599
                1              -17                7        1159.3945        1894.5664       -835.19531       -2430.9648        805.00848       -4635.7944
                2              -17                7        1168.0237        197.61719       -703.50043       -3550.1355        481.99323       -4876.4712
                3              -17                7        1187.5275       -1384.8374       -531.92841       -4878.2646        156.42873       -4967.5439
                4              -17                7        1217.9059       -2852.7988       -320.47961       -6415.3501       -171.68471       -4909.0122
                5              -17                7        1259.1591       -4206.2651       -69.153603       -8161.3931       -502.34784        -4700.875
                6              -17                7        1311.2867       -5445.2378        222.04927       -10116.395       -835.55994       -4343.1348
                7              -17                7        1374.2892       -6569.7178        553.12964       -12280.355       -1171.3217       -3835.7891
                8              -17                7        1261.0063       -7926.1367        410.53772       -13415.558       -1320.2112       -4064.8491
                9              -17                7        1222.9971       -8797.4521        264.53543       -14885.613       -1451.8485       -3936.4788
               10              -17                7        1251.8684       -9516.0859        225.10934       -15550.352       -1614.0918         -3629.47
               11              -17                7        1274.6097       -10250.212        178.62814         -16220.9       -1757.6404       -3325.9163
               12              -17                7        1254.5193       -11345.239        101.24467       -17149.779       -1856.5164       -2818.2227
               13              -17                7        1222.5773       -12405.699       -4.5295715       -18091.703       -1930.5132       -2218.9395
               14              -17                7        1188.2305       -13331.254       -134.49561       -18978.145       -1986.0831       -1574.6008
               15              -17                7         1211.813       -13988.807       -320.35968       -19963.867       -2141.3254       -936.21155
               16              -17                7         1224.241       -14573.996       -531.89722       -20881.068       -2273.6072       -404.10059
               17              -17                7        1217.7979       -15106.176       -765.38025       -21710.461       -2368.5017         19.69873
               18              -17                7        1192.4835       -15585.346       -1020.8088       -22452.045       -2426.0093        335.18671
              -18              -16                7       -4674.0645        14535.227       -4400.1343        21849.145        2488.4443       -1642.3113
              -17              -16                7       -4545.7031        14284.033       -4081.3274        21629.688        2619.4966          -3129.8
              -16              -16                7       -4389.7798        13944.985       -3761.7607        21092.164        2769.0713       -4483.6646
              -15              -16                7       -4253.4678        13551.817       -3532.3057        20393.961        2898.6387       -5037.5127
              -14              -16                7       -4118.9678        13016.479       -3396.5444        19705.479        2994.2246       -4860.6064
              -13              -16                7       -3937.5986        12280.192       -3272.7432        18937.402        3086.5215       -4582.7188
              -12              -16                7       -3709.3594        11342.959       -3160.9023         18089.73        3175.5291       -4203.8491
              -11              -16                7       -3433.7712        10234.145       -3060.1646        17172.096        3258.3909       -3726.3281
              -10              -16                7       -3109.5503        9895.6064       -2936.9331        16507.191         3241.751       -3221.7813
               -9              -16                7       -2748.1719        9307.3682       -2786.4878         15585.33         3216.583       -2841.6079
               -8              -16                7        -2181.968        7268.3145       -2400.8042        11805.293        3268.8374       -5720.2188
               -7              -16                7       -1541.9852        5176.4189       -2020.2904        6952.7241        3348.4656       -10698.111
               -6              -16                7       -898.05145        3873.1746       -1809.5037        3509.6851        3257.2627       -12695.947
               -5              -16                7       -336.58124        2940.6445       -1680.9187         1287.807        3043.7363       -12649.045
               -4              -16                7        205.55347        2372.7852       -1550.9156       -419.46777          2678.76       -10537.018
               -3              -16                7        703.88849        2804.2358       -1359.4957       -1773.4822        2178.3225        -6742.937
               -2              -16                7        1091.2722        4008.7563       -1087.9214       -3163.4651        1676.6605       -3826.1221
               -1              -16                7        1335.8306        5732.0371       -791.88159       -3865.8999        1246.1676       -3310.4233
                0              -16                7        1515.7992        6595.4639       -390.12994       -4329.1694        681.29785       -2840.6797
                1              -16                7        1441.7452        5453.6279       -306.76035       -4166.3247        212.37219       -2800.8555
                2              -16                7        1411.5265        3695.9888       -184.86322       -4981.9204       -121.54099       -3038.0955
                3              -16                7        1392.1825        2052.8438       -23.089203       -6006.4736        -458.0033       -3125.7317
                4              -16                7         1383.713        524.19214        178.56194       -7239.9854       -797.01471       -3063.7637
                5              -16                7        1386.1182       -889.96558        420.08984       -8682.4531       -1138.5756       -2852.1904
                6              -16                7        1399.3981       -2189.6284          701.495        -10333.88       -1482.6853       -2491.0132
                7              -16                7        1266.9799       -4137.1958        679.72424       -11054.579       -1676.3209       -2840.8101
                8              -16                7        1108.7915       -6070.5908        462.38544       -11808.051       -1764.5558       -3318.3867
                9              -16                7        1029.1793       -7464.0166        242.91774       -13374.353        -1833.011       -3367.4548
               10              -16                7        1039.6787       -8319.0137          188.405       -14240.615       -1960.1379       -3108.8997
               11              -16                7        1025.2377       -9427.4424        139.36075       -15168.309       -2052.5007       -2672.0938
               12              -16                7        987.79602         -10638.7        58.563461       -16236.375       -2104.9717       -2073.3479
               13              -16                7        947.94934        -11715.05       -46.425552       -17248.955       -2139.0156       -1429.5471
               14              -16                7        905.69781       -12656.492       -175.60635       -18206.051       -2154.6328        -740.6922
               15              -16                7        861.04114       -13463.027       -328.97885       -19107.662        -2151.823       -6.7814302
               16              -16                7        862.22986       -14078.088       -537.72144       -20026.885       -2237.8154         584.9259
               17              -16                7        858.59058       -14617.293       -776.62793       -20880.326       -2315.8311         1035.981
               18              -16                7        836.07983       -15103.489       -1037.4801       -21645.957       -2356.4592        1378.7242
              -18              -15                7       -4180.7007        14134.063       -4231.1572        21160.465        2586.1292       -3602.3091
              -17              -15                7       -4063.1997        13880.097       -3920.6199        20920.348        2715.5125       -4962.7119
              -16              -15                7       -3975.7517        13607.381       -3693.7856        20369.854        2832.7026       -5475.3291
              -15              -15                7       -3900.1934        13225.973       -3555.1213        19689.246        2923.0513       -5208.6587
              -14              -15                7       -3777.7659        12643.615       -3428.4175        18929.045        3010.1108       -4841.0059
              -13              -15                7       -3608.4688        11860.312       -3313.6741         18089.25        3093.8813       -4372.3721
              -12              -15                7       -3392.3018        10876.061       -3210.8906        17169.857        3174.3633       -3802.7559
              -11              -15                7       -3129.2656        9690.8633       -3120.0676        16170.875        3251.5564       -3132.1592
              -10              -15                7       -2818.3958        8630.4414       -3031.6621        15238.161         3298.981        -2425.812
               -9              -15                7       -2422.3853        7897.5166       -2858.9941        13741.213        3286.4236       -2291.3472
               -8              -15                7       -1812.4907        5825.2139       -2500.5498        8753.7705         3355.115       -4949.8535
               -7              -15                7       -1128.8171        3700.0686       -2147.2751        2693.7954        3451.1802       -9707.6416
               -6              -15                7       -371.36484        1522.0857       -1799.1693       -4438.7095        3574.6191       -16564.719
               -5              -15                7        322.02597        1350.2596       -1639.3918        -6044.168        3053.9199        -11741.67
               -4              -15                7        871.38184        2100.2966       -1422.6215       -7090.4424        2499.0886       -7027.1533
               -3              -15                7        1309.7871        3623.4043       -1125.6962       -8172.6938        1943.0328       -3189.9006
               -2              -15                7        1637.2408        5919.5815       -748.61633       -9290.9121        1385.7521       -229.91188
               -1              -15                7        1776.0449        8362.4102       -419.79935       -8641.9961        899.64905       -855.09668
                0              -15                7        1963.1245        9969.2285        157.18878       -8524.1807        208.05359       -378.22742
                1              -15                7        1745.8816        9923.1914        260.12976       -5971.1519       -431.37015       -552.61304
                2              -15                7        1684.3931        8302.8457        415.48672       -6460.7734       -811.68237        -932.5462
                3              -15                7        1626.2009        6599.0093        567.46283        -7181.751       -1159.0422       -1016.7462
                4              -15                7        1578.8838         5009.667        759.31592        -8111.687       -1508.9517       -951.34161
                5              -15                7        1542.4409        3534.8198        991.04626       -9250.5801       -1861.4105       -736.33215
                6              -15                7        1418.9928        1496.4451        1085.0925       -9841.5371       -2123.0757       -960.57507
                7              -15                7        1153.9585       -1512.4935         832.7265       -9515.9775       -2184.0571       -2037.9021
                8              -15                7        967.50024       -3981.4626        578.23212       -10003.249       -2225.2595       -2686.7202
                9              -15                7        859.61792       -5910.4629        321.60889       -11303.351       -2246.6826       -2907.0298
               10              -15                7        821.06909        -7327.834        170.23607       -12826.932        -2279.896       -2625.0686
               11              -15                7        778.12762       -8689.8887        114.41571       -14021.139       -2310.8413         -2026.86
               12              -15                7        732.78137       -9917.0371        34.403622       -15159.865       -2323.3591       -1383.5972
               13              -15                7        685.03003       -11009.275       -69.800247       -16243.102       -2317.4502        -695.2793
               14              -15                7        634.87372       -11966.605       -198.19576       -17270.854       -2293.1145         38.09322
               15              -15                7         582.3125       -12789.031       -350.78293       -18243.119       -2250.3518         816.5202
               16              -15                7         527.3465       -13476.546       -527.56207       -19159.898       -2189.1619        1640.0017
               17              -15                7        507.48267       -14033.416       -758.40039       -20029.008       -2205.2642         2221.314
               18              -15                7         487.7757       -14526.637       -1024.6761       -20818.689       -2229.0132        2591.3132
              -18              -14                7       -3664.9077        13638.493       -4046.4966        20386.031        2689.7361       -5695.7275
              -17              -14                7       -3626.2646        13486.033       -3822.3193        19984.098        2794.5059       -6167.3999
              -16              -14                7       -3609.6484        13258.552       -3680.7522        19311.365        2879.6172       -5810.9634
              -15              -14                7       -3546.1626        12830.125       -3551.1453        18559.041        2961.4399       -5353.5459
              -14              -14                7       -3435.8076        12200.752        -3433.499        17727.121        3039.9736       -4795.1465
              -13              -14                7       -3278.5823         11370.43       -3327.8125        16815.604        3115.2185       -4135.7651
              -12              -14                7       -3074.4875         10339.16       -3234.0872        15824.494        3187.1743       -3375.4033
              -11              -14                7       -2823.5234        9106.9443       -3152.3215        14753.792        3255.8413       -2514.0598
              -10              -14                7       -2525.6895        7673.7822       -3082.5168        13603.492        3321.2192       -1551.7336
               -9              -14                7       -2084.8342        6053.1963       -2908.8337        10795.044        3373.9133       -1354.0485
               -8              -14                7       -1431.2485        3947.6431       -2577.6277        4600.1953         3459.041       -3792.4512
               -7              -14                7       -703.88379        1789.2495       -2251.5918       -2667.1865        3571.5432       -8330.1357
               -6              -14                7        219.16472        369.14758       -1956.0005        -9366.208        3396.3887       -9391.5684
               -5              -14                7        1146.9414        724.27179       -1584.2836       -14491.496          2958.27       -7402.1563
               -4              -14                7        1636.3672        2565.9658       -1262.0078       -15266.003        2347.8201        -2644.468
               -3              -14                7        2014.8423          5180.73       -859.57727       -16076.485        1736.1459        1235.9586
               -2              -14                7        2214.7271        8065.2744       -480.41296       -15683.112         1130.496         3508.782
               -1              -14                7        2301.0737        11614.363       -21.317963       -14593.895        537.49829         2370.751
                0              -14                7        2506.2388        13860.951        730.77161       -14094.491       -301.78809        3056.5674
                1              -14                7        2131.9087        14716.423        836.52234       -9026.5293       -1001.4072        2617.4097
                2              -14                7        1986.6233        14018.189        1097.5499       -7986.6958       -1588.4318        1440.1782
                3              -14                7        1889.5834        12253.664        1239.7284       -8404.0996       -1946.6899        1359.4153
                4              -14                7        1803.4182        10603.629        1421.7833        -9030.458       -2307.4963        1428.2554
                5              -14                7        1717.0464        8974.7861        1626.6431       -9776.4365       -2660.4751        1575.8551
                6              -14                7        1345.1654        4890.3042        1339.2499       -8371.8418       -2694.2041       -101.22153
                7              -14                7        1051.8608         1345.793        1049.7284       -7780.0811       -2708.1533       -1349.7893
                8              -14                7        837.13232       -1658.7507          758.078       -8001.1509       -2702.3232       -2169.8489
                9              -14                7        625.20142        -4356.519        594.43878       -9146.3008       -2729.5374       -2105.6299
               10              -14                7        567.26544        -6295.584        290.90857       -11033.958       -2653.8247       -1977.0924
               11              -14                7         542.7262       -7937.2114        107.99185       -12710.867       -2539.1138         -1436.75
               12              -14                7        489.47528        -9180.248        28.765018       -13920.245       -2511.6785       -748.97034
               13              -14                7        433.81924       -10288.376        -74.65345       -15074.139       -2465.8167       -16.135357
               14              -14                7        375.75836       -11261.597       -202.26385       -16172.548       -2401.5278        761.75421
               15              -14                7        315.29227        -12099.91       -354.06573       -17215.471       -2318.8123        1584.6989
               16              -14                7        252.42162       -12803.315       -530.05963       -18202.906       -2217.6694        2452.6975
               17              -14                7         187.1459       -13371.812       -730.24518       -19134.857       -2098.1001         3365.751
               18              -14                7        147.57106       -13854.793       -982.39691        -19970.24       -2043.6711        3972.9536
              -18              -13                7       -3205.0068        13187.766       -3917.9063        19236.693        2784.0479       -7113.7188
              -17              -13                7       -3247.3325        13114.218       -3773.4363        18571.838        2863.9226       -6667.5195
              -16              -13                7       -3242.7881        12839.719       -3640.9265        17827.387        2940.5081       -6120.3369
              -15              -13                7       -3191.3748        12364.275       -3520.3772        17003.342        3013.8049       -5472.1729
              -14              -13                7       -3093.0913        11687.883       -3411.7883        16099.702        3083.8127       -4723.0269
              -13              -13                7       -2947.9387        10810.544       -3315.1597        15116.467        3150.5317       -3872.8997
              -12              -13                7       -2755.9165        9732.2568       -3230.4915        14053.637        3213.9617       -2921.7905
              -11              -13                7       -2517.0247        8453.0244       -3157.7839        12911.215        3274.1028       -1869.7003
