           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -183.90491        738.00311       -26273.531       -7628.0142        82.561768        1742.8512
              -17              -18                7        323.58743        1141.9271       -25192.988       -5208.5513       -271.81891        1936.7534
              -16              -18                7        710.38477        1597.9028       -23959.428       -2394.7266       -598.74414        1901.3271
              -15              -18                7        976.48676        2105.9299       -22572.852        813.45996       -898.21411        1636.5725
              -14              -18                7        1121.8933        2666.0095        -21033.26        4416.0107       -1170.2289        1142.4894
              -13              -18                7        1495.4854        3530.5391       -19546.764        7422.8047       -1497.6982       -469.10718
              -12              -18                7        1725.5808         4231.353       -18211.777        9762.2139       -1676.1064        -2437.167
              -11              -18                7        1580.9558        4504.5356       -16837.797        12191.918       -1630.0745        -3770.115
              -10              -18                7        1351.5675        4757.3789        -15376.26        14642.903       -1530.7948       -5030.3784
               -9              -18                7         1037.416        4989.8823       -13827.166        17115.166       -1378.2671        -6217.957
               -8              -18                7        1083.2653        4588.8574        -11274.72         23623.25       -1384.1301       -4109.4189
               -7              -18                7        513.87964         1948.311       -8797.7695        31332.332       -1332.7502       -4150.7363
               -6              -18                7        137.55875        68.430542       -6298.9189        37762.188       -1308.1694       -4204.7412
               -5              -18                7       -45.697052       -1050.7878       -3778.1719        42912.793       -1310.3882       -4271.4321
               -4              -18                7       -35.887573       -1409.3427       -1235.5265        46784.156       -1339.4064        -4350.811
               -3              -18                7        166.98639        -1007.236        1329.0188        49376.297        -1395.223        -4442.876
               -2              -18                7        562.92572        155.53577        3915.4624        50689.188        -1477.839       -4547.6289
               -1              -18                7        918.91589        1402.7284        6554.5635        52091.563       -1582.5421       -6018.8853
                0              -18                7         50.71981       -356.24301        8332.4414        51570.684        -1518.231       -6051.2891
                1              -18                7       -205.62527        472.80078        9391.1592        48157.684       -1380.2461       -4644.7344
                2              -18                7       -361.22879        1011.0557        10547.136         44315.98       -1324.5048       -3513.0601
                3              -18                7       -510.20697        1028.1638        11566.728        39887.242       -1267.1208        -2438.957
                4              -18                7       -652.55957        524.12646        12449.937        34871.469       -1208.0942       -1422.4253
                5              -18                7       -788.28674       -501.05872        13196.758        29268.654       -1147.4244       -463.46436
