           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -11010.131        4875.2983        327.12939        2869.2847        633.02435        3249.7668
              -17              -18                7       -10950.242        5599.8735        1488.5566        12049.235        988.51984        1640.5144
              -16              -18                7       -10866.859        6234.5464        2721.6001        21613.303        1364.8616        76.168579
              -15              -18                7       -10759.981        6779.3154        4026.2593        31561.484        1762.0496       -1443.2693
              -14              -18                7       -10629.606        7234.1816        5402.5352        41893.781        2180.0842       -2917.8015
              -13              -18                7       -10448.648        7305.1709        6666.7646        51415.793        2589.0183       -5045.6431
              -12              -18                7       -10195.582        7112.1465        7754.6992        59536.352        3058.2974       -6866.6021
              -11              -18                7       -9906.0371         6860.583        8838.0762         67315.25        3622.0757       -7566.8877
              -10              -18                7       -9598.3184        6520.5117        9948.5537        75116.727         4221.998        -7952.021
               -9              -18                7       -9272.4229        6091.9331        11086.127        82940.781        4858.0645       -8021.9995
               -8              -18                7       -8580.4814        6086.6284        12001.211        93478.484        5434.0454       -7451.0459
               -7              -18                7       -7864.7852        3229.6646        13074.104        102811.98        6176.9258       -7144.0645
               -6              -18                7       -7026.6328        1207.5446        14124.269        111310.26        6814.3652       -6973.5386
               -5              -18                7       -6066.0249        20.267822        15151.704        118973.29        7346.3662       -6939.4653
               -4              -18                7         -4982.96       -332.16467        16156.412        125801.08        7772.9253       -7041.8457
               -3              -18                7       -3777.4397        150.24329        17138.391        131793.63        8094.0459       -7280.6787
               -2              -18                7       -2449.4629        1467.4962        18097.643        136950.95        8309.7256       -7655.9678
               -1              -18                7       -1104.6171        2625.3484        19022.826        141867.45        8409.2256       -8380.9863
                0              -18                7        151.67024       -1257.5701        19031.264        141788.23        8459.1396       -8204.1396
                1              -18                7        1442.8403       -1549.8141        18494.209           137776        8351.0986       -7408.4023
                2              -18                7        2687.2952       -1850.2166        17860.846        134053.69        8133.8315       -6955.0933
                3              -18                7         3866.501       -2398.8193        17141.539        129614.25        7838.7466       -6420.3174
                4              -18                7        4980.4575       -3195.6223        16336.288        124457.65        7465.8442       -5804.0688
                5              -18                7        6029.1665        -4240.626        15445.093         118583.9        7015.1255       -5106.3457
                6              -18                7         7012.625       -5533.8281        14467.951        111992.99        6486.5879       -4327.1494
                7              -18                7        7930.8374       -7075.2324        13404.867        104684.95        5880.2339       -3466.4822
                8              -18                7        8766.4219       -8250.3984        12342.189        95315.203        5306.6401       -2018.1423
                9              -18                7        9284.6357       -7855.0889        11303.965         84735.57        4794.2163        -2276.332
               10              -18                7        9639.9473       -7919.8765        10166.172        76582.016        4142.4102       -3984.8892
               11              -18                7        9968.8174       -8019.6221         9064.375        68645.688        3510.0852       -5340.4521
               12              -18                7        10269.129       -8153.0508        7994.3691        60891.395        2902.0146       -6256.4194
               13              -18                7        10474.079        -8271.583        6813.6084         52094.34        2463.0403       -4202.3286
               14              -18                7        10655.309       -7610.8516        5379.5586        41374.703        1976.1051       -3428.6577
               15              -18                7        10800.832       -6916.8062        4007.4053        31009.229        1527.3184       -2319.5979
               16              -18                7        10910.641        -6189.915        2697.3259        20999.182        1116.7231       -874.28284
               17              -18                7        10984.735       -5430.1768        1449.3213        11344.567        744.31952        907.28644
               18              -18                7        11023.118       -4637.5933         263.3905        2045.3857        410.10757        3025.1108
              -18              -17                7        -10367.11        11332.621        182.20555        2430.0642        569.91357          1945.38
              -17              -17                7       -10297.078        12169.226        1315.3328        11687.775        922.86792        304.56848
              -16              -17                7        -10203.55        12915.926        2520.0767        21329.598        1296.6685       -1291.3357
              -15              -17                7       -10086.526        13572.725        3796.4363        31355.537        1691.3152       -2842.3335
              -14              -17                7       -9921.3066        13840.957        4974.5977        40538.766        2077.7881       -5051.3027
              -13              -17                7       -9705.7539        13835.789        6024.2441        48757.098        2443.7891       -8123.9722
              -12              -17                7       -9461.5449        13863.954        7089.4287        57081.953        2811.6804       -11489.538
              -11              -17                7       -9165.6387        13753.301        8134.1221        64800.016        3302.7009        -13135.48
              -10              -17                7       -8844.4023        13521.532        9195.2314        72361.711        3858.1968        -14000.08
               -9              -17                7       -8504.9922        13201.256        10283.438        79946.008        4449.8369       -14549.527
               -8              -17                7       -7675.9556        15476.276        10996.256        92922.039        4773.5825       -15441.943
               -7              -17                7       -6868.9277        15461.093        11813.085        105256.11        5138.3882       -17272.799
               -6              -17                7       -6090.8428        12802.585        12816.942        114300.15        5689.7192       -18590.383
               -5              -17                7       -5190.3008        10978.915        13798.072        122508.96        6135.6104        -20044.42
               -4              -17                7       -4167.3027        9990.0957        14756.474        129882.52        6476.0625       -21634.914
               -3              -17                7       -3021.8491        9836.1123        15692.148        136420.86        6711.0732       -23361.861
               -2              -17                7       -1993.5872        7866.3081          16614.4        141009.23        6985.1084       -25889.547
