           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -5060.7686        17132.764       -854.87683        281.30731       -60211.414        44633.781
              -17              -18                7        -6401.999        17633.975       -692.04297        201.59486       -61977.477        43719.023
              -16              -18                7       -7731.6099        18078.264       -581.22015        267.92502       -63723.938        42593.324
              -15              -18                7       -9049.5977        18465.633       -522.40845         480.2977       -65450.793        41256.676
              -14              -18                7       -10355.964        18796.084       -515.60767        838.71289       -67158.031        39709.082
              -13              -18                7       -11889.777         18641.07       -765.92914        1248.6154       -68640.969        37514.781
              -12              -18                7       -13466.305        17826.779       -1031.7882        1527.8663       -69720.711        34915.359
              -11              -18                7       -14897.932        16861.613       -1113.2662        1698.5142       -70575.305        32389.121
              -10              -18                7       -16303.671        15854.385       -1187.4806        1795.5568       -71361.422        29819.781
               -9              -18                7        -17683.52        14805.094       -1254.4309        1818.9937       -72079.039        27207.344
               -8              -18                7       -18742.838         13204.03       -1421.2023        1328.9991       -72705.063        25152.975
               -7              -18                7       -19692.625        10934.044       -1406.7108         921.9787        -73188.93        21121.836
               -6              -18                7       -20507.703        8823.5195       -1363.3317        621.78333       -73529.859        17161.965
               -5              -18                7       -21188.072        6872.4609       -1291.0645        428.41531       -73727.828        13273.362
               -4              -18                7        -21733.73        5080.8623       -1189.9098         341.8718       -73782.836        9456.0225
               -3              -18                7        -22144.68        3448.7266       -1059.8663        362.15332       -73694.898        5709.9521
               -2              -18                7       -22420.922        1976.0532       -900.93573        489.26172       -73464.008        2035.1464
               -1              -18                7       -22476.541        613.90411       -961.10297        436.82861       -73017.406        -1540.451
                0              -18                7       -22201.881        183.45355       -1215.6116       -197.83072       -71774.914       -5940.9219
                1              -18                7        -21733.66        1208.2603       -1240.8538       -149.60522       -70347.617       -9877.8105
                2              -18                7       -21226.625        2195.4465       -1223.4624       -161.97607       -68945.484       -13711.567
                3              -18                7       -20661.408        3134.9958        -1206.421       -254.88342       -67488.094       -17574.373
                4              -18                7       -20038.016        4026.9072       -1189.7274       -428.32727       -65975.438       -21466.225
                5              -18                7       -19356.441        4871.1826       -1173.3816       -682.30713       -64407.531       -25387.131
                6              -18                7       -18616.689        5667.8203       -1157.3831       -1016.8222       -62784.344       -29337.086
                7              -18                7        -17818.76        6416.8218       -1141.7332       -1431.8746       -61105.914        -33316.09
                8              -18                7       -17004.668        7113.1909       -968.70679       -1374.0974       -59383.125       -37005.664
                9              -18                7        -16823.09        6812.2441       -756.01306       -772.46606       -58005.391       -39499.234
               10              -18                7       -16905.227        6175.7617       -758.52893        -1017.455       -56800.594       -41886.156
               11              -18                7       -16986.668        5544.1494       -738.99152       -1175.3673       -55613.758        -44317.77
               12              -18                7       -17064.113        4915.8296       -694.75806        -1246.199       -54438.086       -46812.016
               13              -18                7       -17092.436        4103.1787       -561.51807       -1203.7942       -53084.395       -49899.719
               14              -18                7       -16869.691         2697.615       -677.99316       -1051.3174       -51511.023       -51919.684
               15              -18                7       -16700.002        1262.4976       -776.76221       -892.55652       -50001.145       -53789.926
               16              -18                7       -16583.564       -201.90356       -857.67352       -727.53467        -48554.93       -55511.047
