           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -392.75018       -300.28903        29209.152        2280.2446       -629.13806       -1509.0697
              -17              -18                7       -1169.5713       -469.26971        27207.082        513.88599        70.300842       -1848.8353
              -16              -18                7       -1787.7612       -716.53168        24951.023       -1508.4705        729.21594       -1973.6133
              -15              -18                7       -2247.3198       -1042.0742        22440.977       -3786.8279        1347.6071       -1883.4038
              -14              -18                7       -2548.2476       -1445.8981        19676.932       -6321.1851        1925.4747       -1578.2067
              -13              -18                7       -3025.3438       -2159.2917        17118.795       -8318.5059        2707.4341       -326.97278
              -12              -18                7       -3249.6045       -2823.0042        14992.746       -9797.8447        3263.6006         1289.614
              -11              -18                7       -3021.2429       -3179.9756        12888.627       -11358.782        3324.4629        2467.9934
              -10              -18                7       -2683.0322       -3537.8872        10692.315       -12908.014        3255.2678        3623.6638
               -9              -18                7       -2234.9724       -3896.7388        8403.8145       -14445.534        3056.0154         4756.626
               -8              -18                7        -2201.093       -3564.7388        4466.8462       -19228.623        2943.8054        2805.7146
               -7              -18                7       -1012.1696       -1500.2827        939.70013       -25171.779        2772.5278        2878.0154
               -6              -18                7       -205.75226       -15.219238       -2428.1279        -29961.49        2676.3782        2944.0002
               -5              -18                7        218.15918        890.45068       -5636.6323       -33597.746        2655.3555        3003.6707
               -4              -18                7        259.56366        1216.7271       -8685.8135       -36080.543        2709.4609        3057.0244
               -3              -18                7       -81.536438        963.61304       -11575.676       -37409.895        2838.6917        3104.0635
               -2              -18                7       -805.14294        131.10474       -14306.217       -37585.789        3043.0518        3144.7874
               -1              -18                7       -1462.3105       -806.15881       -17032.195       -37811.555        3330.5952        4417.6328
                0              -18                7        202.08069        251.33362       -17817.031       -36862.695        3251.7864        4475.3213
                1              -18                7        353.83209       -622.63428       -17128.973       -33709.203        2995.4395        3279.5474
                2              -18                7        480.27896       -1191.7971       -16697.535       -30090.529         2890.062        2277.6123
                3              -18                7        690.44324       -1290.4434       -16028.295       -26006.725        2744.7617        1334.5908
                4              -18                7        984.32404       -918.57397        -15121.26       -21457.789        2559.5398         450.4873
                5              -18                7        1361.9221       -76.185425       -13976.423       -16443.713        2334.3928       -374.70313
                6              -18                7        1823.2363         1236.717       -12593.786       -10964.508        2069.3225       -1140.9785
                7              -18                7        2368.2681        3020.1387       -10973.352       -5020.1636        1764.3298       -1848.3401
                8              -18                7        2776.9536        4730.6865       -8525.6494        1935.6631        1118.0244       -2273.0786
                9              -18                7        2744.3945        4542.5171       -5487.1836        7020.6465        1166.7903       -1335.3654
               10              -18                7        2948.8052        4332.6377        -3512.074        9801.2246        1991.1938       -412.22247
               11              -18                7        3146.3208        4148.5742       -1672.4822        12390.104        2670.1338        367.37408
               12              -18                7        3330.0864        3951.8665        44.333252        14765.017        3166.0938         940.3584
               13              -18                7         3263.844        2487.8887        2091.7969        16352.187        2383.4807       -554.39075
               14              -18                7         2902.854        2165.6877         4769.417        19013.805        2117.7388       -498.67902
               15              -18                7        2496.7383        1712.3894        7227.3169        21426.881        1692.9104       -394.69403
               16              -18                7        2045.6472        1127.2466        9465.0371        23590.707         1108.642       -243.32829
