           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -27.778629        1130.0902        15.061466       -2250.7849        1347.2135        79582.828
              -17              -18                7       -66.221848        4201.4609        11.383463       -2277.7168        1309.0637        78684.016
              -16              -18                7       -104.70025        7583.9795         7.249537       -2329.8613        1268.0782        77623.281
              -15              -18                7       -143.21384        11277.641        2.6596925       -2407.2175        1224.2566        76400.609
              -14              -18                7       -181.76265        15282.448       -2.3860738       -2509.7861        1177.5992        75015.984
              -13              -18                7       -229.19366        20253.088        -7.782577       -2370.3127        1128.6998        73483.578
              -12              -18                7       -292.01801        25722.125       -14.446733       -2313.3672        1077.5055         71473.25
              -11              -18                7       -357.58911        30887.055       -22.114456       -2426.3132        1022.9079        68977.688
              -10              -18                7       -420.08157        36123.078       -30.221317       -2440.8306        964.41296        66304.523
               -9              -18                7       -479.49524        41430.203       -38.767311       -2356.9202        902.02039         63453.77
               -8              -18                7       -530.60394        46722.004       -43.506252       -1680.0748        823.32715        58078.168
               -7              -18                7       -574.86835        54025.125       -46.649818       -1490.9208        723.02594        52970.707
               -6              -18                7       -616.13196        60651.988       -50.062641        -1331.925        621.98346        47222.559
               -5              -18                7        -654.3949        66602.578       -53.744713       -1203.0896        520.19971         40833.73
               -4              -18                7       -689.65704        71876.906       -57.696022       -1104.4141        417.67477        33804.219
               -3              -18                7       -721.91852        76474.977       -61.916611       -1035.8976        314.40845        26134.029
               -2              -18                7        -751.1792        80396.781       -66.406433       -997.54175        210.40092        17823.156
               -1              -18                7        -773.1795        83687.281       -75.032166        6.3586426        107.68079        8768.9277
                0              -18                7       -768.53925        83221.406       -84.703262        1368.6941        3.3041058       -108.50967
                1              -18                7       -745.80176        78832.242       -81.216454        1063.7307       -103.62408       -8436.1582
                2              -18                7       -722.06384        74516.078       -79.368172        1016.3156        -210.5058        -16587.83
                3              -18                7       -695.51642        70053.484       -77.751724        1086.7813       -316.53915       -24453.064
                4              -18                7       -666.15979        65444.465       -76.367126        1275.1284       -421.72421       -32031.865
                5              -18                7       -633.99353        60689.004       -75.214363        1581.3567       -526.06097       -39324.242
                6              -18                7       -599.01794        55787.129       -74.293442        2005.4646       -629.54938       -46330.172
                7              -18                7       -561.23303        50738.824       -73.604355        2547.4551        -732.1897       -53049.684
                8              -18                7       -519.27008        45283.477        -70.02282        2637.9517       -830.63654       -59313.898
                9              -18                7        -466.0733        40003.859       -63.345291        1963.1974       -900.42133       -63481.125
               10              -18                7       -406.55646        35119.281       -61.842224        2097.6104       -958.14288       -66846.414
               11              -18                7       -344.43884        30210.979       -59.545631        2171.8936       -1013.1399       -69973.688
               12              -18                7       -279.99426        25259.855       -56.499256        2207.5835       -1065.5308       -72830.508
               13              -18                7       -223.59569          19905.5       -54.039898        2899.6375       -1119.2611       -74431.063
               14              -18                7       -184.23448        15851.429       -46.220818         2729.708       -1170.7773       -75967.766
               15              -18                7       -144.85287        12000.723       -38.424282        2572.5261       -1220.0906       -77309.047
               16              -18                7       -105.44081        8352.7891       -30.653286        2428.6091       -1267.2012        -78454.82
               17              -18                7       -65.998276        4907.6343       -22.907825         2297.957       -1312.1089       -79405.094
               18              -18                7        -26.52529        1665.2561        -15.18791        2180.5693       -1354.8136       -80159.875
              -18              -17                7         -26.3176        799.74664        42.678024       -6514.5049        1339.1733        82074.563
              -17              -17                7       -63.178501        3719.5867        39.639381       -6644.2974         1300.826        81246.766
              -16              -17                7       -100.07458        6950.5708        36.144817       -6799.3013        1259.6429        80257.023
              -15              -17                7       -137.00587          10492.7         32.19434       -6979.5181        1215.6238        79105.352
              -14              -17                7       -181.92763        14906.629        28.474056       -6989.8384        1168.8889        77870.641
              -13              -17                7       -235.62219        20329.318         24.59481       -6854.7471        1118.9213        76633.875
              -12              -17                7       -291.13919        26296.875        19.812426       -6758.5435        1065.4478        75349.297
              -11              -17                7       -355.90439        31871.355        12.310171       -6867.6885        1010.3317        73174.148
              -10              -17                7       -420.05521        37319.488        3.8424306       -6936.5044        951.84912        70613.188
