           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -6622.8477       -8932.3105       -6484.9688       -8821.0352        42960.039       -117511.46
              -17              -18                7       -5833.1064       -10987.831       -5714.2695       -10641.443         47144.59       -117293.38
              -16              -18                7       -5029.4756       -13134.212       -4869.7124        -12724.41        51410.203       -116745.38
              -15              -18                7       -4211.9561       -15371.452       -3951.2976       -15069.938        55756.898       -115867.44
              -14              -18                7       -3380.5461       -17699.555       -2959.0239       -17678.025         60184.66       -114659.58
              -13              -18                7       -2399.1577       -20067.488       -1488.3551       -20136.863        63908.176       -112259.83
              -12              -18                7       -1441.1727       -22179.688       -110.89111        -22131.57        66667.242       -108852.81
              -11              -18                7       -603.07422       -24096.074         735.4707       -23949.635        69246.289        -105382.6
              -10              -18                7        229.72913       -26022.133        1463.8624       -25688.377        71837.453       -101785.08
               -9              -18                7        1057.2379       -27957.855        2074.2847       -27347.789        74440.719       -98060.195
               -8              -18                7        1608.8054       -28959.896        2433.0828        -30481.59        78322.398       -96091.398
               -7              -18                7        1425.5287       -28936.723        1839.5054       -33513.488        82442.195       -91075.445
               -6              -18                7        1054.9125       -28950.887        891.01807       -35874.703        86552.648       -85933.156
               -5              -18                7        496.95737       -29002.387       -412.37817       -37565.215        90653.734       -80664.516
               -4              -18                7       -248.33679        -29091.23       -2070.6816       -38585.039        94745.445       -75269.531
               -3              -18                7       -1180.9705       -29217.408       -4083.8979       -38934.172        98827.805       -69748.203
               -2              -18                7       -2300.9429        -29380.93       -6452.0234       -38612.609         102900.8       -64100.535
               -1              -18                7       -3886.5645       -29369.641       -8704.2695       -38762.617        106772.69       -57579.566
                0              -18                7        -5330.332       -27477.982        -9974.998       -37730.543        109402.55        -50306.66
                1              -18                7       -5490.0537       -26630.529       -11069.043        -35779.09        111254.87       -44098.016
                2              -18                7       -5944.7725       -25666.213       -11753.998       -33938.555        113258.27       -37981.191
                3              -18                7        -6480.291       -24460.557       -12128.514       -32041.754        115223.41       -31936.439
                4              -18                7       -7096.6104       -23013.566       -12192.586        -30088.68        117150.27       -25963.752
                5              -18                7         -7793.73       -21325.238       -11946.225       -28079.332        119038.84       -20063.129
                6              -18                7       -8571.6484       -19395.574       -11389.426       -26013.711        120889.14       -14234.576
                7              -18                7       -9430.3691       -17224.572       -10522.186       -23891.816        122701.17        -8478.083
                8              -18                7       -9936.7734       -15147.752       -9581.5654         -21057.9        124098.83       -2817.8103
                9              -18                7       -8708.0537       -14271.026       -8203.3486       -18510.883        124445.76        2078.9617
               10              -18                7       -7203.0132       -13513.992       -6435.7773       -17319.143        124941.52        6408.1216
               11              -18                7       -5621.6929       -12751.053       -4733.9082       -16158.816        125371.64        10662.666
               12              -18                7       -3949.1807       -11985.843       -3115.5112       -15030.037        125694.26        14832.519
               13              -18                7       -1734.0474       -11255.167       -2097.0876       -13904.783         124632.7         18662.75
               14              -18                7       -235.43408        -10374.21         134.6676        -12436.79        123202.85        22894.164
               15              -18                7         1343.353       -9565.9219        2268.3733       -11018.009        121755.14        27016.139
               16              -18                7        3002.7842       -8830.3672        4303.2715       -9648.6514        120289.75         31028.41
               17              -18                7        4742.8574       -8167.5459        6239.3604       -8328.7168        118806.73        34930.977
               18              -18                7        6563.5752         -7577.46        8076.6401       -7058.2065        117306.04         38723.84
              -18              -17                7       -5498.4707       -11072.756       -5699.1538       -10977.043        46902.441       -116859.03
              -17              -17                7       -4615.4727       -13267.393       -4834.8203        -12938.84         50971.84       -116532.27
              -16              -17                7       -3718.5854       -15552.891       -3896.6289       -15163.197         55122.32       -115875.56
              -15              -17                7       -2807.8083       -17929.248       -2884.5793       -17650.113        59353.863       -114888.92
              -14              -17                7       -1678.2683       -20362.566       -1388.4141       -20130.211        62846.469       -112667.85
              -13              -17                7       -369.88794       -22818.625        598.31274       -22415.383        65557.469       -109250.16
              -12              -17                7        919.30542       -25317.273         2706.427       -24689.766        68215.344       -105466.29
              -11              -17                7         1791.536       -27242.561        3880.1702        -26496.58        70749.938       -101804.94
              -10              -17                7        2552.3643       -29018.883        4683.0894        -28111.02        73271.391       -98119.953
               -9              -17                7        3307.8975       -30804.877        5368.0396       -29646.135        75804.953       -94307.648
               -8              -17                7        3691.8953       -32623.883        7117.2734       -34970.383        80080.547       -94157.055
               -7              -17                7        3259.5796       -33630.375        8077.1694        -39892.91        84872.859       -92266.594
               -6              -17                7         2536.728       -33389.297        7667.7939       -42381.891        88959.852       -86551.758
               -5              -17                7        1626.5365       -33185.555        6903.5068       -44200.176        93037.492       -80710.578
               -4              -17                7        529.00659       -33019.156        5784.3149        -45347.77         97105.75       -74743.055
               -3              -17                7        -755.8631       -32890.094        4310.2095       -45824.672        101164.66       -68649.188
               -2              -17                7       -2516.8303       -32113.285        3662.5137        -46900.68        103526.11       -58920.629
               -1              -17                7        -4877.251       -30056.277        3170.9868        -47413.66        106175.16        -50884.82
                0              -17                7       -7445.9678       -25852.279        1274.9987       -44678.348        109700.77        -44315.16
                1              -17                7       -7680.6987       -24948.617       -320.96777       -41992.379        111754.53       -38113.422
                2              -17                7       -8076.2524       -23906.303       -1581.9912       -39561.891        113923.05       -32008.701
                3              -17                7       -8552.6074       -22622.652       -2532.5752       -37075.133        116053.27       -25976.047
                4              -17                7       -9109.7607       -21097.664       -3172.7236       -34532.098        118145.23       -20015.457
                5              -17                7       -9747.7158       -19331.338       -3502.4312       -31932.793        120198.91       -14126.932
                6              -17                7       -10466.469       -17323.678       -3521.7024       -29277.215         122214.3       -8310.4756
                7              -17                7       -11266.025        -15074.68       -3230.5339       -26565.361        124191.41       -2566.0796
                8              -17                7       -9964.9766       -14307.616       -4099.2236       -21161.982        124558.69        2134.9546
                9              -17                7       -8616.1738       -13539.112       -3643.0044       -17187.818        124615.87        7121.4736
               10              -17                7       -7022.6577       -12851.011       -1986.2247       -16044.528        125003.87        11342.457
               11              -17                7       -5352.8608       -12157.006       -395.14673        -14932.65        125326.24         15488.82
               12              -17                7       -3188.5583       -11536.393        618.08203       -13904.764        124490.04        19340.451
               13              -17                7       -876.67682       -10793.717        1514.6383       -12865.067        123393.05        23172.107
               14              -17                7        1475.8102       -9894.4277        2429.5244       -11794.376        122313.89        27050.246
               15              -17                7         3161.447       -9014.8271        4367.3125       -10354.318        120948.86         31156.68
               16              -17                7        4845.0703       -8216.3203         6326.748       -8921.0176        119533.41        35182.113
