           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        4.5908737       -1336.4698        2.1580391        -63026.73       -2.3429327       -1181.7366
              -17              -18                7        9.1498957       -2670.1016        23.877979       -66336.781       -9.1543179        526.68896
              -16              -18                7        12.769395       -3752.1357        45.337524       -69410.695       -15.557589        2083.8198
              -15              -18                7        15.449368       -4582.5718        66.536636       -72248.438       -21.552742         3489.655
              -14              -18                7        17.189814       -5161.4102        87.475365       -74850.031       -27.139782        4744.1963
              -13              -18                7        13.875624       -4732.5337        104.89674       -76600.055       -34.053036        6236.3379
              -12              -18                7        8.8059826       -3769.0334        119.21315       -77367.539       -37.613335        7069.9448
              -11              -18                7        6.9918647       -3283.0718        133.52194       -77767.844       -35.944099        6787.2827
              -10              -18                7         5.247407       -2769.3594        148.18768       -78033.938       -33.340435         6242.562
               -9              -18                7        3.5726092       -2227.8967         163.2104       -78165.781       -29.802343        5435.7822
               -8              -18                7        1.0163887       -1285.1761        175.11461       -76847.633       -23.114656        3727.6592
               -7              -18                7        -3.023912       -379.80725        177.09554       -72361.344       -18.428818        2298.8882
               -6              -18                7       -7.5051737        631.05566        171.86768       -66354.125       -14.985672        1287.0894
               -5              -18                7       -12.427385        1747.4106        159.43106       -58825.957       -12.785217        692.26117
               -4              -18                7       -17.790556          2969.26        139.78564       -49776.844       -11.827452        514.40424
               -3              -18                7       -23.594677        4296.6011        112.93147       -39206.781        -12.11237        753.51831
               -2              -18                7       -29.839756         5729.437        78.868492       -27115.785       -13.639993        1409.6047
               -1              -18                7       -34.651306        6250.8018        37.912849       -13342.224       -9.4731102        545.80005
                0              -18                7       -30.001122         5072.374       -11.203308        2375.3901       -1.7776918       -1780.2313
                1              -18                7       -9.4047928        752.50391       -49.012241        15356.971       -5.3249817       -802.53076
                2              -18                7           2.6833       -1775.5723       -80.854385        27162.273       -6.9183464       -301.17578
                3              -18                7        11.507774       -3678.8052       -109.50406        38333.297       -6.4015198       -243.11279
                4              -18                7        17.068642       -4957.1978       -134.96123        48870.039       -3.7745142       -628.34155
                5              -18                7        19.365921       -5610.7549       -157.22595        58772.516       0.96267986       -1456.8625
                6              -18                7        18.399605       -5639.4697       -176.29819        68040.695        7.8100443       -2728.6704
                7              -18                7        14.169681       -5043.3447       -192.17795        76674.625        16.767605       -4443.7744
                8              -18                7        13.046576       -4904.7725       -194.95776        82366.078        24.872219       -5948.0918
