           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        3009.0854       -25594.186        2898.2275       -25077.809        41055.945       -12646.424
              -17              -18                7        2132.5073       -26208.369        5006.0088       -26210.996        41750.871       -13176.406
              -16              -18                7        1380.9584       -26882.234        7153.7036       -27522.461        42303.898       -13437.953
              -15              -18                7        754.43927       -27615.773        9341.3115       -29012.199        42715.031       -13431.063
              -14              -18                7         252.9494       -28408.996        11568.838       -30680.219        42984.266       -13155.736
              -13              -18                7        -107.3158       -29261.986        13701.145       -32348.264        43199.348       -11861.501
              -12              -18                7       -240.44168        -29582.91        15746.176       -33484.039        43421.039       -9531.5771
              -11              -18                7       -203.49133       -29451.422        17849.193       -34198.766        43636.703       -6949.5498
              -10              -18                7       -59.967773       -29326.943         19990.75       -34839.805        43856.961       -4206.9658
               -9              -18                7        190.12944       -29209.469         22170.85       -35407.141        44081.809       -1303.8241
               -8              -18                7        700.12897        -28956.93        24126.242       -38532.141        44442.293       -1378.7941
               -7              -18                7        1847.4988        -27798.17        27418.398       -41811.598        44491.551        589.97839
               -6              -18                7        3213.2283       -26611.598        30419.996       -44365.004        44401.707         2617.301
               -5              -18                7        4797.3164       -25397.209        33131.031       -46192.367         44172.77        4703.1724
               -4              -18                7        6599.7637        -24155.01          35551.5       -47293.676         43804.73        6847.5933
               -3              -18                7        8620.5723       -22884.998        37681.418       -47668.938        43297.602        9050.5645
               -2              -18                7        10859.737       -21587.172         39520.77        -47318.16        42651.375        11312.088
               -1              -18                7        13265.642       -19940.676        41201.008       -47199.984        41797.613        14311.409
                0              -18                7        15795.199       -17085.279         42109.18       -47228.953        40765.508        16539.289
                1              -18                7        17671.211       -15103.547        42200.199       -46103.445        39783.383        17826.809
                2              -18                7        19487.809       -13074.565        41636.188       -44729.789        38704.852        19004.629
                3              -18                7        21158.588       -10909.529        40771.754       -43064.266         37512.84        20186.363
                4              -18                7        22683.549       -8608.4424        39606.887       -41106.887        36207.367        21372.006
                5              -18                7        24062.695       -6171.2988         38141.59       -38857.629         34788.41        22561.563
                6              -18                7         25296.02        -3598.104        36375.859       -36316.516        33255.977        23755.029
                7              -18                7        26383.529       -888.85437        34309.703       -33483.527        31610.074        24952.414
                8              -18                7        27258.146         1691.006        32540.137       -29628.029        29839.623         26341.23
                9              -18                7        27656.426        2168.3767        32025.686       -26025.285        28542.279        27759.256
               10              -18                7        27915.879        2062.0884        31221.924       -23942.846        27520.254        28702.105
               11              -18                7         28138.27        1977.4624        30507.688       -21789.184        26497.939        29561.758
               12              -18                7        28316.295        1895.5242        29887.025       -19571.471        25484.656        30313.416
               13              -18                7        28276.336        1119.9973        29492.611       -17504.623        24809.225        30228.646
               14              -18                7        27764.602        524.03619        28331.875       -15024.848        24616.354        31265.146
               15              -18                7        27263.268        -138.7627        27281.408        -12564.94        24401.945        32330.299
               16              -18                7        26772.637       -868.57922        26341.742       -10125.124        24165.727        33423.438
               17              -18                7        26292.715       -1665.4131        25512.867       -7705.4019        23907.691        34544.563
               18              -18                7          25823.5       -2529.2642        24794.793       -5305.7725        23627.846        35693.672
              -18              -17                7        5030.9526       -26875.652        2087.3804       -25916.992         41794.18        -12816.58
              -17              -17                7        4107.2974       -27611.133        4153.0439       -27171.148        42547.469       -13251.899
              -16              -17                7        3308.6719       -28406.291        6258.6216       -28603.582        43158.859       -13418.781
              -15              -17                7        2635.0757       -29261.125        8404.1143       -30214.289        43628.348       -13317.227
              -14              -17                7          2078.95       -30218.967        10472.838       -31914.783        44038.828       -12154.895
              -13              -17                7        1662.5842       -31261.051        12432.102       -33636.746        44447.445       -10001.833
              -12              -17                7        1399.8784        -32342.23        14377.127       -35438.598        44797.289        -7597.188
              -11              -17                7        1395.4333       -32414.988        16415.945       -36388.234        45040.395       -5019.5645
              -10              -17                7        1529.9865       -32222.479        18516.232       -37034.934        45268.871        -2292.584
               -9              -17                7         1771.113       -32036.975        20655.059       -37607.934        45501.941        594.95422
               -8              -17                7        2167.9656       -32423.242        21369.996       -42607.883         46072.16       -1340.8679
               -7              -17                7        3068.8618       -31957.945        22712.996       -47310.027        46397.059        -1979.038
               -6              -17                7        4454.4688       -30486.299        25282.109       -50207.941         46399.32        341.11597
               -5              -17                7        6058.4365       -28986.836        27560.664        -52379.82         46262.48        2719.8203
               -4              -17                7        7880.7627       -27459.564        29548.658       -53825.645        45986.551        5157.0732
               -3              -17                7        9921.4492       -25904.477        31246.092       -54545.426        45571.523        7652.8784
               -2              -17                7         12194.14       -23817.838        33880.574       -56111.594        44959.523        13508.439
               -1              -17                7        14680.793       -20689.658        35910.918       -57606.289         43943.41        18100.752
