           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        15559.064       -2669.7043        31026.383         141.8938       -308.07993         1046.856
              -17              -18                7        15220.564       -1998.1492        30416.398        3898.9663       -888.43878       -738.67163
              -16              -18                7        14868.281       -1767.4749        29628.375        8061.9277       -1345.8239       -2503.2419
              -15              -18                7        14502.211       -1977.6824        28662.313        12630.777       -1680.2356        -4246.853
              -14              -18                7        14122.358       -2628.7715        27518.215        17605.516       -1891.6737       -5969.5063
              -13              -18                7        13534.643       -3503.5251        26467.688        22199.156       -1668.4281       -8410.5664
              -12              -18                7        13056.893       -4995.0361        25539.385        25965.002       -1201.5463       -10675.354
              -11              -18                7        12849.705       -7077.7139        24554.258        29559.646       -835.23529       -11904.747
              -10              -18                7        12654.748       -9418.7568        23555.125        33185.082       -453.57709       -12846.998
               -9              -18                7         12472.02       -12018.162        22541.986        36841.293       -56.570801       -13502.107
               -8              -18                7        12298.632         -14863.5        20390.326         44224.91       -817.31018       -12491.836
               -7              -18                7        13023.061       -20238.027         17730.67         51121.73       -598.61853       -12010.283
               -6              -18                7        13501.979       -24662.438        15460.322         57366.84       -377.74255       -11470.284
               -5              -18                7        13735.385       -28136.723        13579.282        62960.215       -154.68237       -10871.834
               -4              -18                7        13723.275       -30660.887        12087.543        67901.867        70.562317       -10214.938
               -3              -18                7        13465.653       -32234.934        10985.109        72191.813        297.99136       -9499.5908
               -2              -18                7        12962.518       -32858.859        10271.982        75830.023        527.60468       -8725.7959
               -1              -18                7        12511.377       -33137.285        9486.4863        79008.141        1297.6807       -7887.7686
                0              -18                7        13031.095       -35801.078        9155.5176        77953.039        1721.0148       -6222.8364
                1              -18                7        12804.928       -33753.359        9830.1973        74919.633        1540.3458       -4368.3135
                2              -18                7        12631.166       -31946.371        10693.101        72119.898        1416.4766       -2839.3408
                3              -18                7        12647.962       -30345.662        11781.771        68786.883        1315.3102            -1324
                4              -18                7        12855.315        -28951.23        13096.215        64920.586        1236.8466        177.70557
                5              -18                7        13253.226       -27763.072        14636.429        60520.996        1181.0856        1665.7832
                6              -18                7        13841.694       -26781.191        16402.412        55588.121        1148.0266        3140.2322
                7              -18                7        14620.718        -26005.59        18394.166        50121.969        1137.6704        4601.0479
                8              -18                7        15419.999       -24646.934         20848.32        43435.441        1184.9441        6346.8496
                9              -18                7        15562.877       -22252.809        22735.143        37044.684        1501.3293        5746.5894
               10              -18                7        15638.063       -20884.867        23765.379        32612.014        1765.7356        3662.9731
               11              -18                7        15712.603       -19559.697        24734.088        28574.168        1967.2172        1739.4473
               12              -18                7        15776.443       -18223.166        25633.375        24911.627        2080.8931        41.547607
               13              -18                7          15498.8        -15135.09        26255.854        20892.186        1366.6642        519.41101
               14              -18                7        15610.477       -13009.313        27334.492        15560.432        1124.2522        162.03625
               15              -18                7        15656.169       -10863.474        28342.016        10750.464        858.91333       -14.655701
               16              -18                7        15635.612       -8696.9785        29278.137        6463.2861        570.36206       -10.123962
               17              -18                7        15548.808       -6509.8281        30142.852        2698.9036        258.59857        175.63177
               18              -18                7        15395.755        -4302.021        30936.168       -542.68726       -76.377304        542.61133
              -18              -17                7        15558.193       -617.56067        31203.932       -54.428223       -646.38104       -1676.0436
              -17              -17                7        15148.164        411.28418        30578.166        3896.8608       -1174.5182       -3495.2695
              -16              -17                7        14724.351        999.24695        29774.363        8254.0371       -1579.6816       -5293.5366
              -15              -17                7        14286.751        1146.3292        28792.523        13017.101       -1861.8715       -7070.8452
              -14              -17                7         13645.42        1034.1404        27851.031        17501.457       -1699.0276       -9601.9141
              -13              -17                7        12777.271        624.97021        27024.078        21513.594       -1104.9222       -13082.371
              -12              -17                7        11846.868       -257.46069        26137.563        25611.668       -375.33545       -16873.207
              -11              -17                7        11467.223       -2105.2964        25221.238        29234.791        133.00562       -18985.607
              -10              -17                7        11253.342       -4363.3677        24293.996        32746.871        575.34717       -20349.814
               -9              -17                7        11051.691       -6879.8032        23352.748        36289.738        1033.0365       -21426.883
               -8              -17                7        10087.547       -7801.3164        20365.949        46650.055       -295.57043       -21217.383
               -7              -17                7        9868.7188       -10884.415        17086.549        56417.375       -1197.6008       -21917.945
               -6              -17                7        10468.094       -15935.106        14708.023        62979.664       -790.83533       -22641.695
               -5              -17                7        10821.956        -20035.68        12718.804        68890.234       -381.88544        -23306.99
               -4              -17                7        10930.307       -23186.129        11118.887        74149.086        29.248505       -23913.846
               -3              -17                7        10793.143       -25386.461        9908.2754        78756.211        442.56711        -24462.25
               -2              -17                7        11096.512       -28657.807        8618.5352        80810.133         2817.377       -25437.725
               -1              -17                7        11986.592       -32352.547        7616.8462        81571.945        4390.9482       -24510.816
