           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -9177.3887        8919.3652        9149.4814       -8927.8809        38.714077       -161.75143
              -17              -18                7       -8961.1104        8330.4805        9009.6172       -8033.0566        74.442917       -288.90283
              -16              -18                7       -8727.5723        7578.8433        8934.3086       -7123.2803        168.23402       -474.50607
              -15              -18                7       -8476.7725        6664.4512        8923.5508       -6198.5503        320.08722       -718.56104
              -14              -18                7       -8208.7129        5587.3042        8977.3457       -5258.8652        530.00293       -1021.0682
              -13              -18                7       -8053.1855        4196.9736        9182.3281       -4295.9653        678.28162       -1057.5828
              -12              -18                7       -8126.5303        2760.6255        9405.0654       -3478.2214        656.80298       -588.62891
              -11              -18                7       -8320.0439        1542.6919        9563.8438        -2780.543        605.72937        40.302002
              -10              -18                7       -8521.8555        321.50427        9713.8857       -2052.1765         578.5968        712.39185
               -9              -18                7       -8731.9668       -902.93756        9855.1865       -1293.1196        575.40479        1427.6415
               -8              -18                7       -8624.7627       -1730.7596        9261.8184       -1535.6992        137.74319        1425.9546
               -7              -18                7       -8552.0527       -2912.1636        7834.2441       -806.22827        119.77951        1254.8037
               -6              -18                7       -8521.5469       -3902.9236        6730.3955       -81.470276        71.474121        1170.3656
               -5              -18                7       -8533.2451         -4703.04        5950.2725        638.57465       -7.1732788         1172.641
               -4              -18                7       -8587.1484       -5312.5122        5493.8745        1353.9067       -116.16309        1261.6301
               -3              -18                7       -8683.2568       -5731.3408        5361.2012        2064.5264       -255.49457        1437.3323
               -2              -18                7       -8821.5703       -5959.5259        5552.2539        2770.4338       -425.16833        1699.7479
               -1              -18                7       -9033.1543       -6269.7183        5784.1904         3071.085       -525.36578        2559.6028
                0              -18                7       -9309.8828       -5974.5635        5410.9741        3224.5759       -630.61035        2362.6589
                1              -18                7       -9160.4902       -5677.9971        5273.7827        3247.1284       -769.37854        1801.0066
                2              -18                7         -8986.96       -5331.5713        5365.7397         3317.217       -899.94458        1285.1228
                3              -18                7         -8730.04       -5034.8486        5454.2354        3536.9253       -965.29932        697.22559
                4              -18                7       -8389.7295       -4787.8296        5539.2686        3906.2512       -965.44305        37.315918
                5              -18                7       -7966.0283       -4590.5137        5620.8408        4425.1978       -900.37537       -694.60901
                6              -18                7        -7458.937       -4442.9004        5698.9502        5093.7637       -770.09631       -1498.5468
                7              -18                7       -6868.4556       -4344.9912        5773.5977        5911.9512       -574.60602       -2374.5002
                8              -18                7       -6138.8193       -4325.4531        5630.6646        7632.1724       -262.62726        -2939.613
                9              -18                7       -5383.3145       -5153.5957        5013.8433        9208.6406       -95.936234       -2452.7783
               10              -18                7       -4744.4634       -6144.3916        4540.0034        9254.9111        -100.6655       -2236.3406
               11              -18                7        -4097.915       -7000.6035        4061.1943        9351.7988       -103.30939       -2094.8555
               12              -18                7       -3442.4697       -7727.0845        3575.8379        9480.7852       -102.49274        -2055.552
               13              -18                7       -2752.9551       -8537.9512        3040.5295         9130.248       -62.035908       -2910.9578
               14              -18                7       -2202.7891       -9464.9053         2434.761        9762.1357       -122.00703       -2218.7747
               15              -18                7       -1652.5884       -10327.478        1856.2727        10415.459       -146.72849       -1463.4894
               16              -18                7       -1102.2732       -11125.572        1305.1187        11089.691       -136.13242       -646.00269
               17              -18                7       -551.84375       -11859.189        781.29895         11784.83        -90.21875        233.68445
               18              -18                7       -1.3002014       -12528.329        284.81329        12500.876       -8.9875488        1175.5728
              -18              -17                7       -9072.7568        8186.1924        8939.2051        -8119.189       -11.143737       -126.54772
              -17              -17                7        -8869.791        7615.9717        8811.6338       -7246.3193        24.319281        -257.7951
              -16              -17                7       -8649.5645        6882.9961        8748.6133       -6358.4951        117.84451       -447.49438
              -15              -17                7       -8412.0771        5987.2656        8750.1465       -5455.7178        269.43201       -695.64539
              -14              -17                7       -8280.2988        4810.5728        8917.6074       -4490.7202        402.49207       -783.74792
              -13              -17                7       -8215.8613        3263.6436        9183.6143       -3444.8071        456.82147       -582.63635
              -12              -17                7       -8095.3359        1425.1498        9435.0898        -2354.824        482.64606       -249.09204
              -11              -17                7       -8167.6196       -57.184814        9585.3135       -1536.9722        422.68716        355.63748
              -10              -17                7       -8306.9824       -1402.3785        9703.3789       -770.23413        366.13596        1049.3319
               -9              -17                7       -8454.6445       -2750.8259         9812.708        27.192707        333.52582        1786.1854
               -8              -17                7       -8164.1475        -3892.293        9574.8311       -1446.1936       -568.32849        1786.5361
               -7              -17                7       -7914.2969       -5116.5713        9107.3672       -2690.3596        -1290.814        1404.6741
               -6              -17                7       -7862.8838        -6087.335        8270.7578       -2298.6641       -1485.0515        1391.1177
               -5              -17                7       -7853.6763       -6867.4531         7757.874       -1911.6805       -1709.6309        1464.2742
               -4              -17                7       -7886.6729       -7456.9297        7568.7158       -1529.4102       -1964.5527        1624.1449
               -3              -17                7        -7961.874       -7855.7612        7703.2827       -1151.8523       -2249.8164        1870.7285
               -2              -17                7       -8299.7119        -9265.335        7131.9761       -812.43945       -2162.1899        4192.0376
               -1              -17                7       -8687.8301       -9802.8906        6687.5483       -1215.2158       -2126.4116        5736.6621
                0              -17                7       -9149.4961       -8112.7363        5935.6201       -2527.0764       -2087.9519        5811.0527
                1              -17                7       -9063.6543       -7408.8447        5840.8516       -2230.9326       -2127.2578        5266.2822
                2              -17                7       -8917.6572       -6729.5254        5852.1074       -1993.1011       -2136.9241        4694.8398
                3              -17                7       -8688.2705       -6099.9092        5859.9004       -1605.6528       -2081.3789        4051.3843
                4              -17                7       -8375.4951       -5519.9971        5864.2324       -1068.5825       -1960.6221        3335.9131
                5              -17                7       -7979.3281       -4989.7871        5865.1011       -381.89624       -1774.6548        2548.4312
                6              -17                7       -7499.7715       -4509.2808        5862.5093        454.41187       -1523.4756         1688.933
                7              -17                7       -6936.8237       -4078.4783        5856.4551        1440.3406       -1207.0852         757.4209
                8              -17                7       -6024.8931       -3768.5305        5092.9087        6090.9756       -589.30255        498.20276
                9              -17                7       -5127.7886       -4344.0962        4358.5098        9647.1494       -207.60754         671.9162
               10              -17                7       -4473.6216       -5228.3623        3885.4058        9561.2002       -195.89818        726.86395
               11              -17                7       -3811.7576       -5978.0449         3407.333        9525.8691       -182.10341        706.85754
               12              -17                7       -3100.1233       -6794.9771        2893.1729        9179.5508       -135.55255       -174.14502
