           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        6297.9487        9451.2861        18407.188        929.24243       -279.34387       -620.01489
              -17              -18                7        6060.3857        9608.0625        16910.283        156.29126        768.29321       -1306.6824
              -16              -18                7        5967.3936        9788.4648        15275.883       -799.71411        1771.6265       -1743.2236
              -15              -18                7        6018.9741        9992.4912        13503.986       -1938.7761         2730.655       -1929.6385
              -14              -18                7        6215.1255        10220.142        11594.594       -3260.8938        3645.3801       -1865.9271
              -13              -18                7         6208.229        10349.767         9912.001       -4369.4712        4718.8672        -857.9115
              -12              -18                7        6215.1509        10679.404        8440.9258       -5289.9443        5571.5776        744.98218
              -11              -18                7        6500.3135        11300.223        6878.6777       -6249.1934        5979.9419        2175.7737
              -10              -18                7        6879.9985        11965.863        5266.2686       -7136.5928        6279.7466        3633.8264
               -9              -18                7        7354.2041        12676.325        3603.6982       -7952.1411        6470.9922        5119.1392
               -8              -18                7        7944.4233         14264.63       -181.31923       -11022.672          6070.27        3179.9722
               -7              -18                7        9384.5898        17473.539       -3807.7473       -15587.432        5600.9526        3551.2778
               -6              -18                7        10462.858        20169.211       -7000.1475       -19341.664        5166.9531         3735.749
               -5              -18                7        11179.229        22351.639       -9758.5156       -22285.363        4768.2715        3733.3867
               -4              -18                7        11533.699         24020.82       -12082.851       -24418.533        4404.9082        3544.1897
               -3              -18                7        11526.274         25176.77       -13973.156       -25741.172        4076.8611        3168.1597
               -2              -18                7         11156.95        25819.471       -15429.434       -26253.283        3784.1335        2605.2939
               -1              -18                7        10665.938        26190.324       -16798.383       -26646.129         3707.355        2918.2715
                0              -18                7        11868.456        26314.498       -16651.006       -26726.119        2870.8215        2551.0798
                1              -18                7        11659.141        24380.422       -15276.232        -26003.57        1901.2222        1151.4642
                2              -18                7        11563.739         22649.82       -13975.606       -24626.074        1103.9551       -126.99121
                3              -18                7        11601.609        21227.344       -12430.346       -22857.676        301.96973       -1253.3547
                4              -18                7        11772.751        20112.992        -10640.45       -20698.379        -504.7356        -2227.626
                5              -18                7        12077.167        19306.764       -8605.9209        -18148.18       -1316.1628       -3049.8054
                6              -18                7        12514.853        18808.656       -6326.7583        -15207.08        -2132.311       -3719.8936
                7              -18                7        13085.813        18618.676       -3802.9604       -11875.078       -2953.1802       -4237.8901
                8              -18                7        13460.544        18409.268       -497.58722        -8148.333       -3797.2656       -4361.9453
                9              -18                7        12975.218        17103.584        2683.7742       -6141.4395       -3397.9194       -3548.0269
               10              -18                7        12754.822        15752.229        4539.8579       -5114.0635        -2450.178       -2927.0776
               11              -18                7        12563.191        14480.078        6274.1519       -4206.2461       -1604.4385        -2333.719
               12              -18                7        12374.697        13262.951        7890.2822       -3437.9651       -901.16785       -1799.1544
               13              -18                7        11326.175        11385.014        9571.5674       -3359.0271       -1533.8824       -2254.8115
               14              -18                7        10453.857        10789.014        11931.057       -2461.7668       -1247.5103       -1996.7581
               15              -18                7         9557.833        10223.043        14080.463       -1624.7156       -984.32275       -1670.4277
               16              -18                7        8637.9609        9686.3867        16019.314       -848.37524       -744.86597       -1276.2095
               17              -18                7        7694.2441         9179.043        17747.607       -132.74597       -529.13995       -814.10339
               18              -18                7        6726.6812        8701.0146        19265.346        522.17212       -337.14465       -284.10928
              -18              -17                7        6011.4966        8491.8594        18794.277        169.75024        941.36908        -1315.661
              -17              -17                7         5634.521        8543.5352        17264.828       -729.65417        1978.4066       -1873.8992
              -16              -17                7        5402.1172        8618.8359        15597.884       -1812.1147        2971.1401       -2182.0107
              -15              -17                7        5314.2847        8717.7598        13793.442       -3077.6306        3919.5696       -2239.9961
              -14              -17                7        5060.2769        8732.9082        12223.791       -4224.7974        5018.8687       -1301.5393
              -13              -17                7        4626.1592         8638.291        10924.102       -5163.0703        6362.6748        598.69202
              -12              -17                7        4288.6919        8522.8506        9568.6475       -6136.4805        7804.0601        2774.4114
              -11              -17                7        4378.5703        9080.8193        8092.8218        -7059.063        8554.7754        4487.9219
              -10              -17                7        4650.2026        9859.4326         6549.252       -7898.3174        9011.0039        6060.4502
               -9              -17                7        5016.3569        10682.867        4955.5195       -8665.7227        9358.6709        7660.2388
               -8              -17                7        4726.3726        11234.729        139.78491       -13596.164        9466.3418        3886.3662
               -7              -17                7        5176.9331        13237.588         -4562.46       -19142.271         9765.917         808.6488
               -6              -17                7         6455.647          16287.6       -7890.4502        -22865.42        9818.8379        1090.2511
               -5              -17                7        7372.4629        18824.369       -10784.412       -25778.045        9907.0732        1185.0193
               -4              -17                7        7927.3794        20847.898       -13244.341       -27880.135        10030.629        1092.9534
               -3              -17                7        8120.3994        22358.184        -15270.24       -29171.695        10189.501        814.05292
               -2              -17                7        8376.2803         23982.18       -16689.785       -30361.184        11035.453        4658.0566
               -1              -17                7        9054.7051        26460.014       -17813.365        -30838.35        11220.637         6284.897
                0              -17                7        12555.046        30063.605       -18269.783        -30252.18        10591.922         5088.562
                1              -17                7        12704.025        28149.301       -16873.275       -28597.775        9407.8945        3508.0879
                2              -17                7        12965.459        26481.166       -15505.652       -26681.205        8348.2715          2065.77
                3              -17                7        13360.166        25121.156       -13893.396       -24373.734        7283.9302        775.54346
                4              -17                7        13888.145        24069.266       -12036.507       -21675.363        6214.8662       -362.59253
                5              -17                7        14549.396          23325.5       -9934.9824       -18586.092        5141.0811       -1348.6343
                6              -17                7        15343.919        22889.859       -7588.8232       -15105.922        4062.5767       -2182.5854
                7              -17                7        16271.716        22762.346       -4998.0283       -11234.846        2979.3503       -2864.4458
                8              -17                7        15924.409         20886.18       -62.766602       -6490.2295        1111.5847       -3284.6492
                9              -17                7        15063.979        19164.152        4356.2949       -3443.7639        342.66901       -2714.6045
               10              -17                7        14777.988        17715.895        6072.7295       -2580.2917        1087.3445       -2215.7671
               11              -17                7        14520.762        16346.835         7667.375       -1836.3784        1730.0193       -1744.5205
               12              -17                7        13592.206         14357.77        9266.0791       -1782.2415        1207.6653       -2043.3492
               13              -17                7        12421.829        12355.441        10894.829       -1849.4558        462.80908       -2463.0701
               14              -17                7        11172.064        10521.644        12535.791       -1881.6663       -225.95535       -2810.0991
               15              -17                7        10090.851        9768.3496        14644.887       -1171.8575       -100.89966       -2578.3762
               16              -17                7        9011.2031        9155.4023        16606.775       -437.30786        90.846191       -2220.8564
               17              -17                7         7907.709        8571.7695        18358.109        236.53101        258.86127        -1795.449
               18              -17                7        6780.3687        8017.4502        19898.885        849.65906        403.14566       -1302.1534
              -18              -16                7        5715.7134        7390.5664        19356.727       -509.51501        2064.0879       -2069.2776
              -17              -16                7        5199.3247        7337.1406        17794.732       -1535.3728        3090.5269       -2499.0859
              -16              -16                7        4827.5088        7307.3389        16095.243       -2744.2866        4072.6599       -2678.7676
              -15              -16                7        4326.1895        7207.9316         14638.49       -3929.5112        5197.8105       -1810.1779
              -14              -16                7        3677.3115        7011.4229        13461.082       -4992.6367        6561.1064        72.625427
              -13              -16                7        3125.0869        6794.0928        12227.914       -6090.8994         8021.979        2230.9141
