           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        9557.7266        -56224.34       -9702.6855        56442.176       -151.23849       -217.63678
              -17              -18                7        12194.777       -58338.227       -11472.992        55359.617       -1173.4631       -644.42169
              -16              -18                7         14782.25       -60429.914       -13428.602        53863.047        -2237.356       -1022.5309
              -15              -18                7        17320.135       -62499.422       -15569.509        51952.461       -3342.9158       -1351.9641
              -14              -18                7        19808.441       -64546.738       -17895.717        49627.852       -4490.1436       -1632.7218
              -13              -18                7        22122.318       -66777.953       -20061.801        47189.828       -5701.5537       -1818.3176
              -12              -18                7        24242.885       -68498.141       -22040.031        45072.328       -6984.5293       -2224.3691
              -11              -18                7        26257.574       -69610.188       -24137.461        43011.695       -8307.3574       -2908.7734
              -10              -18                7        28238.553       -70701.039       -26338.701        40774.883       -9656.3525        -3635.054
               -9              -18                7        30185.811       -71770.703       -28643.742        38361.898       -11031.514       -4403.2109
               -8              -18                7        30711.834       -73914.664        -29423.33        35116.488       -12114.315       -4135.1172
               -7              -18                7        31077.225       -74933.344       -30301.082        31875.602       -13445.499       -3809.1504
               -6              -18                7        31357.119       -76153.281       -31376.773        28617.133       -14549.546       -3319.2256
               -5              -18                7        31551.504       -77574.484       -32650.391        25341.082       -15426.457       -2665.3435
               -4              -18                7        31660.387       -79196.969       -34121.938        22047.453        -16076.23        -1847.504
               -3              -18                7        31683.768       -81020.711       -35791.418         18736.24       -16498.867       -865.70776
               -2              -18                7        31621.645       -83045.727       -37658.828        15407.445       -16694.367        280.04663
               -1              -18                7        31564.195       -84543.141       -39481.219        11634.645       -16891.277        1759.3979
                0              -18                7        30742.277       -81982.391       -39736.191        8947.8574        -16793.51        3320.3479
                1              -18                7        30165.871       -79031.461       -39691.734        8745.8262       -16033.546        4386.4092
                2              -18                7        29734.625       -76261.305       -39738.883        8255.6387       -15160.681        5509.7178
                3              -18                7        29449.738       -73317.117       -39888.984         7935.252       -14179.396        6560.0527
                4              -18                7        29311.209       -70198.906       -40142.035        7784.6685       -13089.689        7537.4097
                5              -18                7        29319.037       -66906.664       -40498.043        7803.8828       -11891.557         8441.793
                6              -18                7        29473.217       -63440.395           -40957        7992.9019       -10585.004        9273.1973
                7              -18                7        29773.756       -59800.102       -41518.902        8351.7207       -9170.0283        10031.627
                8              -18                7        30280.047       -55898.652       -42619.563        9626.0811       -7880.0127        10359.961
                9              -18                7        31696.475       -51958.559       -44116.223        11793.646       -7183.2041        10218.867
               10              -18                7        33453.496       -48189.391       -44983.605        12689.191       -6383.9111        10378.453
