           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -5695.8086       -17055.219        5217.0454         17626.32       -108.32805        -746.2406
              -17              -18                7       -9055.6699       -18633.691        6362.3633        15953.619        1072.1475        1392.4264
              -16              -18                7       -12463.935       -20016.762        7992.8535        13491.313        2386.2666        3712.9451
              -15              -18                7       -15920.605       -21204.426        10108.515        10239.399        3834.0288         6215.314
              -14              -18                7        -19425.68       -22196.686        12709.351         6197.877        5415.4355        8899.5342
              -13              -18                7       -22470.674       -23976.531         15023.85        2082.7124         7008.228        12081.051
              -12              -18                7       -24786.469       -24986.113        17051.125       -1505.7544        8841.2539        14793.357
              -11              -18                7        -26864.07       -24395.395        19363.568       -5107.4502        11013.092        16652.818
              -10              -18                7       -28930.824       -23644.934        21838.352       -8975.5322        13305.098        18370.854
               -9              -18                7       -30986.725       -22734.727        24475.471           -13110        15717.271        19947.463
               -8              -18                7        -31412.66       -21672.555        27073.979       -21504.824        18978.627        23370.305
               -7              -18                7       -31365.301       -16248.805        30386.072       -28309.863        23493.838        26298.924
               -6              -18                7       -30428.143       -11706.223        33787.563       -34784.613        27527.832        28979.508
               -5              -18                7       -28601.189       -8044.8062        37278.441       -40929.063        31080.604        31412.057
               -4              -18                7       -25884.434       -5264.5547        40858.711       -46743.215        34152.152        33596.566
               -3              -18                7       -22277.887       -3365.4658        44528.379        -52227.07         36742.48        35533.043
               -2              -18                7       -17781.539       -2347.5466        48287.434       -57380.641        38851.594        37221.484
               -1              -18                7        -12782.34       -126.78125        51480.262       -62048.109        40501.781        39219.613
                0              -18                7       -7012.5654        9057.8281        49683.004       -61844.797        41296.949        38731.676
                1              -18                7       -999.11938        12140.011        45449.094       -58879.281        40512.016        36658.352
                2              -18                7        4319.4189        15265.489        41093.578       -57082.078        39217.289        34674.172
                3              -18                7        9061.1475          18507.9         36494.27       -54731.496        37501.781         32218.98
                4              -18                7        13226.063        21867.242         31651.17        -51827.52        35365.496        29292.781
                5              -18                7        16814.176        25343.516        26564.262       -48370.156        32808.418        25895.563
                6              -18                7        19825.475        28936.713        21233.563       -44359.402        29830.568        22027.332
                7              -18                7        22259.967        32646.852        15659.061       -39795.258         26431.93        17688.088
                8              -18                7         24104.77        34906.984        10596.844       -33321.695        23190.697        12294.615
                9              -18                7        24094.055        33009.711        7365.6929       -26795.855        21122.068        10261.999
               10              -18                7        23256.045        31903.313        3905.5093       -23217.125         18802.99        10746.762
               11              -18                7        22490.105        30696.271         647.7627       -19916.439        16580.982         11012.58
               12              -18                7        21810.965          29304.6       -2427.2849       -16853.791        14453.996        10983.722
               13              -18                7        21654.453        25215.854       -5981.7676       -12661.292        12355.056        8453.1982
               14              -18                7        20403.457        21424.861       -9438.4053       -8531.5371        9737.0117        6802.0425
               15              -18                7        19313.547        17361.322       -12428.963       -4918.8413        7343.3208        5089.2183
               16              -18                7        18385.445        13025.021       -14953.322       -1823.3428        5174.3931        3314.2134
               17              -18                7        17619.145         8415.959       -17011.482        754.95508        3230.2285        1477.0286
               18              -18                7        17014.652        3534.1348       -18603.441        2816.0544        1510.8275       -422.33618
              -18              -17                7       -6521.8506       -15399.191        8602.1533         19448.99       -1243.1224       -3310.0049
              -17              -17                7       -9785.6094       -16968.428        9646.8604        17760.439       -61.269337       -1168.8899
              -16              -17                7       -13097.772       -18342.256        11176.742        15282.281        1254.2275        1154.0764
              -15              -17                7        -16458.34       -19520.682        13191.793        12014.516        2703.3674        3658.8938
              -14              -17                7       -19299.703        -21390.91        14989.271         8704.252        4215.9736        6601.0381
              -13              -17                7       -21644.781       -24340.211        16426.369          5609.54        5723.4546        10002.588
              -12              -17                7       -24014.447       -27688.521        18093.727        2136.1182        7267.5801        13639.377
              -11              -17                7        -26057.65       -28363.613        20185.131       -1282.4493        9243.4023        16052.385
              -10              -17                7        -28001.33       -28128.818         22496.93       -4865.0264        11434.637        17979.311
               -9              -17                7        -29934.16       -27734.279         24971.07       -8713.9912         13746.04        19764.813
               -8              -17                7       -29773.236       -30452.189         27029.84        -19523.27         16163.15        25766.771
               -7              -17                7       -29476.281       -30507.742        29388.336       -31048.994        19066.518        32693.596
               -6              -17                7       -28742.885       -25972.332        32529.475       -39086.805        22863.941        37119.691
               -5              -17                7       -27119.695       -22318.088        35760.004       -46794.328        26180.145         41297.75
               -4              -17                7       -24606.701       -19545.016        39079.926       -54171.555        29015.127        45227.773
               -3              -17                7       -21203.914       -17653.104        42489.242       -61218.484        31368.891        48909.766
               -2              -17                7       -17835.146       -11662.847        44728.895       -64674.887        34081.184        52885.676
               -1              -17                7       -13924.881       -3272.4448         46083.59       -67213.367        36036.707        56037.047
                0              -17                7       -9749.1846        12300.944        45106.898       -66055.781        37730.461        55642.594
                1              -17                7       -3995.0161        16198.296        41197.938         -63122.5        37222.711        52598.168
                2              -17                7        1122.0298        20124.402        37011.793       -60723.609        36200.953        49552.438
                3              -17                7        5662.2656        24167.441        32581.854       -57771.328        34758.414        46035.695
                4              -17                7        9625.6934        28327.406        27908.117       -54265.664        32895.098        42047.938
                5              -17                7        13012.309        32604.309        22990.578       -50206.609        30610.988        37589.164
                6              -17                7        15822.117        36998.141        17829.246       -45594.164        27906.105        32659.379
                7              -17                7        18055.117        41508.906         12424.11       -40428.332        24780.436        27258.582
                8              -17                7        19835.309        39060.512          9711.46       -30070.365        23304.785        17389.285
                9              -17                7        20819.832        35607.316        7071.2446       -21324.115        21623.564        11703.611
               10              -17                7        20094.961        34075.555        3754.8232        -17989.74         19424.52        11848.416
               11              -17                7        19442.162        32443.146        640.83911        -14933.42        17322.547         11774.28
               12              -17                7        19150.129        28438.527       -2814.9385       -11280.928        15269.587        9654.3389
