           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -173.62189        15911.645       -4255.2095        22578.318        1355.3243        1452.6193
              -17              -18                7       -125.82339        15564.332       -3920.1304        22343.449        1314.1416       -289.73779
              -16              -18                7       -91.826775        15117.879       -3568.4023        21788.742        1273.6821       -1904.7914
              -15              -18                7       -71.631996        14572.281       -3200.0251        20914.189        1233.9459       -3392.5398
              -14              -18                7       -65.239067        13927.538       -2814.9985        19719.795        1194.9326       -4752.9849
              -13              -18                7       -56.169144        13173.053       -2479.7964        18681.699        1170.6882       -5365.0127
              -12              -18                7       -12.899296        12514.327       -2214.1821        17887.061        1170.9037       -5143.0313
              -11              -18                7         51.75206        11963.464       -1955.6257        17013.094        1175.3081       -4701.6885
              -10              -18                7        119.55296        11304.514       -1687.3245        16122.838        1177.9164       -4158.9287
               -9              -18                7        190.50352        10537.478       -1409.2782        15216.291        1178.7281       -3514.7493
               -8              -18                7         390.2674        9031.8564       -989.66345        13595.821        1049.4246       -5022.8662
               -7              -18                7        581.68604        8070.9854       -634.15137        11407.196        923.52448       -4914.7046
               -6              -18                7        761.76709        7089.9976        -275.1785        9434.7881        799.74323       -4931.0327
               -5              -18                7        930.51062        6088.8926        87.254822        7678.5957        678.08105       -5071.8491
               -4              -18                7        1087.9165        5067.6699        453.14874        6138.6191        558.53754       -5337.1538
               -3              -18                7         1233.985        4026.3323         822.5033        4814.8584        441.11295       -5726.9473
               -2              -18                7        1368.7158        2964.8767        1195.3186        3707.3132        325.80719       -6241.2305
               -1              -18                7        1441.4011        2273.4368        1575.2694        2292.8955        239.51076       -5895.4648
                0              -18                7        1337.1206        1407.3016        1868.4734        465.94403        71.243828       -5489.1021
                1              -18                7        1218.8518       -149.90259        2054.2244       -774.01868       -109.27777       -5780.3389
                2              -18                7        1123.0109       -1684.5374        2334.1416       -2172.1807       -287.11823       -6053.4492
                3              -18                7        1038.1755       -3111.2007        2659.6975       -3777.4717       -464.46429       -6196.4385
                4              -18                7        964.34601       -4429.8911        3030.8906       -5589.8906       -641.31598       -6209.3062
                5              -18                7        901.52216       -5640.6123        3447.7229       -7609.4399       -817.67346       -6092.0542
                6              -18                7        849.70404       -6743.3608        3910.1926       -9836.1152       -993.53632       -5844.6802
