           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -4160.9907        5622.9043       -3203.4287        6328.1636        12135.541        844.78516
              -17              -18                7       -3035.4358        3822.9692       -2800.4788        1078.6045        12339.055        3063.3323
              -16              -18                7       -1711.9988        2395.4041       -2652.5994       -4198.4053        12469.369        5244.1123
              -15              -18                7       -190.67932        1340.2098       -2759.7886       -9502.8633        12526.481         7387.127
              -14              -18                7        1528.5238        657.38647       -3122.0479       -14834.773        12510.398         9492.376
              -13              -18                7        2914.5464        888.70947       -3687.3213       -19444.156        12397.636        12088.794
              -12              -18                7        4170.8125        1777.8585       -4325.0527       -23185.311        12120.688        14391.016
              -11              -18                7        5739.3096        2667.7485       -5100.0786       -26696.715        11675.541         15781.57
              -10              -18                7        7423.3955        3742.4922       -6010.0952       -30066.094         11109.01        16959.225
               -9              -18                7        9223.0684        5002.0884       -7055.1021       -33293.434        10421.095        17923.977
               -8              -18                7        10548.353        7343.9438       -8630.9336       -39635.121        9713.2656        17656.457
               -7              -18                7        11591.265        11918.075       -11486.148       -44419.824        8087.6792         18453.01
               -6              -18                7        12154.499        15947.117       -14743.281        -48426.18        6517.7666        19073.254
               -5              -18                7         12238.05        19431.066       -18402.328        -51654.18        5003.5283        19517.189
               -4              -18                7        11841.918        22369.922       -22463.289        -54103.82        3544.9641         19784.82
               -3              -18                7        10966.106        24763.691        -26926.17       -55775.113        2142.0725        19876.141
               -2              -18                7        9610.6123        26612.369       -31790.965       -56668.047        794.85474        19791.156
               -1              -18                7        7900.2803        28083.131       -36566.293       -56967.473       -439.89001         19217.09
                0              -18                7        5698.8003        31030.596       -39335.352       -54408.066       -1544.2856        17990.605
                1              -18                7        3409.0078        29466.125       -41300.211       -51328.238        -2429.458        16722.275
                2              -18                7        910.62201        28218.512       -42701.129       -48701.016       -2911.0388        15536.106
                3              -18                7       -1671.7654        27086.055       -43747.027       -45772.227       -3088.8867        14242.488
                4              -18                7       -4338.1538        26068.766       -44437.922       -42541.875       -2963.0049        12841.426
                5              -18                7       -7088.5474        25166.633       -44773.805       -39009.941       -2533.3904        11332.908
                6              -18                7       -9922.9414         24379.66       -44754.676       -35176.441       -1800.0459        9716.9434
                7              -18                7        -12841.34        23707.852       -44380.535       -31041.373       -762.96875        7993.5298
                8              -18                7       -15415.207        22345.459       -43804.832       -26130.814         151.9763        6032.7822
                9              -18                7       -16239.688        19717.439       -41961.039        -21786.77        267.62808        6184.3633
               10              -18                7       -16765.164        17979.623       -39275.023       -18923.266        643.32233        7457.2832
               11              -18                7       -17164.018        16301.514       -36631.938        -16349.01        948.99805        8634.1367
               12              -18                7       -17401.684        14634.709        -34007.48       -14046.604        1180.0862        9679.4414
               13              -18                7       -16332.883        11517.938       -30589.271       -11390.683        1212.7134        9562.2178
               14              -18                7       -15648.946        9190.6162       -26456.303       -8211.9258        1519.5657        9978.2324
               15              -18                7       -14652.668        6916.3511       -22356.439       -5397.1206        1682.6675        10307.955
               16              -18                7       -13343.655        4694.7354       -18290.105       -2946.7346        1701.8013        10551.061
               17              -18                7       -11721.906        2525.7729       -14257.306       -860.76904        1576.9668        10707.548
               18              -18                7       -9787.4199        409.46167       -10258.039        860.77539        1308.1654        10777.418
              -18              -17                7       -3340.6489        616.28906        -2353.002        4272.1177        12293.479        3546.6213
              -17              -17                7       -2257.5972       -1440.8345       -1969.2551       -1200.2961        12465.861        5789.6279
              -16              -17                7        -976.6626       -3125.5874       -1840.5776       -6700.1592        12565.045        7994.8691
              -15              -17                7        502.15485       -4437.9702       -1966.9694       -12227.475        12591.029        10162.345
              -14              -17                7        1760.6799       -4847.4756        -2376.313       -17060.154        12514.849        12867.146
              -13              -17                7        2738.1914       -4290.5117       -2902.9358       -21173.695        12341.408        16329.837
              -12              -17                7        3793.8369       -3226.9575       -3469.1123       -25213.723        12098.471        20099.938
              -11              -17                7        5181.6597       -2137.9263        -4180.041        -28792.52        11725.153        22295.178
              -10              -17                7        6748.0112          -957.12       -5043.6997       -32134.404        11219.837        23836.455
               -9              -17                7        8429.9531        408.54059       -6042.3496       -35334.258        10593.139        25164.834
               -8              -17                7        9426.5068        1628.5004       -6934.9092        -44907.34        10550.005        25184.406
               -7              -17                7        10073.215        4848.2471       -8682.5762       -52925.254        10090.286        26277.498
               -6              -17                7          10459.5        9634.9102       -11709.006       -57090.844        8665.0186        27901.225
               -5              -17                7        10366.102        13876.486       -15137.354       -60478.086        7295.4243        29348.643
               -4              -17                7        9793.0234        17572.967       -18967.615       -63086.973        5981.5049        30619.758
               -3              -17                7        8740.2627        20724.359       -23199.795       -64917.504        4723.2573        31714.564
               -2              -17                7        7587.5483        24441.816       -26823.965       -64224.121        2842.3306        32734.117
               -1              -17                7        6024.6699        28399.125       -30166.637       -62403.988        1473.0244        31538.928
                0              -17                7        4070.3604        35703.832       -32750.928       -57308.797        955.43665        29074.746
                1              -17                7        1941.3816        34481.609       -34827.086       -53787.516        88.759521        27048.629
                2              -17                7       -320.89801        33427.777       -36426.766       -50519.641       -388.65405        25102.498
                3              -17                7       -2667.1792        32489.105        -37671.43       -46950.195       -562.33594        23048.918
                4              -17                7       -5097.4619        31665.594        -38561.09       -43079.176       -432.28723        20887.885
                5              -17                7       -7611.7485        30957.242       -39095.734       -38906.586         1.493042        18619.408
                6              -17                7       -10210.036        30364.051       -39275.367        -34432.43        739.00409        16243.477
                7              -17                7       -12892.329        29886.021       -39099.992       -29656.701        1780.2479          13760.1
                8              -17                7       -13909.941        25688.377        -39401.43       -23209.898        1521.1653        9847.7998
                9              -17                7       -14704.281        21756.102       -38712.219       -17899.129        1278.4944        8246.3457
               10              -17                7        -15121.58        19763.578       -36160.586       -15234.648        1544.0703        9298.6553
               11              -17                7       -15412.256        17830.771       -33651.887       -12859.419        1739.6299          10254.9
               12              -17                7       -14630.354        14639.336       -30601.313       -10438.386        1729.8754         10303.22
               13              -17                7       -13389.259        11293.368       -27367.219         -8088.73        1652.0251        10206.834
               14              -17                7        -11912.09        8131.2402       -24085.242       -5878.4619        1543.4332        10183.294
               15              -17                7        -10764.77        5686.5605       -20151.953       -3250.7664        1670.1448        10477.135
               16              -17                7       -9373.1191        3362.0427       -16179.275       -912.53516         1688.988        10720.379
               17              -17                7       -7668.7339        1090.1763       -12240.135        1061.2754        1563.8635        10877.006
               18              -17                7       -5651.6123       -1129.0377       -8334.5244        2670.6655        1294.7725        10947.014
              -18              -16                7       -2893.5286       -4443.3291        -1286.691        2606.2378        12419.287        5938.5869
              -17              -16                7       -1852.9792       -6757.6426       -922.14667       -3089.0327        12560.539        8206.0527
              -16              -16                7       -614.54736       -8699.5811       -812.67175        -8811.749         12628.59        10435.755
              -15              -16                7        515.84723       -9749.8564       -1065.6321        -13867.57        12589.023         13248.67
              -14              -16                7        1467.7866       -9841.3281       -1510.3593       -18226.268        12446.948        16865.191
              -13              -16                7        2497.8582       -9426.2041       -1994.6396       -22511.441        12235.371        20789.123
              -12              -16                7        3606.0618       -8504.4922       -2518.4722         -26723.1        11954.297        25020.465
              -11              -16                7        4797.4824       -7091.0615       -3086.9517       -30839.197        11603.807        29476.781
              -10              -16                7        6246.1021       -5804.1914       -3904.2527        -34153.59        11159.705        31381.686
               -9              -16                7        7765.2832       -4406.2119       -4811.9282       -38062.895        10635.113        32991.543
               -8              -16                7        8616.6602       -3432.2334       -5347.5093       -49713.309        10772.556        34131.266
               -7              -16                7        8943.9141       -2088.7783       -5876.2212       -62664.879         11501.17        36033.328
               -6              -16                7        9024.3848        2092.7529       -7968.2505       -70029.555        11017.786        38569.121
               -5              -16                7        8754.0381        7091.9473       -11165.896       -73576.023        9792.8369        41020.023
               -4              -16                7        8138.2529        12658.869       -14458.367       -74549.469         8107.584        44365.992
               -3              -16                7        7286.2842        18676.619       -17560.207        -72475.32        5965.3936        47199.988
               -2              -16                7        6087.7358        23871.561         -20711.5       -69175.117        3938.9878        47841.965
               -1              -16                7        4294.1455        29897.113        -23444.43       -65682.828        3032.6465        44929.313
