           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -61.084915        567.79083       -2025.9558       -7424.1294       -234.34497      0.090718269
              -17              -18                7        -74.63166        699.47064        -2562.127       -8151.0938       -150.10812       -64.426308
              -16              -18                7       -86.843262         811.8493       -3064.6145       -8795.9121       -77.819977       -123.57159
              -15              -18                7       -97.719719        904.92664       -3533.4175       -9358.5859       -17.480543       -177.34509
              -14              -18                7       -107.26102        978.70288       -3968.5364       -9839.1152        30.910208       -225.74687
              -13              -18                7       -66.070343        1107.1313       -4345.7021       -10229.889        97.150719       -280.57654
              -12              -18                7       -26.134968        1195.9893        -4642.584        -10511.39        152.82268       -322.77325
              -11              -18                7       -33.812065        1148.9923       -4892.6812       -10708.389        167.56627        -354.5513
              -10              -18                7       -42.727829        1060.5332       -5124.6777       -10858.212        168.93349       -387.38416
               -9              -18                7       -52.882229        930.61224       -5338.5732       -10960.862        156.92432       -421.27182
               -8              -18                7       -28.150246        940.36475       -5402.4263       -10551.343        100.80282       -301.09531
               -7              -18                7       -13.842701        823.00415        -5272.792       -10053.366        32.507885       -265.51208
               -6              -18                7        13.033117        754.58942        -5066.146       -9437.0566       -17.082821       -246.36964
               -5              -18                7        52.477169        735.12073       -4782.4888       -8702.4131       -47.969364       -243.66786
               -4              -18                7        104.48948        764.59814       -4421.8193       -7849.4365       -60.151627        -257.4068
               -3              -18                7        169.06998        843.02081       -3984.1384        -6878.127       -53.629784       -287.58643
               -2              -18                7        246.21881        970.39014        -3469.446       -5788.4854       -28.403711       -334.20679
               -1              -18                7        290.20456        1296.1292       -2856.0186       -4639.1523       -60.112782       -323.93414
                0              -18                7        199.91687        1077.5454        -2129.959       -3596.8267       -145.59213       -24.281757
                1              -18                7       -7.9758606        696.20898       -1504.9785       -2650.1145       -94.178009        76.348328
                2              -18                7       -127.27658        488.54858       -924.74268       -1784.2283       -67.253876        184.87109
                3              -18                7       -212.62073        354.69385       -368.47073        -1025.719       -60.378113        245.52542
                4              -18                7        -264.0083        294.64502        163.83659       -374.58698       -73.550659        258.31131
                5              -18                7       -281.43945        308.40155        672.18066        169.16901       -106.77158        223.22896
                6              -18                7       -264.91412         395.9632        1156.5601        605.54761       -160.04056        140.27835
                7              -18                7       -214.43216        557.33069        1616.9758        934.54968       -233.35809        9.4591522
                8              -18                7       -195.22305         550.4693         1940.062         1024.421       -286.08911        -95.15155
                9              -18                7       -223.53661        380.46066        1952.1863        611.63287       -305.65027        -71.19812
               10              -18                7       -183.30396        534.04346        2030.8796         196.8938       -379.11328       -102.56873
               11              -18                7       -151.36766        667.75793         2109.863       -268.09961        -438.7027       -135.36261
               12              -18                7       -132.20856        775.84174        2188.5222       -784.88373        -480.2843        -165.6723
               13              -18                7       -264.00455         703.6991        2246.8896       -1397.8146       -381.40591       -79.832375
               14              -18                7       -228.71152        712.92603        2169.1353        -2250.479       -310.77304       -75.440567
               15              -18                7       -209.70062        691.82153        2087.9277       -3154.1121        -218.7706       -60.201965
               16              -18                7       -207.07851         640.3371        2003.3484       -4108.5977       -105.37551       -34.070076
               17              -18                7       -220.84528        558.47266        1915.3969       -5113.9346        29.412239        2.9550743
               18              -18                7       -251.00078        446.22833        1824.0735       -6170.1221        185.59264        50.873535
              -18              -17                7       -268.81946        1448.7844       -1975.7864       -7631.4307       -179.19736        25.827469
              -17              -17                7       -292.91714        1594.6217       -2519.8521       -8362.6611       -95.656403       -39.025589
              -16              -17                7       -315.67963        1721.1577       -3030.2336       -9011.7471       -24.064171       -98.506874
              -15              -17                7       -337.10703        1828.3925       -3506.9307       -9578.6865        35.579403       -152.61639
              -14              -17                7       -314.34113        1974.5688       -3920.6169       -10067.517        114.28709       -221.63867
              -13              -17                7        -235.0533        2209.1709       -4284.2383       -10503.561        222.86798       -295.08154
              -12              -17                7        -134.1171        2495.1777       -4628.4346       -10891.195        336.68546       -351.26584
              -11              -17                7       -104.57442        2578.3132       -4894.7314       -11138.193         383.2919       -390.23416
              -10              -17                7       -98.367111        2562.7566       -5127.4043       -11313.624        399.39868       -428.36111
               -9              -17                7       -93.398468        2505.7371       -5341.9775       -11441.879        402.12906       -467.54291
               -8              -17                7       -10.834984        2939.6284       -5497.1743       -10924.869        387.96274       -275.34216
               -7              -17                7        141.02716        3369.1514       -5492.7837       -10269.796        341.60522       -353.29163
               -6              -17                7        250.09789        3432.1367       -5268.2427       -9566.7715        270.83801       -462.76584
               -5              -17                7        371.73694        3544.0684       -4966.6899       -8745.4141        218.77489       -588.68073
               -4              -17                7        505.94418        3704.9473       -4588.1255       -7805.7246        185.41615       -731.03638
               -3              -17                7        652.71973        3914.7705       -4132.5493       -6747.7012        170.76143       -889.83264
               -2              -17                7          728.591        4425.3174       -3540.2991       -5940.3379        11.507413       -1074.9683
