           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -15194.013       -11040.863        1005.3253         -1212.95        256.79376        -586.5437
              -17              -18                7       -15407.719       -11173.055         3224.304       -5318.4404       -51.163651       -2094.6785
              -16              -18                7       -15574.181       -11426.029        5515.7827       -9680.3955       -459.95901       -3277.0239
              -15              -18                7         -15693.4        -11799.79        7879.7617       -14298.813       -969.59155       -4133.5791
              -14              -18                7       -15765.377       -12294.336        10316.242       -19173.695       -1580.0621       -4664.3462
              -13              -18                7       -15649.824       -12718.453         12471.68       -24169.344       -2103.7161       -4073.6299
              -12              -18                7       -15318.905       -12661.404        14569.215       -28720.066       -2238.2625       -2416.1016
              -11              -18                7        -14879.47        -12339.48        16900.529         -32829.5       -2149.1177        -644.5116
              -10              -18                7        -14368.74           -12080         19289.16        -36803.59       -2032.9229        1183.8645
               -9              -18                7       -13786.712       -11882.965        21735.107       -40642.332       -1889.6779        3069.0269
               -8              -18                7       -13144.979       -11215.729        24081.602        -46579.52        -1385.981        1257.9265
               -7              -18                7        -12487.71       -9261.0088        27742.473       -53403.906       -1269.7965        1377.3735
               -6              -18                7       -11521.765       -7564.2974        30961.232       -59120.461        -1170.386        1479.4335
               -5              -18                7       -10247.146       -6125.5957        33737.879       -63729.172       -1087.7458        1564.1071
               -4              -18                7       -8663.8545       -4944.9014        36072.406       -67230.047       -1021.8779        1631.3948
               -3              -18                7       -6771.8877       -4022.2141        37964.832       -69623.086       -972.78223         1681.296
               -2              -18                7       -4571.2471       -3357.5364        39415.141       -70908.281       -940.45776        1713.8108
               -1              -18                7       -2249.4451       -2359.7258        40582.199       -72165.883       -1075.6432        2651.5994
                0              -18                7       -43.381962        107.24002         40989.32       -72992.828       -996.09009         2688.147
                1              -18                7        2109.9739        1061.3033        40372.191       -71800.555       -688.04523        1658.6953
                2              -18                7        4216.4038        2092.5789        39088.406       -69893.313       -486.12469        646.41162
                3              -18                7        6149.3335        3376.4282        37439.617       -67377.906       -394.57944       -231.78467
