           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -41.883759       -239.21716       -18106.365        36412.438        4518.4365        3254.5359
              -17              -18                7       -142.84283       -209.69556       -17833.898        36209.902        4527.3203        2319.0564
              -16              -18                7       -271.11899        -167.3125       -17532.344        35724.484        4487.2549        1501.0784
              -15              -18                7       -426.71219       -112.06798       -17201.691        34956.176        4398.2368        800.60168
              -14              -18                7        -609.6225       -43.961987       -16841.947         33904.98        4260.2676        217.62601
              -13              -18                7        -675.2215       -65.168175       -16611.387        32674.771        4124.3384       -70.981873
              -12              -18                7       -574.86157        13.728668       -16384.945        31503.109        3973.3064       -26.693115
              -11              -18                7       -451.20477        279.18088       -16045.896        30344.172        3750.8438        180.74118
              -10              -18                7       -321.70581        516.04291       -15685.444        29112.875         3481.376        433.77484
               -9              -18                7       -186.36464        724.31488       -15303.587        27809.217        3164.9023         732.4079
               -8              -18                7       -96.030769        283.39359       -13736.558        26157.275        2927.2056        384.93695
               -7              -18                7        86.734085        765.03534        -11843.25        23264.438        2424.8574        844.71075
               -6              -18                7         261.1658        1076.0933       -10023.288        20272.445         1969.802        1109.6785
               -5              -18                7         427.2645        1216.5675       -8276.6758        17181.297        1562.0388        1179.8416
               -4              -18                7        585.03015         1186.458       -6603.4097         13990.99        1201.5684        1055.1986
               -3              -18                7        734.46277         985.7652       -5003.4888        10701.525        888.38995         735.7511
               -2              -18                7        875.56238        614.48853       -3476.9165        7312.9028        622.50421        221.49771
               -1              -18                7        987.06873        635.32166       -1861.9263        3714.9399        248.33685        122.16309
                0              -18                7        879.94397        916.91974       -1.4390297       -536.90967       -166.62585        567.21808
                1              -18                7        554.28217        1056.3384        1717.3054       -3989.6218       -396.82932        286.07312
                2              -18                7        327.04089        897.53839        3400.1665       -7343.8628       -651.12549        13.757965
                3              -18                7        135.83154        720.81372        5113.7739       -10732.216       -960.78162       -145.70917
                4              -18                7       -19.345398        526.16492        6858.1274       -14154.682       -1325.7972       -192.32838
                5              -18                7       -138.49109        313.59125        8633.2275       -17611.262       -1746.1731       -126.09959
                6              -18                7        -221.6048        83.093521        10439.075       -21101.951        -2221.908        52.976746
                7              -18                7       -268.68649       -165.32904        12275.669        -24626.76       -2753.0039         344.9014
                8              -18                7       -372.83908       -271.24933        13969.408       -27952.152       -3226.4131        534.86438
                9              -18                7       -551.22247        18.286781        14682.035       -29436.479        -3396.665        301.41873
               10              -18                7        -630.6864        114.07193        15157.805       -30295.496       -3606.8071        251.42758
               11              -18                7       -711.66528        151.45168        15613.643       -31140.098       -3797.5376        221.09589
               12              -18                7       -791.40179        134.11649         16044.17       -31970.502       -3967.5022        211.42821
               13              -18                7       -773.44324        181.08978        16269.063       -32809.289       -4075.2454        257.11282
               14              -18                7       -543.78912        171.66101        16706.232       -33645.813        -4243.853       -229.15427
               15              -18                7       -357.38403        156.01059        17097.598       -34385.254       -4374.3198        -813.8269
               16              -18                7       -214.36398        134.15477        17443.006       -35027.586       -4466.5918       -1496.6055
               17              -18                7       -114.72903         106.0934        17742.457       -35572.813       -4520.6689       -2277.4895
               18              -18                7       -58.479168        71.826614        17995.953       -36020.938       -4536.5518       -3156.4788
              -18              -17                7        -44.43391       -24.236572       -17242.234        36440.047        4860.8877        1244.2727
              -17              -17                7       -158.59828        68.911972       -16974.969        36220.156        4883.3188        393.27661
              -16              -17                7       -300.07971        174.92207       -16678.607        35717.375        4856.7979       -340.21851
              -15              -17                7        -468.8782        293.79355       -16353.153        34931.711        4781.3267        -956.2124
              -14              -17                7       -545.40936        382.07114        -16152.58        33873.547        4704.5957       -1204.7517
              -13              -17                7       -492.53214        328.71097       -16062.195        32671.477        4648.9668       -1218.5005
              -12              -17                7       -406.68344        137.84633       -15938.024         31356.84        4578.3721       -1265.6688
              -11              -17                7        -281.2135        332.18167       -15627.584        30186.232        4408.4146       -1125.0054
              -10              -17                7       -145.32607        624.11304        -15254.33        29006.592        4172.5825       -888.75824
               -9              -17                7       -3.5965919        887.45422       -14859.674        27754.592        3889.7451       -606.91187
               -8              -17                7         139.0374       -65.585419       -13311.407        26185.926          3947.04         -1680.75
               -7              -17                7         484.0376       -621.70099       -11730.263        23732.086        3749.5352       -2445.0112
               -6              -17                7        781.84851       -518.45929       -10025.368        20585.668        3237.2837       -2123.5586
