           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        -291.1315       -93.511574       -38352.531        33484.418       -323.35461        416.81104
              -17              -18                7       -880.36169       -684.33136       -38206.703        33784.426       -284.46582       -608.79028
              -16              -18                7       -1568.0154       -1385.9917       -37972.203        33779.914       -290.40637       -1578.1841
              -15              -18                7       -2354.0918       -2198.4919       -37649.004        33470.875       -341.17798       -2491.3706
              -14              -18                7       -3238.5925       -3121.8325       -37237.125        32857.309       -436.78009       -3348.3501
              -13              -18                7       -3976.3525        -4399.502       -36863.418        31675.691       -471.56213        -4018.248
              -12              -18                7       -4567.4082        -5577.439           -36314        30425.395       -492.09448       -4233.9268
              -11              -18                7       -5246.0425       -6346.8564       -35538.492        29318.707       -608.67145       -4124.4619
              -10              -18                7       -5968.0391       -7144.2881       -34718.461        28087.746       -772.53223       -3984.5942
               -9              -18                7       -6733.3975       -7969.7329       -33853.898        26732.504       -983.67688       -3814.3228
               -8              -18                7       -7663.7271       -9829.9434       -31198.537        26037.381       -1158.8132       -3418.3684
               -7              -18                7       -8792.3916       -11096.177       -27853.018        24224.355       -1468.9863       -3109.6914
               -6              -18                7       -9783.7803       -12406.461       -24337.535        22007.426       -1618.0673       -2824.8423
               -5              -18                7       -10637.891        -13760.79        -20652.09        19386.602       -1606.0568        -2563.821
               -4              -18                7       -11354.724       -15159.165       -16796.676        16361.867       -1432.9545       -2326.6284
               -3              -18                7       -11934.281       -16601.588       -12771.301        12933.234       -1098.7607       -2113.2627
               -2              -18                7       -12376.562       -18088.057         -8575.96        9100.6982        -603.4751       -1923.7258
               -1              -18                7       -12724.665        -18977.41       -4279.6152        4727.0239       -214.37277       -1096.1436
                0              -18                7       -12871.727       -18600.168        296.33377       -399.33319        27.065693        157.44614
                1              -18                7       -12926.432        -17110.09        4931.8813       -4150.1035        612.20581        569.88171
                2              -18                7       -12678.447       -16048.121        9256.0928       -7745.2334        1095.8955        987.60089
                3              -18                7       -12256.764       -15023.204        13449.402       -11284.468        1428.3485        1434.1882
                4              -18                7       -11661.383       -14035.341        17511.809       -14767.807        1609.5653        1909.6438
                5              -18                7         -10892.3       -13084.527         21443.32        -18195.26        1639.5458         2413.968
                6              -18                7       -9949.5195       -12170.767        25243.926       -21566.811        1518.2898        2947.1589
                7              -18                7       -8833.0391       -11294.059        28913.633       -24882.473        1245.7971        3509.2192
