           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        2203.9536       -20938.438       -8108.5361         14236.76       -664.10345        396.51852
              -17              -18                7        2055.0635       -20459.672       -8167.7471         13575.94       -425.50439        1216.6489
              -16              -18                7        1920.2593       -19791.076       -8205.0449        12937.285        -233.3783        2123.8411
              -15              -18                7        1799.5404        -18932.65       -8220.4248        12320.795       -87.724899        3118.0952
              -14              -18                7        1692.9071       -17884.389       -8213.8916        11726.471        11.455814        4199.4116
              -13              -18                7        1649.6293       -16609.588       -8270.6699        11068.309      -0.77845383         4967.708
              -12              -18                7         1687.358       -15314.352       -8335.4814        10472.283       -115.12274        5124.2852
              -11              -18                7        1758.8208       -14134.959       -8353.7734        9985.2705        -272.8335        5081.3105
              -10              -18                7        1850.1541        -12907.15       -8372.5176         9464.791       -459.04318        4995.0688
               -9              -18                7        1961.3574       -11630.922       -8391.7119        8910.8428       -673.75183        4865.5571
               -8              -18                7        2006.1008       -10241.638       -7997.9175        8392.4492       -300.08865        5639.6084
               -7              -18                7        1967.3569       -8101.5127       -7184.4355        6858.2808       -369.67508        6571.4136
               -6              -18                7        1942.4227       -6173.2251       -6514.5918        5396.3154       -382.31555        7320.0786
               -5              -18                7        1931.2977       -4456.7754       -5988.3867         4006.553       -338.00992        7885.6021
               -4              -18                7        1933.9819       -2952.1614       -5605.8198        2688.9919       -236.75812        8267.9834
               -3              -18                7        1950.4757       -1659.3834       -5366.8911        1443.6349       -78.560593        8467.2236
               -2              -18                7        1980.7786       -578.44232       -5271.6006        270.47943        136.58371        8483.3252
               -1              -18                7        1989.5251        603.65717       -5142.7114       -551.64832        191.36441        7869.9229
                0              -18                7        2165.0173        2006.5342       -4570.8999       -1749.8101        238.19728        8076.3232
                1              -18                7        2334.7473        3316.2634       -4074.6565       -2710.7119        444.73477        8278.8896
                2              -18                7        2510.5786        4435.7334         -3658.71       -3658.1624         653.6416        8393.4316
                3              -18                7        2657.5217        5541.3901       -3208.5898       -4650.7559        816.41974        8501.6797
                4              -18                7        2775.5764        6633.2349       -2724.2949       -5688.4922        933.06921        8603.6357
                5              -18                7        2864.7424        7711.2695       -2205.8252        -6771.373        1003.5901        8699.2988
