           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        1205.5613       -644.21826        247.07602        597.60681         -414.099       -570.95868
              -17              -18                7        1476.4127       -836.59674       -11.972626       -130.07648       -674.59973       -1325.4436
              -16              -18                7        1756.1919       -1151.1921       -314.02905       -1202.3903       -886.36847       -1801.8352
              -15              -18                7        2044.8997       -1588.0046       -659.09314       -2619.3337        -1049.405       -2000.1348
              -14              -18                7        2342.5354       -2147.0339       -1047.1652       -4380.9087       -1163.7098       -1920.3416
              -13              -18                7        2559.8386       -2959.6133       -1410.1938       -5858.1167       -1284.1335       -790.77509
              -12              -18                7         2688.626       -3626.3113       -1753.0477       -7129.1934       -1540.6365        935.43469
              -11              -18                7        2804.6541       -3962.8315       -2132.5247       -8600.2676       -1892.3137        2386.3115
              -10              -18                7        2921.8997       -4332.0669       -2536.5024         -10077.1       -2263.1694        3862.9839
               -9              -18                7        3040.3625       -4734.0171       -2964.9807       -11559.691       -2653.2036        5365.4526
               -8              -18                7        3233.3767       -4381.2974       -3595.1204       -16366.173       -3276.4954        3469.9333
               -7              -18                7        3491.1973       -2376.1641       -5142.7793       -22732.445       -3774.8726        3839.5112
               -6              -18                7        3548.5022        -904.7738       -6516.9521       -28015.068       -4218.1899        4138.5674
               -5              -18                7         3405.291        32.872681       -7717.6382       -32214.035       -4606.4482        4367.1011
               -4              -18                7        3061.5649        436.77551        -8744.835       -35329.344       -4939.6475        4525.1143
               -3              -18                7        2517.3235        306.93652       -9598.5479       -37360.996       -5217.7871        4612.6055
               -2              -18                7        1772.5662       -356.64642       -10278.771       -38308.996       -5440.8682        4629.5737
               -1              -18                7        905.04156       -1108.0804       -10879.948       -39478.977       -5523.3208        6008.8086
                0              -18                7       -40.817425         26.26828       -11102.121       -40059.566         -5557.04        6085.1582
                1              -18                7       -816.90466       -545.20313       -10799.685       -38648.773       -5586.1592        4720.8354
                2              -18                7       -1542.9012       -902.19507       -10159.233       -36678.793       -5518.9277        3536.7722
                3              -18                7        -2144.457       -837.81055       -9380.9668        -34259.73       -5352.8071        2430.6287
                4              -18                7       -2621.5728       -352.05054       -8464.8877       -31391.592       -5087.7974        1402.4036
                5              -18                7       -2974.2483        555.08691       -7410.9907       -28074.369       -4723.8975        452.09375
                6              -18                7       -3202.4827        1883.5981       -6219.2813       -24308.066       -4261.1084       -420.29834
                7              -18                7       -3306.2771        3633.4885       -4889.7559       -20092.686       -3699.4302       -1214.7734
                8              -18                7       -3275.2612        5403.3857       -3697.2773       -14795.315       -3066.6694       -1694.0002
                9              -18                7       -3182.3799        5209.9082       -3259.8025        -11068.98       -2617.3125        -891.4801
               10              -18                7       -3099.4321        4734.6826       -2780.7224       -9552.9131       -2236.1338        -200.5536
               11              -18                7        -3010.937        4347.3018       -2336.8801       -8144.0615        -1856.752        324.52411
               12              -18                7        -2914.542         4025.626       -1928.6537       -6864.1108       -1485.5066        622.60864
               13              -18                7       -2746.3379        3085.4736       -1563.1161       -6269.5059       -1319.3678       -1075.5397
               14              -18                7       -2424.0122        2698.9087       -1049.7078       -4520.2725       -1186.7196       -1025.3055
               15              -18                7       -2111.1641        2286.3967       -602.34985       -2929.1304       -1022.6133       -908.34735
               16              -18                7       -1807.8939        1847.6301       -221.15924       -1496.7831       -827.01794       -725.65955
               17              -18                7       -1514.2013        1382.6091        93.863647       -223.23242       -599.93365       -477.24243
               18              -18                7       -1230.0865         891.3335        342.71896        891.52277       -341.36041       -163.09592
              -18              -17                7        1024.6191       -2449.2422        200.70833        562.76575        -423.1203       -1090.1216
              -17              -17                7        1279.5011       -2718.0281       -46.146896       -250.42355       -689.24713       -1763.5945
              -16              -17                7         1543.311       -3109.0315       -336.00986       -1408.2435       -906.64209       -2158.9749
              -15              -17                7        1816.0493       -3622.2522       -668.88068       -2910.6934       -1075.3049       -2276.2625
              -14              -17                7        2012.9381        -4361.793       -987.65289       -4193.1582       -1229.5431       -1334.4573
              -13              -17                7        2146.8054       -5451.3887       -1280.3239       -5112.9868        -1400.801        685.95496
              -12              -17                7         2298.426       -6836.0488       -1594.7632       -6135.8711       -1567.9995        3084.4707
              -11              -17                7        2429.7715       -7431.7202       -1956.0076        -7409.373        -1873.085        4913.1177
              -10              -17                7        2554.0503       -7802.2017       -2348.0554       -8737.5908       -2232.2764        6554.8315
               -9              -17                7        2679.5466       -8205.3994        -2764.604       -10071.568       -2610.6467        8222.3418
               -8              -17                7        2812.1843       -9398.0908        -2930.657       -16884.656        -3332.645        4850.6221
               -7              -17                7        2985.2275       -9130.9355       -3531.3904       -24629.035       -4036.8083        2255.1689
               -6              -17                7        3069.2048       -7342.6152        -4691.501       -30047.654       -4542.9751        2927.9805
               -5              -17                7        2952.6663       -6088.0361        -5678.125       -34382.629        -4994.083        3530.2705
               -4              -17                7        2635.6125       -5367.2021       -6491.2617       -37633.938       -5390.1318        4062.0388
               -3              -17                7         2118.043       -5180.1118       -7130.9121       -39801.598       -5731.1206        4523.2856
               -2              -17                7        1492.3059         -4870.46       -8210.9932       -42483.273       -5786.1392        10267.601
               -1              -17                7        760.56006       -2969.1147       -8993.4258       -44682.465       -5760.3096        13669.031
                0              -17                7        76.451965        2584.7981       -9464.7891       -46352.051       -5856.8296         13640.72
                1              -17                7       -714.05688        2332.7578       -9132.5527       -44143.441       -5834.0117        12149.003
