           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -1.0534983        880.91931        1.0614209       -2096.6228      -0.10027884         277.8714
              -17              -18                7       -1.0594689        2531.9854        2.1544225        341.21753      -0.11284535       -493.51093
              -16              -18                7       -1.0676357        3841.5964        3.1962652        3915.6836      -0.11791997        -1357.601
              -15              -18                7       -1.0779984        4809.7529        4.1869483        8626.7725      -0.11550268       -2314.3972
              -14              -18                7       -1.0905573        5436.4556        5.1264725        14474.493      -0.10559347       -3363.9016
              -13              -18                7       -1.1414019        6830.7334        6.1159639        20425.254     -0.057302915       -4875.1304
              -12              -18                7        -1.079319        7633.8369        7.3000517        25531.219        0.0147596       -5750.3296
              -11              -18                7      -0.94274861        6919.8037         8.562521        30582.725      0.062388781       -5568.2124
              -10              -18                7      -0.85800397        6015.3994        9.7990112        35997.555      0.093448609       -5172.9019
               -9              -18                7      -0.82508522        4920.6216        11.009523        41775.703       0.10793909       -4564.3965
               -8              -18                7      -0.53699559        4951.9487        11.538013        51451.559       0.13983129       -5613.7813
               -7              -18                7       -0.4239513        899.30396        11.700115        60125.367       0.15571776       -5315.0869
               -6              -18                7      -0.34795719       -1715.8484        11.861397        68645.906       0.15922831       -5205.4941
               -5              -18                7      -0.30901361       -2893.5127        12.021864        77013.164       0.15036283        -5284.999
               -4              -18                7      -0.30712047       -2633.6833        12.181509        85227.141       0.12912138       -5553.6045
               -3              -18                7      -0.34227738       -936.36792        12.340339        93287.859      0.095503807       -6011.3042
               -2              -18                7      -0.41448483        2198.4424        12.498348        101195.28      0.049510263       -6658.1074
               -1              -18                7      -0.40420756        4398.3037        12.541335        108437.88      0.029638574       -7982.9854
                0              -18                7     -0.069189638       -165.06171        12.533106        107295.42      0.031522304       -7639.9458
                1              -18                7     -0.033096343        800.30811        12.489342        101242.14       0.01373899       -6810.7959
                2              -18                7      0.019519806        1199.9895        12.430462         96325.75      0.026734471       -6420.7197
                3              -18                7      0.093621045        1004.4402        12.341138        90737.781      0.033619881        -5847.979
                4              -18                7       0.18920708        213.66162        12.221371        84478.266      0.034395456       -5092.5708
                5              -18                7       0.30627838       -1172.3467        12.071159        77547.172       0.02906093       -4154.4932
                6              -18                7        0.4448342       -3153.5823          11.8905        69944.523      0.017616332       -3033.7441
                7              -18                7       0.60487527       -5730.0503          11.6794        61670.305    6.1817467e-05       -1730.3296
                8              -18                7       0.80926156       -7342.1538        11.433278        51882.281     -0.062868752        722.43683
                9              -18                7       0.90742058       -6502.9243        10.585217        43125.973     -0.091979414        930.52014
               10              -18                7        0.9278245       -7342.3506        9.3989029        37157.496     -0.062853336       -1361.6492
               11              -18                7       0.98478484       -8120.8018        8.2054176        31679.391     -0.043893944       -3344.3164
               12              -18                7        1.0731599       -8763.3994        7.0080204        26654.457     -0.036960073       -4931.1655
               13              -18                7         1.003538       -7036.3281        5.9056959        20820.014     -0.085495293       -3594.0808
               14              -18                7        1.0089788       -6374.8672        4.9872918         14341.15     -0.048598617       -3272.2056
               15              -18                7        1.0170964       -5451.4585        4.0340285        8801.9482     -0.017617818       -2724.9189
               16              -18                7        1.0278409       -4265.4326        3.0457795        4203.1753     0.0073994622       -1951.5581
               17              -18                7        1.0412123       -2816.7893        2.0225458        544.83789      0.026453225       -952.12262
               18              -18                7        1.0572108       -1105.5291       0.96432686       -2173.0686      0.039543457         273.3869
              -18              -17                7         -2.13061       -1190.6423        1.0793169       -3903.8137      -0.12924114        1464.9587
              -17              -17                7       -2.1322587        480.98309        2.1640339       -1488.5376      -0.14030637        692.28003
              -16              -17                7       -2.1361034         1811.155        3.1975913        2063.3633      -0.14387971       -173.10617
              -15              -17                7       -2.1421447        2799.8718        4.1799893        6751.8887      -0.13996114       -1131.1993
              -14              -17                7       -2.1932454        4496.0063        5.1989918        11553.658      -0.10576562       -2460.1501
              -13              -17                7        -2.276675        7332.4141         6.274394        16073.931     -0.036427349       -4230.6123
              -12              -17                7        -2.349613        10497.193        7.3330612        21113.648      0.048978586        -6213.292
              -11              -17                7       -2.2355094        11106.504         8.556819         25963.08       0.11517149       -6717.3447
              -10              -17                7       -2.1202881        10820.699        9.8034019        31005.357       0.15891156       -6607.6313
               -9              -17                7       -2.0568929        10344.522        11.024007        36410.961       0.18608229       -6284.7241
               -8              -17                7       -1.6724887        14545.691        11.493093        48001.754       0.31893927       -10627.035
               -7              -17                7       -1.4616464        16166.683        11.755875        60588.094       0.48935461       -15634.229
               -6              -17                7       -1.3513504        13463.086        11.909543        70536.383       0.57880026        -17463.27
               -5              -17                7       -1.2781049        12196.976        12.062393        80331.383        0.6558699       -19481.406
               -4              -17                7       -1.2419101        12368.363        12.214426        89973.117       0.72056353       -21688.646
               -3              -17                7       -1.2427653        13977.236        12.365641         99461.57       0.77288115        -24084.98
               -2              -17                7       -1.0190992        11353.836        12.257978        104877.95       0.90514666       -26370.688
               -1              -17                7      -0.60346091        6821.5825        12.188336        108868.05       0.98240626       -28663.176
                0              -17                7        0.2594502       -4590.6396         12.29436        107855.63       0.99110961       -27977.566
                1              -17                7       0.38293433       -4568.6294        12.284155        102260.59       0.92020857       -26067.252
                2              -17                7       0.52261806       -5088.1938        12.230246        97028.266        0.8716597        -24492.91
                3              -17                7       0.68378687       -6202.9897         12.14589        91124.367       0.81700063         -22735.9
                4              -17                7        0.8664403       -7913.0137        12.031091        84548.906       0.75623155       -20796.219
                5              -17                7        1.0705791       -10218.266        11.885847        77301.875       0.68935275       -18673.871
                6              -17                7        1.2962024       -13118.748         11.71016        69383.281       0.61636364       -16368.854
                7              -17                7         1.543311       -16614.461        11.504027        60793.129        0.5372647        -13881.17
                8              -17                7        1.8603284       -13643.539        11.210245        48928.805       0.19113119       -5864.5381
                9              -17                7        2.0952585       -10334.967        10.679242         38488.66       0.03706415       -1886.4822
               10              -17                7        2.1571004       -10660.309        9.4915533        32896.984      0.049761698       -3762.2588
               11              -17                7        2.2554984       -10924.678        8.2966938        27795.684      0.052292585       -5328.5327
               12              -17                7        2.2415674       -9025.0654        7.1883807        22433.561     0.0014756806       -4518.3184
               13              -17                7         2.179404       -6763.5391        6.0894947        17218.516     -0.043735515       -3221.9832
               14              -17                7        2.1005535       -4684.3662        4.9761319        12319.017     -0.069749691       -1987.5879
               15              -17                7        2.0998397       -3583.8259        4.0063825        6966.9805     -0.043343626       -1363.2618
               16              -17                7        2.1115685       -2334.1592        3.0207086         2435.897     -0.017828681       -590.04883
               17              -17                7        2.1259253       -821.87524        2.0000505       -1154.7529     0.0017227381        409.23828
               18              -17                7        2.1429088        953.02698       0.94440693       -3804.9709      0.015310652        1634.5999
              -18              -16                7       -3.1646171       -4484.4712        1.0924594       -5303.5366      -0.14513291        2566.5093
              -17              -16                7       -3.1619439       -2792.2847        2.1688917       -2910.8257      -0.15469685        1792.5338
              -16              -16                7       -3.1614666       -1441.5527        3.1941645        618.51105      -0.15676889        925.85138
              -15              -16                7       -3.2127845        556.76099        4.2427497        4271.2363      -0.13662307       -221.32983
              -14              -16                7       -3.3029609        3644.7595        5.3357887        7646.7891     -0.088736877       -1727.1328
              -13              -16                7       -3.3826456        7061.1289        6.4120913         11541.78     -0.024783062       -3445.1519
              -12              -16                7       -3.4518399        10805.866        7.4716573        15956.207      0.055238422       -5375.3877
              -11              -16                7       -3.5035722        14761.735        8.5217466        20868.387       0.15012741       -7457.4058
              -10              -16                7       -3.3578739        15094.531        9.7784214        25538.115       0.20654765       -7633.2886
               -9              -16                7        -3.228977        15632.199        10.937159         31007.16       0.25760341       -7975.1465
               -8              -16                7       -2.8827982        21295.799        11.342864        42967.875       0.47902355       -14330.555
               -7              -16                7       -2.7128339        29532.396        11.659789        58822.676       0.82842427        -25183.25
               -6              -16                7       -2.6025455        31094.289         11.84259        72509.125        1.0877606       -32289.473
               -5              -16                7       -2.4949985        29739.742        11.987825        83731.883        1.2507653       -36246.242
               -4              -16                7       -2.3041162        27170.305        12.033104        93105.945        1.4915798       -40396.547
               -3              -16                7       -1.9353898        22016.523        11.982078        98916.461        1.7621647       -44159.973
               -2              -16                7       -1.4890325        16736.254        11.945848         102440.1         1.945779       -47328.074
               -1              -16                7      -0.78602964        8863.3066        12.009773        105945.67        1.9918873       -49335.516
                0              -16                7       0.20787801       -2783.9607        12.151255        105100.74        2.0453451       -49631.801
                1              -16                7       0.87468207       -10591.922        12.129215        100973.69        1.9834328       -47240.008
                2              -16                7        1.1014335       -12030.734        12.080274        95425.406        1.8733397       -44481.395
                3              -16                7        1.3496698       -14064.776        12.000889        89205.578        1.7571361       -41540.121
                4              -16                7        1.6193911       -16694.047        11.891058        82314.172        1.6348226       -38416.172
                5              -16                7        1.9105971       -19918.545        11.750785        74751.203        1.5063992       -35109.547
                6              -16                7        2.2232885       -23738.273        11.580065        66516.672        1.3718657       -31620.266
                7              -16                7        2.5753727       -23447.154        11.311794        56130.434       0.92541409       -22376.533
                8              -16                7        2.9197536       -19524.086        10.979258        44916.582       0.44939935       -12239.259
                9              -16                7        3.2369237       -14396.566        10.623075        33904.766        0.1585355       -5056.1816
               10              -16                7        3.3702362       -13414.991        9.5485277        27922.402       0.12872028       -5520.7959
               11              -16                7        3.4111195       -11525.373        8.4258156        22888.453      0.080337644        -5265.334
               12              -16                7        3.3731012       -8547.0381        7.3448448         17977.27      0.019253403       -3947.8079
               13              -16                7        3.3183961       -5751.0571        6.2493968        13381.626      -0.02263377       -2692.2217
               14              -16                7         3.247004       -3137.4299        5.1394715        9101.5234     -0.045323946       -1498.5752
               15              -16                7        3.1589253       -706.15027        4.0150695        5136.9585     -0.048817094       -366.86703
               16              -16                7        3.1492453        834.12354        2.9985318        890.40723     -0.026949828        490.09937
               17              -16                7        3.1645865        2410.0496        1.9804488       -2632.5552    -0.0069007305        1489.2385
               18              -16                7        3.1825545        4248.5923       0.92738086       -5215.0845     0.0071848352        2714.4519
              -18              -15                7        -4.155519       -9000.5625        1.1008488        -6295.791      -0.14795414        3582.5217
              -17              -15                7       -4.1485243       -7287.8164        2.1689961        -3925.644       -0.1560168        2807.2498
              -16              -15                7       -4.2000203        -4987.001        3.2472389       -1422.0049      -0.14987524        1841.3304
              -15              -15                7       -4.2969432       -1647.4119         4.357914        808.82568      -0.12344114        600.18689
              -14              -15                7       -4.3833756        2020.5449        5.4518528        3559.0913     -0.080939397       -853.17224
              -13              -15                7       -4.4593158         6016.873        6.5290546        6828.7964     -0.022370001       -2518.7483
              -12              -15                7        -4.524765        10341.568        7.5895205        10617.938      0.052267026         -4396.54
              -11              -15                7       -4.5797238        14994.635        8.6332512        14926.521       0.14297177       -6486.5493
              -10              -15                7       -4.5707622        18836.891        9.7240705        19595.828        0.2363569        -8249.874
               -9              -15                7        -4.376039        20731.531        10.770661        25448.258       0.33325031       -9784.1162
               -8              -15                7       -4.0942926        27641.027        11.155257        37526.363       0.63994652       -17991.174
               -7              -15                7       -3.9887612         37123.52        11.451074        53498.566        1.0746233       -30695.523
               -6              -15                7       -4.0594411        49178.996        11.658105        73364.891        1.6372807       -47897.156
               -5              -15                7        -3.674989        43860.117        11.670635        83203.734        2.1834655       -55532.371
               -4              -15                7       -3.1815486        36657.809        11.702025        89694.789        2.5800903       -60767.883
               -3              -15                7       -2.6104789        29329.027        11.748209        93898.984        2.8897462       -65408.121
               -2              -15                7       -1.9617779        21873.764        11.809187        95816.328        3.1124313       -69453.031
               -1              -15                7      -0.97027546        10793.711        11.883784        100932.95        3.1356406       -71148.977
                0              -15                7       0.13570389       -1267.1621        12.035982        100646.51        3.3034973        -73509.43
                1              -15                7        1.3850923       -16659.262        12.017634        97005.602         3.101347           -68489
                2              -15                7        1.7559657       -19627.627        11.980549        91517.195        3.0317738        -66386.18
                3              -15                7        2.0912695       -22580.914        11.906132        84981.422        2.8540261       -62260.625
                4              -15                7        2.4480584       -26129.434        11.801271        77774.078        2.6701682       -57952.414
                5              -15                7        2.8263321       -30273.182        11.665965        69895.172        2.4802005       -53461.527
                6              -15                7         3.227653       -32582.352        11.450059          60716.5        2.0556448        -44836.32
                7              -15                7        3.6211984       -29385.291        11.107011        50180.055        1.2912146       -30141.916
                8              -15                7         3.987534       -24983.785        10.740316        39845.633       0.71193516       -18401.709
                9              -15                7        4.3266592       -19377.828        10.349976        29713.238        0.3178063       -9615.6973
               10              -15                7        4.5121946        -14537.25            9.618        22184.697       0.15109055       -5835.1265
               11              -15                7        4.4983215       -10842.109         8.554944        17577.371      0.074133292       -4496.4111
               12              -15                7        4.4677615       -7329.3208        7.4774122        13285.584      0.016373102       -3219.6353
               13              -15                7        4.4205141       -3998.8845        6.3854012        9309.3389     -0.022190079       -2004.7981
               14              -15                7        4.3565807       -850.79944        5.2789149        5648.6348     -0.041556232       -851.90033
               15              -15                7        4.2759609        2114.9333        4.1579504        2303.4719     -0.041725382        239.05807
               16              -15                7        4.1786528         4898.314        3.0225081       -726.15356      -0.02269751         1268.078
               17              -15                7        4.1571956          6878.98        1.9637412       -3888.5654    0.00058278628        2287.8779
               18              -15                7        4.1761494         8781.166       0.91324848       -6403.4082      0.015166027        3512.9434
              -18              -14                7       -5.1033168       -14738.921        1.1044846       -6880.5771      -0.13770483        4512.9976
              -17              -14                7       -5.1549535       -12135.284        2.2124596        -5526.063       -0.1455221        3727.8301
              -16              -14                7       -5.2586226       -8544.1035        3.3407702       -4439.9561      -0.14054009        2751.3464
              -15              -14                7       -5.3518009       -4624.5552        4.4523449       -2834.4133      -0.11949045        1562.6462
              -14              -14                7       -5.4344888       -376.63757        5.5471835       -709.43164     -0.082373157        161.73022
              -13              -14                7       -5.5066848        4199.6519        6.6252861        1934.9872     -0.029188178       -1451.4031
              -12              -14                7       -5.5683894        9104.3057        7.6866517        5098.8418      0.040064402        -3276.751
              -11              -14                7       -5.6196036        14337.331        8.7312813        8782.1387       0.12538467       -5314.3174
              -10              -14                7        -5.660326        19898.723        9.7591743        12984.865       0.22677255       -7564.0977
               -9              -14                7       -5.5242848        25425.988        10.566786        19481.744       0.40973604       -11550.191
               -8              -14                7       -5.3069706        33581.379        10.930273        31677.242       0.80170828         -21608.9
               -7              -14                7       -5.2658715        44309.758        11.204979        47766.832         1.321661       -36164.891
               -6              -14                7       -5.1512308        52880.273        11.316153        64372.527        2.2351983           -55691
               -5              -14                7       -4.7575774        55277.711        11.417817        77212.914        3.3589253       -76194.453
               -4              -14                7       -4.0617929        45900.395        11.546413        82097.672          3.79462       -82306.766
               -3              -14                7       -3.2883787        36396.617        11.689807         84695.57        4.1433468       -87823.789
               -2              -14                7       -2.4653504        27490.117        11.799774         86671.75        4.1555386        -88264.93
               -1              -14                7        -1.164546        12605.261        11.806591        93200.977        4.4397407       -94543.039
                0              -14                7      0.059547037       -146.16846        11.964686        93712.031        4.7781134       -99827.586
                1              -14                7        1.5802401       -18319.602        11.920232        89044.641        4.1649437       -87603.719
                2              -14                7        2.4862156       -27878.883        11.931069        85303.617        4.3469634       -90207.273
                3              -14                7        2.9085875        -31751.42        11.861622        78451.891        4.1076717       -84897.453
                4              -14                7        3.3524432        -36219.18         11.76173        70928.609        3.8622687       -79404.961
                5              -14                7        3.8171692       -41049.141        11.625042        62687.066        3.5818262       -73243.945
                6              -14                7        4.2598805        -38578.09        11.271482        52827.977        2.5289793       -53992.395
                7              -14                7        4.6753812       -34902.594        10.894274        43170.945         1.661284       -37695.051
                8              -14                7        5.0636711       -30022.646        10.493422        33715.941       0.97873908       -24351.898
                9              -14                7        5.4387069       -24566.855        10.121259        24163.313       0.49674851       -13380.834
               10              -14                7         5.596756       -17654.246        9.7060957        14144.358       0.15689336       -6122.8652
               11              -14                7        5.5486503       -9419.1514        8.6601772         12030.89      0.047270913       -3569.8257
               12              -14                7        5.5255485       -5371.9102        7.5860825        8358.5039    -0.0071652578       -2333.7991
               13              -14                7        5.4857607        -1507.017        6.4975114        5001.6592     -0.042404417       -1159.7115
               14              -14                7        5.4292846        2175.5232        5.3944607        1960.3522     -0.058446568       -47.562714
               15              -14                7         5.356123        5675.7148        4.2769346       -765.41388     -0.055291705        1002.6465
               16              -14                7        5.2662735        8993.5518        3.1449299       -3175.6401     -0.032939807        1990.9171
               17              -14                7        5.1597376        12129.035        1.9984492       -5270.3267     0.0086090723        2917.2488
               18              -14                7         5.123692        14550.747       0.90200984       -7369.9429      0.039254226         4030.074
              -18              -13                7         -6.07758       -20888.074        1.1384113       -8040.9409      -0.12356369        5438.1694
              -17              -13                7       -6.1879978       -17045.313         2.284358       -8099.5581      -0.14003377        4726.3452
              -16              -13                7       -6.2879229       -12874.175        3.4135685       -7638.7378      -0.14043622        3802.3049
              -15              -13                7       -6.3773575        -8374.668        4.5260429       -6658.4819      -0.12477101        2666.0488
              -14              -13                7       -6.4562998       -3546.7891        5.6217813       -5158.7871     -0.093038149        1317.5754
              -13              -13                7       -6.5247521        1609.4561        6.7007837       -3139.6543     -0.045237638       -243.11368
              -12              -13                7       -6.5827127        7094.0718        7.7630496        -601.0824       0.01863052       -2016.0192
              -11              -13                7       -6.6301823        12907.058        8.8085785         2456.927      0.098566368       -4001.1421
              -10              -13                7       -6.6913996        21092.924        9.8440981         4905.043       0.20141678        -6584.019
               -9              -13                7       -6.6737156        29715.566        10.325531        13107.603       0.48706046       -13273.368
               -8              -13                7       -6.5208344        39116.844        10.667909        25420.484       0.96430874       -25183.723
               -7              -13                7       -6.4642353        49648.793        10.896328        40582.375        1.6674602       -41895.254
               -6              -13                7       -6.1515112        55538.668        11.065697         53127.18        2.7935345       -62864.582
               -5              -13                7        -5.676321        58814.367        11.301136        63784.734        4.0925221       -86650.328
               -4              -13                7       -4.9448485        54898.082        11.566273        70314.633          5.13517        -105013.2
               -3              -13                7       -3.9690907        43219.313        11.806873        71306.211        5.5229678       -111407.04
               -2              -13                7       -3.0011199        33487.305        11.843201        75629.125        5.1540122       -105165.84
               -1              -13                7       -1.3684459        14294.262        11.778652        82769.047        5.8992729       -119423.74
                0              -13                7     -0.021001697        592.26123        11.936655        84322.375         6.468348       -128591.95
                1              -13                7        1.5838962        -16788.25        11.873186        78051.586        5.7451134       -114401.55
                2              -13                7        3.1152279       -34910.902        11.912678        75965.641        5.5350947       -110618.13
                3              -13                7         3.801621       -41576.262        11.867358        69617.008        5.5180702       -109450.55
                4              -13                7        4.3325458       -46963.285        11.772433        61777.777        5.2111239        -102773.8
                5              -13                7        4.8357987       -47102.477        11.472669        52860.379        4.1626925        -83790.68
                6              -13                7        5.3004646       -44152.988        11.084949        43880.734        3.0065818       -62936.203
                7              -13                7        5.7379203       -39999.043        10.673582        35103.105        2.0356209       -45035.918
                8              -13                7        6.2525907       -36750.957        10.245479        27119.324         1.260089       -29645.867
                9              -13                7        6.6039705       -31089.336         9.943079        16918.023       0.67468965       -16684.627
               10              -13                7        6.7361879       -24964.459        9.7939043        2465.9333       0.17331643       -6932.6338
               11              -13                7        6.6090679       -11256.135        8.7322283        3829.2827      0.028940372       -3264.6633
               12              -13                7        6.5464621       -2674.8037        7.6708565        3196.0295      -0.05136165       -1290.3004
               13              -13                7         6.514132        1724.5442         6.585722        458.57971     -0.083276838       -156.96141
               14              -13                7        6.4651151        5941.5371        5.4861107       -1963.3253     -0.095994949        914.43726
               15              -13                7        6.3994102        9976.1787        4.3720217       -4069.6924     -0.089516051        1923.8977
               16              -13                7        6.3170199        13828.473        3.2434552       -5860.5205     -0.063840166        2871.4192
               17              -13                7        6.2179422        17498.412        2.1004124       -7335.8081     -0.018967288        3757.0012
               18              -13                7        6.1021776        20986.002         0.942891       -8495.5566      0.045102645        4580.6455
              -18              -12                7       -7.2092905       -26335.248        1.0735099       -8094.7168     -0.094016574         4455.709
              -17              -12                7       -7.2076015       -22646.621        2.3207598        -10572.75       -0.1404852        5623.5986
              -16              -12                7       -7.2879214       -17977.209        3.4656339       -11018.348      -0.14956358        4994.2061
              -15              -12                7       -7.3736115       -12897.741        4.5790086       -10663.376      -0.13928281        3910.3918
              -14              -12                7       -7.4488101       -7489.9072        5.6756468       -9788.9678       -0.1129344         2614.363
              -13              -12                7       -7.5135174       -1753.6986        6.7555475       -8395.1201       -0.0705183        1106.1165
              -12              -12                7       -7.5677338         4310.875        7.8187132       -6481.8345     -0.012034578       -614.34583
              -11              -12                7       -7.6345577        12556.584        8.8736315       -5415.5527      0.067733645       -2747.4043
