           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        16628.248        3527.3003       -1935.6516        2850.5928       -5185.7393       -88.356445
              -17              -18                7        16400.123        2524.5068       -1661.6732        3463.1094       -6374.8672        -1913.439
              -16              -18                7        16082.145        1137.1154       -1475.6848        3814.7791       -7494.0117        -3693.876
              -15              -18                7        15674.312       -634.87341       -1377.6864        3905.6028       -8543.1699       -5429.6689
              -14              -18                7        15176.623       -2791.4614       -1367.6786        3735.5793       -9522.3438       -7120.8193
              -13              -18                7        14465.757       -5728.7676        -1199.072        3089.0811       -10504.152       -8821.5156
              -12              -18                7        13797.876       -8812.1729       -1006.2836        2517.8687       -11451.313       -10148.015
              -11              -18                7        13230.303       -11514.907       -938.15155        2121.3384       -12277.236       -11037.979
              -10              -18                7        12593.924       -14367.515       -903.08813        1540.7196       -13002.563       -11859.742
               -9              -18                7        11888.738       -17369.996       -901.09314        776.01422       -13627.286       -12613.307
               -8              -18                7        10827.157       -22143.068       -1107.5668        1992.9124       -14003.776       -12024.766
               -7              -18                7        10035.255       -27142.402       -1124.6913        2642.2146       -14079.759       -12096.292
               -6              -18                7        9265.6836       -31835.211       -1103.8373        3052.2759       -14111.224       -11851.892
               -5              -18                7        8518.4473       -36221.488       -1045.0043        3223.0964        -14098.17       -11291.563
               -4              -18                7         7793.543       -40301.238       -948.19305        3154.6758       -14040.601       -10415.309
               -3              -18                7        7090.9717       -44074.465       -813.40253        2847.0134       -13938.512        -9223.125
               -2              -18                7        6410.7334       -47541.164       -640.63361        2300.1104       -13791.906       -7715.0161
               -1              -18                7        5863.7148       -50027.352       -572.36871        869.48523       -13511.432       -5282.7632
                0              -18                7        5463.7373       -49263.762             -639       -1431.6965       -13140.842       -2779.1362
                1              -18                7        4910.4282       -45344.152       -638.47778       -1302.9866       -12762.593       -1008.5159
                2              -18                7        4410.0889       -41709.188       -674.24524       -1368.8899         -12423.5        681.03418
                3              -18                7        3929.8801       -37911.934       -708.85657       -1550.9122       -12083.056        2195.1458
                4              -18                7        3469.8003       -33952.391       -742.31146       -1849.0532       -11741.263        3533.8179
                5              -18                7        3029.8496       -29830.557       -774.61005        -2263.313       -11398.118        4697.0532
                6              -18                7        2610.0291       -25546.436       -805.75153       -2793.6904       -11053.623        5684.8467
                7              -18                7        2210.3374       -21100.025       -835.73737       -3440.1873       -10707.777        6497.2036
                8              -18                7        1691.4526       -16245.508       -732.07098       -3514.6401       -10250.192         7141.001
                9              -18                7        686.14893       -11804.068       -584.09924       -2703.2825       -9159.7383        7216.7983
               10              -18                7       -228.25183       -8105.3086       -644.12244        -2866.991       -7918.8486        7051.2749
               11              -18                7       -1060.2046       -4550.7168       -717.60962       -2954.0352       -6655.3574        6767.6235
               12              -18                7       -1821.9386       -1114.4718       -815.25226       -2988.6245       -5376.1006        6333.2266
               13              -18                7       -2957.7466        2818.7314       -1293.1235        -3753.948       -4297.5786        4767.6807
               14              -18                7       -3946.8745        5881.7393       -1346.4783       -3597.8872       -3267.4736        3127.2554
               15              -18                7       -4883.9253        8570.4473       -1428.9746       -3403.0759       -2204.8496        1400.0441
               16              -18                7       -5768.9834        10885.109       -1540.8927       -3170.0491       -1109.6631       -413.94312
               17              -18                7       -6602.0459        12825.721       -1682.2327       -2898.8059        18.086426       -2314.7051
               18              -18                7       -7383.1152        14392.287       -1852.9943       -2589.3474        1178.3981       -4302.2432
              -18              -17                7         18013.08        5251.8086       -4200.7173        8034.3408       -4827.3286       -2263.7598
              -17              -17                7        17698.238        4457.0659       -3839.3735        8828.8574       -5999.2402       -4079.5576
              -16              -17                7        17293.539        3277.7253       -3566.0195        9362.5293       -7101.1665         -5850.71
              -15              -17                7        16798.988        1713.7874       -3380.6555        9635.3525       -8133.1089       -7577.2178
              -14              -17                7        15996.175       -569.69922       -3039.8872        9431.4678       -9185.6973        -9363.416
              -13              -17                7            14951       -3730.8494          -2588.5        8877.5273       -10255.985       -11330.188
              -12              -17                7        13881.963       -7516.6914       -2260.9204        8208.9873       -11261.035       -13421.426
              -11              -17                7        13161.382       -10690.736       -2133.9597        7838.5874       -12146.462       -14650.513
              -10              -17                7        12474.636       -13738.774       -2069.7278        7399.9341       -12920.663       -15571.873
               -9              -17                7        11719.084       -16936.686       -2038.5649        6777.1929       -13594.266       -16425.031
               -8              -17                7        10377.142       -22119.805       -2499.1086        9736.7295       -14146.078       -15185.173
               -7              -17                7        9281.1816       -27764.834       -2873.6433        11301.772       -14485.919       -14309.864
               -6              -17                7        8525.6016       -32883.723       -2983.1262        11156.846       -14487.557       -14148.953
