           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        47514.422       -29031.684       -47386.898        29553.734        -178.0495       -98.102676
              -17              -18                7        46177.141       -30620.727       -48814.883        29145.104       -1841.5834        1678.8647
              -16              -18                7        44788.117       -32078.352        -50503.84        28448.176       -3485.6873        3557.4541
              -15              -18                7        43347.355        -33404.57        -52453.75        27462.955       -5110.3604        5537.6641
              -14              -18                7        41854.855       -34599.367       -54664.613        26189.436        -6715.603        7619.4971
              -13              -18                7        39989.734       -36015.688       -56508.406        24504.977       -8322.2969         10039.91
              -12              -18                7        38110.652       -36914.051       -57743.922         22740.82       -10218.227        12650.244
              -11              -18                7         36393.73       -36872.352       -58974.715        21063.418       -12368.211        15160.253
              -10              -18                7        34604.699       -36649.406       -60341.586        19302.961       -14545.209        17681.543
               -9              -18                7        32743.555       -36245.223       -61844.531        17459.449       -16749.221        20214.113
               -8              -18                7        29467.365       -35223.809       -62220.902        11718.156       -18492.787        23413.102
               -7              -18                7        26042.932       -31676.082       -62990.223        6629.2031       -20241.387        26806.033
               -6              -18                7        22425.682       -28270.154       -63484.684        1424.1332       -21549.188        29887.078
               -5              -18                7        18615.611       -25006.014       -63704.293       -3897.0508       -22416.189        32656.229
               -4              -18                7        14612.723        -21883.67       -63649.035       -9334.3506       -22842.385         35113.48
               -3              -18                7        10417.018       -18903.117       -63318.938       -14887.768       -22827.785        37258.844
               -2              -18                7        6028.4912       -16064.361       -62713.969       -20557.299       -22372.383         39092.32
               -1              -18                7        1824.9082       -12636.034       -62108.727        -26950.85       -21530.299        41458.777
                0              -18                7       -1400.9404       -3935.4915       -58889.852        -34003.27       -20685.742        42873.543
                1              -18                7       -4140.3252        3794.0034       -53797.324       -39235.465       -19343.641        42140.289
                2              -18                7       -6436.8696        10760.179       -48891.711       -44742.871       -17812.203        41300.789
                3              -18                7       -8293.2725        17457.646       -44032.254       -49832.719       -16207.782        40097.863
                4              -18                7       -9709.5342        23886.395       -39218.969       -54504.996        -14530.38        38531.516
                5              -18                7       -10685.658        30046.443       -34451.848        -58759.73       -12779.995        36601.746
                6              -18                7       -11221.641        35937.773       -29730.895       -62596.891       -10956.626        34308.551
                7              -18                7       -11317.482        41560.402       -25056.104       -66016.508       -9060.2744        31651.932
                8              -18                7       -11246.263        46740.738       -20816.402       -66698.648       -7384.4688        28749.244
                9              -18                7        -10769.25         49455.34         -18083.9       -63956.848       -6227.3281        27190.943
               10              -18                7       -9620.0527        51391.059       -15600.126       -64116.613       -4921.9521        26007.305
               11              -18                7       -8476.7393        53265.031       -13312.336       -64229.039       -3717.4375        24587.223
               12              -18                7       -7347.1982        55082.344       -11216.475       -64293.582       -2629.1514        22855.086
               13              -18                7       -6460.7256        56796.934       -9177.0195       -64227.973       -2112.5847        18581.027
               14              -18                7       -5082.8608        57101.039       -6849.8999       -62679.684       -1497.6993        15413.624
               15              -18                7       -3772.0024        57184.672       -4851.1909       -61071.461       -973.20923        12104.785
               16              -18                7       -2528.4597        57048.484       -3181.2219       -59404.129       -539.21448        8653.8154
               17              -18                7       -1352.2322        56692.461       -1839.9932       -57677.695       -195.71555        5060.7158
               18              -18                7       -243.32013        56116.621       -827.50372       -55892.164        57.287689        1325.4863
              -18              -17                7        48908.758       -28648.047       -46056.359        31363.313        1489.8409         -2143.97
              -17              -17                7        47413.695       -30117.652           -47326        30834.754       -169.61699       -368.84515
              -16              -17                7        45866.898       -31455.846       -48856.602        30017.895       -1809.6451        1507.9017
              -15              -17                7        44268.359       -32662.625        -50648.16         28912.74       -3430.2419        3486.2695
              -14              -17                7        42244.016       -33978.125       -52155.887        27506.027       -5057.8525         5753.542
              -13              -17                7        39899.461       -35759.746       -53291.031        25885.539       -6684.6094        8347.2285
              -12              -17                7        37606.617       -37903.453       -54518.445        24091.082       -8284.0947        11109.758
              -11              -17                7        35709.727       -38607.148       -55639.609        22388.746       -10258.104        13749.763
              -10              -17                7        33844.195       -38712.039       -56840.063        20663.898       -12359.192        16340.796
               -9              -17                7        31906.553       -38635.684       -58176.586        18855.994       -14487.294        18943.109
               -8              -17                7        28192.273       -39647.773       -57854.883        11191.666       -15570.687        22737.133
               -7              -17                7        24626.303        -39378.07       -57869.473        3043.1418       -16369.392        27038.504
               -6              -17                7        21245.889       -36442.824       -58309.102       -3154.9856       -17428.578        30959.969
               -5              -17                7        17672.654       -33649.371       -58473.875       -9469.2344       -18046.965        34569.543
               -4              -17                7        13906.603       -30997.709       -58363.793       -15899.596       -18224.547         37867.23
               -3              -17                7        9947.7295       -28487.842       -57978.859       -22446.074       -17961.332         40853.02
               -2              -17                7        6577.1216       -24598.932       -58030.391       -28427.199       -17864.045        45912.492
               -1              -17                7        3292.3999        -19268.67       -57473.379       -35199.098       -17285.375        50454.707
                0              -17                7        757.27045       -9088.7236        -55472.91        -43531.43       -17054.844        54321.063
                1              -17                7       -1932.6342        -857.1748       -50705.488       -48969.711       -15850.101        53771.313
                2              -17                7       -4165.1138        6858.1343       -46021.258       -54536.637       -14490.594         52981.66
                3              -17                7       -5957.4521        14304.734       -41383.195       -59686.008       -13058.105        51828.582
                4              -17                7       -7309.6519        21482.623       -36791.301        -64417.82       -11552.635         50312.07
                5              -17                7       -8221.7109        28391.801       -32245.566       -68732.063       -9974.1807        48432.148
                6              -17                7       -8693.6299        35032.262       -27745.998       -72628.758       -8322.7451        46188.797
                7              -17                7       -8725.4063        41404.023       -23292.594       -76107.891       -6598.3242        43582.023
                8              -17                7        -9471.291        47066.727       -20421.877       -70340.953       -6029.9717        39596.867
                9              -17                7        -9834.207        50682.305       -17782.188       -64589.422       -5244.3589         36434.98
               10              -17                7        -8826.127        52697.586       -15414.169       -64790.691       -4023.4211        34906.965
               11              -17                7       -7823.9307        54651.125       -13242.139       -64944.625       -2903.3469        33142.512
               12              -17                7       -7080.1313        56674.363       -11220.722       -64916.828       -2244.0574        29040.533
               13              -17                7       -6371.0938        58307.449       -9370.9209       -64695.703       -1724.6505         24449.26
               14              -17                7       -5630.6675        59478.168       -7702.5098       -64302.082        -1250.603        19917.723
               15              -17                7       -4431.6064        59429.609       -5815.4102       -62588.359       -737.21405        16478.797
               16              -17                7       -3246.1294        59062.586       -4203.9253       -60678.961       -302.36084        13025.756
               17              -17                7       -2127.9683        58475.734       -2921.1812       -58710.465        41.996643        9430.5859
               18              -17                7       -1077.1221        57669.051       -1967.1769       -56682.859         295.8584        5693.2847
              -18              -16                7         50556.18       -27977.547       -44640.492        32888.941        3182.0198       -4193.1245
              -17              -16                7        48903.344       -29327.717       -45751.789        32240.451        1526.6378       -2419.8416
              -16              -16                7        47198.766       -30546.475       -47124.039        31303.662       -109.31422       -544.93774
              -15              -16                7        45015.512       -31761.791       -48295.234        30174.082       -1757.8093        1569.4692
              -14              -16                7        42460.566       -33339.504       -49168.234        28932.064       -3410.7617         3965.165
              -13              -16                7        39957.336       -35279.297       -50133.508         27516.08       -5036.4419        6529.7026
              -12              -16                7         37505.82       -37581.172       -51191.039        25926.131       -6634.8486        9263.0801
              -11              -16                7        35120.504       -40173.789       -52333.734        24168.441       -8219.9639         12155.15
              -10              -16                7        33178.473       -40606.512       -53367.762        22479.201       -10245.141        14815.926
               -9              -16                7        30999.477       -40945.633       -54388.289         20244.93        -12222.26        17610.719
               -8              -16                7        27174.262       -42862.691       -53945.891        12089.553       -12940.889        22014.533
               -7              -16                7        23300.279       -46272.203       -53348.852        1308.2997       -12657.637        27190.609
               -6              -16                7        19884.191       -46084.453       -53346.086       -7652.7778       -12840.006        32223.494
               -5              -16                7        16547.793       -43761.684       -53456.023       -14960.084       -13209.775        36673.496
               -4              -16                7         13453.16       -41123.305       -53645.836       -21862.334       -13486.518        42240.473
               -3              -16                7        10599.678       -37377.801       -53900.469       -27932.809       -13800.334        48999.434
               -2              -16                7        7505.7471       -32754.326       -53821.719       -33599.188       -13811.624        55393.914
               -1              -16                7        4762.4678       -26308.109       -52551.188       -41313.535       -13088.204        59706.941
                0              -16                7        2492.8967        -17024.16       -50461.789       -50649.332       -12718.405        65293.117
                1              -16                7        163.53723       -5918.6909       -47482.664       -57766.621       -12348.734        68332.148
                2              -16                7       -2004.8779        2545.7529       -43019.813       -63393.074       -11161.157        67592.336
                3              -16                7       -3733.1533        10741.488       -38603.145       -68601.969       -9900.5996        66489.102
                4              -16                7       -5021.2886        18668.512       -34232.633       -73393.305       -8567.0596        65022.445
                5              -16                7       -5869.2827        26326.818       -29908.285       -77767.078       -7160.5371        63192.359
                6              -16                7       -6277.1362        33716.422       -25630.107       -81723.297       -5681.0322        60998.855
                7              -16                7       -6921.1221        41194.742       -22399.174       -80024.672       -5017.0806        56501.211
                8              -16                7       -7872.0068        47384.094       -19825.748       -73975.336       -4719.0713        51122.172
                9              -16                7       -8812.6074        51795.945       -17328.178        -66451.68       -4247.2295        46140.652
               10              -16                7       -8198.7461         54069.93        -15059.39       -65484.188       -3196.1509        43849.645
               11              -16                7       -7558.0938        56308.277       -13020.456       -65534.063       -2396.1606        40102.699
               12              -16                7       -7057.8789         58322.25       -11178.918       -65329.914       -1828.5547        35134.473
               13              -16                7       -6526.2759        59873.852       -9518.7725       -64953.273       -1306.3081        30225.992
               14              -16                7       -5963.2842        60963.074       -8040.0142       -64404.141       -829.42072        25377.238
               15              -16                7       -5368.9053        61589.914       -6742.6455       -63682.512       -397.89185        20588.219
               16              -16                7       -4351.8301        61167.238         -5290.75       -61796.719         24.05011        16856.824
               17              -16                7       -3291.7344        60349.547        -4066.491       -59586.148        369.26605        13259.582
