           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         129275.3        468315.56         20059784          5650379       -194226.95       -17416.438
              -17              -18                7        49216.789        538309.06         19945304          6593710       -170657.09        31765.598
              -16              -18                7       -29384.873        587018.13         19792208        7563240.5       -170924.06        47352.754
              -15              -18                7       -106529.58        614442.69         19600498          8558969        -195027.8        29345.027
              -14              -18                7       -182217.41        620582.88         19370176          9580896       -242968.33        -22257.59
              -13              -18                7       -363118.31        501911.06         19024128         10458232          -261890       -186772.27
              -12              -18                7       -545120.81        275851.72         18499704         11050715       -256648.73       -347359.16
              -11              -18                7       -643961.06        15052.211         17877728         11513250          -261965       -424211.34
              -10              -18                7       -731762.69       -280968.28         17198034         11952142       -269860.09       -491246.97
               -9              -18                7       -808525.69       -612209.75         16460622         12367389       -280333.88       -548465.69
               -8              -18                7       -746072.88        170681.72         16306436         14369458       -389895.09       -1107126.5
               -7              -18                7       -781709.88        359782.06         14646010         15385636       -372149.19       -1207192.1
               -6              -18                7       -802702.75        465672.63         12950707         16308134       -389043.75       -1280544.5
               -5              -18                7       -809051.25        488353.13         11220528         17136954       -440578.44         -1327183
               -4              -18                7       -800755.75        427823.75          9455472         17872090        -526753.5       -1347108.1
               -3              -18                7       -777815.81        284084.25        7655539.5         18513546       -647568.88       -1340319.3
               -2              -18                7       -740232.13        57135.117        5820731.5         19061324       -803024.63       -1306817.4
               -1              -18                7       -708455.81       -273305.75        3452555.3         18989726       -705697.25       -954911.13
                0              -18                7       -590404.31       -352611.59         427035.5         18786812         68968.57       -333698.34
                1              -18                7       -754020.38        -52549.73       -1727146.1         18189424         -12594.5        578029.19
                2              -18                7          -873489        20889.297       -3860021.5         17825126       -22331.188        672387.19
                3              -18                7       -948554.25        35375.141       -5947137.5         17406206       -22440.344        680749.38
                4              -18                7       -979215.38       -9092.2227       -7988494.5         16932662       -12921.984        603115.63
                5              -18                7        -965472.5       -112512.91         -9984094         16404490        6223.8516        439485.75
                6              -18                7        -907325.5       -274886.53        -11933934         15821694        34997.055        189860.41
                7              -18                7       -804774.75       -496213.66        -13838019         15184272        73397.797       -145761.02
                8              -18                7       -476266.03       -606270.63        -15464170         14360489        138587.25       -428230.88
                9              -18                7       -210598.52       -401215.09        -16112089         13448635        200016.47       -319315.59
               10              -18                7       -312239.25       -386372.94        -16671225         12784222        228857.34       -237019.66
               11              -18                7       -395466.94        -378172.5        -17204984         12110884        250214.25       -153529.86
               12              -18                7       -455715.25       -380842.94        -17716070         11430883        267163.53       -69140.188
               13              -18                7       -339776.31       -535077.63        -18268400         10821533        375225.13        12385.751
               14              -18                7       -303388.75       -548938.88        -18653988          9802687        333687.75        1714.7344
               15              -18                7       -248547.78       -557776.31        -19006604          8818660        296179.66           -10814
               16              -18                7       -175188.75       -561679.69        -19326316          7869711        262789.44       -25141.719
               17              -18                7       -83311.594       -560649.06        -19613122        6955841.5        233517.11       -41268.484
               18              -18                7        27083.643       -554684.38        -19867026        6077051.5        208362.69       -59194.223
              -18              -17                7        58655.223        1197846.5         20183660          5600764       -504519.94       -150451.34
              -17              -17                7       -60350.211        1260943.9         20054128        6507466.5       -491078.81       -123471.72
              -16              -17                7       -177898.72        1302756.6         19885980          7440367       -501474.47       -130086.94
              -15              -17                7       -293990.28        1323285.3         19679216          8399466          -535707       -170297.06
              -14              -17                7       -510580.56        1217998.3         19379278          9224451       -548241.63          -320747
              -13              -17                7       -813848.19        1014282.8         18967838          9913578        -537297.5       -564278.38
              -12              -17                7       -1107159.6        815401.13         18488462         10611356       -543512.63       -826102.31
              -11              -17                7       -1262869.6        570026.63         17881540         11138612       -544356.81          -922876
              -10              -17                7       -1374068.6        280097.97         17200148         11598443        -543370.5       -964520.88
               -9              -17                7       -1474228.9       -45051.633         16461036         12034632       -544962.88          -996349
               -8              -17                7         -1634009        1185672.8         16801050         14384998       -1000570.8         -2169170
               -7              -17                7       -2108872.3        1672020.5         16028817         15996758       -1293951.6       -3016028.3
               -6              -17                7       -2412520.5        1578413.4         14260611         16947284       -1421426.3       -3368946.3
               -5              -17                7         -2701525        1401596.3         12457529         17804132       -1583541.4       -3695150.8
               -4              -17                7       -2975885.8        1141569.5         10619570         18567298       -1780296.9       -3994642.5
               -3              -17                7       -3235601.5        798332.44          8746734         19236784       -2011692.5         -4267420
               -2              -17                7       -3245930.3         196937.8        6090123.5         18868144         -1359590       -2787985.8
               -1              -17                7       -3256237.5       -149815.08        3338610.8         18602586       -490390.06         -1232810
                0              -17                7         -3043722       -217029.45        334017.19         18537734         440903.5       -1246025.1
                1              -17                7         -3069965        -188545.8       -1893455.5         18114900        385106.22       -669688.13
                2              -17                7       -3091429.8       -253307.41       -4054090.5         17694484        341489.78       -529179.63
                3              -17                7         -3068490       -377022.22         -6168967         17219442        307500.88       -474667.19
                4              -17                7         -3001146       -559690.13         -8238085         16689777        283139.22       -506150.06
                5              -17                7       -2889398.8       -801311.25        -10261444         16105484        268405.25       -623629.19
                6              -17                7         -2733247       -1101885.5        -12239046         15466568        263298.59       -827103.88
                7              -17                7         -2532692       -1461413.4        -14170889         14773025        267819.41       -1116574.5
                8              -17                7       -1537617.9         -1210337        -15178012         13708322        358227.56       -891799.06
                9              -17                7       -853543.94       -816623.38        -15910486         12609400        393338.47       -670703.38
               10              -17                7       -941232.94       -814582.44        -16507586         11970534        410465.41       -602308.13
               11              -17                7       -1010508.8       -819183.13        -17079304         11322743        420108.38       -532719.13
               12              -17                7       -937658.38       -919892.69        -17683690         10720830        504147.41       -455655.97
               13              -17                7       -799446.44       -1062418.4        -18239892         10134266        598507.06       -366230.91
               14              -17                7       -624671.75       -1226067.1        -18729470          9550680        682666.38       -264938.63
               15              -17                7       -521279.84       -1255943.6        -19100820          8640198        647725.31       -238180.63
               16              -17                7       -410746.38       -1264569.3        -19431660          7725566        603761.13       -222367.31
               17              -17                7       -281694.81       -1268260.6        -19729596          6846014        563914.94       -208353.05
               18              -17                7       -134125.13       -1267018.1        -19994628          6001540         528186.5       -196137.78
              -18              -16                7       -7509.2305        1872947.6         20282780          5566757       -782459.06       -281981.06
              -17              -16                7       -165461.69          1929149         20138192          6436830       -779146.75       -277203.88
              -16              -16                7       -321956.97        1964065.4         19954992        7333101.5       -799671.06       -306021.44
              -15              -16                7       -574261.19        1872170.6         19701034          8105678       -805777.81       -442420.13
              -14              -16                7       -909431.25        1680326.4         19356220          8751255       -794955.88       -669850.56
              -13              -16                7       -1234644.6        1493315.8         18943470          9405482       -801292.81          -915573
              -12              -16                7         -1549902        1311139.5         18462780         10068360       -824789.06         -1179588
              -11              -16                7       -1850262.8          1131001         17911942         10734252       -863589.06       -1453573.3
              -10              -16                7       -1984858.9        847164.25         17228852         11215025       -853721.13       -1469827.4
               -9              -16                7       -2107398.5         697625.5         16582366         11828007       -918382.63       -1614946.1
               -8              -16                7         -2551754        1881272.5         16579777         13684668       -1661764.9       -3108739.3
               -7              -16                7       -3611436.3        2548259.5         16142338         15091942       -2377659.3         -4635772
               -6              -16                7       -4486705.5        2449055.5         14664456         16102973       -2770886.8       -5567177.5
               -5              -16                7         -5058366        2072741.1         12788471         16987848       -3043582.3       -6172948.5
               -4              -16                7         -5480523        1456977.4         10618815         17483810         -2869882         -5985256
               -3              -16                7       -5607009.5        779352.38          8201943         17637342       -2137448.3       -4742583.5
               -2              -16                7       -5535958.5        275190.28          5840794         17791772         -1339732       -3202558.8
               -1              -16                7         -5704033        115080.64        3408313.8         18236892       -403923.31       -2235438.8
                0              -16                7         -5750935       -113300.39        539136.44         18155594        432495.63       -2160636.5
                1              -16                7         -5374417       -296953.94       -2038755.9         17744328        809982.94       -2063912.6
                2              -16                7       -5297876.5       -499916.25         -4227152         17267788        732486.75         -1877254
                3              -16                7       -5176932.5       -761831.75         -6369790         16736628           664618       -1776590.6
