           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7          5548534       -4912913.5         -5559472          4940436       -16352.863       -7359.4502
              -17              -18                7        6381277.5       -4177658.3         -5587093          4894467       -194562.45        64618.281
              -16              -18                7        7200349.5       -3442923.5       -5630543.5          4834200       -345761.19           139946
              -15              -18                7        8005750.5       -2708709.8       -5689822.5          4759636       -469949.06        218623.66
              -14              -18                7          8797478       -1975015.8       -5764930.5        4670773.5          -567126        300651.28
              -13              -18                7          9581920       -1296936.4         -5786980        4597470.5       -650130.13         386653.5
              -12              -18                7         10279320          -664133         -5752266          4508943       -717071.88         487692.5
              -11              -18                7         10894392       -21438.188         -5723946          4383983       -765655.63        600936.94
              -10              -18                7         11494230        621791.44         -5690987          4242931       -798846.06         719777.5
               -9              -18                7         12078832        1265556.5         -5653390          4085785       -816643.19           844214
               -8              -18                7         12548923        1808085.1       -5712125.5          3766643       -920864.63        965024.75
               -7              -18                7         13075943        2397322.3       -5651696.5        3155110.5       -1067925.5        1068268.1
               -6              -18                7         13516262        2961421.5         -5562703          2530518       -1146741.8        1160441.5
               -5              -18                7         13869872        3500381.5         -5445145        1892865.4         -1157313        1241544.3
               -4              -18                7         14136778        4014202.8         -5299022          1242153       -1099639.4        1311576.8
               -3              -18                7         14316978          4502886         -5124335        578380.88       -973721.31        1370539.1
               -2              -18                7         14410472        4966431.5         -4921083       -98451.539       -779558.38          1418431
               -1              -18                7         14467766          5391763       -4557564.5       -863734.06       -552308.56          1543094
                0              -18                7         14455480          5738641       -4001325.3       -1893701.8       -660940.88        1776640.9
                1              -18                7         14221530          5921330       -3464519.3       -2587748.8       -672025.94        1632684.8
                2              -18                7         13955136        6130149.5         -3011488         -3312514       -515842.03        1635142.9
                3              -18                7         13614431        6336591.5         -2564413       -4009603.8       -369948.69        1634965.1
                4              -18                7         13199422        6540656.5         -2123294       -4679017.5       -234345.88        1632151.1
                5              -18                7         12710101        6742344.5       -1688130.8       -5320756.5        -109033.4          1626701
                6              -18                7         12146472          6941653       -1258923.8         -5934819        5988.4395        1618614.5
                7              -18                7         11508534          7138586       -835672.63       -6521206.5        110719.89        1607892.3
                8              -18                7         10655238        7339632.5       -429057.75         -6946340        150773.92        1574413.5
                9              -18                7          9644332          7415104       -243352.08         -7039445        85388.117        1455086.3
               10              -18                7          8837416          7430262       -141566.13       -7212147.5         73587.57        1336250.9
               11              -18                7        8014948.5          7448365       -31726.047         -7367261        57948.852        1211292.3
               12              -18                7        7172986.5        7470407.5        86963.047       -7506958.5        38120.996        1082074.6
               13              -18                7        6182852.5          7538907        214908.73         -7699551        5048.5229        1000755.4
               14              -18                7        5094259.5          7551860        289283.13         -7715160            40199        848599.94
               15              -18                7        3983941.3          7559594        349543.19         -7707776        56781.578         689568.5
               16              -18                7          2851943          7562149        395704.81         -7677495         54749.41        523696.09
               17              -18                7        1698265.8          7559524        427768.25         -7624316        34102.527        350982.81
               18              -18                7        522909.19          7551720        445733.41       -7548239.5       -5159.1001        171428.66
              -18              -17                7          5562964         -4875239         -6412617          4201930        154270.11       -74921.039
              -17              -17                7        6395882.5       -4146183.5         -6440260        4163571.5       -19890.793       -3540.2739
              -16              -17                7        7215128.5       -3417648.3       -6483732.5          4110915       -167040.75         71190.43
              -15              -17                7          8020701       -2689633.8       -6543033.5          4043961       -287179.84        149271.08
              -14              -17                7          8807908       -2015163.5       -6564725.5        3997970.8       -393578.88         229089.3
              -13              -17                7          9583400       -1399492.3       -6525947.5        3965922.5       -484586.84        314415.44
              -12              -17                7         10353535       -796305.38         -6467808        3913684.5       -547672.81        407903.53
              -11              -17                7         10997312       -176558.75         -6417923          3803215       -588832.63        518523.28
              -10              -17                7         11595045        450009.06       -6369132.5        3666216.5       -614871.88        637366.31
               -9              -17                7         12177544        1077112.1         -6315704        3513125.5       -625517.81        761805.44
               -8              -17                7         12654621        1502722.5       -6369507.5        3259602.5       -669437.81        858367.63
               -7              -17                7         13200629        1921696.8       -6310282.5        2816052.3       -657827.81        942525.63
               -6              -17                7         13707540          2425702       -6158810.5        2198586.8       -653603.44        1027739.7
               -5              -17                7         14127746        2904569.3         -5978774        1568060.4       -581134.19        1101883.5
               -4              -17                7         14461245        3358297.3       -5770173.5        924474.69       -440420.13        1164956.9
               -3              -17                7         14708040          3786887         -5533007        267828.97       -231461.42          1216960
               -2              -17                7         15005766        4255091.5         -4987760       -480367.84       -209760.59        1384415.8
               -1              -17                7         15174739        4627128.5       -4373965.5       -1297187.8       -251866.02        1636279.1
                0              -17                7         15085596        4904654.5       -3700785.5       -2250403.8       -715325.75        1895431.5
                1              -17                7         14888588          5190201       -3110203.3       -2958641.5       -608594.06        1843780.8
                2              -17                7         14631723          5463657       -2547394.5       -3638868.5       -426859.38        1847805.3
                3              -17                7         14300548          5734735         -1990542         -4291419       -255415.19        1849193.4
                4              -17                7         13895066        6003436.5       -1439645.6         -4916295       -94261.563        1847945.4
                5              -17                7         13415274        6269759.5          -894705       -5513494.5        56601.676        1844061.5
                6              -17                7         12861175        6533705.5       -355720.63         -6083018        197174.33        1837541.4
                7              -17                7         12232765          6795274        177308.13       -6624867.5        327456.63        1828384.9
