           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         -1684305        3270929.5        1746459.3       -3168965.8       -17921.617        36534.309
              -17              -18                7       -1711487.5        2992611.5        2392502.8         -3354255        -7937.459       -96918.438
              -16              -18                7       -1726807.6        2716734.5        3023924.8       -3576255.3       -7616.3652       -217958.56
              -15              -18                7       -1730265.6          2443298        3640725.3       -3834965.5        -16958.34          -326586
              -14              -18                7       -1721861.1          2172302        4242904.5       -4130387.5       -35963.375       -422800.88
              -13              -18                7       -1791743.3        1931526.8          4812415       -4425165.5       -61113.273       -472490.59
              -12              -18                7       -1843159.8        1774080.4        5290324.5         -4691142       -53693.516       -468506.25
              -11              -18                7         -1802830        1668572.3          5710623         -4945663       -15326.605          -458676
              -10              -18                7       -1752290.3        1577907.8          6101594         -5201377        21371.984       -446712.19
               -9              -18                7       -1691540.3        1502086.4        6463235.5       -5458282.5         56402.25       -432614.75
               -8              -18                7       -1606222.1         945949.5        6845832.5         -6126360        115016.87       -237207.56
               -7              -18                7         -1601665         566992.5        6664160.5         -6583753        51283.695       -163305.91
               -6              -18                7       -1587201.1         245139.8          6420717       -6968220.5       -31191.805       -89891.508
               -5              -18                7       -1562829.9        -19608.07        6115501.5         -7279762        -132409.5       -16964.391
               -4              -18                7       -1528551.8       -227251.38          5748514         -7518377       -252369.38        55475.555
               -3              -18                7       -1484365.9       -377790.16          5319754         -7684067       -391071.56        127428.09
               -2              -18                7       -1430273.8       -471224.38        4829222.5       -7776830.5          -548516        198893.44
               -1              -18                7       -1439192.9       -464864.63          4046750       -7652868.5          -609357        147875.22
                0              -18                7       -1473519.9       -463362.34        3047878.3       -7544804.5        -161000.7        21152.059
                1              -18                7       -1588522.4       -527810.88        2256642.8       -7180400.5       -14096.293       -234178.94
                2              -18                7       -1733586.8       -477068.81        1524351.8         -6907959       -35991.832       -177792.72
                3              -18                7       -1872689.5       -370241.94        818074.94         -6629211       -85397.906       -94427.031
                4              -18                7       -2005830.5       -207330.55         137813.3       -6344154.5       -162314.44        15918.328
                5              -18                7       -2133009.5        11665.858       -516434.81         -6052790       -266741.63        153243.38
                6              -18                7         -2254226        286746.59       -1144667.8         -5755117       -398679.22        317547.75
                7              -18                7         -2369481        617912.44       -1746886.9         -5451136        -558127.5           508832
                8              -18                7         -2277790        922247.75       -2238962.8       -5072909.5       -632294.63        662883.25
                9              -18                7       -2101015.8        1051253.3       -2088797.1         -4730202       -446920.84        633066.25
               10              -18                7         -2264037        1241300.8         -1733814         -4566931       -347599.72        618307.56
               11              -18                7       -2413121.3          1422782       -1359581.9         -4407457       -254985.58        599829.44
               12              -18                7       -2544493.8          1596715       -966200.06         -4251500       -170451.53         577451.5
               13              -18                7         -2545627        1803955.3       -536460.56       -4080867.3       -130798.69           538770
               14              -18                7       -2609306.5        2033238.1       -139493.38       -3814337.8       -121203.24        456517.22
               15              -18                7         -2644597        2245355.5        287585.34         -3552443       -114032.95        379064.44
               16              -18                7       -2651452.5        2440291.5        744822.44       -3295237.8       -109268.63        306434.44
               17              -18                7         -2629872        2618045.5        1232217.3       -3042722.5       -106910.27        238627.25
               18              -18                7       -2579856.3        2778617.5        1749770.3         -2794897       -106957.91        175642.81
              -18              -17                7       -2316646.5        3405171.8        1775389.5         -2932024        -16199.04        143740.56
              -17              -17                7       -2363519.5        3113132.3        2440934.8         -3099503       -13434.107        9469.7598
              -16              -17                7         -2398530        2823533.5        3091858.8       -3303693.3       -20332.254       -112388.44
              -15              -17                7       -2421678.3        2536375.3        3728161.3       -3544593.8       -36893.461       -221833.92
              -14              -17                7       -2507743.8        2268869.5          4352748       -3790961.5       -54887.383       -294599.56
              -13              -17                7       -2667775.8        2029241.9          4931906       -4036215.5       -80397.609       -319796.56
              -12              -17                7       -2837611.3        1804522.9        5452326.5         -4306542       -122799.16       -315932.69
              -11              -17                7       -2861848.3        1676973.6        5881239.5         -4570264       -114620.92       -301412.09
              -10              -17                7         -2837071        1585918.4          6269139       -4829331.5        -91944.07       -286795.72
               -9              -17                7       -2802083.3        1509706.6        6627711.5         -5089591       -70935.539       -270045.78
               -8              -17                7         -2850200        754117.75          7121038         -5785117       -68678.672        116381.26
               -7              -17                7       -3040725.3        229596.69        7222285.5         -6347731       -244250.08        454171.06
               -6              -17                7         -3170613       -46360.328          6969528         -6781859       -459797.44        643773.75
               -5              -17                7         -3290593          -265213          6654998         -7143062       -694087.06        832889.25
               -4              -17                7       -3400667.5       -426960.88        6278696.5         -7431338       -947119.13        1021517.6
               -3              -17                7       -3500833.8       -531604.25          5840623         -7646688       -1218893.4        1209658.5
               -2              -17                7       -3677270.3       -410492.56          4950737       -7528394.5       -1032128.8        734671.94
               -1              -17                7       -3821952.3       -347308.16        3977827.5       -7443651.5       -689141.75        228272.03
                0              -17                7       -3671134.3       -376902.75        3040099.8         -7532939       -51241.777        363199.97
                1              -17                7       -3781301.8       -335898.47          2208458         -7249799       -37570.875        243196.31
                2              -17                7       -3913396.8       -227193.36        1414222.8         -6976183       -124356.05        284550.75
                3              -17                7       -4039529.5       -62403.523        646001.75       -6696258.5       -238651.78        352884.97
                4              -17                7         -4159700        158470.84       -96204.625       -6410026.5       -380457.91        448198.53
                5              -17                7         -4273909        435430.16       -812396.69       -6117486.5       -549774.63        570491.88
                6              -17                7       -4382155.5           768474       -1502574.1         -5818638       -746601.81        719764.75
                7              -17                7       -4484439.5        1157602.8       -2166737.8       -5513480.5       -970939.69        896017.25
                8              -17                7       -3776505.8        1284628.3         -2414941         -5010137       -763493.06           829297
                9              -17                7       -3227680.8        1339847.6       -2446101.8         -4507337       -505671.69        746549.19
               10              -17                7       -3374787.3          1521841         -2106554         -4344805       -430914.81        742546.81
               11              -17                7       -3507957.5        1695268.3       -1747757.9       -4186071.5       -362864.97        734824.94
               12              -17                7       -3517919.5        1878298.9       -1365083.6       -4019946.5        -323982.5        711108.75
               13              -17                7       -3498143.8        2072606.6       -926511.31       -3838537.5       -286062.56        668879.19
               14              -17                7       -3476891.5        2275387.3       -429277.63         -3642818       -242306.16        609878.19
               15              -17                7         -3486350        2478936.5        30774.316       -3381050.8       -226046.11        515943.94
               16              -17                7       -3472418.5        2665738.8        511521.81       -3117106.5       -215568.44         423658.5
               17              -17                7       -3430052.5        2835359.5        1022427.4       -2857852.5       -207496.78        336195.91
               18              -17                7         -3359250        2987797.8        1563490.9       -2603288.3       -201831.08        253556.06
              -18              -16                7       -2933338.3        3585528.3        1781319.8         -2689812       -5096.1572        245352.11
              -17              -16                7       -2999901.8        3279766.5        2466367.3       -2839481.3       -9550.4854        110263.22
              -16              -16                7       -3054602.3          2976446        3136792.3       -3025861.5        -23667.85       -12412.984
              -15              -16                7       -3156936.5        2682270.3        3816336.3         -3223784       -34532.563       -108199.42
              -14              -16                7       -3319367.8        2406250.5          4469944       -3426099.8       -48490.715       -165432.73
              -13              -16                7       -3491602.5          2145140        5064811.5       -3653488.3       -79340.156       -193605.25
              -12              -16                7       -3673641.5        1898938.4          5600941         -3905949       -127080.93       -192716.81
              -11              -16                7       -3859614.8          1671500        6076820.5       -4182622.5       -189173.78       -163626.75
              -10              -16                7       -3860599.5        1580054.3        6461649.5       -4445043.5       -180518.66       -146357.88
               -9              -16                7       -3860740.5        1430209.5          6827024         -4740970       -173236.66       -87795.422
               -8              -16                7         -4083290         648786.5          7179160       -5279420.5       -277906.25        393175.16
               -7              -16                7         -4556048       -10664.879          7357657       -5691629.5       -591033.63         955471.5
               -6              -16                7       -4949337.5       -349129.88          7195844       -6116159.5        -975663.5        1363483.3
               -5              -16                7       -5213670.5       -522086.97        6872001.5         -6527022         -1343025        1668787.1
               -4              -16                7       -5501856.5       -517107.41          6361175         -6798188       -1490357.9        1701395.9
               -3              -16                7       -5744290.5        -392100.5        5634187.5       -6938276.5       -1352826.8        1339543.4
               -2              -16                7       -5879171.5       -301212.53          4819500         -7024266       -1172183.1         842059.5
               -1              -16                7         -5985923       -313815.59          4016986       -7257394.5       -798970.13        594640.75
                0              -16                7         -5993903       -266241.38        3050614.3       -7354454.5       -284101.19        699733.75
                1              -16                7       -5900753.5       -172244.63          2065861       -7200623.5       -104883.44        788922.63
                2              -16                7         -6019878       -5576.3711          1209681         -6925831       -256558.33        815245.63
                3              -16                7         -6133041         217176.5        379515.31       -6644731.5       -435743.63        868548.25
                4              -16                7         -6240242        496014.13       -424635.56       -6357323.5       -642439.56        948830.25
                5              -16                7         -6341480        830936.38         -1202772         -6063607       -876645.88        1056091.9
                6              -16                7         -6436757        1221943.3       -1954894.3         -5763583       -1138362.8        1190333.3
                7              -16                7       -5991293.5          1518645       -2402294.3       -5417898.5       -1152545.1        1179687.3
                8              -16                7         -5222960        1647967.3       -2613737.3       -4956579.5       -938362.19        1051179.8
                9              -16                7       -4444669.5        1667442.6       -2742146.8         -4383150       -635688.88         895625.5
               10              -16                7       -4446641.5        1810411.5       -2473713.8         -4154875       -543404.75        877223.13
               11              -16                7         -4476523        1977327.6         -2133148       -3991472.5        -509266.5        869903.25
               12              -16                7       -4437313.5        2150230.8       -1744403.5       -3813599.3       -478915.75        840896.81
               13              -16                7         -4396629        2331606.3       -1296998.3       -3621414.5       -442728.69        795119.19
               14              -16                7         -4354468        2521454.5       -790931.38       -3414918.5       -400705.13        732570.06
               15              -16                7       -4310830.5        2719775.5       -226203.78       -3194110.3       -352845.31        653249.63
               16              -16                7         -4271804          2902098        300039.53         -2932224       -329673.44        546294.69
               17              -16                7         -4208651        3063584.8        834455.56         -2666231       -315888.41        439176.63
               18              -16                7       -4117062.8        3207889.5        1399029.9       -2404927.8       -304509.38        336881.34
              -18              -15                7         -3534380        3811997.8        1764249.9       -2442330.3        15386.975        341368.88
              -17              -15                7       -3620633.5        3492514.8          2468799       -2574189.8        3713.4404        205461.94
              -16              -15                7         -3739322          3171728          3203181         -2723633       -48.800781        86710.078
              -15              -15                7       -3904152.8        2859316.5        3931237.3       -2883010.5       -2454.8789       -2559.6719
              -14              -15                7       -4078787.3        2561814.5        4600553.5         -3067461       -21752.236       -62768.469
              -13              -15                7       -4263225.5          2279221          5211131       -3276983.5       -57940.926       -93916.445
              -12              -15                7         -4457467        2011536.9          5762969         -3511579       -111020.89       -96003.539
              -11              -15                7         -4661513        1758761.8        6256068.5         -3771247       -180992.19       -69029.688
              -10              -15                7         -4822876        1560315.3        6679124.5         -4048513        -244351.8       -25398.633
               -9              -15                7         -4895940        1295141.3          7022623       -4355384.5        -270779.5         114965.5
               -8              -15                7         -5294711        533117.13        7219470.5       -4706745.5       -487258.41        670422.88
               -7              -15                7         -5943691       -106935.66          7242678       -4931865.5       -912195.13        1307206.3
               -6              -15                7       -6842876.5       -625016.81          7092246         -5030745       -1545589.4        2025315.4
               -5              -15                7         -7328960       -504623.06        6655377.5         -5450285       -1553663.5        1994213.1
               -4              -15                7       -7624688.5       -396155.88          6128054       -5874930.5       -1509020.3        1803921.5
               -3              -15                7         -7812867       -321807.75          5513031         -6245477       -1421265.3        1477999.1
