           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        1569805.8         -2343884       -543229.25       -133101.56        8168363.5        2735404.3
              -17              -18                7        2769086.3       -2267598.5       -842692.06       -113909.37          8194519          2838486
              -16              -18                7        4009461.5         -2189785         -1081832       -97765.016          8215728        2940068.3
              -15              -18                7        5290930.5       -2110443.8       -1260648.9       -84668.492          8231989        3040150.5
              -14              -18                7          6613494       -2029574.3       -1379142.8       -74619.758        8243301.5          3138733
              -13              -18                7          7899977       -1924982.9       -1397929.9       -37013.867        8128469.5          3250271
              -12              -18                7          9024048       -1752844.9       -1308462.6       -24167.367          7822818        3430227.5
              -11              -18                7         10073083       -1540668.6       -1158115.1       -33985.086          7451312          3641880
              -10              -18                7         11127734       -1322317.3       -976115.75        -39126.18          7061611          3849015
               -9              -18                7         12187999       -1097791.1       -762464.38       -39590.652          6653714        4051632.3
               -8              -18                7         13640021       -967136.06       -1232068.4       -263321.66        6133583.5          4282788
               -7              -18                7         15101307       -881412.06       -779281.75        -230967.5          5550994          4550700
               -6              -18                7         16407938       -772276.38       -451602.84       -213700.88          4968943        4793435.5
               -5              -18                7         17559912       -639728.81       -249032.13       -211521.72        4387430.5          5010994
               -4              -18                7         18557232       -483769.44       -171569.13       -224430.09        3806456.8        5203374.5
               -3              -18                7         19399896       -304398.19       -219213.53       -252425.75        3226021.5          5370579
               -2              -18                7         20087906       -101615.19       -391966.31       -295509.06        2646124.5        5512606.5
               -1              -18                7         20612742        135116.81       -383967.19          -356986        2032857.6        5543917.5
                0              -18                7         20776176        364292.63        251040.34       -362794.28        915352.81          5514628
                1              -18                7         20545862        590099.25        263081.63       -255518.06        142134.27          5419220
                2              -18                7         20140790        828660.31        281482.97       -181069.94        -600503.5        5362094.5
                3              -18                7         19544988        1039689.3        360513.25       -121050.94         -1331682        5284963.5
                4              -18                7         18758464        1223186.1        500172.25       -75461.094       -2051401.3          5187826
                5              -18                7         17781210        1379151.4        700460.25        -44300.25         -2759662          5070681
                6              -18                7         16613231        1507584.3        961376.81       -27568.313         -3456463        4933530.5
                7              -18                7         15254525        1608485.4        1282922.5       -25265.586         -4141806          4776373
                8              -18                7         13581834        1654973.3          1464130        34674.547       -4788970.5          4661209
                9              -18                7         12098263        1752433.1        1282916.1        115620.38       -5321073.5          4618471
               10              -18                7         11004893        1954576.9        1331959.8        64646.617         -5828473          4491446
