           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         11169898          5797731         15881468        1857023.8       -1859933.9        2254989.3
              -17              -18                7         11154025          5843596         16477738        1718304.5         -2636101        1852054.1
              -16              -18                7         11085948        5880425.5         16973224        1570382.8       -3470591.8        1439033.4
              -15              -18                7         10965664        5908216.5         17367920        1413258.4       -4363403.5        1015927.5
              -14              -18                7         10793173        5926969.5         17661826        1246931.3         -5314539        582735.69
              -13              -18                7         10439607        5947453.5         17726232        1099356.4       -6260404.5        145964.41
              -12              -18                7          9919294          5923041         17369176        960529.69       -7095186.5       -309326.84
              -11              -18                7          9331308          5847099         16719786        799019.56         -7871601       -778831.88
              -10              -18                7          8699449        5759289.5         15974984        629528.38         -8646641       -1250878.4
               -9              -18                7          8023715          5659612         15134769        452056.16         -9420308       -1725466.1
               -8              -18                7        7829720.5          5573282         16799000        638514.75        -10531485         -2273727
               -7              -18                7          7151303        5393200.5         15083799        521207.69        -11607773       -2875668.3
               -6              -18                7          6342546          5159473         13418775        428217.34        -12583848         -3428254
               -5              -18                7        5403450.5        4872097.5         11803925        359543.94        -13459712       -3931482.8
               -4              -18                7        4334014.5        4531074.5         10239249        315187.41        -14235365         -4385355
               -3              -18                7        3134239.5          4136404          8724747        295147.56        -14910806         -4789871
               -2              -18                7        1804124.8          3688086        7260420.5        299424.72        -15486037         -5145031
               -1              -18                7        421976.16        3213619.8          4747241        274964.69        -15463431       -5399028.5
                0              -18                7       -784893.06        2713010.5        1136995.5        340727.69        -14258946       -5570552.5
                1              -18                7       -2236487.5          2191638       -1270652.4        304429.56        -13573372       -5526724.5
                2              -18                7         -3669412        1653057.1         -3434387        336416.78        -13056298       -5526936.5
                3              -18                7       -5011397.5        1120398.3         -5527264        391252.03        -12477881         -5500178
                4              -18                7       -6262444.5        593661.38       -7549283.5        468935.13        -11838120         -5446449
                5              -18                7         -7422553        72845.578         -9500449        569466.13        -11137012         -5365748
                6              -18                7         -8491719       -442048.13        -11380757        692844.88        -10374558       -5258076.5
                7              -18                7         -9469949        -951020.5        -13190211        839071.75         -9550761         -5123434
                8              -18                7         -9929074       -1395708.6        -14819342        897811.56         -8660170       -4983003.5
                9              -18                7         -9864952       -1616335.1        -15224050        890183.25         -7770386       -4834969.5
               10              -18                7        -10342577       -1837808.9        -15194286        1061285.3         -6887232       -4652557.5
               11              -18                7        -10781400       -2044548.3        -15182475          1224715         -6005468         -4465748
               12              -18                7        -11176292       -2235193.8        -15191558        1380611.9         -5121540       -4275736.5
               13              -18                7        -11360433         -2375186        -15288343        1540388.5       -4136082.5       -4123805.3
               14              -18                7        -11550071       -2510530.3        -15275629        1709138.5       -3256960.5       -3880563.3
               15              -18                7        -11683639       -2621461.8        -15276058        1852442.5       -2372229.5       -3636567.5
               16              -18                7        -11761102         -2707976        -15289688        1970289.3       -1481830.5       -3391873.5
               17              -18                7        -11782457       -2770073.3        -15316522        2062678.1       -585764.06       -3146481.5
               18              -18                7        -11747709       -2807753.8        -15356559        2129609.8        315969.56         -2900392
              -18              -17                7         11709724          5626460         15773075        1800747.9         -3045187          2177159
              -17              -17                7         11619130        5671231.5         16296042        1651495.9         -3839752          1779204
              -16              -17                7         11476330          5706966         16718223        1493041.3       -4692639.5        1371163.4
              -15              -17                7         11281323        5733663.5         17039614        1325383.9         -5603850        953037.38
              -14              -17                7         10909848          5762987         17133490        1168104.3         -6529898        534842.13
              -13              -17                7         10420168          5800329         17071356        1035462.1       -7436439.5        112552.13
              -12              -17                7          9943187          5836841         16990536        914258.94         -8351938       -324172.69
              -11              -17                7          9378534        5786730.5         16507769        771475.94         -9080549          -780525
              -10              -17                7          8749488          5703329         15836738           614047         -9757333       -1242023.8
