           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        254471.47        379358.28       -7162821.5          8574016       -163400.92       -249768.23
              -17              -18                7        1149126.8        996775.81       -7183235.5          8574094       -216238.59       -278795.19
              -16              -18                7        2027596.3        1605330.9         -7188454          8550819       -249082.16       -309003.88
              -15              -18                7        2889879.8        2205023.5       -7178475.5          8504189       -261931.69       -340394.19
              -14              -18                7        3735977.8        2795854.8       -7153299.5          8434205       -254787.08       -372966.22
              -13              -18                7          4589418        3303810.5         -7033004        8324824.5       -257911.03       -397138.94
              -12              -18                7          5342344        3738120.3         -6819494        8138531.5       -267045.94       -407776.25
              -11              -18                7        5989103.5          4166990         -6595149          7889581       -258280.25       -409013.56
              -10              -18                7          6613269        4590048.5       -6352398.5        7609219.5       -237565.06        -402466.5
               -9              -18                7          7214838          5007295       -6091242.5          7297447       -204900.28       -388135.13
               -8              -18                7        7848117.5        5511986.5         -5933898          7312234       -272330.59       -501791.16
               -7              -18                7          8460394          5947027       -5297025.5        6531649.5       -358156.28       -546262.06
               -6              -18                7          8983978          6329585       -4649337.5        5734666.5       -389673.13       -577985.94
               -5              -18                7          9418870          6659658       -3990835.5        4921285.5       -366880.97       -596962.63
               -4              -18                7          9765068        6937247.5       -3321518.3        4091507.3       -289779.81       -603192.38
               -3              -18                7         10022574          7162354       -2641385.8        3245330.5       -158369.73       -596674.94
               -2              -18                7         10191386          7334976       -1950438.1        2382755.3        27349.301       -577410.38
               -1              -18                7         10298064          7460635       -1065872.9        1269445.5        207270.89       -373973.41
                0              -18                7         10334705        7580790.5         143835.2       -115450.31       -33149.555        35681.625
                1              -18                7         10337269        7442271.5        1002755.8         -1066222        87434.688        44880.695
                2              -18                7         10261750        7284263.5        1832698.3       -2026142.3        185488.97        113950.38
                3              -18                7         10099321          7096077        2641330.8       -2963938.5        261357.69        175026.06
                4              -18                7          9849982        6877712.5        3428652.8       -3879610.8        315040.75        228107.88
                5              -18                7          9513730          6629170          4194666       -4773160.5        346538.34        273195.78
                6              -18                7          9090566          6350451        4939368.5       -5644585.5        355850.38        310289.69
                7              -18                7          8580491          6041553        5662761.5         -6493887        342976.88        339389.69
                8              -18                7          7860102        5749309.5          6281807         -7197566        290658.97        359320.72
                9              -18                7        7086156.5          5359166          6463427       -7453441.5        248235.91        374404.34
               10              -18                7          6526265        4845389.5          6584433         -7687445        252834.88        396078.13
               11              -18                7          5946939        4332744.5          6706465         -7898078        255957.88        409397.94
               12              -18                7        5343630.5        3821890.3          6831926         -8085780        255949.92        415194.88
               13              -18                7        4568387.5        3338313.5          7016011       -8265147.5        201649.81        437426.28
               14              -18                7        3755758.5        2742535.3          7053265       -8377962.5        218363.66        418390.63
               15              -18                7        2922974.5        2147000.5          7084057         -8465532         221295.7        390485.84
               16              -18                7        2070043.3        1551781.3          7108463         -8527880        210398.95        353730.38
               17              -18                7        1196965.1        956877.56          7126482         -8565006        185673.44        308124.25
               18              -18                7        303739.81        362289.56        7138115.5         -8576913        147119.11        253667.41
              -18              -17                7        262284.31        416648.22         -8094676          8037234       -5959.1797       -381876.94
              -17              -17                7        1175507.1        1014063.6         -8111469          8025494       -51944.418       -413734.97
              -16              -17                7        2072543.9        1602616.5         -8113064          7990400       -77935.594       -446774.75
              -15              -17                7          2953395          2182307       -8099463.5        7931950.5       -83932.695       -480996.19
              -14              -17                7          3836273        2680159.3         -8005343          7838852       -95141.484       -509571.25
              -13              -17                7          4718195          3104859       -7815383.5          7715136       -114794.78       -530782.63
              -12              -17                7          5581739        3525192.5         -7583840        7572304.5       -121109.65        -550264.5
              -11              -17                7          6273410          3939038       -7338265.5          7348583       -113117.38       -547796.63
              -10              -17                7          6902539          4346664       -7079120.5          7078477       -92776.016       -532854.81
               -9              -17                7        7509072.5        4748479.5         -6801570        6776960.5       -60485.145       -510128.66
               -8              -17                7          8292378        5171387.5         -6781458        7063649.5        -54296.77       -811703.38
               -7              -17                7          9117880          5407554         -6379545        6786023.5       -47510.172       -1000405.6
               -6              -17                7          9755700          5660609       -5644127.5          5995208       -36984.148       -1076849.3
               -5              -17                7         10304828          5861181       -4897893.5          5187993        27850.789       -1140545.8
               -4              -17                7         10765264          6009269         -4140845          4364381        146994.77       -1191495.1
               -3              -17                7         11137007        6104873.5       -3372981.5        3524370.8        320447.63       -1229697.5
               -2              -17                7         11374555        6304872.5       -2287673.5        2348312.3        353512.63       -733955.63
               -1              -17                7         11542482          6438669       -1117881.1          1155122        297024.06       -138265.56
                0              -17                7         11495877          6571131        227519.36       -127870.97          -338772        118949.05
                1              -17                7         11450760          6512335        1179808.8       -1070090.4       -189055.48        183195.08
                2              -17                7         11336290        6406587.5        2097114.8       -1984799.9       -54017.688        256197.81
                3              -17                7         11134910          6270662          2993111         -2877385        58834.594        321206.63
                4              -17                7         10846618        6104559.5          3867797         -3747847        149501.34        378221.44
                5              -17                7         10471414          5908278        4721172.5         -4596186        217982.45        427242.34
                6              -17                7         10009300          5681819        5553239.5       -5422399.5        264278.09        468269.34
                7              -17                7          9460273        5425182.5        6363996.5       -6226491.5        288388.13        501302.38
                8              -17                7          8319039          5337855          6816894       -6561881.5        208973.58        517199.72
                9              -17                7        7301487.5          5091236          7083645         -6814822        135272.53        490909.72
               10              -17                7        6740629.5          4588051          7236798         -7053220         147851.3        511942.06
               11              -17                7          6160339          4085999        7390978.5         -7268245        158954.06         524620.5
               12              -17                7        5437526.5          3601504          7606358       -7464416.5        123142.18        549621.38
               13              -17                7          4656709        3130540.5        7801792.5         -7639462        76331.508           567488
               14              -17                7        3847435.3        2669960.8          7958455       -7792391.5        29949.518        572677.56
               15              -17                7          2999713          2106630          8001893         -7894606        33287.453        542509.69
               16              -17                7        2130279.5        1531238.4          8028804       -7968500.5        29142.305           500711
               17              -17                7        1240699.5        956162.56          8049329         -8017175        11168.391        450061.66
               18              -17                7        330972.19        381402.03          8063468         -8040628       -20634.324        390561.59
