           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        -172534.5        200140.83        -17308750          4469591        56383.035       -272443.31
              -17              -18                7        14976.906        528927.44        -17310424          4468907        38681.832       -289922.53
              -16              -18                7        195942.28        852442.63        -17270840          4455303         41596.16       -307249.34
              -15              -18                7        370361.44        1170686.1        -17189992          4428778        65125.984       -324423.78
              -14              -18                7        538234.69        1483658.4        -17067886          4389333        109271.33       -341445.81
              -13              -18                7        811838.13        1752917.1        -16813016          4329426        136042.09       -351558.69
              -12              -18                7        1067408.8        1984523.8        -16374441        4229536.5         142518.3       -350702.31
              -11              -18                7        1218876.5        2213572.5        -15847760        4095994.5        153776.69       -342685.25
              -10              -18                7        1354062.1        2439118.8        -15266904          3945159        167391.92       -329678.44
               -9              -18                7        1472965.6        2661161.8        -14631874          3777029        183363.88       -311681.84
               -8              -18                7          1511602        2925395.3        -14449803        3785470.5        249433.84       -364305.41
               -7              -18                7        1618055.1          3149392        -12906114        3377693.5           222578       -380140.63
               -6              -18                7        1698356.3        3345691.8        -11331097        2962762.5        234374.19       -387355.88
               -5              -18                7        1752505.4        3514293.8         -9724749        2540677.3        284822.56       -385951.03
               -4              -18                7        1780502.3          3655198         -8087074        2111437.8        373922.88       -375926.22
               -3              -18                7        1782346.6        3768405.8         -6418070        1675043.6        501675.31       -357281.28
               -2              -18                7        1758039.5        3853916.3       -4717737.5        1231495.4        668079.81       -330016.47
               -1              -18                7        1729155.3          3915434       -2538448.8        657992.13        621797.88       -206607.48
                0              -18                7        1624832.6          3977417        256691.47       -57318.266       -75110.023        19401.348
                1              -18                7          1781450        3907996.3        2223495.3        -545931.5          40551.5        40391.602
                2              -18                7        1884024.4          3828877          4172861       -1039704.1        66354.594        91879.156
                3              -18                7        1935872.3        3734366.3        6074904.5       -1523007.6        78996.016        138201.66
                4              -18                7          1936993          3624464        7929625.5         -1995842        78475.484        179359.06
