           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -691711.19       -716678.25       -593160.69        -742080.5         -9857017        2302499.5
              -17              -18                7       -1010522.5       -664534.75       -639999.38       -791671.75         -9886306        2215991.5
              -16              -18                7       -1298581.9       -614282.81       -693116.69       -842826.94         -9946087          2137091
              -15              -18                7       -1555889.5       -565922.44       -752512.75          -895546        -10036356        2065797.9
              -14              -18                7       -1782445.3       -519453.72       -818187.31       -949828.94        -10157116        2002111.8
              -13              -18                7       -2038492.8       -474867.06          -954566       -1011160.6        -10175760        1955368.5
              -12              -18                7       -2319157.5       -423065.97       -1153260.5       -1074430.4        -10087120        1907354.3
              -11              -18                7       -2574534.8        -364901.5         -1299388       -1138539.8        -10007168        1847292.3
              -10              -18                7         -2809014       -306681.34       -1430196.5       -1208937.8         -9912236        1785924.9
               -9              -18                7       -3022595.8       -248405.47         -1545686       -1285624.4         -9802324        1723252.4
               -8              -18                7         -2106768       -234321.05       -1066684.5         -1457694         -9442395        1644540.1
               -7              -18                7       -1938190.8       -243659.94       -970531.44         -1552662         -9736907        1589762.8
               -6              -18                7         -1784802       -258229.38          -902439         -1638847         -9944230        1536559.3
               -5              -18                7       -1646601.8       -278029.34       -862406.81       -1716249.1        -10064360        1484929.5
               -4              -18                7       -1523590.1       -303059.81       -850435.19         -1784868        -10097302        1434873.3
               -3              -18                7         -1415767       -333320.81       -866523.88       -1844703.8        -10043052        1386390.8
               -2              -18                7       -1323132.5       -368812.31       -910673.13       -1895756.8         -9901613        1339482.1
               -1              -18                7        -968770.5       -396957.03       -1816659.5       -1909563.3        -10012236        1285144.9
                0              -18                7       -400949.72       -386791.94       -1888017.5       -1878363.1        -10023707        1179048.6
                1              -18                7        300910.38       -441546.66       -1500410.1         -1835669         -9657556        1066233.5
                2              -18                7        883201.63       -481612.47        -946841.5       -1796813.5         -9570308        976099.63
                3              -18                7          1284732       -522508.47       -499380.63       -1747500.9         -9571531        892792.56
                4              -18                7        1505501.8       -564234.69       -158027.13         -1687730         -9661224        816312.56
                5              -18                7          1545511       -606791.25          77219.5       -1617501.9         -9839388        746659.19
                6              -18                7        1404759.4       -650178.06        206359.44         -1536816        -10106021        683832.69
                7              -18                7        1083246.6       -694395.13        229391.31       -1445672.4        -10461126        627833.06
                8              -18                7        650966.13       -744181.81        283173.94       -1348063.3        -10445508        581211.88
                9              -18                7        716020.31       -794761.69        98718.672       -1274829.6         -9925778         526528.5
               10              -18                7        992149.88       -832398.63       -399267.19       -1213358.6        -10048726        464343.59
               11              -18                7        1193579.1        -867208.5       -843102.31       -1155303.1        -10190498        407930.13
               12              -18                7        1319367.1       -899151.38       -1212282.8       -1101409.9        -10358660        355744.09
               13              -18                7        1367231.9       -928351.38       -935610.38         -1076896        -10743566        256858.97
               14              -18                7        1196968.8       -931749.56       -927138.88       -1020399.4        -10668760        158582.88
               15              -18                7        980797.06       -933036.38       -882751.63       -973678.94        -10571664        60733.711
               16              -18                7        718828.19       -932226.88       -802303.25        -936758.5        -10452526       -36688.313
               17              -18                7        411062.13       -929320.75       -685793.69       -909638.38        -10311342       -133683.09
               18              -18                7        57498.984       -924318.25          -533223        -892318.5        -10148117       -230250.72
              -18              -17                7       -827065.25       -764076.81         -1014985       -675664.13         -9966782          2215371
              -17              -17                7       -1155106.5       -712346.44       -1070695.9        -725190.5         -9993043        2127120.5
              -16              -17                7       -1452395.9       -662507.75       -1132685.5       -776280.63        -10049792        2046477.4
              -15              -17                7       -1718933.4        -614560.5       -1200953.8       -828934.75        -10137032        1973441.4
              -14              -17                7         -2041657       -568531.56       -1325940.6       -887531.81        -10138328        1918376.4
