           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        1911053.3        660607.75          8539240        -15579276        -26786.09        567020.88
              -17              -18                7          2319673        493496.19         13789214        -14342622        170106.47        475417.66
              -16              -18                7        2612984.8        357061.31         19168422        -13148213        220298.47        409122.38
              -15              -18                7        2790988.5        251303.09         24676854        -11996045        123790.27           368135
              -14              -18                7        2853684.5        176221.19         30314524        -10886118       -119418.52        352455.56
              -13              -18                7          2372826       -4523.3096         35359700         -9937609       -964826.44        245493.03
              -12              -18                7        1404206.5       -110883.57         39076896         -9137655       -1739056.6        146601.69
              -11              -18                7        241021.88       -48919.559         42125480       -8356122.5       -2024135.3        133981.91
              -10              -18                7       -1103084.3        43538.699         45070720         -7581319         -2265804        135124.58
               -9              -18                7       -2628112.3        166491.22         47912600         -6813245         -2464062        150029.69
               -8              -18                7         843053.5        3312.0146         57923188       -6663710.5         -5051110        361887.16
               -7              -18                7        1760275.1       -71148.906         63763256       -6182115.5       -5500776.5        367722.78
               -6              -18                7          2291058       -121025.47         69043840         -5710340         -5827159        368338.28
               -5              -18                7          2435401       -146317.53         73764944       -5248382.5         -6030254        363733.41
               -4              -18                7        2193305.3       -147025.23         77926560         -4796245         -6110065        353908.38
               -3              -18                7          1564769       -123148.36         81528688         -4353926       -6066587.5        338862.88
               -2              -18                7        549794.38       -74687.156         84571336       -3921426.5         -5899824        318597.31
               -1              -18                7       -1088158.4       -23363.984         84784600       -3368099.5       -4325592.5        184992.31
                0              -18                7       -1808513.5       -42837.527         83825168       -2739988.8       -1498689.8        88636.344
                1              -18                7       -461389.09       -80585.047         80564592       -2154801.5        2648147.8        22411.273
                2              -18                7        -149948.5       -99711.094         78317184       -1583795.6        3061377.5        16550.914
                3              -18                7       -89600.344        -111376.3         75746744       -993521.81        3088580.3        8003.8359
                4              -18                7          -280344       -115580.77         72853280       -383980.25          2729755       -3229.9609
                5              -18                7       -722180.38        -112324.3         69636784        244829.95        1984901.6        -17150.52
                6              -18                7       -1415107.6       -101606.98         66097272        892907.88        854022.81       -33757.797
                7              -18                7       -2359128.5       -83428.859         62234720        1560254.3       -662885.88       -53051.836
                8              -18                7       -2758707.8       -24087.266         57437800        2252227.5       -1952271.4       -46567.313
                9              -18                7       -1807952.9       -8304.0918         52358048        3108626.5       -1507027.8        9780.3008
