           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        2607943.8         -7516092        2697235.3         -7501416          9594992        764177.13
              -17              -18                7        2480785.5         -7775201        1152979.8         -7553245          9718894        1124664.5
              -16              -18                7        2426657.8       -8041612.5       -312345.13       -7517408.5          9872357        1481252.5
              -15              -18                7        2445560.5         -8315325       -1698738.1       -7393905.5         10055380          1833941
              -14              -18                7          2537494         -8596339       -3006201.8       -7182735.5         10267965        2182730.8
              -13              -18                7          2809913         -8768707       -4107197.3         -6813045         10574136          2559963
              -12              -18                7          3175324         -8843930       -4727051.5         -6337780         10699298          3013344
              -11              -18                7          3572647         -8925136         -5006435       -5803791.5         10620888        3500911.8
              -10              -18                7        4033062.5         -9012302       -5205481.5         -5215346         10532307        3992953.5
               -9              -18                7          4556569         -9105426         -5324189       -4572442.5         10433552          4489469
               -8              -18                7        4577499.5         -8912196         -7536294       -4109860.3         10906353          4956925
               -7              -18                7          5071819         -8849370       -7660227.5         -2599554         11104228          5628697
               -6              -18                7          5654200         -8712895         -7765578       -1138722.6         11264338          6289137
               -5              -18                7        6324642.5         -8502771         -7852343        272632.38         11386679        6938244.5
               -4              -18                7          7083146       -8218993.5         -7920523        1634511.4         11471252        7576019.5
               -3              -18                7        7929711.5       -7861568.5         -7970118          2946915         11518056          8202463
               -2              -18                7          8864338       -7430491.5       -8001130.5          4209843         11527093          8817575
               -1              -18                7          9958850       -6962432.5       -7341098.5        5485459.5         11080513          9193768
                0              -18                7         10818327       -6394732.5       -5669253.5          6931175          9864280          9253853
                1              -18                7         11280996         -5303484       -4105067.5          7771594          8812196          9686401
                2              -18                7         11778062       -4314387.5         -2785505          8598929          8292563          9762109
                3              -18                7         12180270       -3395489.8       -1457480.6          9287790          7805725          9770750
                4              -18                7         12487624       -2546790.5       -120994.06          9838172        7351681.5          9712328
                5              -18                7         12700117         -1768288        1223956.8         10250081        6930432.5          9586838
                6              -18                7         12817753       -1059983.9        2577369.3         10523511          6541977          9394282
                7              -18                7         12840531       -421877.22        3939245.8         10658467          6186317          9134662
                8              -18                7         12406968        60999.348        5317251.5         10667668          5810861          8985744
