           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -1413119.1       -414349.47        1376611.9        440866.63        4823.1533       -7575.1396
              -17              -18                7       -1484522.6       -394298.19        1282331.3        525798.38        211639.09        12256.273
              -16              -18                7       -1608339.4       -357436.38        1199470.6        626091.75        588681.88       -30929.693
              -15              -18                7       -1784569.5       -303764.09        1128030.1        741746.88        1135951.4          -137133
              -14              -18                7       -2013212.9        -233281.2        1068009.8        872763.69        1853447.6       -306353.78
              -13              -18                7       -2176780.3       -159771.27        1108140.1        990206.56        2662688.5       -497905.44
              -12              -18                7       -2246985.8       -86917.141        1293097.3        1076618.1        3517677.3       -700015.75
              -11              -18                7         -2308964       -12299.742        1512208.5        1160793.4          4436932       -942414.19
              -10              -18                7         -2341110        54180.961          1748517          1251807        5417901.5       -1216829.1
               -9              -18                7         -2343423        112525.06        2002022.9        1349658.9          6460586       -1523260.9
               -8              -18                7       -2862808.5        165253.56          1611071        1588894.5          7296417       -1862503.5
               -7              -18                7       -2837451.5        145272.34        1764053.3        1780074.1          9155148       -2323105.3
               -6              -18                7       -2715989.5        103632.14        1846693.6        1954766.8         10766196       -2736044.8
               -5              -18                7         -2498423        40332.977        1858992.9          2112972         12129559       -3101321.5
               -4              -18                7         -2184751       -44625.172        1800950.3        2254689.8         13245237         -3418936
               -3              -18                7       -1774974.8        -151242.3        1672566.4        2379920.5         14113233       -3688888.3
               -2              -18                7       -1269093.4       -279518.44        1473841.1          2488664         14733543         -3911178
               -1              -18                7       -790371.19       -423341.28        1735235.6        2539775.8         15042764       -4093871.8
                0              -18                7       -410656.91       -599070.19        1916065.1          2561975         15063582       -4107649.8
                1              -18                7       -235087.84       -715642.88          2251756        2459371.3         14378057       -3993915.5
                2              -18                7        41681.828       -835484.94        2248090.8        2393261.3         13794497       -3879007.8
                3              -18                7        338788.38       -940095.94        2190290.5        2323033.3         13071484       -3716641.8
                4              -18                7        656231.31       -1029475.8        2078355.8        2248687.3         12209020       -3506817.8
                5              -18                7        994011.44       -1103624.5          1912286        2170222.8         11207101       -3249535.5
                6              -18                7        1352127.8       -1162542.1        1692080.8        2087639.9         10065731       -2944795.8
                7              -18                7        1730581.1       -1206228.8        1417740.5        2000939.3          8784910       -2592597.5
                8              -18                7        2009894.6       -1219484.1          1206280        1884753.9        7311139.5       -2254573.5
                9              -18                7        1743360.5       -1206860.9        1291145.4        1711198.5          5949084       -2018854.6
               10              -18                7        1413097.4       -1218873.1        1294398.4        1572012.4        4869554.5       -1740890.5
               11              -18                7        1086741.6       -1227578.6        1295446.6        1444219.8        3882873.3       -1472094.5
               12              -18                7        767629.44         -1232456        1284733.3        1328017.8        2991390.8       -1212058.1
               13              -18                7        546583.31         -1215586        986400.13          1233646          2279192       -948977.25
               14              -18                7        242608.03       -1171174.5        1001463.8        1166158.9        1509596.3        -720600.5
               15              -18                7       -6290.0625       -1132995.9        1013584.9        1116226.3        896795.06       -520209.13
               16              -18                7       -200051.44       -1101066.6        1022587.1        1083842.6        440905.25       -347793.94
               17              -18                7       -338675.84       -1075386.5        1028470.4        1069008.1        141926.75       -203355.16
               18              -18                7       -422163.44       -1055955.8        1031234.8        1071722.8       -140.29688       -86892.602
              -18              -17                7         -1332295       -494008.03          1435440        414794.19       -214356.59        -29665.27
              -17              -17                7       -1439691.3       -469764.38        1385593.6        493986.16        7301.6997       -8846.2471
              -16              -17                7       -1599500.8       -428710.22        1347167.4        588539.81        399186.75       -51044.551
              -15              -17                7       -1811723.6       -370845.53          1320161        698455.13        961298.31       -156260.25
              -14              -17                7       -2008548.3        -299894.5        1360380.9         802941.5        1635298.8       -301216.84
              -13              -17                7         -2129939       -231419.59        1509362.9        893856.88        2385746.3       -461567.94
              -12              -17                7       -2218230.8       -166982.17        1729773.3        987433.56          3254200       -650660.81
              -11              -17                7         -2275617       -97791.758        1985864.8        1074843.3          4177809       -876584.44
              -10              -17                7         -2303407       -33998.109        2255396.5        1166333.4        5152459.5       -1136311.9
               -9              -17                7         -2301364        21658.877        2542125.5        1264661.9        6188826.5       -1428056.1
               -8              -17                7       -3243778.3        115535.01        1982252.3        1508023.1          6901489       -1708367.6
               -7              -17                7       -3597417.8        152636.25        1708745.6        1726447.5          8665064       -2057711.4
               -6              -17                7       -3329817.8        112992.64        1808046.5        1922593.3         10619386       -2457030.5
               -5              -17                7       -2966112.8        51690.031        1837005.8          2102252         12326027       -2808687.5
               -4              -17                7       -2506303.5       -31271.516        1795623.9        2265423.5         13784981       -3112682.3
               -3              -17                7       -1950388.8       -135892.09        1683900.3        2412107.3         14996251       -3369014.5
               -2              -17                7       -1151238.1       -277777.03          2940246        2477989.8         15342139       -3501162.5
               -1              -17                7       -833167.31       -400256.34        3744146.5        2549405.5         15153100       -3581221.3
                0              -17                7          -401754       -544094.88        3661321.3        2634458.5         15805012       -3642475.5
                1              -17                7       -131330.41       -684444.75        3718026.5        2558814.5         15092450       -3577717.3
                2              -17                7        173941.47          -812854        3631629.8        2487532.3         14406261       -3487385.5
                3              -17                7        499549.81       -926032.13        3491097.5          2412132         13580618         -3349596
                4              -17                7        845494.81       -1023979.3          3296430        2332613.3         12615524       -3164348.5
                5              -17                7        1211776.8       -1106695.1        3047628.3        2248976.5         11510975       -2931642.5
                6              -17                7        1598394.9         -1174180        2744690.8        2161221.5         10266976       -2651478.8
                7              -17                7        2005350.4       -1226433.8        2387618.3        2069348.4          8883524       -2323857.3
                8              -17                7        1943745.5       -1209132.4          2253926        1900956.1          7161162         -2171933
                9              -17                7        1717972.1       -1164830.6          2274154        1707740.9          5557799       -1998737.4
               10              -17                7        1409446.3       -1182349.4          2205417        1574077.6          4499431       -1743290.5
               11              -17                7        1104828.1       -1196561.5        2134475.3        1451808.1        3533910.8       -1497012.3
               12              -17                7        863435.63       -1195546.1          1831573        1344214.4          2697641       -1252032.4
               13              -17                7         615657.5       -1185662.1        1513769.9        1255857.9        1980828.6       -1016149.8
               14              -17                7        344074.72       -1169571.1        1242747.6        1186701.1        1376406.3       -791517.31
               15              -17                7        57806.828       -1134680.1        1190589.6        1137756.9        767956.63       -600161.44
               16              -17                7       -176322.53       -1103966.8        1157472.5        1106561.5        300875.44       -438436.06
               17              -17                7          -355315       -1079502.8        1121236.8        1092915.3        -9294.125          -304687
               18              -17                7       -479170.66       -1061287.9        1081881.9        1096818.3       -162552.33       -198914.25
              -18              -16                7       -1244923.1          -592484        1561989.5        372656.69       -577661.13        11145.374
              -17              -16                7         -1388312       -564047.94        1556577.1        446108.78       -341160.44        32952.031
              -16              -16                7       -1584114.3       -518801.44        1562585.1        534922.75        65566.969       -8258.6797
              -15              -16                7       -1813916.6       -450466.22        1603079.3        626407.13        604212.81       -106521.85
              -14              -16                7         -2014076       -375277.63        1722043.6        711774.38        1237718.3       -236233.13
              -13              -16                7       -2181136.5       -304126.69        1912436.3        799802.81        1989228.5       -394685.88
              -12              -16                7       -2315098.3       -237013.31        2174257.5         890492.5          2858744       -581880.31
              -11              -16                7       -2414542.5       -173808.66          2505226        983652.25        3842928.5        -797775.5
              -10              -16                7       -2437976.5       -112702.09        2807980.3        1075618.8        4811260.5       -1042815.5
               -9              -16                7       -2542352.5       -53558.914        3074835.8        1184755.1          5799220       -1320137.5
               -8              -16                7       -3581092.5         57247.84        2810445.3        1378219.9          6961428       -1611154.3
               -7              -16                7       -4403338.5        160606.77        2494994.8        1538386.3          9131649       -1896030.1
               -6              -16                7         -4338638        165374.14        2449937.5          1727962         11580586         -2241918
               -5              -16                7         -3828795        106068.16        2495557.3          1929074         13630501       -2579954.8
               -4              -16                7         -2854947       -577.46094        3256782.3        2106856.3         15046792       -2832293.5
               -3              -16                7       -1820258.5       -135438.41        4519717.5          2255592         15586688         -2991748
               -2              -16                7         -1273594       -263363.78        5338789.5          2380856         15592571         -3097930
               -1              -16                7       -977741.25       -354248.06          5458134        2537475.8         15314835         -3174121
                0              -16                7       -304972.69       -508449.16        5259257.5        2621749.8         15992689       -3230595.3
                1              -16                7        132698.25       -666823.44        5474262.5        2609101.8         15765716       -3220984.3
                2              -16                7        466472.03       -803799.88          5305133          2532647         14976895       -3155228.5
                3              -16                7         820582.5       -925545.25          5081869        2452074.3         14048623       -3042015.5
                4              -16                7        1195029.6       -1032059.4        4804469.5        2367383.3         12980896         -2881344
                5              -16                7        1589813.3       -1123342.6          4472935          2278574         11773720       -2673214.5
                6              -16                7        2004933.8       -1199394.5          4087266        2185646.8         10427090         -2417627
                7              -16                7          2150932       -1239818.5          3622676        2072685.8          8781379       -2235156.5
                8              -16                7        2034099.3       -1223759.3        3291504.5        1914575.3        6997718.5       -2106888.8
                9              -16                7        1798490.6       -1156538.3        3154111.5        1713461.8          5191309       -1969121.8
               10              -16                7          1509618       -1162612.6          3029218        1572332.9          4049975       -1749335.3
               11              -16                7        1255456.4       -1176125.5          2727142        1454250.4        3106944.5       -1521570.6
               12              -16                7        1004750.5       -1179435.5          2343087          1352710        2273126.5       -1301636.1
               13              -16                7        730240.25       -1176538.1        2005813.8          1270369        1551699.6       -1092951.9
               14              -16                7        431925.09       -1167433.3        1715321.4        1207227.9        942663.25       -895517.56
               15              -16                7        109805.39         -1152121        1471610.1        1163286.1        446016.88        -709333.5
               16              -16                7       -172852.28         -1125262        1367500.8          1134219       -9463.9375       -554781.25
               17              -16                7       -392212.78       -1102013.9        1289145.6        1121760.9       -330824.75       -431721.94
               18              -16                7       -556436.44       -1085014.9        1207671.5          1126852       -495274.19       -336638.94
              -18              -15                7       -1151003.4       -709777.31        1756259.6        314454.13         -1085090        114856.73
              -17              -15                7       -1330385.1          -677149          1795282        382166.53       -833746.94        137651.02
              -16              -15                7       -1592885.6       -611486.25        1836235.6        460603.13       -430568.19        86179.125
              -15              -15                7       -1871813.8       -529584.06        1925182.3        540422.25        85994.188       -12892.039
              -14              -15                7         -2117643       -451719.56        2085557.3         622902.5        720561.38       -140704.81
              -13              -15                7       -2330373.5       -377892.63        2317360.5        708044.13        1473134.3       -297259.28
              -12              -15                7       -2510004.8       -308103.31        2620592.3        795846.88        2343711.5       -482555.31
              -11              -15                7       -2656537.8       -242351.53        2995252.8        886310.88        3332295.3       -696593.13
              -10              -15                7         -2744819       -181930.95        3406268.5         979663.5          4394302       -936339.88
               -9              -15                7       -3035358.5       -111428.93        3698991.5        1091930.8        5414966.5       -1206722.8
               -8              -15                7       -4105903.5        13512.578        3780595.8        1225956.3          7077224       -1509991.4
               -7              -15                7         -4959954        131006.27          3811140        1326683.4          9747492         -1807119
               -6              -15                7         -5597511         241052.3        3790622.3        1394112.4         13425774         -2098106
               -5              -15                7       -3955582.5           124280          5414360        1633992.3         14918454       -2334198.3
               -4              -15                7       -2725534.8       -773.24219          6527514        1871523.3         15699716       -2528148.8
               -3              -15                7       -1983510.3       -118890.84        7196808.5          2085582         15946967       -2668826.8
               -2              -15                7       -1729509.6       -230072.88        7422239.5          2276169         15660204         -2756232
               -1              -15                7       -1183671.8       -307355.56          7278398        2463948.8         15615505         -2891029
                0              -15                7       -161962.03       -484411.19          7033128        2542273.5         16374091       -2944232.5
                1              -15                7        564762.44       -667841.69          7410758        2591072.3         16362534         -2953062
                2              -15                7        919273.25       -808322.38          7268601        2528605.5         15506400       -2882537.3
                3              -15                7        1301885.8       -938634.88          6962604        2442860.3         14475497         -2793900
                4              -15                7        1704834.9       -1053716.4          6602473          2352997         13305142         -2657805
                5              -15                7        2128120.8       -1153566.8          6188207        2259015.5         11995334       -2474251.8
                6              -15                7        2441738.5       -1236110.9        5594799.5        2169997.8         10449364         -2290440
                7              -15                7        2420734.8       -1275318.4          4860017        2069305.5          8646462         -2179690
                8              -15                7        2280955.5       -1263364.4          4319013        1925610.8          6820810         -2059441
                9              -15                7        2022400.8       -1200248.9        3971788.5        1738913.5        4972407.5       -1929692.9
               10              -15                7          1722646       -1157323.9        3673106.5          1563754        3507101.8       -1757592.6
               11              -15                7        1469012.4         -1173828        3222800.5        1449029.6        2556278.8       -1553606.3
               12              -15                7        1191574.3       -1184124.5        2819275.8        1353504.8          1717847       -1360869.8
               13              -15                7        890331.44       -1188213.4          2462532        1277179.5        991805.38       -1179383.5
               14              -15                7        565284.25         -1186095        2152569.5        1220053.6        378154.38       -1009147.5
               15              -15                7        216432.52       -1177769.1        1889388.3        1182127.4       -123106.15       -850161.69
               16              -15                7       -156224.28       -1163235.9        1672987.9        1163400.9       -511976.06       -702425.63
               17              -15                7       -449369.22       -1142920.1          1532197        1155545.1       -822665.13       -584459.88
               18              -15                7       -653960.94       -1127137.1        1408603.9        1161824.5       -998305.81       -500066.59
              -18              -14                7         -1050536          -845888        2018251.5        240186.53       -1736643.3        281468.84
              -17              -14                7         -1345455       -782954.63        2059849.8        305529.59         -1469045        276886.34
              -16              -14                7       -1703151.8       -694338.88        2118778.8        379800.63       -1069425.5        208455.14
