           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -157482.56       -394835.69          9493878         -8878396         164897.5           320054
              -17              -18                7       -891999.69       -1038469.1          9510468         -8878042        210588.75        351236.72
              -16              -18                7       -1612321.1       -1672632.6          9506060         -8853257        235854.97        383296.59
              -15              -18                7       -2318446.5       -2297325.5          9480650         -8804038        240696.16        416233.69
              -14              -18                7         -3010377         -2912549          9434241         -8730385        225112.34           450048
              -13              -18                7       -3732001.5       -3441609.3          9283951         -8616034        220496.03        474071.19
              -12              -18                7         -4372425         -3894591          9019589         -8422151        223736.06           482413
              -11              -18                7         -4907408       -4342046.5          8726914         -8163047        211241.75           480042
              -10              -18                7       -5421099.5       -4783281.5          8407845         -7871119        188653.56        469188.56
               -9              -18                7         -5913499         -5218295          8062381       -7546364.5        155971.44        449852.69
               -8              -18                7         -6410384       -5742201.5        7899077.5       -7562423.5        190038.41        564613.81
               -7              -18                7         -6905184         -6192276          7054259         -6753462        259671.81        607651.38
               -6              -18                7         -7325576         -6587781          6193391         -5928138        277873.63        636589.63
               -5              -18                7       -7671562.5         -6928718        5316471.5         -5086452        244643.78        651428.44
               -4              -18                7       -7943140.5         -7215085        4423500.5         -4228403        159982.31        652167.88
               -3              -18                7         -8140312         -7446885        3514479.5       -3353990.8        23889.203        638807.81
               -2              -18                7       -8263076.5       -7624115.5        2589406.8         -2463217       -163635.63         611348.5
               -1              -18                7         -8337085         -7752844          1404999       -1312923.8       -297824.22        392934.25
                0              -18                7         -8341064       -7877103.5       -171307.03        118829.33        42478.129       -37334.066
                1              -18                7         -8379993         -7734589       -1287220.3          1100540       -83057.969        -54063.93
                2              -18                7         -8346541       -7572014.5       -2376622.5        2091969.5          -170218       -132457.39
                3              -18                7       -8234650.5       -7378267.5       -3438342.5        3060945.5       -236870.23       -202084.92
                4              -18                7       -8044321.5         -7153348       -4472380.5        4007468.5       -283014.72       -262946.47
                5              -18                7       -7775553.5       -6897255.5       -5478736.5          4931539       -308651.56       -315042.06
                6              -18                7       -7428346.5       -6609990.5       -6457410.5          5833154       -313780.69       -358371.59
