           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -3812643.5        -11410150         -3734590        -11478795          8868758         -2268116
              -17              -18                7         -3902100        -11550568         -5140209        -11239247          9173746       -1776766.4
              -16              -18                7       -3924046.5        -11689428         -6435105        -10935677          9514662       -1271592.6
              -15              -18                7       -3878483.3        -11826728         -7619276        -10568083          9891508          -752595
              -14              -18                7       -3765409.8        -11962469         -8692723        -10136464         10304282       -219772.92
              -13              -18                7       -3425979.3        -12041072         -9487707         -9617631         10792665        322237.97
              -12              -18                7       -2941895.5        -12039815         -9745052         -9058951         11118170        938752.88
              -11              -18                7         -2421281        -12014846         -9643482         -8461315         11269502        1615579.3
              -10              -18                7       -1842363.6        -11992113         -9442546         -7819613         11409802        2302489.8
               -9              -18                7         -1205143        -11971614         -9142245         -7133843         11539069        2999483.8
               -8              -18                7         -1121929        -11685097        -11218162         -6849489         12199876          3743756
               -7              -18                7       -485936.19        -11507318        -10538269       -5390464.5         12716333        4557058.5
               -6              -18                7        276917.06        -11266062         -9872250         -3981363         13157878        5351994.5
               -5              -18                7          1166630        -10961328         -9220100       -2622182.3         13524513        6128562.5
               -4              -18                7        2183203.3        -10593112         -8581822       -1312924.1         13816235          6886763
               -3              -18                7          3326637        -10161419         -7957413       -53586.305         14033045        7626596.5
               -2              -18                7        4596931.5         -9666245       -7346876.5        1155829.8         14174945        8348062.5
               -1              -18                7          5993546         -9151298       -5855077.5        2441818.5         13777202          8806779
                0              -18                7        7153151.5         -8530039       -3319040.3        3923219.5         12424064          8902206
                1              -18                7        8185937.5       -7440275.5       -1365654.8          4780029         11374502          9332591
                2              -18                7          9221169         -6430883        322917.94        5609480.5         10725256          9478943
                3              -18                7         10158751         -5483277        1980072.6        6321664.5         10080010          9556490
                4              -18                7         10998683         -4597456        3605808.8        6916581.5          9438762          9565230
                5              -18                7         11740966       -3773420.5          5200130          7394232          8801514          9505163
                6              -18                7         12385598         -3011172          6763031        7754615.5        8168264.5          9376290
                7              -18                7         12932583       -2310708.3        8294517.5          7997732          7539014          9178610
                8              -18                7         12985857       -1779418.1          9776021          8123190        6868819.5          9071569
