           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -737797.75          -450262        249545.27       -34012.227       -61039.219       -153201.34
              -17              -18                7          -834748       -449077.09        143989.17       -13815.695        109270.74       -117692.16
              -16              -18                7       -989483.56       -445715.88        42879.984        4979.5996        473100.66       -90446.461
              -15              -18                7       -1202004.5       -440178.59       -53782.262         22373.65        1030450.6       -71464.273
              -14              -18                7       -1472310.3       -432465.03       -145997.59        38366.473        1781320.6        -60745.57
              -13              -18                7       -1680224.3       -423513.72       -133910.86        43250.125          2634647       -45247.285
              -12              -18                7       -1792612.4       -408914.53        36398.875        31516.604          3538711       -28363.166
              -11              -18                7       -1892822.5       -390889.31        242766.77        14224.188          4520170       -21914.555
              -10              -18                7       -1958861.3       -374436.31        462338.03       -5390.8086        5575253.5       -22118.861
               -9              -18                7         -1990729       -359555.56        695112.63       -27328.393          6703960       -28976.074
               -8              -18                7       -2557207.8       -338167.72        195484.81        -20356.99          7642994       -37623.922
               -7              -18                7       -2554341.3       -336961.09        269277.69       -9550.4775          9630766       -62101.941
               -6              -18                7       -2446550.3       -337643.44        282557.06       -1045.0688         11360856       -85575.531
               -5              -18                7       -2233834.5       -340214.75        235323.08        5159.2402         12833260       -108044.66
               -4              -18                7       -1916194.8          -344675        127575.59        9062.4502         14047980       -129509.33
               -3              -18                7       -1493630.4       -351024.25       -40685.273        10664.563         15005018       -149969.55
               -2              -18                7       -966141.56        -359262.5       -269459.63        9965.5771         15704370       -169425.33
               -1              -18                7       -450956.81       -367530.84       -12070.852       -2451.8047         16076180       -193334.72
                0              -18                7       -19228.857       -363342.19        171911.91        6472.8652         16102632       -211989.31
                1              -18                7        177241.28       -359990.41        576249.63         3431.647         15364588       -227501.53
                2              -18                7        486626.38       -357632.75        622266.19        3844.7922         14753744       -245714.22
                3              -18                7        814922.88       -356511.28        614624.69        6010.9634         13993133       -262683.75
                4              -18                7        1162130.5       -356625.91        553324.88        9930.1553         13082755       -278410.09
                5              -18                7        1528249.8       -357976.72        438366.75        15602.378         12022610       -292893.25
                6              -18                7          1913280       -360563.59        269750.03        23027.617         10812696       -306133.25
                7              -18                7        2317222.3       -364386.69        47475.016        32205.895          9453016       -318130.09
                8              -18                7        2603648.8       -371621.19       -94214.656        38625.891          7900399       -328596.59
                9              -18                7        2312308.8       -393086.03        63144.273        21539.375          6466596       -340623.84
               10              -18                7        1977220.6       -418806.25         104823.5        3188.3242        5305954.5       -348767.13
               11              -18                7        1644197.5       -445215.56        146261.36       -12417.113          4242097       -349123.72
               12              -18                7        1316602.3       -471943.88        177919.95       -25095.568        3277495.3       -341646.81
               13              -18                7        1086808.9       -487150.91       -76328.727       -29096.088        2500712.5       -325473.13
               14              -18                7        764886.06       -500848.88        4049.2969       -17509.801        1666856.5       -318804.94
               15              -18                7        499306.81       -512623.03        79328.344       -5276.9141           999402          -303355
               16              -18                7        290136.31       -522473.75        149318.78         7594.207        498469.38       -279112.88
               17              -18                7        137374.69       -530401.06        214020.64        21103.563           164059       -246078.53
               18              -18                7         41021.93       -536404.94        273433.84        35251.152       -3829.1875       -204252.08
              -18              -17                7       -662661.81       -464121.63        342851.88       -50403.168       -219443.13       -140042.86
              -17              -17                7       -797117.31          -462095        284661.88       -31768.137        -34053.27       -106565.64
              -16              -17                7       -989358.13       -457892.19        230918.73       -14534.339        344856.56       -81351.922
              -15              -17                7         -1239384       -451513.19        181622.55          1298.22        917286.38       -64401.668
              -14              -17                7       -1479751.9        -442556.5        201259.88        9281.9102        1617427.5       -47317.289
              -13              -17                7       -1645922.5       -432306.31        333883.66        6725.9922        2402432.8       -27808.652
