           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        3321622.5        -10628514       -69992.789        202942.63          1494060       -1043947.7
              -17              -18                7        3353767.5        -10803099       -64697.637        276762.47        2121733.5       -1176208.8
              -16              -18                7        3388592.5        -10982614       -67495.289        339848.31        2677830.8       -1307572.8
              -15              -18                7        3426097.3        -11167059       -78385.836        392200.13        3162351.3       -1438039.6
              -14              -18                7        3466282.3        -11356431       -97369.227        433817.97        3575295.8       -1567609.4
              -13              -18                7          3518187        -11522136       -84964.609        476057.41        3867882.5       -1664196.8
              -12              -18                7          3616068        -11614895       -34238.094         475448.5          4042612       -1685322.3
              -11              -18                7        3750717.3        -11673288        26274.531        434016.13        4160126.5       -1678024.1
              -10              -18                7          3891208        -11735266        80351.492        382475.69          4246044       -1675662.8
               -9              -18                7        4037540.3        -11800827        127992.78        320827.19        4300364.5       -1678238.1
               -8              -18                7        3945946.5        -12010743       -125072.98        306243.41          4167712       -1603299.5
               -7              -18                7        4106107.8        -12248834       -168972.02        256959.48        4138549.8       -1599505.6
               -6              -18                7        4286876.5        -12468410       -223280.42        219465.48        4017900.3       -1611729.3
               -5              -18                7        4488252.5        -12669474       -287998.16         193761.5        3805763.8         -1639970
               -4              -18                7        4710235.5        -12852023       -363125.28        179847.55        3502140.5       -1684228.3
               -3              -18                7        4952826.5        -13016056       -448661.66        177723.52        3107029.8         -1744504
               -2              -18                7          5216024        -13161578        -544607.5         187389.5        2620432.5       -1820796.9
               -1              -18                7          5423610        -13317160       -476185.81        201194.63          2101049       -1918590.8
                0              -18                7        5465817.5        -13364750       -282504.38         230109.5        1483283.4         -1863530
                1              -18                7        5502725.5        -13328214       -167813.41        167795.61        948194.63       -1815247.8
                2              -18                7          5517255        -13267311       -70113.766        115214.93        438385.75       -1790707.4
                3              -18                7          5493875        -13172350        -1374.875        66452.148       -37389.711       -1745367.4
                4              -18                7        5432586.5        -13043332        38403.328        21507.273       -479131.75         -1679228
                5              -18                7          5333389        -12880256        49220.805       -19619.797       -886840.88       -1592288.8
                6              -18                7          5196283        -12683121        31077.766       -56928.957       -1260516.4         -1484550
                7              -18                7          5021268        -12451931       -16026.096       -90420.281         -1600159       -1356011.5
                8              -18                7        4929148.5        -12127239       -4790.7422       -114250.17       -1825109.4       -1238971.9
                9              -18                7        5167174.5        -11810666        19621.461       -110109.27       -1794099.3       -1156758.4
               10              -18                7        5344059.5        -11632880       -117228.02       -104520.24       -1780313.8       -1039047.5
               11              -18                7          5498262        -11451320       -240520.09       -99923.273       -1742643.5       -918508.25
               12              -18                7          5629916        -11264551       -345755.34       -95361.156       -1680385.4       -796508.56
               13              -18                7          5744763        -11027272       -294930.25       -47389.965       -1555463.8       -722152.44
               14              -18                7          5791414        -10715553       -309730.38       -30190.609       -1242658.5       -714909.88
               15              -18                7        5831949.5        -10408779          -301896       -8162.1714       -835321.25        -702399.5
               16              -18                7          5866404        -10106997       -271378.75        18722.889       -333520.75       -684581.75
               17              -18                7          5894776         -9810206        -218178.7        50464.547        262742.63        -661456.5
               18              -18                7        5917066.5         -9518407       -142295.75        87062.844        953469.06       -633023.94
